pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref-0.507531, 0.49999, 0.00329018, 0.00340961, -0.00673834, -0.508335, 0.49999, 0.00329018, 0.000804285, 0, 0
-0.475996, 0.499858, 6.27683, 0.0347557, 6.91876e-310, -0.626196, 0.499858, 6.27683, 0.1502, 0, 0
-0.474719, 0.49985, 6.27686, 0.0347569, 6.91876e-310, -0.624919, 0.49985, 6.27686, 0.1502, 0, 0
-0.473442, 0.499842, 6.27688, 0.0347582, -0.0539677, -0.638642, 0.499842, 6.27688, 0.1652, 0, 0
-0.471496, 0.499831, 6.27691, 0.0347601, 6.91876e-310, -0.636696, 0.499831, 6.27691, 0.1652, 0, 0
-0.469597, 0.499859, 6.27603, 0.034762, 6.91876e-310, -0.634797, 0.499859, 6.27603, 0.1652, 0, 0
-0.468952, 0.499834, 6.27581, 0.0347626, 6.91875e-310, -0.634152, 0.499834, 6.27581, 0.1652, 0, 0
-0.466387, 0.499795, 6.27591, 0.0347651, 6.91876e-310, -0.631587, 0.499795, 6.27591, 0.1652, 0, 0
-0.465105, 0.499788, 6.27594, 0.0347663, 6.91876e-310, -0.630305, 0.499788, 6.27594, 0.1652, 0, 0
-0.463824, 0.499776, 6.27596, 0.0347676, 6.91876e-310, -0.629024, 0.499776, 6.27596, 0.1652, 0, 0
-0.461902, 0.499762, 6.276, 0.0347695, 6.91876e-310, -0.627102, 0.499762, 6.276, 0.1652, 0, 0
-0.45998, 0.499749, 6.27604, 0.0347714, 6.91876e-310, -0.62518, 0.499749, 6.27604, 0.1652, 0, 0
-0.458058, 0.499735, 6.27608, 0.0347733, -0.0539745, -0.638258, 0.499735, 6.27608, 0.1802, 0, 0
-0.456776, 0.499726, 6.2761, 0.0347745, 6.91876e-310, -0.636976, 0.499726, 6.2761, 0.1802, 0, 0
-0.455486, 0.499758, 6.27542, 0.0347758, 6.91875e-310, -0.635686, 0.499758, 6.27542, 0.1802, 0, 0
-0.454196, 0.499714, 6.27497, 0.0347771, 6.91876e-310, -0.634396, 0.499714, 6.27497, 0.1802, 0, 0
-0.452273, 0.499693, 6.27502, 0.0347789, 6.91876e-310, -0.632473, 0.499693, 6.27502, 0.1802, 0, 0
-0.45035, 0.499677, 6.27506, 0.0347808, 6.91876e-310, -0.63055, 0.499677, 6.27506, 0.1802, 0, 0
-0.449741, 0.49967, 6.27508, 0.0347814, 6.91876e-310, -0.629941, 0.49967, 6.27508, 0.1802, 0, 0
-0.447146, 0.499649, 6.27513, 0.034784, 6.91876e-310, -0.627346, 0.499649, 6.27513, 0.1802, 0, 0
-0.445831, 0.499641, 6.27516, 0.0347853, 6.91875e-310, -0.626031, 0.499641, 6.27516, 0.1802, 0, 0
-0.444581, 0.499631, 6.27519, 0.0347865, -0.0537704, -0.639781, 0.499631, 6.27519, 0.1952, 0, 0
-0.442658, 0.499615, 6.27523, 0.0347884, 6.91875e-310, -0.637858, 0.499615, 6.27523, 0.1952, 0, 0
-0.440691, 0.499638, 6.27428, 0.0347904, 6.91876e-310, -0.635891, 0.499638, 6.27428, 0.1952, 0, 0
-0.440078, 0.49961, 6.27412, 0.034791, 6.91876e-310, -0.635278, 0.49961, 6.27412, 0.1952, 0, 0
-0.437508, 0.49957, 6.27422, 0.0347935, 6.91875e-310, -0.632708, 0.49957, 6.27422, 0.1952, 0, 0
-0.436228, 0.499558, 6.27426, 0.0347948, 6.91876e-310, -0.631428, 0.499558, 6.27426, 0.1952, 0, 0
-0.434945, 0.499548, 6.27428, 0.034796, 6.91875e-310, -0.630145, 0.499548, 6.27428, 0.1952, 0, 0
-0.433054, 0.499529, 6.27433, 0.0347979, 6.91876e-310, -0.628254, 0.499529, 6.27433, 0.1952, 0, 0
-0.431097, 0.499514, 6.27438, 0.0347998, 6.91876e-310, -0.626297, 0.499514, 6.27438, 0.1952, 0, 0
-0.429173, 0.499497, 6.27442, 0.0348017, -0.0537814, -0.639373, 0.499497, 6.27442, 0.2102, 0, 0
-0.427859, 0.499484, 6.27446, 0.034803, 6.91876e-310, -0.638059, 0.499484, 6.27446, 0.2102, 0, 0
-0.4266, 0.499514, 6.27377, 0.0348043, 6.91876e-310, -0.6368, 0.499514, 6.27377, 0.2102, 0, 0
-0.425275, 0.499468, 6.27338, 0.0348056, 6.91876e-310, -0.635475, 0.499468, 6.27338, 0.2102, 0, 0
-0.424023, 0.499445, 6.27343, 0.0348068, 6.91876e-310, -0.634223, 0.499445, 6.27343, 0.2102, 0, 0
-0.422097, 0.499427, 6.27347, 0.0348087, 6.91876e-310, -0.632297, 0.499427, 6.27347, 0.2102, 0, 0
-0.419529, 0.499402, 6.27353, 0.0348113, 6.91875e-310, -0.629729, 0.499402, 6.27353, 0.2102, 0, 0
-0.418213, 0.499392, 6.27355, 0.0348126, 6.91876e-310, -0.628413, 0.499392, 6.27355, 0.2102, 0, 0
-0.41696, 0.499377, 6.27358, 0.0348138, 6.91875e-310, -0.62716, 0.499377, 6.27358, 0.2102, 0, 0
-0.415645, 0.499367, 6.27361, 0.0348151, 6.91876e-310, -0.625845, 0.499367, 6.27361, 0.2102, 0, 0
-0.413748, 0.499346, 6.27365, 0.034817, -0.0537937, -0.638948, 0.499346, 6.27365, 0.2252, 0, 0
-0.411822, 0.499328, 6.27369, 0.0348189, 6.91875e-310, -0.637022, 0.499328, 6.27369, 0.2252, 0, 0
-0.409925, 0.499352, 6.27255, 0.0348208, 6.91876e-310, -0.635125, 0.499352, 6.27255, 0.2252, 0, 0
-0.408607, 0.499298, 6.27263, 0.0348221, 6.91876e-310, -0.633807, 0.499298, 6.27263, 0.2252, 0, 0
-0.407325, 0.499284, 6.27266, 0.0348234, 6.91876e-310, -0.632525, 0.499284, 6.27266, 0.2252, 0, 0
-0.405398, 0.499261, 6.27271, 0.0348253, 6.91876e-310, -0.630598, 0.499261, 6.27271, 0.2252, 0, 0
-0.403471, 0.499242, 6.27276, 0.0348272, 6.91876e-310, -0.628671, 0.499242, 6.27276, 0.2252, 0, 0
-0.402828, 0.499234, 6.27277, 0.0348278, 6.91876e-310, -0.628028, 0.499234, 6.27277, 0.2252, 0, 0
-0.401543, 0.499221, 6.2728, 0.0348291, 6.91876e-310, -0.626743, 0.499221, 6.2728, 0.2252, 0, 0
-0.400228, 0.49921, 6.27283, 0.0348304, 6.91876e-310, -0.625428, 0.49921, 6.27283, 0.2252, 0, 0
-0.397657, 0.499183, 6.27289, 0.034833, -0.053878, -0.637857, 0.499183, 6.27289, 0.2402, 0, 0
-0.395761, 0.499162, 6.27294, 0.0348349, 6.91875e-310, -0.635961, 0.499162, 6.27294, 0.2402, 0, 0
-0.393853, 0.499184, 6.27178, 0.0348368, 6.91876e-310, -0.634053, 0.499184, 6.27178, 0.2402, 0, 0
-0.39321, 0.499144, 6.2718, 0.0348374, 6.91876e-310, -0.63341, 0.499144, 6.2718, 0.2402, 0, 0
-0.391893, 0.499123, 6.27185, 0.0348387, 6.91875e-310, -0.632093, 0.499123, 6.27185, 0.2402, 0, 0
-0.39061, 0.499107, 6.27189, 0.03484, 6.91876e-310, -0.63081, 0.499107, 6.27189, 0.2402, 0, 0
-0.387401, 0.499071, 6.27197, 0.0348432, 6.91876e-310, -0.627601, 0.499071, 6.27197, 0.2402, 0, 0
-0.386117, 0.499057, 6.272, 0.0348445, 6.91876e-310, -0.626317, 0.499057, 6.272, 0.2402, 0, 0
-0.384832, 0.499042, 6.27204, 0.0348457, -0.0536045, -0.640032, 0.499042, 6.27204, 0.2552, 0, 0
-0.383579, 0.49903, 6.27207, 0.034847, 6.91875e-310, -0.638779, 0.49903, 6.27207, 0.2552, 0, 0
-0.382229, 0.499059, 6.27188, 0.0348484, 6.91876e-310, -0.637429, 0.499059, 6.27188, 0.2552, 0, 0
-0.380965, 0.499036, 6.27097, 0.0348496, 6.91875e-310, -0.636165, 0.499036, 6.27097, 0.2552, 0, 0
-0.379005, 0.498976, 6.27109, 0.0348516, 6.91876e-310, -0.634205, 0.498976, 6.27109, 0.2552, 0, 0
-0.376468, 0.498942, 6.27116, 0.0348541, 6.91876e-310, -0.631668, 0.498942, 6.27116, 0.2552, 0, 0
-0.375183, 0.498926, 6.2712, 0.0348554, 6.91876e-310, -0.630383, 0.498926, 6.2712, 0.2552, 0, 0
-0.373899, 0.498911, 6.27123, 0.0348567, 6.91876e-310, -0.629099, 0.498911, 6.27123, 0.2552, 0, 0
-0.372615, 0.498896, 6.27126, 0.0348579, 6.91876e-310, -0.627815, 0.498896, 6.27126, 0.2552, 0, 0
-0.37133, 0.49888, 6.2713, 0.0348592, 6.91875e-310, -0.62653, 0.49888, 6.2713, 0.2552, 0, 0
-0.368762, 0.49885, 6.27137, 0.0348618, -0.0536917, -0.638962, 0.49885, 6.27137, 0.2702, 0, 0
-0.366804, 0.498829, 6.27141, 0.0348638, 6.91876e-310, -0.637004, 0.498829, 6.27141, 0.2702, 0, 0
-0.364862, 0.49884, 6.27028, 0.0348657, 6.91875e-310, -0.635062, 0.49884, 6.27028, 0.2702, 0, 0
-0.364249, 0.498806, 6.27037, 0.0348663, 6.91876e-310, -0.634449, 0.498806, 6.27037, 0.2702, 0, 0
-0.362962, 0.498781, 6.27043, 0.0348676, 6.91875e-310, -0.633162, 0.498781, 6.27043, 0.2702, 0, 0
-0.360368, 0.498749, 6.2705, 0.0348702, 6.91876e-310, -0.630568, 0.498749, 6.2705, 0.2702, 0, 0
-0.359116, 0.498733, 6.27053, 0.0348715, 6.91876e-310, -0.629316, 0.498733, 6.27053, 0.2702, 0, 0
-0.357226, 0.498709, 6.27058, 0.0348734, 6.91876e-310, -0.627426, 0.498709, 6.27058, 0.2702, 0, 0
-0.355269, 0.498684, 6.27062, 0.0348753, -0.0534973, -0.640469, 0.498684, 6.27062, 0.2852, 0, 0
-0.354598, 0.498676, 6.27064, 0.034876, 6.91875e-310, -0.639798, 0.498676, 6.27064, 0.2852, 0, 0
-0.353384, 0.498696, 6.27047, 0.0348773, 6.91876e-310, -0.638584, 0.498696, 6.27047, 0.2852, 0, 0
-0.35202, 0.49868, 6.26947, 0.0348786, 6.91876e-310, -0.63722, 0.49868, 6.26947, 0.2852, 0, 0
-0.349445, 0.498607, 6.26964, 0.0348812, 6.91875e-310, -0.634645, 0.498607, 6.26964, 0.2852, 0, 0
-0.347554, 0.498582, 6.26969, 0.0348831, 6.91876e-310, -0.632754, 0.498582, 6.26969, 0.2852, 0, 0
-0.345631, 0.498556, 6.26974, 0.034885, 6.91876e-310, -0.630831, 0.498556, 6.26974, 0.2852, 0, 0
-0.344989, 0.498548, 6.26976, 0.0348856, 6.91876e-310, -0.630189, 0.498548, 6.26976, 0.2852, 0, 0
-0.343707, 0.498531, 6.26979, 0.0348869, 6.91876e-310, -0.628907, 0.498531, 6.26979, 0.2852, 0, 0
-0.342424, 0.498513, 6.26983, 0.0348882, 6.91876e-310, -0.627624, 0.498513, 6.26983, 0.2852, 0, 0
-0.341141, 0.498496, 6.26986, 0.0348895, 6.91876e-310, -0.626341, 0.498496, 6.26986, 0.2852, 0, 0
-0.337934, 0.498454, 6.26994, 0.0348928, -0.0537194, -0.638134, 0.498454, 6.26994, 0.3002, 0, 0
-0.336651, 0.498437, 6.26998, 0.034894, 6.91875e-310, -0.636851, 0.498437, 6.26998, 0.3002, 0, 0
-0.335366, 0.498461, 6.26951, 0.0348954, 6.91876e-310, -0.635566, 0.498461, 6.26951, 0.3002, 0, 0
-0.334038, 0.498419, 6.26881, 0.0348967, 6.91876e-310, -0.634238, 0.498419, 6.26881, 0.3002, 0, 0
-0.33278, 0.498385, 6.2689, 0.034898, 6.91876e-310, -0.63298, 0.498385, 6.2689, 0.3002, 0, 0
-0.330855, 0.498356, 6.26896, 0.0348999, 6.91876e-310, -0.631055, 0.498356, 6.26896, 0.3002, 0, 0
-0.328288, 0.498319, 6.26904, 0.0349025, 6.91875e-310, -0.628488, 0.498319, 6.26904, 0.3002, 0, 0
-0.327647, 0.49831, 6.26905, 0.0349031, 6.91876e-310, -0.627847, 0.49831, 6.26905, 0.3002, 0, 0
-0.325752, 0.498283, 6.2691, 0.034905, 6.91876e-310, -0.625952, 0.498283, 6.2691, 0.3002, 0, 0
-0.323185, 0.498247, 6.26917, 0.0349076, -0.0536572, -0.638385, 0.498247, 6.26917, 0.3152, 0, 0
-0.321902, 0.498229, 6.26921, 0.0349089, 6.91876e-310, -0.637102, 0.498229, 6.26921, 0.3152, 0, 0
-0.320618, 0.498252, 6.26852, 0.0349103, 6.91876e-310, -0.635818, 0.498252, 6.26852, 0.3152, 0, 0
-0.31929, 0.4982, 6.2681, 0.0349116, 6.91876e-310, -0.63449, 0.4982, 6.2681, 0.3152, 0, 0
-0.317356, 0.498161, 6.2682, 0.0349135, 6.91876e-310, -0.632556, 0.498161, 6.2682, 0.3152, 0, 0
-0.315431, 0.498134, 6.26825, 0.0349155, 6.91876e-310, -0.630631, 0.498134, 6.26825, 0.3152, 0, 0
-0.314789, 0.498124, 6.26827, 0.0349161, 6.91876e-310, -0.629989, 0.498124, 6.26827, 0.3152, 0, 0
-0.313538, 0.498106, 6.26831, 0.0349174, 6.91876e-310, -0.628738, 0.498106, 6.26831, 0.3152, 0, 0
-0.310937, 0.498067, 6.26838, 0.03492, 6.91875e-310, -0.626137, 0.498067, 6.26838, 0.3152, 0, 0
-0.309011, 0.498038, 6.26843, 0.034922, -0.0535347, -0.639211, 0.498038, 6.26843, 0.3302, 0, 0
-0.307054, 0.498019, 6.26845, 0.034924, 6.91876e-310, -0.637254, 0.498019, 6.26845, 0.3302, 0, 0
-0.306439, 0.498041, 6.26801, 0.0349246, 6.91876e-310, -0.636639, 0.498041, 6.26801, 0.3302, 0, 0
-0.305142, 0.498002, 6.26731, 0.0349259, 6.91876e-310, -0.635342, 0.498002, 6.26731, 0.3302, 0, 0
-0.303851, 0.497962, 6.26742, 0.0349272, 6.91876e-310, -0.634051, 0.497962, 6.26742, 0.3302, 0, 0
-0.301239, 0.49792, 6.26753, 0.0349299, 6.91876e-310, -0.631439, 0.49792, 6.26753, 0.3302, 0, 0
-0.299335, 0.497891, 6.26761, 0.0349318, 6.91875e-310, -0.629535, 0.497891, 6.26761, 0.3302, 0, 0
-0.297402, 0.49786, 6.26769, 0.0349338, 6.91875e-310, -0.627602, 0.49786, 6.26769, 0.3302, 0, 0
-0.296759, 0.497849, 6.26771, 0.0349344, 6.91876e-310, -0.626959, 0.497849, 6.26771, 0.3302, 0, 0
-0.295475, 0.49783, 6.26775, 0.0349357, -0.0533472, -0.640675, 0.49783, 6.26775, 0.3452, 0, 0
-0.29419, 0.49781, 6.26778, 0.034937, 6.91876e-310, -0.63939, 0.49781, 6.26778, 0.3452, 0, 0
-0.290969, 0.497799, 6.26662, 0.0349404, 6.91876e-310, -0.636169, 0.497799, 6.26662, 0.3452, 0, 0
-0.28971, 0.497741, 6.26672, 0.0349416, 6.91875e-310, -0.63491, 0.497741, 6.26672, 0.3452, 0, 0
-0.288387, 0.497719, 6.26678, 0.0349429, 6.91876e-310, -0.633587, 0.497719, 6.26678, 0.3452, 0, 0
-0.287064, 0.497696, 6.26684, 0.0349443, 6.91876e-310, -0.632265, 0.497696, 6.26684, 0.3452, 0, 0
-0.285806, 0.497676, 6.26689, 0.0349456, 6.91876e-310, -0.631006, 0.497676, 6.26689, 0.3452, 0, 0
-0.284548, 0.497655, 6.26695, 0.0349468, 6.91876e-310, -0.629748, 0.497655, 6.26695, 0.3452, 0, 0
-0.281288, 0.497603, 6.26709, 0.0349502, 6.91876e-310, -0.626488, 0.497603, 6.26709, 0.3452, 0, 0
-0.279997, 0.497582, 6.26714, 0.0349515, -0.0533737, -0.640197, 0.497582, 6.26714, 0.3602, 0, 0
-0.278674, 0.49756, 6.2672, 0.0349528, 6.91876e-310, -0.638874, 0.49756, 6.2672, 0.3602, 0, 0
-0.277445, 0.497584, 6.26686, 0.0349541, 6.91876e-310, -0.637645, 0.497584, 6.26686, 0.3602, 0, 0
-0.276081, 0.497536, 6.26613, 0.0349555, 6.91876e-310, -0.636281, 0.497536, 6.26613, 0.3602, 0, 0
-0.274821, 0.497498, 6.26624, 0.0349568, 6.91876e-310, -0.635021, 0.497498, 6.26624, 0.3602, 0, 0
-0.272884, 0.497465, 6.26633, 0.0349588, 6.91876e-310, -0.633084, 0.497465, 6.26633, 0.3602, 0, 0
-0.27027, 0.49742, 6.26644, 0.0349614, 6.91876e-310, -0.63047, 0.49742, 6.26644, 0.3602, 0, 0
-0.269043, 0.497399, 6.2665, 0.0349627, 6.91876e-310, -0.629243, 0.497399, 6.2665, 0.3602, 0, 0
-0.267719, 0.497378, 6.26656, 0.034964, 6.91876e-310, -0.627919, 0.497378, 6.26656, 0.3602, 0, 0
-0.26646, 0.497357, 6.26662, 0.0349653, 6.91876e-310, -0.62666, 0.497357, 6.26662, 0.3602, 0, 0
-0.265136, 0.497336, 6.26667, 0.0349667, -0.053343, -0.640336, 0.497336, 6.26667, 0.3752, 0, 0
-0.263199, 0.497304, 6.26676, 0.0349687, 6.91876e-310, -0.638399, 0.497304, 6.26676, 0.3752, 0, 0
-0.260576, 0.497298, 6.26591, 0.0349714, 6.91876e-310, -0.635776, 0.497298, 6.26591, 0.3752, 0, 0
-0.259312, 0.497242, 6.26579, 0.0349726, 6.91876e-310, -0.634512, 0.497242, 6.26579, 0.3752, 0, 0
-0.257955, 0.497215, 6.26586, 0.034974, 6.91876e-310, -0.633155, 0.497215, 6.26586, 0.3752, 0, 0
-0.256728, 0.497194, 6.26592, 0.0349753, 6.91876e-310, -0.631928, 0.497194, 6.26592, 0.3752, 0, 0
-0.255436, 0.497171, 6.26598, 0.0349766, 6.91876e-310, -0.630636, 0.497171, 6.26598, 0.3752, 0, 0
-0.253498, 0.497138, 6.26607, 0.0349786, 6.91876e-310, -0.628698, 0.497138, 6.26607, 0.3752, 0, 0
-0.250914, 0.497094, 6.26619, 0.0349813, -0.0532424, -0.641114, 0.497094, 6.26619, 0.3902, 0, 0
-0.249622, 0.497072, 6.26625, 0.0349826, 6.91876e-310, -0.639822, 0.497072, 6.26625, 0.3902, 0, 0
-0.248327, 0.497091, 6.26589, 0.034984, 6.91876e-310, -0.638527, 0.497091, 6.26589, 0.3902, 0, 0
-0.247027, 0.497047, 6.26518, 0.0349853, 6.91876e-310, -0.637227, 0.497047, 6.26518, 0.3902, 0, 0
-0.245087, 0.496993, 6.26533, 0.0349873, 6.91876e-310, -0.635287, 0.496993, 6.26533, 0.3902, 0, 0
-0.242503, 0.496947, 6.26545, 0.0349899, 6.91876e-310, -0.632703, 0.496947, 6.26545, 0.3902, 0, 0
-0.24121, 0.496924, 6.26551, 0.0349912, 6.91876e-310, -0.63141, 0.496924, 6.26551, 0.3902, 0, 0
-0.239918, 0.496901, 6.26557, 0.0349926, 6.91876e-310, -0.630118, 0.496901, 6.26557, 0.3902, 0, 0
-0.238625, 0.496878, 6.26563, 0.0349939, 6.91876e-310, -0.628825, 0.496878, 6.26563, 0.3902, 0, 0
-0.236686, 0.496844, 6.26573, 0.0349959, -0.053144, -0.641886, 0.496844, 6.26573, 0.4052, 0, 0
-0.234747, 0.496811, 6.26582, 0.0349979, 6.91875e-310, -0.639947, 0.496811, 6.26582, 0.4052, 0, 0
-0.23345, 0.496825, 6.26518, 0.0349993, 6.91876e-310, -0.63865, 0.496825, 6.26518, 0.4052, 0, 0
-0.231507, 0.496752, 6.26478, 0.0350012, 6.91876e-310, -0.636707, 0.496752, 6.26478, 0.4052, 0, 0
-0.229568, 0.496716, 6.26487, 0.0350032, 6.91875e-310, -0.634768, 0.496716, 6.26487, 0.4052, 0, 0
-0.228921, 0.496704, 6.26491, 0.0350039, 6.91876e-310, -0.634121, 0.496704, 6.26491, 0.4052, 0, 0
-0.227628, 0.49668, 6.26497, 0.0350052, 6.91876e-310, -0.632828, 0.49668, 6.26497, 0.4052, 0, 0
-0.226335, 0.496657, 6.26503, 0.0350066, 6.91876e-310, -0.631535, 0.496657, 6.26503, 0.4052, 0, 0
-0.223749, 0.49661, 6.26516, 0.0350093, 6.91876e-310, -0.628949, 0.49661, 6.26516, 0.4052, 0, 0
-0.221809, 0.496575, 6.26525, 0.0350113, -0.0531141, -0.642009, 0.496575, 6.26525, 0.4202, 0, 0
-0.219837, 0.496545, 6.26533, 0.0350133, 6.91876e-310, -0.640037, 0.496545, 6.26533, 0.4202, 0, 0
-0.219219, 0.496571, 6.26496, 0.035014, 6.91876e-310, -0.639419, 0.496571, 6.26496, 0.4202, 0, 0
-0.217919, 0.496525, 6.26426, 0.0350153, 6.91876e-310, -0.638119, 0.496525, 6.26426, 0.4202, 0, 0
-0.216657, 0.496482, 6.26437, 0.0350166, 6.91876e-310, -0.636857, 0.496482, 6.26437, 0.4202, 0, 0
-0.215364, 0.496457, 6.26444, 0.0350179, 6.91876e-310, -0.635564, 0.496457, 6.26444, 0.4202, 0, 0
-0.212097, 0.496397, 6.2646, 0.0350213, 6.91875e-310, -0.632297, 0.496397, 6.2646, 0.4202, 0, 0
-0.210836, 0.496372, 6.26467, 0.0350226, 6.91876e-310, -0.631036, 0.496372, 6.26467, 0.4202, 0, 0
-0.209478, 0.496347, 6.26473, 0.035024, 6.91876e-310, -0.629678, 0.496347, 6.26473, 0.4202, 0, 0
-0.208216, 0.496325, 6.26479, 0.0350253, 6.91876e-310, -0.628416, 0.496325, 6.26479, 0.4202, 0, 0
-0.206891, 0.4963, 6.26486, 0.0350267, -0.0530942, -0.642091, 0.4963, 6.26486, 0.4352, 0, 0
-0.204982, 0.496266, 6.26495, 0.0350287, 6.91876e-310, -0.640182, 0.496266, 6.26495, 0.4352, 0, 0
-0.202418, 0.496256, 6.26416, 0.0350314, 6.91876e-310, -0.637618, 0.496256, 6.26416, 0.4352, 0, 0
-0.201124, 0.496196, 6.26399, 0.0350327, 6.91876e-310, -0.636324, 0.496196, 6.26399, 0.4352, 0, 0
-0.199798, 0.496168, 6.26407, 0.0350341, 6.91876e-310, -0.634998, 0.496168, 6.26407, 0.4352, 0, 0
-0.197824, 0.496131, 6.26417, 0.0350361, 6.91876e-310, -0.633024, 0.496131, 6.26417, 0.4352, 0, 0
-0.195947, 0.496095, 6.26426, 0.0350381, 6.91876e-310, -0.631147, 0.496095, 6.26426, 0.4352, 0, 0
-0.1953, 0.496083, 6.2643, 0.0350388, 6.91876e-310, -0.6305, 0.496083, 6.2643, 0.4352, 0, 0
-0.192711, 0.496035, 6.26443, 0.0350415, 6.91876e-310, -0.627911, 0.496035, 6.26443, 0.4352, 0, 0
-0.191417, 0.49601, 6.26449, 0.0350428, -0.0531354, -0.641617, 0.49601, 6.26449, 0.4502, 0, 0
-0.18941, 0.495973, 6.26459, 0.0350449, 6.91876e-310, -0.63961, 0.495973, 6.26459, 0.4502, 0, 0
-0.18749, 0.495974, 6.26346, 0.0350469, 6.91876e-310, -0.63769, 0.495974, 6.26346, 0.4502, 0, 0
-0.18681, 0.49593, 6.26354, 0.0350476, 6.91875e-310, -0.63701, 0.49593, 6.26354, 0.4502, 0, 0
-0.185547, 0.495899, 6.26363, 0.0350489, 6.91876e-310, -0.635747, 0.495899, 6.26363, 0.4502, 0, 0
-0.184253, 0.495873, 6.26369, 0.0350503, 6.91876e-310, -0.634453, 0.495873, 6.26369, 0.4502, 0, 0
-0.182991, 0.495848, 6.26376, 0.0350516, 6.91876e-310, -0.63319, 0.495848, 6.26376, 0.4502, 0, 0
-0.179721, 0.495785, 6.26393, 0.035055, 6.91876e-310, -0.629921, 0.495785, 6.26393, 0.4502, 0, 0
-0.178426, 0.495761, 6.264, 0.0350564, 6.91876e-310, -0.628626, 0.495761, 6.264, 0.4502, 0, 0
-0.177131, 0.495736, 6.26406, 0.0350577, -0.0530447, -0.642331, 0.495736, 6.26406, 0.4652, 0, 0
-0.175836, 0.495711, 6.26413, 0.0350591, 6.91876e-310, -0.641036, 0.495711, 6.26413, 0.4652, 0, 0
-0.174541, 0.495686, 6.2642, 0.0350604, 6.91876e-310, -0.639741, 0.495686, 6.2642, 0.4652, 0, 0
