time_stamp [], x_pos [m], y_pos [m], heading [rad], x_vel [m/s], y_vel [m/s], ang_vel [rad/s]
1640150850.098279953,0.000619794,-4.76682e-06,9.16511e-05,1.72521e-08,-1.33672e-10,-3.40935e-09
1640150850.138435364,0.000619794,-4.76682e-06,9.16511e-05,1.62786e-08,-1.21231e-10,-3.29286e-09
1640150850.175989389,0.000619793,-4.76681e-06,9.16513e-05,1.50277e-08,-1.07611e-10,-3.14819e-09
1640150850.258869886,0.000619794,-4.76682e-06,9.16511e-05,1.46598e-08,-9.57314e-11,-3.0716e-09
1640150850.258869886,0.000619793,-4.76681e-06,9.16513e-05,1.39811e-08,-9.11968e-11,-3.00137e-09
1640150850.299007416,0.000619793,-4.76681e-06,9.16513e-05,1.34945e-08,-8.3704e-11,-2.93272e-09
1640150850.379377842,0.000619793,-4.76681e-06,9.16513e-05,1.25588e-08,-6.95565e-11,-2.79992e-09
1640150850.439634085,0.000619794,-4.76682e-06,9.16511e-05,1.27692e-08,-6.43117e-11,-2.79992e-09
1640150850.479803085,0.000619793,-4.76681e-06,9.16513e-05,1.14586e-08,-5.33937e-11,-2.64222e-09
1640150850.560164928,0.000619794,-4.76681e-06,9.16512e-05,1.12005e-08,-4.39502e-11,-2.58724e-09
1640150850.560164928,0.000619793,-4.76681e-06,9.16513e-05,1.06313e-08,-4.16023e-11,-2.52233e-09
1640150850.640610695,0.000619793,-4.76681e-06,9.16513e-05,9.85037e-09,-3.07589e-11,-2.40801e-09
1640150850.680725813,0.000619793,-4.76681e-06,9.16513e-05,9.47727e-09,-2.56902e-11,-2.35294e-09
1640150850.720988274,0.000619793,-4.76681e-06,9.16513e-05,9.11344e-09,-2.08203e-11,-2.29894e-09
1640150850.781254292,0.000619794,-4.76681e-06,9.16511e-05,9.2248e-09,-1.51719e-11,-2.29894e-09
1640150850.836119413,0.000619793,-4.76681e-06,9.16513e-05,8.12825e-09,-8.03398e-12,-2.15098e-09
1640150850.901689529,0.000619794,-4.76681e-06,9.16512e-05,8.02658e-09,-1.67136e-12,-2.12629e-09
1640150850.941800833,0.000619793,-4.76681e-06,9.16513e-05,7.29428e-09,2.30642e-12,-2.02343e-09
1640150850.981912136,0.000619793,-4.76681e-06,9.16513e-05,6.99544e-09,5.90491e-12,-1.97718e-09
1640150851.022063494,0.000619793,-4.76681e-06,9.16513e-05,6.70519e-09,9.33629e-12,-1.93193e-09
1640150851.075849295,0.000619793,-4.76681e-06,9.16513e-05,6.32936e-09,1.36742e-11,-1.87282e-09
1640150851.122340441,0.000619794,-4.76681e-06,9.16512e-05,6.35879e-09,1.80493e-11,-1.87282e-09
1640150851.182571650,0.000619793,-4.76681e-06,9.16512e-05,5.80625e-09,2.20931e-11,-1.78766e-09
1640150851.242883921,0.000619793,-4.76681e-06,9.16513e-05,5.25602e-09,2.53865e-11,-1.70027e-09
1640150851.283038378,0.000619793,-4.76681e-06,9.16513e-05,5.01905e-09,2.78368e-11,-1.66137e-09
1640150851.323165178,0.000619793,-4.76681e-06,9.16513e-05,4.78962e-09,3.01525e-11,-1.62339e-09
1640150851.376303434,0.000619793,-4.76681e-06,9.16513e-05,4.49647e-09,3.30199e-11,-1.57433e-09
1640150851.436019182,0.000619793,-4.76681e-06,9.16513e-05,4.18102e-09,3.59811e-11,-1.52078e-09
1640150851.496052504,0.000619793,-4.76681e-06,9.16513e-05,3.87923e-09,3.86987e-11,-1.46881e-09
1640150851.544028759,0.000619793,-4.76681e-06,9.16513e-05,3.64877e-09,4.06947e-11,-1.42859e-09
1640150851.584258556,0.000619793,-4.76681e-06,9.16513e-05,3.46307e-09,4.22582e-11,-1.39587e-09
1640150851.624511003,0.000619793,-4.76681e-06,9.16513e-05,3.28339e-09,4.37198e-11,-1.36387e-09
1640150851.675929308,0.000619793,-4.76681e-06,9.16513e-05,3.06229e-09,4.54402e-11,-1.32398e-09
1640150851.735917807,0.000619793,-4.76681e-06,9.16513e-05,2.81586e-09,4.7247e-11,-1.27878e-09
1640150851.795937300,0.000619793,-4.76681e-06,9.16513e-05,2.58189e-09,4.88575e-11,-1.23511e-09
1640150851.825512409,0.000619793,-4.76681e-06,9.16512e-05,2.55992e-09,5.13132e-11,-1.23511e-09
1640150851.845616341,0.000619793,-4.76681e-06,9.16513e-05,2.39744e-09,5.00517e-11,-1.20013e-09
1640150851.925889730,0.000619793,-4.76681e-06,9.16513e-05,2.1167e-09,5.17397e-11,-1.14591e-09
1640150852.006121397,0.000619793,-4.76681e-06,9.16512e-05,1.94701e-09,5.56467e-11,-1.11973e-09
1640150852.055943489,0.000619793,-4.76681e-06,9.16513e-05,1.70231e-09,5.38448e-11,-1.06303e-09
1640150852.075965166,0.000619793,-4.76681e-06,9.16513e-05,1.6427e-09,5.41029e-11,-1.05077e-09
1640150852.126520634,0.000619793,-4.76681e-06,9.16512e-05,1.55303e-09,5.66671e-11,-1.03865e-09
1640150852.186897993,0.000619793,-4.76681e-06,9.16513e-05,1.33222e-09,5.52684e-11,-9.85462e-10
