time_stamp [], traj_point [], x_pos [m], y_pos [m], heading [rad], lin_vel [m/s], ang_vel [rad/s]
0.000000000,0,0,0,0,0,0
0.000000000,0,-0.399959,3.74012e-06,-1.92565e-07,0.00197572,0
0.000000000,0,-0.399729,3.74008e-06,-1.92565e-07,0.0079029,0
0.000000000,0,-0.399103,3.73996e-06,-1.92565e-07,0.0177815,0
0.000000000,0,-0.397885,3.73972e-06,-1.92565e-07,0.0316116,0
0.000000000,0,-0.395876,3.73934e-06,-1.92565e-07,0.0493931,0
0.000000000,0,-0.39288,3.73876e-06,-1.92565e-07,0.0711261,0
0.000000000,0,-0.388698,3.73795e-06,-1.92565e-07,0.0968105,0
0.000000000,0,-0.383133,3.73688e-06,-1.92565e-07,0.126446,0
0.000000000,0,-0.375989,3.7355e-06,-1.92565e-07,0.159709,0
0.000000000,0,-0.367204,3.73381e-06,-1.92565e-07,0.19103,0
0.000000000,0,-0.356951,3.73183e-06,-1.92565e-07,0.2184,0
0.000000000,0,-0.34543,3.72961e-06,-1.92565e-07,0.241819,0
0.000000000,0,-0.332835,3.72718e-06,-1.92565e-07,0.261286,0
0.000000000,0,-0.319367,3.72458e-06,-1.92565e-07,0.276802,0
0.000000000,0,-0.305221,3.72186e-06,-1.92565e-07,0.288366,0
0.000000000,0,-0.290596,3.71904e-06,-1.92565e-07,0.295979,0
0.000000000,0,-0.275689,3.71616e-06,-1.92565e-07,0.29964,0
0.000000000,0,-0.260692,3.71327e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.245692,3.71038e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.230692,3.70749e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.215692,3.70459e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.200692,3.7017e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.185692,3.69881e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.170692,3.69592e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.155692,3.69302e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.140692,3.69013e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.125692,3.68724e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.110692,3.68435e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.0956916,3.68146e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.0806916,3.67856e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.0656916,3.67567e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.0506916,3.67278e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.0356916,3.66989e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.0206916,3.667e-06,-1.92565e-07,0.3,0
0.000000000,0,-0.00569159,3.6641e-06,-1.92565e-07,0.3,0
0.000000000,0,0.00930841,3.66121e-06,-1.92565e-07,0.3,0
0.000000000,0,0.0243084,3.65832e-06,-1.92565e-07,0.3,0
0.000000000,0,0.0393084,3.65543e-06,-1.92565e-07,0.3,0
0.000000000,0,0.0543084,3.65253e-06,-1.92565e-07,0.3,0
0.000000000,0,0.0693084,3.64964e-06,-1.92565e-07,0.3,0
0.000000000,0,0.0843084,3.64675e-06,-1.92565e-07,0.3,0
0.000000000,0,0.0993084,3.64386e-06,-1.92565e-07,0.3,0
0.000000000,0,0.114308,3.64097e-06,-1.92565e-07,0.3,0
0.000000000,0,0.129308,3.63807e-06,-1.92565e-07,0.3,0
0.000000000,0,0.144308,3.63518e-06,-1.92565e-07,0.3,0
0.000000000,0,0.159308,3.63229e-06,-1.92565e-07,0.3,0
0.000000000,0,0.174308,3.6294e-06,-1.92565e-07,0.3,0
0.000000000,0,0.189308,3.6265e-06,-1.92565e-07,0.3,0
0.000000000,0,0.204308,3.62361e-06,-1.92565e-07,0.3,0
0.000000000,0,0.219308,3.62072e-06,-1.92565e-07,0.3,0
0.000000000,0,0.234308,3.61783e-06,-1.92565e-07,0.3,0
0.000000000,0,0.249308,3.61494e-06,-1.92565e-07,0.3,0
0.000000000,0,0.264308,3.61204e-06,-1.92565e-07,0.3,0
0.000000000,0,0.279308,3.60915e-06,-1.92565e-07,0.3,0
0.000000000,0,0.294308,3.60626e-06,-1.92565e-07,0.3,0
0.000000000,0,0.309308,3.60337e-06,-1.92565e-07,0.3,0
0.000000000,0,0.324308,3.60048e-06,-1.92565e-07,0.3,0
0.000000000,0,0.339308,3.59758e-06,-1.92565e-07,0.3,0
0.000000000,0,0.354308,3.59469e-06,-1.92565e-07,0.3,0
0.000000000,0,0.369308,3.5918e-06,-1.92565e-07,0.3,0
0.000000000,0,0.384308,3.58891e-06,-1.92565e-07,0.3,0
0.000000000,0,0.399308,3.58601e-06,-1.92565e-07,0.3,0
0.000000000,0,0.414308,3.58312e-06,-1.92565e-07,0.3,0
0.000000000,0,0.429308,3.58023e-06,-1.92565e-07,0.3,0
0.000000000,0,0.444308,3.57734e-06,-1.92565e-07,0.3,0
0.000000000,0,0.459308,3.57445e-06,-1.92565e-07,0.3,0
0.000000000,0,0.474308,3.57155e-06,-1.92565e-07,0.3,0
0.000000000,0,0.489308,3.56866e-06,-1.92565e-07,0.3,0
0.000000000,0,0.504308,3.56577e-06,-1.92565e-07,0.3,0
0.000000000,0,0.519308,3.56288e-06,-1.92565e-07,0.3,0
0.000000000,0,0.534308,3.55998e-06,-1.92565e-07,0.3,0
0.000000000,0,0.549308,3.55709e-06,-1.92565e-07,0.3,0
0.000000000,0,0.564308,3.5542e-06,-1.92565e-07,0.3,0
0.000000000,0,0.579308,3.55131e-06,-1.92565e-07,0.3,0
