vel_fl [m/s], vel_fr [m/s], vel_bl [m/s], vel_br [m/s], steer_fl [rad], steer_fr [rad], steer_bl [rad], steer_br [rad]
0,0,0,0,0.000568701,0.000194857,6.24592,6.24756
0,0,0,0,0.000550805,9.14528e-05,6.24592,6.24756
0,0,0,0,0.000483194,6.28311,6.24592,6.24756
0,0,0,0,0.000324111,6.28291,6.24592,6.24756
0,0,0,0,1.29056e-05,6.28287,6.24592,6.24756
0,0,0,0,6.28289,6.28287,6.24592,6.24756
0,0,0,0,6.28278,6.28287,6.24592,6.24756
0,0,0,0,6.28277,6.28289,6.24592,6.24756
0,0,0,0,6.28277,6.28293,6.24592,6.24756
0,0,0,0,6.28277,6.28301,6.24592,6.24756
0,0,0,0,6.28279,6.28317,6.24592,6.24756
0,0,0,0,6.28284,0.000184914,6.24592,6.24756
0,0,0,0,6.28295,0.000315163,6.24592,6.24756
0,0,0,0,6.28315,0.000338031,6.24592,6.24756
0,0,0,0,0.000213748,0.000335048,6.24592,6.24756
0,0,0,0,0.000338031,0.000314169,6.24592,6.24756
0,0,0,0,0.000354934,0.000257495,6.24592,6.24756
0,0,0,0,0.000349962,0.000133212,6.24592,6.24756
0,0,0,0,0.000331071,6.28314,6.24592,6.24756
0,0,0,0,0.000284341,6.28296,6.24592,6.24756
0,0,0,0,0.000167017,6.28291,6.24592,6.24756
0,0,0,0,6.28314,6.28291,6.24592,6.24756
0,0,0,0,6.28294,6.28292,6.24592,6.24756
0,0,0,0,6.28286,6.28296,6.24592,6.24756
0,0,0,0,6.28286,6.28304,6.24592,6.24756
0,0,0,0,6.28286,7.93426e-06,6.24592,6.24756
0,0,0,0,6.28287,0.000192868,6.24592,6.24756
0,0,0,0,6.28289,0.000287324,6.24592,6.24756
0,0,0,0,6.28296,0.000304226,6.24592,6.24756
0,0,0,0,6.28308,0.000299255,6.24592,6.24756
0,0,0,0,8.94642e-05,0.000256501,6.24592,6.24756
0,0,0,0,0.000354934,0.000162046,6.24592,6.24756
0,0,0,0,0.000466292,2.38425e-05,6.24592,6.24756
0,0,0,0,0.000469275,6.283,6.24592,6.24756
0,0,0,0,0.000456349,6.28286,6.24592,6.24756
0,0,0,0,0.000415584,6.28285,6.24592,6.24756
0,0,0,0,0.000318146,6.28285,6.24592,6.24756
0,0,0,0,9.34413e-05,6.28286,6.24592,6.24756
0,0,0,0,6.28297,6.28289,6.24592,6.24756
0,0,0,0,6.28281,6.28297,6.24592,6.24756
0,0,0,0,6.28279,9.92279e-06,6.24592,6.24756
0,0,0,0,6.28279,0.0003261,6.24592,6.24756
0,0,0,0,6.28279,0.000521971,6.24592,6.24756
0,0,0,0,6.28281,0.000524954,6.24592,6.24756
0,0,0,0,6.28286,0.000516999,6.24592,6.24756
0,0,0,0,6.28295,0.000477229,6.24592,6.24756
0,0,0,0,6.28312,0.000389733,6.24592,6.24756
0,0,0,0,0.000203805,0.000195851,6.24592,6.24756
0,0,0,0,0.000387745,6.28309,6.24592,6.24756
0,0,0,0,0.000418567,6.2829,6.24592,6.24756
0,0,0,0,0.00041459,6.28289,6.24592,6.24756
0,0,0,0,0.00039371,6.2829,6.24592,6.24756
0,0,0,0,0.000343003,6.28293,6.24592,6.24756
0,0,0,0,0.000222696,6.28299,6.24592,6.24756
0,0,0,0,6.28316,6.28313,6.24592,6.24756
0,0,0,0,6.2829,0.000120287,6.24592,6.24756
0,0,0,0,6.28288,0.000261473,6.24592,6.24756
0,0,0,0,6.28288,0.00033306,6.24592,6.24756
0,0,0,0,6.28288,0.00033306,6.24592,6.24756
0,0,0,0,6.2829,0.000317152,6.24592,6.24756
0,0,0,0,6.28293,0.000264455,6.24592,6.24756
0,0,0,0,6.283,0.000131223,6.24592,6.24756
0,0,0,0,6.28312,6.28311,6.24592,6.24756
0,0,0,0,0.000115315,6.28287,6.24592,6.24756
0,0,0,0,0.00024457,6.28282,6.24592,6.24756
0,0,0,0,0.000259484,6.28282,6.24592,6.24756
0,0,0,0,0.000254513,6.28282,6.24592,6.24756
0,0,0,0,0.000234627,6.28283,6.24592,6.24756
0,0,0,0,0.000187897,6.28286,6.24592,6.24756
0,0,0,0,8.15101e-05,6.28292,6.24592,6.24756
0,0,0,0,6.28306,6.28305,6.24592,6.24756
0,0,0,0,6.28287,0.000101395,6.24592,6.24756
0,0,0,0,6.28283,0.000254513,6.24592,6.24756
0,0,0,0,6.28283,0.000303232,6.24592,6.24756
0,0,0,0,6.28283,0.000301243,6.24592,6.24756
0,0,0,0,6.28284,0.000283346,6.24592,6.24756
0,0,0,0,6.28287,0.000229656,6.24592,6.24756
0,0,0,0,6.28294,0.000128241,6.24592,6.24756
0,0,0,0,6.28312,6.28313,6.24592,6.24756
0,0,0,0,0.000325106,6.2828,6.24592,6.24756
0,0,0,0,0.000744687,6.28271,6.24592,6.24756
0,0,0,0,0.000805337,6.28271,6.24592,6.24756
0,0,0,0,0.000795394,6.28272,6.24592,6.24756
