time_stamp [], traj_point [], x_pos [m], y_pos [m], heading [rad], lin_vel [m/s], ang_vel [rad/s]
0.000000000,0,0,0,0,0,0
0.000000000,0,-0.399967,0,0,0.00197572,0
0.000000000,0,-0.399737,0,0,0.0079029,0
0.000000000,0,-0.399111,0,0,0.0177815,0
0.000000000,0,-0.397893,0,0,0.0316116,0
0.000000000,0,-0.395884,0,0,0.0493931,0
0.000000000,0,-0.392887,0,0,0.0711261,0
0.000000000,0,-0.388705,0,0,0.0968105,0
0.000000000,0,-0.38314,0,0,0.126446,0
0.000000000,0,-0.375997,0,0,0.159709,0
0.000000000,0,-0.367212,0,0,0.19103,0
0.000000000,0,-0.356959,0,0,0.2184,0
0.000000000,0,-0.345437,0,0,0.241819,0
0.000000000,0,-0.332843,0,0,0.261286,0
0.000000000,0,-0.319375,0,0,0.276802,0
0.000000000,0,-0.305229,0,0,0.288366,0
0.000000000,0,-0.290604,0,0,0.295979,0
0.000000000,0,-0.275697,0,0,0.29964,0
0.000000000,0,-0.260699,0,0,0.3,0
0.000000000,0,-0.245699,0,0,0.3,0
0.000000000,0,-0.230699,0,0,0.3,0
0.000000000,0,-0.215699,0,0,0.3,0
0.000000000,0,-0.200699,0,0,0.3,0
0.000000000,0,-0.185699,0,0,0.3,0
0.000000000,0,-0.170699,0,0,0.3,0
0.000000000,0,-0.155699,0,0,0.3,0
0.000000000,0,-0.140699,0,0,0.3,0
0.000000000,0,-0.125699,0,0,0.3,0
0.000000000,0,-0.110699,0,0,0.3,0
0.000000000,0,-0.0956995,0,0,0.3,0
0.000000000,0,-0.0806995,0,0,0.3,0
0.000000000,0,-0.0656995,0,0,0.3,0
0.000000000,0,-0.0506995,0,0,0.3,0
0.000000000,0,-0.0356994,0,0,0.3,0
0.000000000,0,-0.0206994,0,0,0.3,0
0.000000000,0,-0.00569945,0,0,0.3,0
0.000000000,0,0.00930055,0,0,0.3,0
0.000000000,0,0.0243006,0,0,0.3,0
0.000000000,0,0.0393005,0,0,0.3,0
0.000000000,0,0.0543006,0,0,0.3,0
0.000000000,0,0.0693005,0,0,0.3,0
0.000000000,0,0.0843005,0,0,0.3,0
0.000000000,0,0.0993005,0,0,0.3,0
0.000000000,0,0.114301,0,0,0.3,0
0.000000000,0,0.129301,0,0,0.3,0
0.000000000,0,0.144301,0,0,0.3,0
0.000000000,0,0.159301,0,0,0.3,0
0.000000000,0,0.174301,0,0,0.3,0
0.000000000,0,0.189301,0,0,0.3,0
0.000000000,0,0.204301,0,0,0.3,0
0.000000000,0,0.219301,0,0,0.3,0
0.000000000,0,0.234301,0,0,0.3,0
0.000000000,0,0.249301,0,0,0.3,0
