x_pos [m], y_pos [m], heading [rad]
-0.399804,-1.94056e-06,2.87229e-09
-0.399804,1.76365e-05,-4.89394e-05
-0.399804,-1.94063e-06,2.88871e-09
-0.399812,1.38183e-05,-3.94026e-05
-0.399812,-1.94426e-06,2.88141e-09
-0.399812,1.38183e-05,-3.94026e-05
-0.399812,1.38183e-05,-3.94026e-05
-0.399812,1.38183e-05,-3.94026e-05
-0.399812,-1.94419e-06,2.87064e-09
-0.399812,1.38183e-05,-3.94026e-05
-0.399804,-1.94879e-06,2.91516e-09
-0.399804,1.76287e-05,-4.89394e-05
-0.399804,1.76287e-05,-4.89394e-05
-0.399804,1.76287e-05,-4.89394e-05
-0.399804,1.76287e-05,-4.89394e-05
-0.399804,1.76287e-05,-4.89394e-05
-0.399804,1.76287e-05,-4.89394e-05
-0.399804,1.76287e-05,-4.89394e-05
-0.399812,1.38125e-05,-3.94026e-05
-0.399812,1.38125e-05,-3.94026e-05
-0.399812,1.38125e-05,-3.94026e-05
-0.399812,1.38125e-05,-3.94026e-05
-0.399812,1.38125e-05,-3.94026e-05
-0.399812,1.38125e-05,-3.94026e-05
-0.399812,1.38125e-05,-3.94026e-05
-0.399812,1.38125e-05,-3.94026e-05
-0.399804,1.7625e-05,-4.89394e-05
-0.399804,1.7625e-05,-4.89394e-05
-0.399804,1.7625e-05,-4.89394e-05
-0.399804,1.7625e-05,-4.89394e-05
-0.399804,1.7625e-05,-4.89394e-05
-0.399804,1.7625e-05,-4.89394e-05
-0.399804,1.7625e-05,-4.89394e-05
-0.399804,1.7625e-05,-4.89394e-05
-0.399812,1.38127e-05,-3.94026e-05
-0.399812,1.38127e-05,-3.94026e-05
-0.399812,1.38127e-05,-3.94026e-05
-0.399812,1.38127e-05,-3.94026e-05
-0.399812,1.38127e-05,-3.94026e-05
-0.399812,-1.9497e-06,3.14543e-09
-0.399812,1.38127e-05,-3.94026e-05
-0.399804,1.76233e-05,-4.89394e-05
-0.399804,1.76233e-05,-4.89394e-05
-0.399804,1.76233e-05,-4.89394e-05
-0.399804,1.76233e-05,-4.89394e-05
-0.399804,1.76233e-05,-4.89394e-05
-0.399804,1.76233e-05,-4.89394e-05
-0.399804,1.76233e-05,-4.89394e-05
-0.399804,1.76233e-05,-4.89394e-05
-0.399804,-1.95387e-06,3.11649e-09
-0.399812,1.38078e-05,-3.94026e-05
-0.399812,-1.95466e-06,3.19021e-09
-0.399812,1.38078e-05,-3.94026e-05
-0.399812,1.38078e-05,-3.94026e-05
-0.399812,1.38078e-05,-3.94026e-05
-0.399812,1.38078e-05,-3.94026e-05
-0.399812,1.38078e-05,-3.94026e-05
-0.399804,1.76197e-05,-4.89394e-05
-0.399804,1.76197e-05,-4.89394e-05
-0.399804,1.76197e-05,-4.89394e-05
-0.399804,1.76197e-05,-4.89394e-05
-0.399804,1.76197e-05,-4.89394e-05
-0.399804,1.76197e-05,-4.89394e-05
-0.399804,1.76197e-05,-4.89394e-05
-0.399804,1.76197e-05,-4.89394e-05
-0.399812,1.38018e-05,-3.94026e-05
-0.399812,1.38018e-05,-3.94026e-05
-0.399812,1.38018e-05,-3.94026e-05
-0.399812,1.38018e-05,-3.94026e-05
-0.399812,1.38018e-05,-3.94026e-05
-0.399812,1.38018e-05,-3.94026e-05
-0.399812,1.38018e-05,-3.94026e-05
-0.399812,1.38018e-05,-3.94026e-05
-0.399804,1.76136e-05,-4.89394e-05
-0.399804,1.76136e-05,-4.89394e-05
-0.399804,1.76136e-05,-4.89394e-05
-0.399804,1.76136e-05,-4.89394e-05
-0.399804,1.76136e-05,-4.89394e-05
-0.399804,1.76136e-05,-4.89394e-05
-0.399804,1.76136e-05,-4.89394e-05
-0.399804,-1.96368e-06,3.33658e-09
-0.399812,1.37975e-05,-3.94026e-05
-0.399812,1.37975e-05,-3.94026e-05
-0.399812,1.37975e-05,-3.94026e-05
-0.399812,1.37975e-05,-3.94026e-05
-0.399812,1.37975e-05,-3.94026e-05
-0.399812,1.37975e-05,-3.94026e-05
-0.399812,1.37975e-05,-3.94026e-05
-0.399804,1.76086e-05,-4.89394e-05
-0.399804,1.76086e-05,-4.89394e-05
-0.399804,1.76086e-05,-4.89394e-05
-0.399804,1.76086e-05,-4.89394e-05
-0.399804,-1.96882e-06,3.3913e-09
-0.399804,1.76086e-05,-4.89394e-05
-0.399804,-1.96886e-06,3.41349e-09
-0.399804,1.76086e-05,-4.89394e-05
-0.399804,1.76086e-05,-4.89394e-05
-0.399812,1.3983e-05,-3.98795e-05
-0.399812,1.3983e-05,-3.98795e-05
-0.399812,1.3983e-05,-3.98795e-05
-0.399812,1.3983e-05,-3.98795e-05
