vel_fl [m/s], vel_fr [m/s], vel_bl [m/s], vel_br [m/s], steer_fl [rad], steer_fr [rad], steer_bl [rad], steer_br [rad]
0,0,0,0,0.0008292,0.000723807,6.24592,6.24666
0,0,0,0,0.000575661,0.000343997,6.24592,6.24666
0,0,0,0,1.98655e-05,6.28277,6.24592,6.24666
0,0,0,0,6.28253,6.28238,6.24592,6.24666
0,0,0,0,6.28236,6.28233,6.24592,6.24666
0,0,0,0,6.28235,6.28234,6.24592,6.24666
0,0,0,0,6.28235,6.28238,6.24592,6.24666
0,0,0,0,6.28239,6.28251,6.24592,6.24666
0,0,0,0,6.28247,6.28279,6.24592,6.24666
0.00627079,0,0,0,6.28268,6.28315,6.24592,6.24666
0,0,0,0,6.28301,0.000535891,6.24592,6.24666
0,0,0,0,0.000208776,0.000938569,6.24592,6.24666
0,0,0,0,0.000734744,0.00094354,6.24592,6.24666
0,0,0,0,0.000827211,0.000941552,6.24592,6.24666
0,0,0,0,0.000826217,0.000920672,6.24592,6.24666
0,0,0,0,0.000811303,0.000834171,6.24592,6.24666
0,0,0,0,0.00073375,0.000582621,6.24592,6.24666
0,0,0,0,0.000520976,8.92853e-06,6.24592,6.24666
0,0,0,0,6.28312,6.2825,6.24592,6.24666
0,0,0,0,6.28247,6.28231,6.24592,6.24666
0,0,0,0,6.28226,6.2823,6.24592,6.24666
0,0,0,0,6.28225,6.2823,6.24592,6.24666
0,0,0,0,6.28226,6.28233,6.24592,6.24666
0,0,0,0,6.28231,6.28239,6.24592,6.24666
0,0,0,0,6.28243,6.28264,6.24592,6.24666
0,0,0,0,6.28277,6.28304,6.24592,6.24666
0,0,0,0,4.47222e-05,0.000433481,6.24592,6.24666
0,0,0,0,0.000767555,0.0010191,6.24592,6.24666
0,0,0,0,0.001037,0.00104396,6.24592,6.24666
0,0,0,0,0.00103899,0.00104297,6.24592,6.24666
0,0,0,0,0.00103601,0.00102408,6.24592,6.24666
0,0,0,0,0.000986294,0.000949506,6.24592,6.24666
0,0,0,0,0.000800366,0.000715853,6.24592,6.24666
0,0,0,0,0.000377802,0.000186902,6.24592,6.24666
0,0,0,0,6.28277,6.28254,6.24592,6.24666
0,0,0,0,6.28237,6.28222,6.24592,6.24666
0,0,0,0,6.28228,6.28219,6.24592,6.24666
0,0,0,0,6.28228,6.2822,6.24592,6.24666
0,0,0,0,6.2823,6.28223,6.24592,6.24666
0,0,0,0,6.28236,6.28232,6.24592,6.24666
0,0,0,0,6.28252,6.28258,6.24592,6.24666
0,0,0,0,6.28285,6.28302,6.24592,6.24666
0,0,0,0,2.88139e-05,0.000283346,6.24592,6.24666
0,0,0,0,0.000537879,0.000834171,6.24592,6.24666
0,0,0,0,0.000795394,0.000895815,6.24592,6.24666
0,0,0,0,0.000797383,0.000894821,6.24592,6.24666
0,0,0,0,0.000795394,0.000876924,6.24592,6.24666
0,0,0,0,0.000769543,0.000797383,6.24592,6.24666
0,0,0,0,0.000674094,0.000583615,6.24592,6.24666
0,0,0,0,0.000388739,8.34986e-05,6.24592,6.24666
0,0,0,0,6.28283,6.28256,6.24592,6.24666
0,0,0,0,6.28237,6.28232,6.24592,6.24666
0,0,0,0,6.28228,6.2823,6.24592,6.24666
0,0,0,0,6.28228,6.28231,6.24592,6.24666
0,0,0,0,6.28231,6.28235,6.24592,6.24666
0,0,0,0,6.2824,6.28245,6.24592,6.24666
0,0,0,0,6.28264,6.28272,6.24592,6.24666
0,0,0,0,6.28302,6.28309,6.24592,6.24666
0,0,0,0,0.000283346,0.000473252,6.24592,6.24666
0,0,0,0,0.000850079,0.000960443,6.24592,6.24666
0,0,0,0,0.000935586,0.000975357,6.24592,6.24666
0,0,0,0,0.000934592,0.000973368,6.24592,6.24666
0,0,0,0,0.000917689,0.000953483,6.24592,6.24666
0,0,0,0,0.000833177,0.00086897,6.24592,6.24666
0,0,0,0,0.000612449,0.000640289,6.24592,6.24666
0,0,0,0,0.000100401,0.000152103,6.24592,6.24666
0,0,0,0,6.28257,6.28258,6.24592,6.24666
0,0,0,0,6.28232,6.28231,6.24592,6.24666
0,0,0,0,6.28229,6.28229,6.24592,6.24666
0,0,0,0,6.28229,6.28229,6.24592,6.24666
0,0,0,0,6.28233,6.28232,6.24592,6.24666
0,0,0,0,6.28247,6.28239,6.24592,6.24666
0,0,0,0,6.28278,6.28265,6.24592,6.24666
0,0,0,0,6.28317,6.28302,6.24592,6.24666
0,0,0,0,0.000533902,0.000266444,6.24592,6.24666
0,0,0,0,0.000881896,0.000827211,6.24592,6.24666
0,0,0,0,0.000880901,0.000898798,6.24592,6.24666
0,0,0,0,0.000871953,0.000897804,6.24592,6.24666
0,0,0,0,0.000814285,0.000883884,6.24592,6.24666
0,0,0,0,0.0006383,0.000817268,6.24592,6.24666
-0.00629224,0,0,0,0.000228662,0.000628357,6.24592,6.24666
0,0,0,0,6.28281,0.000296272,6.24592,6.24666
0,0,0,0,6.28242,6.28247,6.24592,6.24666
0,0,0,0,6.28238,6.28215,6.24592,6.24666
0,0,0,0,6.28238,6.28214,6.24592,6.24666
0,0,0,0,6.2824,6.28215,6.24592,6.24666
0,0,0,0,6.28245,6.2822,6.24592,6.24666
0,0,0,0,6.28259,6.28236,6.24592,6.24666
0,0,0,0,6.28289,6.28276,6.24592,6.24666
0,0,0,0,6.16247e-05,6.28318,6.24592,6.24666
0,0,0,0,0.000593558,0.00059157,6.24592,6.24666
0,0,0,0,0.000843119,0.000963426,6.24592,6.24666
0,0,0,0,0.000843119,0.000963426,6.24592,6.24666
0,0,0,0,0.000840136,0.000956466,6.24592,6.24666
0,0,0,0,0.000809314,0.000902775,6.24592,6.24666
0,0,0,0,0.000694973,0.000754629,6.24592,6.24666
0,0,0,0,0.00038675,0.000371836,6.24592,6.24666
0,0,0,0,6.28276,6.28278,6.24592,6.24666
0,0,0,0,6.28231,6.2822,6.24592,6.24666
0,0,0,0,6.28221,6.28208,6.24592,6.24666
0,0,0,0,6.28221,6.28208,6.24592,6.24666
0,0,0,0,6.28223,6.2821,6.24592,6.24666
0,0,0,0,6.28231,6.28218,6.24592,6.24666
0,0,0,0,6.28254,6.28237,6.24592,6.24666
0,0,0,0,6.28296,6.28285,6.24592,6.24666
0,0,0,0,0.000243576,0.000121281,6.24592,6.24666
0,0,0,0,0.000833177,0.00071983,6.24592,6.24666
0,0,0,0,0.000929621,0.00090377,6.24592,6.24666
0,0,0,0,0.000929621,0.00090377,6.24592,6.24666
