time_stamp [], x_pos [m], y_pos [m], heading [rad], x_vel [m/s], y_vel [m/s], ang_vel [rad/s]
1640151071.848986387,0.00070609,-2.4497e-06,0.000275653,4.76437e-08,-2.39478e-10,2.32422e-08
1640151071.869043589,0.000706088,-2.44969e-06,0.000275652,4.60183e-08,-2.2846e-10,2.24489e-08
1640151071.920691490,0.000706088,-2.44969e-06,0.000275652,4.72614e-08,-2.28e-10,2.17896e-08
1640151071.969426632,0.000706089,-2.4497e-06,0.000275652,4.9952e-08,-2.351e-10,2.15389e-08
1640151071.989517450,0.000706088,-2.44969e-06,0.000275652,4.87119e-08,-2.26986e-10,2.09387e-08
1640151072.069774866,0.00070609,-2.4497e-06,0.000275653,5.25245e-08,-2.36152e-10,2.04601e-08
1640151072.150166750,0.00070609,-2.4497e-06,0.000275653,5.37582e-08,-2.33992e-10,1.95346e-08
1640151072.190350056,0.000706089,-2.4497e-06,0.000275652,5.3614e-08,-2.29864e-10,1.89692e-08
1640151072.220684767,0.000706088,-2.44969e-06,0.000275652,5.21307e-08,-2.21067e-10,1.83239e-08
1640151072.270710468,0.00070609,-2.4497e-06,0.000275652,5.44718e-08,-2.27154e-10,1.8113e-08
1640151072.310835838,0.00070609,-2.4497e-06,0.000275652,5.48096e-08,-2.25636e-10,1.76991e-08
1640151072.371063709,0.000706091,-2.4497e-06,0.000275653,5.64657e-08,-2.28306e-10,1.72907e-08
1640151072.451375246,0.00070609,-2.4497e-06,0.000275652,5.61951e-08,-2.22103e-10,1.64134e-08
1640151072.491522074,0.00070609,-2.4497e-06,0.000275652,5.57067e-08,-2.17828e-10,1.59517e-08
1640151072.520641088,0.000706088,-2.44969e-06,0.000275652,5.378e-08,-2.08709e-10,1.54076e-08
1640151072.571750164,0.00070609,-2.4497e-06,0.000275652,5.57976e-08,-2.1387e-10,1.52304e-08
1640151072.611925602,0.00070609,-2.4497e-06,0.000275652,5.57814e-08,-2.11799e-10,1.48815e-08
1640151072.672164679,0.000706091,-2.4497e-06,0.000275653,5.69866e-08,-2.13512e-10,1.45418e-08
1640151072.752444744,0.00070609,-2.4497e-06,0.000275652,5.5995e-08,-2.06242e-10,1.37928e-08
1640151072.792557240,0.00070609,-2.4497e-06,0.000275652,5.52899e-08,-2.01997e-10,1.34134e-08
1640151072.820625544,0.000706088,-2.44969e-06,0.000275652,5.31259e-08,-1.93008e-10,1.29562e-08
1640151072.872834921,0.00070609,-2.4497e-06,0.000275652,5.48541e-08,-1.9735e-10,1.2807e-08
1640151072.912992716,0.00070609,-2.4497e-06,0.000275652,5.45915e-08,-1.9497e-10,1.25138e-08
1640151072.973297119,0.000706091,-2.4497e-06,0.000275652,5.54033e-08,-1.95814e-10,1.2226e-08
1640151073.053550720,0.00070609,-2.4497e-06,0.000275652,5.39544e-08,-1.88127e-10,1.15912e-08
1640151073.093654871,0.00070609,-2.4497e-06,0.000275652,5.35812e-08,-1.85627e-10,1.13264e-08
1640151073.133766890,0.00070609,-2.4497e-06,0.000275652,5.27577e-08,-1.81622e-10,1.10227e-08
1640151073.160670280,0.000706088,-2.44969e-06,0.000275652,5.04876e-08,-1.73077e-10,1.06469e-08
1640151073.214008808,0.00070609,-2.4497e-06,0.000275652,5.19256e-08,-1.76613e-10,1.05246e-08
1640151073.260682106,0.000706088,-2.44969e-06,0.000275652,4.94355e-08,-1.66997e-10,1.0049e-08
1640151073.354644060,0.000706091,-2.4497e-06,0.000275652,5.14996e-08,-1.71755e-10,9.81949e-09
1640151073.394830942,0.00070609,-2.4497e-06,0.000275652,5.01887e-08,-1.66469e-10,9.51822e-09
1640151073.434990406,0.00070609,-2.4497e-06,0.000275652,4.96789e-08,-1.63916e-10,9.30054e-09
1640151073.475295067,0.00070609,-2.4497e-06,0.000275652,4.88395e-08,-1.60312e-10,9.05782e-09
1640151073.500661373,0.000713915,-2.45013e-06,0.000266349,8.9987e-06,-3.11805e-09,-5.24021e-06
1640151073.555561304,0.000714226,-2.45015e-06,0.000266168,8.96916e-06,-3.11076e-09,-5.17978e-06
1640151073.600672483,0.000713915,-2.45013e-06,0.000266349,8.29609e-06,-2.87968e-09,-4.94607e-06
1640151073.695999622,0.000714235,-2.45015e-06,0.000266156,8.03903e-06,-2.79534e-09,-4.79085e-06
1640151073.736139536,0.000714225,-2.45015e-06,0.000266161,7.7742e-06,-2.7053e-09,-4.68148e-06
1640151073.776251316,0.000714179,-2.45015e-06,0.000266186,7.47519e-06,-2.60329e-09,-4.56243e-06
1640151073.800700426,0.000713915,-2.45013e-06,0.000266349,7.01975e-06,-2.44589e-09,-4.40692e-06
1640151073.856478453,0.000714164,-2.45015e-06,0.000266192,6.98157e-06,-2.43528e-09,-4.35634e-06
1640151073.941037893,0.000721763,-2.44481e-06,0.00025703,1.50436e-05,1.45133e-09,-9.25693e-06
1640151073.996989727,0.000722613,-2.44451e-06,0.000256512,1.53325e-05,1.48673e-09,-9.25693e-06
1640151074.037168026,0.000722343,-2.44461e-06,0.00025667,1.45435e-05,1.41567e-09,-8.96261e-06
1640151074.077279568,0.000722323,-2.44462e-06,0.000256679,1.40524e-05,1.37322e-09,-8.75764e-06
1640151074.117436171,0.000722256,-2.44464e-06,0.000256717,1.35194e-05,1.32641e-09,-8.54047e-06
1640151074.197667360,0.000722225,-2.44465e-06,0.00025673,1.26046e-05,1.24681e-09,-8.15415e-06
1640151074.237782001,0.000722212,-2.44465e-06,0.000256735,1.21684e-05,1.20872e-09,-7.96864e-06
1640151074.277930021,0.000722198,-2.44466e-06,0.00025674,1.17421e-05,1.17138e-09,-7.78681e-06
1640151074.321025848,0.000721763,-2.44481e-06,0.00025703,1.08091e-05,1.08347e-09,-7.43433e-06
1640151074.378359079,0.000721763,-2.44481e-06,0.00025703,1.02589e-05,1.03489e-09,-7.19224e-06
1640151074.418512344,0.000722177,-2.44467e-06,0.000256741,1.03677e-05,1.0506e-09,-7.19224e-06
1640151074.480666876,0.000721763,-2.44481e-06,0.00025703,9.33046e-06,9.52579e-10,-6.77994e-06
1640151074.539271832,0.000722118,-2.44469e-06,0.000256771,9.24022e-06,9.50073e-10,-6.70186e-06
1640151074.579509020,0.000722105,-2.44469e-06,0.000256777,8.89256e-06,9.18982e-10,-6.54842e-06
1640151074.619678974,0.000722092,-2.4447e-06,0.000256783,8.55459e-06,8.8866e-10,-6.39849e-06
1640151074.660624743,0.000721763,-2.44481e-06,0.00025703,7.85244e-06,8.2026e-10,-6.11154e-06
1640151074.720111609,0.000721763,-2.44481e-06,0.00025703,7.40402e-06,7.79716e-10,-5.90521e-06
1640151074.800392866,0.000722045,-2.44471e-06,0.000256802,7.1577e-06,7.62432e-10,-5.76832e-06
1640151074.820650101,0.000721763,-2.44481e-06,0.00025703,6.68966e-06,7.14826e-10,-5.57244e-06
1640151074.880620718,0.000722026,-2.44472e-06,0.00025681,6.59296e-06,7.10902e-10,-5.50821e-06
1640151074.920816898,0.000722016,-2.44472e-06,0.000256814,6.32329e-06,6.86197e-10,-5.38278e-06
1640151074.960953951,0.000722004,-2.44473e-06,0.000256821,6.05813e-06,6.61766e-10,-5.25877e-06
1640151075.001069069,0.000721763,-2.44481e-06,0.00025703,5.53532e-06,6.08873e-10,-5.02188e-06
1640151075.101412535,0.000721972,-2.44474e-06,0.000256835,5.20054e-06,5.82315e-10,-4.85039e-06
1640151075.101412535,0.000721763,-2.44481e-06,0.00025703,4.95841e-06,5.553e-10,-4.73939e-06
1640151075.160808325,0.000721763,-2.44481e-06,0.00025703,4.63733e-06,5.25301e-10,-4.57958e-06
1640151075.221817255,0.000721763,-2.44481e-06,0.00025703,4.32294e-06,4.95784e-10,-4.42109e-06
1640151075.302045584,0.000721928,-2.44475e-06,0.000256857,4.12464e-06,4.81238e-10,-4.32005e-06
1640151075.342173338,0.000721921,-2.44476e-06,0.000256861,3.92967e-06,4.62735e-10,-4.22131e-06
1640151075.382353067,0.000721913,-2.44476e-06,0.000256865,3.74087e-06,4.44759e-10,-4.12478e-06
1640151075.402414322,0.000721763,-2.44481e-06,0.00025703,3.47803e-06,4.15647e-10,-3.98373e-06
1640151075.460681438,0.000721763,-2.44481e-06,0.00025703,3.23072e-06,3.91926e-10,-3.85188e-06
1640151075.522973537,0.000721895,-2.44476e-06,0.000256871,3.13198e-06,3.86421e-10,-3.80665e-06
1640151075.603335142,0.000721876,-2.44477e-06,0.000256885,2.80485e-06,3.54501e-10,-3.63011e-06
1640151075.643449068,0.00072187,-2.44477e-06,0.000256888,2.65325e-06,3.39712e-10,-3.54715e-06
1640151075.683562517,0.000721864,-2.44478e-06,0.000256891,2.50677e-06,3.25365e-10,-3.46608e-06
1640151075.703644991,0.000721763,-2.44481e-06,0.00025703,2.32114e-06,3.03514e-10,-3.34764e-06
1640151075.760732174,0.000721763,-2.44481e-06,0.00025703,2.13365e-06,2.85008e-10,-3.23907e-06
1640151075.804039955,0.000721811,-2.4448e-06,0.000256955,2.05395e-06,2.79137e-10,-3.20192e-06
1640151075.904458523,0.000721835,-2.44479e-06,0.000256908,1.78558e-06,2.53748e-10,-3.05078e-06
1640151075.944574118,0.000721831,-2.44479e-06,0.000256911,1.66937e-06,2.42045e-10,-2.981e-06
1640151075.984705925,0.000721826,-2.44479e-06,0.000256913,1.55742e-06,2.30723e-10,-2.91286e-06
1640151076.024819374,0.000721822,-2.44479e-06,0.000256916,1.44952e-06,2.19756e-10,-2.84626e-06
1640151076.044907331,0.000721763,-2.44481e-06,0.00025703,1.33098e-06,2.04384e-10,-2.74899e-06
1640151076.101028681,0.000721763,-2.44481e-06,0.00025703,1.19585e-06,1.90528e-10,-2.66132e-06
1640151076.165516615,0.000721763,-2.44481e-06,0.00025703,1.04907e-06,1.75353e-10,-2.56371e-06
1640151076.245717287,0.000721801,-2.4448e-06,0.00025693,9.23145e-07,1.65379e-10,-2.50517e-06
1640151076.285907030,0.000721763,-2.44481e-06,0.00025703,7.99056e-07,1.49231e-10,-2.39187e-06
1640151076.326056242,0.000721794,-2.4448e-06,0.000256934,7.58365e-07,1.48022e-10,-2.39187e-06
1640151076.366173267,0.000721791,-2.4448e-06,0.000256936,6.80871e-07,1.39783e-10,-2.33715e-06
1640151076.440621376,0.000721763,-2.44481e-06,0.00025703,5.18666e-07,1.19331e-10,-2.18725e-06
1640151076.486582994,0.000721775,-2.44481e-06,0.000256974,4.57912e-07,1.14691e-10,-2.16196e-06
1640151076.526733160,0.000721773,-2.44481e-06,0.000256976,3.93176e-07,1.07608e-10,-2.11194e-06
1640151076.586990356,0.000721776,-2.44481e-06,0.000256948,3.0725e-07,9.92404e-11,-2.05674e-06
1640151076.627119064,0.000721763,-2.44481e-06,0.00025703,2.35811e-07,8.83579e-11,-1.96379e-06
