vel_fl [m/s], vel_fr [m/s], vel_bl [m/s], vel_br [m/s], steer_fl [rad], steer_fr [rad], steer_bl [rad], steer_br [rad]
0,0,0,0,6.28273,6.2823,6.24592,6.2461
0,0,0,0,6.28273,6.2823,6.24592,6.2461
0,0,0,0,6.28274,6.28231,6.24592,6.2461
0,0,0,0,6.28276,6.28237,6.24592,6.2461
0,0,0,0,6.28281,6.28256,6.24592,6.2461
0,0,0,0,6.28291,6.28304,6.24592,6.2461
0,0,0,0,6.28309,0.000338031,6.24592,6.2461
0,0,0,0,0.000169006,0.000915701,6.24592,6.2461
0,0,0,0,0.000490154,0.00104396,6.24592,6.2461
0,0,0,0,0.000559753,0.00104297,6.24592,6.2461
0,0,0,0,0.000558759,0.00103402,6.24592,6.2461
0,0,0,0,0.00054285,0.000997231,6.24592,6.2461
0,0,0,0,0.00048916,0.000883884,6.24592,6.2461
0,0,0,0,0.000348968,0.000498108,6.24592,6.2461
0,0,0,0,6.16247e-05,6.28275,6.24592,6.2461
0,0,0,0,6.2829,6.28224,6.24592,6.2461
0,0,0,0,6.28273,6.28221,6.24592,6.2461
0,0,0,0,6.28272,6.28221,6.24592,6.2461
0,0,0,0,6.28272,6.28221,6.24592,6.2461
0,0,0,0,6.28272,6.28223,6.24592,6.2461
0,0,0,0,6.28273,6.28232,6.24592,6.2461
0,0,0,0,6.28276,6.28261,6.24592,6.2461
0,0,0,0,6.28283,8.34986e-05,6.24592,6.2461
0,0,0,0,6.28296,0.000785452,6.24592,6.2461
0,0,0,0,6.28317,0.00118415,6.24592,6.2461
0,0,0,0,0.000306215,0.00118515,6.24592,6.2461
0,0,0,0,0.000554782,0.00118117,6.24592,6.2461
0,0,0,0,0.000565719,0.0011583,6.24592,6.2461
0,0,0,0,0.000554782,0.00105987,6.24592,6.2461
0,0,0,0,0.000516999,0.000713864,6.24592,6.2461
0,0,0,0,0.00041459,6.283,6.24592,6.2461
0,0,0,0,0.000188891,6.28217,6.24592,6.2461
0,0,0,0,6.28303,6.28207,6.24592,6.2461
0,0,0,0,6.28282,6.28207,6.24592,6.2461
0,0,0,0,6.28278,6.28208,6.24592,6.2461
0,0,0,0,6.28278,6.28214,6.24592,6.2461
0,0,0,0,6.28278,6.28233,6.24592,6.2461
0,0,0,0,6.28279,6.28301,6.24592,6.2461
0,0,0,0,6.28282,0.000592564,6.24592,6.2461
0,0,0,0,6.28288,0.00119608,6.24592,6.2461
0,0,0,0,6.283,0.00121796,6.24592,6.2461
0,0,0,0,9.92279e-06,0.00121498,6.24592,6.2461
0,0,0,0,0.000311186,0.00119608,6.24592,6.2461
0,0,0,0,0.00055677,0.00111555,6.24592,6.2461
0,0,0,0,0.00057069,0.000838148,6.24592,6.2461
0,0,0,0,0.000562736,0.000140172,6.24592,6.2461
0,0,0,0,0.000525948,6.28239,6.24592,6.2461
0,0,0,0,0.00042851,6.28208,6.24592,6.2461
0,0,0,0,0.000196845,6.28208,6.24592,6.2461
0,0,0,0,6.28302,6.28208,6.24592,6.2461
0,0,0,0,6.2828,6.28209,6.24592,6.2461
0,0,0,0,6.28275,6.28213,6.24592,6.2461
0,0,0,0,6.28275,6.28228,6.24592,6.2461
