x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.001772, 0.004326, 0.000295 
-0.001774, 0.004333, 0.000295 
-0.001827, 0.004462, 0.000304 
-0.001852, 0.004522, 0.000308 
-0.001890, 0.004616, 0.000314 
-0.001929, 0.004710, 0.000321 
-0.001968, 0.004805, 0.000327 
-0.002006, 0.004900, 0.000334 
-0.002045, 0.004994, 0.000340 
-0.002084, 0.005089, 0.000346 
-0.002123, 0.005184, 0.000353 
-0.002161, 0.005278, 0.000359 
-0.002200, 0.005372, 0.000366 
-0.002238, 0.005467, 0.000372 
-0.002277, 0.005561, 0.000379 
-0.002316, 0.005655, 0.000385 
-0.002354, 0.005750, 0.000391 
-0.002393, 0.005844, 0.000398 
-0.002432, 0.005939, 0.000404 
-0.002470, 0.006033, 0.000411 
-0.002509, 0.006128, 0.000417 
-0.002549, 0.006224, 0.000424 
-0.002587, 0.006316, 0.000430 
-0.002625, 0.006411, 0.000436 
-0.002664, 0.006506, 0.000443 
-0.002703, 0.006602, 0.000449 
-0.002742, 0.006696, 0.000456 
-0.002781, 0.006791, 0.000462 
-0.002820, 0.006886, 0.000469 
-0.002858, 0.006979, 0.000475 
-0.002897, 0.007075, 0.000482 
-0.002935, 0.007168, 0.000488 
-0.002974, 0.007262, 0.000494 
-0.003014, 0.007361, 0.000501 
-0.003053, 0.007456, 0.000508 
-0.003090, 0.007547, 0.000514 
-0.003129, 0.007641, 0.000520 
-0.003168, 0.007736, 0.000527 
