x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.003005, -0.004475, 0.000058 
-0.003070, -0.004571, 0.000059 
-0.003148, -0.004687, 0.000061 
-0.003226, -0.004803, 0.000062 
-0.003302, -0.004917, 0.000064 
-0.003382, -0.005035, 0.000065 
-0.003459, -0.005151, 0.000067 
-0.003538, -0.005267, 0.000068 
-0.003614, -0.005380, 0.000070 
-0.003692, -0.005497, 0.000071 
-0.003771, -0.005614, 0.000073 
-0.003848, -0.005730, 0.000074 
-0.003927, -0.005846, 0.000076 
-0.004004, -0.005961, 0.000077 
-0.004080, -0.006075, 0.000079 
-0.004159, -0.006192, 0.000080 
-0.004237, -0.006309, 0.000082 
-0.004314, -0.006424, 0.000083 
-0.004392, -0.006539, 0.000085 
-0.004470, -0.006655, 0.000086 
-0.004547, -0.006770, 0.000088 
-0.004627, -0.006889, 0.000089 
-0.004703, -0.007003, 0.000091 
-0.004781, -0.007118, 0.000092 
-0.004858, -0.007233, 0.000094 
-0.004935, -0.007348, 0.000095 
-0.005017, -0.007469, 0.000097 
-0.005091, -0.007581, 0.000098 
-0.005169, -0.007696, 0.000100 
-0.005246, -0.007811, 0.000101 
-0.005324, -0.007927, 0.000103 
-0.005402, -0.008043, 0.000104 
-0.005479, -0.008158, 0.000106 
-0.005557, -0.008274, 0.000107 
-0.005635, -0.008390, 0.000109 
-0.007045, -0.008291, 0.000251 
-0.007062, -0.008308, 0.000252 
-0.007173, -0.008416, 0.000257 
-0.007284, -0.008524, 0.000262 
-0.007396, -0.008633, 0.000267 
-0.007505, -0.008740, 0.000272 
-0.007619, -0.008851, 0.000277 
