x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.001151, 0.005166, 0.007570 
-0.001152, 0.005173, 0.007581 
-0.001181, 0.005301, 0.007768 
-0.001209, 0.005428, 0.007954 
-0.001237, 0.005555, 0.008140 
-0.001266, 0.005685, 0.008331 
-0.001294, 0.005808, 0.008510 
-0.001322, 0.005934, 0.008695 
-0.001349, 0.006059, 0.008879 
-0.001378, 0.006186, 0.009065 
-0.001406, 0.006313, 0.009251 
-0.001434, 0.006438, 0.009434 
-0.001462, 0.006565, 0.009621 
-0.001490, 0.006690, 0.009803 
-0.001518, 0.006818, 0.009990 
-0.001546, 0.006942, 0.010172 
-0.001575, 0.007071, 0.010362 
-0.001603, 0.007198, 0.010547 
-0.001631, 0.007324, 0.010732 
-0.001659, 0.007450, 0.010917 
-0.001687, 0.007576, 0.011102 
-0.001716, 0.007703, 0.011288 
-0.001744, 0.007830, 0.011474 
-0.001772, 0.007955, 0.011657 
-0.001800, 0.008084, 0.011845 
-0.001829, 0.008212, 0.012034 
-0.001856, 0.008335, 0.012214 
-0.001885, 0.008462, 0.012400 
-0.001912, 0.008587, 0.012582 
-0.001941, 0.008716, 0.012772 
-0.001970, 0.008845, 0.012961 
-0.001998, 0.008969, 0.013142 
-0.002780, 0.006229, 0.012054 
-0.002799, 0.006249, 0.012113 
-0.002847, 0.006297, 0.012262 
-0.002895, 0.006345, 0.012410 
-0.002943, 0.006393, 0.012561 
-0.002991, 0.006442, 0.012710 
-0.003039, 0.006489, 0.012857 
-0.003086, 0.006537, 0.013005 
-0.003134, 0.006585, 0.013153 
-0.003182, 0.006633, 0.013302 
