x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.002742, -0.006712, -0.000201 
-0.002745, -0.006719, -0.000201 
-0.002806, -0.006868, -0.000205 
-0.002865, -0.007014, -0.000210 
-0.002925, -0.007161, -0.000214 
-0.002985, -0.007307, -0.000218 
-0.003045, -0.007454, -0.000223 
-0.003104, -0.007600, -0.000227 
-0.003164, -0.007746, -0.000232 
-0.003224, -0.007893, -0.000236 
-0.003284, -0.008039, -0.000240 
-0.003343, -0.008184, -0.000245 
-0.003404, -0.008334, -0.000249 
-0.003464, -0.008479, -0.000253 
-0.003523, -0.008626, -0.000258 
-0.003582, -0.008770, -0.000262 
-0.003642, -0.008917, -0.000267 
-0.003702, -0.009064, -0.000271 
-0.003762, -0.009210, -0.000275 
-0.003821, -0.009355, -0.000280 
-0.003881, -0.009502, -0.000284 
-0.003941, -0.009648, -0.000288 
-0.004000, -0.009793, -0.000293 
-0.004060, -0.009940, -0.000297 
-0.004121, -0.010088, -0.000302 
-0.004181, -0.010234, -0.000306 
-0.004241, -0.010381, -0.000310 
-0.004300, -0.010526, -0.000315 
-0.004360, -0.010673, -0.000319 
-0.004421, -0.010823, -0.000323 
-0.004480, -0.010966, -0.000328 
-0.004539, -0.011112, -0.000332 
-0.004601, -0.011263, -0.000337 
-0.004659, -0.011406, -0.000341 
-0.004721, -0.011556, -0.000345 
-0.004778, -0.011698, -0.000350 
-0.004839, -0.011846, -0.000354 
-0.004900, -0.011994, -0.000358 
