x(m), y(m), heading(rad)  
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
0.000000, 0.000000, 0.000000 
-0.000368, 0.006578, 0.007375 
-0.000369, 0.006584, 0.007382 
-0.000373, 0.006655, 0.007461 
-0.000382, 0.006822, 0.007648 
-0.000391, 0.006986, 0.007833 
-0.000400, 0.007150, 0.008015 
-0.000410, 0.007318, 0.008204 
-0.000419, 0.007483, 0.008389 
-0.000428, 0.007648, 0.008574 
-0.000438, 0.007820, 0.008767 
-0.000447, 0.007975, 0.008941 
-0.000456, 0.008139, 0.009125 
-0.000465, 0.008311, 0.009318 
-0.000474, 0.008469, 0.009494 
-0.000483, 0.008633, 0.009678 
-0.000493, 0.008801, 0.009867 
-0.000502, 0.008972, 0.010058 
-0.000511, 0.009130, 0.010236 
-0.000521, 0.009295, 0.010420 
-0.000530, 0.009458, 0.010604 
-0.000539, 0.009624, 0.010789 
-0.000548, 0.009787, 0.010973 
-0.000557, 0.009952, 0.011157 
-0.000567, 0.010118, 0.011344 
-0.000576, 0.010284, 0.011529 
-0.000585, 0.010447, 0.011712 
-0.000594, 0.010610, 0.011895 
-0.000603, 0.010777, 0.012082 
-0.000613, 0.010942, 0.012267 
-0.000622, 0.011113, 0.012459 
-0.000631, 0.011271, 0.012636 
-0.000640, 0.011435, 0.012820 
-0.000650, 0.011600, 0.013005 
-0.000659, 0.011765, 0.013190 
-0.000668, 0.011929, 0.013374 
0.001581, 0.011956, 0.007714 
0.001582, 0.011959, 0.007715 
0.001603, 0.012026, 0.007727 
0.001651, 0.012179, 0.007754 
0.001700, 0.012333, 0.007781 
0.001750, 0.012489, 0.007809 
0.001799, 0.012644, 0.007837 
0.001847, 0.012797, 0.007864 
