vel_fl [m/s], vel_fr [m/s], vel_bl [m/s], vel_br [m/s], steer_fl [rad], steer_fr [rad], steer_bl [rad], steer_br [rad]
0,0,0,0,6.2765,6.27625,0,6.24592
0,0,0,0,6.27641,6.2762,0,6.24592
0,0,0,0,6.27627,6.27614,0,6.24592
0,0,0,0,6.27599,6.27605,0,6.24592
0,0,0,0,6.27559,6.27593,0,6.24592
0,0,0,0,6.2755,6.27576,0,6.24592
0,0,0,0,6.27549,6.27554,0,6.24592
0,0,0,0,6.27549,6.27528,0,6.24592
0,0,0,0,6.27546,6.27518,0,6.24592
0,0,0,0,6.2754,6.27514,0,6.24592
0,0,0,0,6.27531,6.27508,0,6.24592
0,0,0,0,6.27516,6.275,0,6.24592
0,0,0,0,6.27486,6.27491,0,6.24592
0,0,0,0,6.2745,6.27476,0,6.24592
0,0,0,0,6.27442,6.27454,0,6.24592
0,0,0,0,6.2744,6.27421,0,6.24592
0,0,0,0,6.27438,6.27392,0,6.24592
0,0,0,0,6.27434,6.27383,0,6.24592
0,0,0,0,6.27427,6.27377,0,6.24592
0.00627518,0,0,0,6.27417,6.27372,0,6.24592
0,0,0,0,6.274,6.27364,0,6.24592
0,0,0,0,6.2737,6.27352,0,6.24592
0.00628941,0,0,0,6.27333,6.27333,0,6.24592
0,0,0,0,6.27326,6.27312,0,6.24592
0,0,0,0,6.27325,6.273,0,0
0,0,0,0,6.27324,6.27297,0,6.28318
0,0,0,0,6.27321,6.27294,0,6.28318
0,0,0,0,6.27316,6.27291,0,6.28318
0,0,0,0,6.27308,6.27285,0,6.28317
0,0,0,0,6.27297,6.27277,0,6.28317
0,0,0,0,6.2728,6.27266,0,6.28316
0,0,0,0,6.27254,6.2725,0,6.28315
0,0,0,0,6.27233,6.27231,0,6.28315
0,0,0,0,6.27225,6.27209,0,6.28313
0,0,0,0,6.2722,6.27195,0,6.28312
0,0,0,0,6.27214,6.27188,0,6.28312
0,0.00616775,0,0,6.27206,6.2718,0,6.28311
0,0,0,0,6.27193,6.2717,0,6.28311
0,0,0,0,6.27174,6.27159,0,6.2831
0,0,0,0,6.27141,6.27146,0,6.2831
0.00625454,0,0,0,6.27119,6.27123,0,6.2831
0,0,0,0,6.27115,6.27094,0,6.2831
0,0,0,0,6.27113,6.27081,0,6.28309
0,0,0,0,6.2711,6.27077,0,6.28309
0,0,0,0,6.27105,6.27073,0,6.28309
0,0,0,0,6.27097,6.27069,0,6.28309
0,0,0,0,6.27085,6.27061,0,6.28309
0,0,0,0,6.27069,6.2705,0,6.28309
0,0,0,0,6.27047,6.27035,0,6.28309
0,0,0,0,6.27028,6.27013,0,6.28309
0,0,0,0,6.27019,6.26986,0,6.28309
0,0,0,0,6.2701,6.26975,0,6.28308
0,0,0,0,6.27001,6.26971,0,6.28308
0,0,0,0,6.26992,6.26966,0,6.28308
0,0,0,0,6.26981,6.26958,0,6.28308
0,0,0,0,6.2696,6.26948,0,6.28308
0.00626421,0,0,0,6.26924,6.26935,0,6.28308
0,0,0,0,6.26889,6.26915,0,6.28308
0,0,0,0,6.26882,6.26884,0,6.28308
0,0,0,0,6.26882,6.26867,0,6.28308
0,0,0,0,6.26881,6.26864,0,6.28308
0,0,0,0,6.2688,6.26861,0,6.28308
0,0,0,0,6.26877,6.26857,0,6.28308
0,0,0,0,6.26871,6.2685,0,6.28308
0,0,0,0,6.26859,6.2684,0,6.28308
0,0,0,0,6.26842,6.2683,0,6.28308
0,0,0,0,6.26817,6.26815,0,6.28308
0,0,0,0,6.26793,6.26773,0,6.28308
0.00624621,0,0,0,6.26785,6.26743,0,6.28308
0,0,0,0,6.26781,6.26741,0,6.28308
