vel_fl [m/s], vel_fr [m/s], vel_bl [m/s], vel_br [m/s], steer_fl [rad], steer_fr [rad], steer_bl [rad], steer_br [rad]
0,0,0,0,6.28297,6.28305,6.24592,6.24852
0,0,0,0,6.2831,6.28283,6.24592,6.24852
0,0,0,0,0.000168011,6.28277,6.24592,6.24852
0,0,0,0,0.000316157,6.28277,6.24592,6.24852
0,0,0,0,0.000358911,6.28278,6.24592,6.24852
0,0,0,0,0.000363882,6.28281,6.24592,6.24852
0,0,0,0,0.000361894,6.28288,6.24592,6.24852
0,0,0,0,0.000351951,6.28306,6.24592,6.24852
0,0,0,0,0.000304226,8.25043e-05,6.24592,6.24852
0,0,0,0,0.000144149,0.000275392,6.24592,6.24852
0,0,0,0,6.28309,0.000431492,6.24592,6.24852
0,0,0,0,6.2828,0.000442429,6.24592,6.24852
0,0,0,0,6.28263,0.000439447,6.24592,6.24852
0,0,0,0,6.28262,0.000426521,6.24592,6.24852
0,0,0,0,6.28263,0.000391722,6.24592,6.24852
0,0,0,0,6.28269,0.000294283,6.24592,6.24852
0,0,0,0,6.28285,7.93426e-06,6.24592,6.24852
0,0,0,0,6.28316,6.28297,6.24592,6.24852
0,0,0,0,0.000284341,6.28278,6.24592,6.24852
0,0,0,0,0.000404647,6.28278,6.24592,6.24852
0,0,0,0,0.000432487,6.28278,6.24592,6.24852
0,0,0,0,0.000432487,6.2828,6.24592,6.24852
0,0,0,0,0.00042851,6.28284,6.24592,6.24852
0,0,0,0,0.00040763,6.28294,6.24592,6.24852
0,0,0,0,0.000350957,6.28316,6.24592,6.24852
0,0,0,0,0.000242581,0.000209771,6.24592,6.24852
0,0,0,0,6.2619e-05,0.000440441,6.24592,6.24852
0,0,0,0,6.28304,0.000471263,6.24592,6.24852
0,0,0,0,6.28291,0.000470269,6.24592,6.24852
0,0,0,0,6.28286,0.000463309,6.24592,6.24852
0,0,0,0,6.28286,0.000439447,6.24592,6.24852
0,0,0,0,6.28287,0.000376808,6.24592,6.24852
0,0,0,0,6.2829,0.000235622,6.24592,6.24852
0,0,0,0,6.28298,6.28315,6.24592,6.24852
0,0,0,0,6.28308,6.28297,6.24592,6.24852
0,0,0,0,6.56018e-05,6.28284,6.24592,6.24852
0,0,0,0,0.000236616,6.28284,6.24592,6.24852
0,0,0,0,0.000290306,6.28285,6.24592,6.24852
0,0,0,0,0.000301243,6.28288,6.24592,6.24852
0,0,0,0,0.000301243,6.28296,6.24592,6.24852
0,0,0,0,0.000294283,6.28312,6.24592,6.24852
0,0,0,0,0.000269427,0.00010239,6.24592,6.24852
0,0,0,0,0.000207782,0.000269427,6.24592,6.24852
0,0,0,0,8.847e-05,0.000391722,6.24592,6.24852
0,0,0,0,6.2831,0.000399676,6.24592,6.24852
0,0,0,0,6.28292,0.000390727,6.24592,6.24852
0,0,0,0,6.28285,0.000362888,6.24592,6.24852
0,0,0,0,6.28285,0.000284341,6.24592,6.24852
0,0,0,0,6.28285,7.65387e-05,6.24592,6.24852
0,0,0,0,6.2829,6.28307,6.24592,6.24852
0,0,0,0,6.28298,6.28284,6.24592,6.24852
0,0,0,0,6.2831,6.28277,6.24592,6.24852
0,0,0,0,0.00010239,6.28278,6.24592,6.24852
0,0,0,0,0.000226673,6.28281,6.24592,6.24852
0,0,0,0,0.00025849,6.28288,6.24592,6.24852
0,0,0,0,0.000260478,6.28306,6.24592,6.24852
0,0,0,0,0.00025849,0.000101395,6.24592,6.24852
0,0,0,0,0.000248547,0.000314169,6.24592,6.24852
0,0,0,0,0.000216731,0.000440441,6.24592,6.24852
0,0,0,0,0.000152103,0.000442429,6.24592,6.24852
0,0,0,0,3.47795e-05,0.000438452,6.24592,6.24852
0,0,0,0,6.28305,0.00042155,6.24592,6.24852
0,0,0,0,6.28291,0.000367859,6.24592,6.24852
0,0,0,0,6.28291,0.000232639,6.24592,6.24852
0,0,0,0,6.28292,6.28315,6.24592,6.24852
0,0,0,0,6.28294,6.28295,6.24592,6.24852
0,0,0,0,6.283,6.28284,6.24592,6.24852
0,0,0,0,6.28307,6.28285,6.24592,6.24852
0,0,0,0,2.96292e-06,6.28287,6.24592,6.24852
0,0,0,0,0.000168011,6.28293,6.24592,6.24852
0,0,0,0,0.000236616,6.28307,6.24592,6.24852
0,0,0,0,0.000245564,6.06305e-05,6.24592,6.24852
0,0,0,0,0.000238604,0.000197839,6.24592,6.24852
0,0,0,0,0.000218719,0.000290306,6.24592,6.24852
0,0,0,0,0.000161052,0.000318146,6.24592,6.24852
