pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.399804, 8.90102e-05, -0.000235383, -0.00105949, -3.67623e-11, -0.00105949, -3.67623e-11, 0.000196087, 8.90102e-05, -0.000235383, -0.4, 0, 0, 1e-10, 0, -0.00105949, -3.67623e-11, -0.000773259, 3.98302e-06, -0.000564359, 1.52502e-05, -0.000411893, 3.28181e-05, -0.000300618, 5.57785e-05, -0.000219404, 8.33191e-05, -0.00016013, 0.00011474, -0.00011687, 0.000149463, -8.52967e-05, 0.000187045, -6.22533e-05, 0.000226711, -4.54352e-05, 0.000260574, -3.31606e-05, 0.000286528, -2.42021e-05, 0.000305292, -1.76638e-05, 0.000317474, -1.28919e-05, 0.000323608, -9.40912e-06, 0.000324172, -6.86723e-06, 0.000319612, -5.01205e-06, 0.000310356, -3.65805e-06, 0.000297487, -2.66983e-06, 0.000284227, -1.94858e-06, 0.000270951, -1.42218e-06, 0.00025766, -1.03798e-06, 0.000244357, -7.57566e-07, 0.000231042, -5.52904e-07, 0.000217714, -4.03527e-07, 0.000204373, -2.94497e-07, 0.000191016, -2.14913e-07, 0.000177642, -1.56818e-07, 0.000164246, -1.14403e-07, 0.000150826, -8.34263e-08, 0.000137377, -6.07911e-08, 0.000123893, -4.42341e-08, 0.000110371, -3.20998e-08, 9.68041e-05, -2.31751e-08, 8.31857e-05, -1.65676e-08, 6.95094e-05, -1.16166e-08, 5.57681e-05, -7.82727e-09, 4.19544e-05, -4.8209e-09, 2.80606e-05, -2.29746e-09, 1.40785e-05
-0.399804, 8.90102e-05, -0.000235383, 0.00109417, 4.00298e-06, -0.000881552, 4.00298e-06, 0.000163156, 8.90102e-05, -0.000235383, -0.399967, 0, 0, 0.00197572, 0, -0.000881552, 4.00298e-06, -0.000643395, 1.53303e-05, -0.000469578, 3.29991e-05, -0.000342719, 5.61022e-05, -0.000250131, 8.38297e-05, -0.000182556, 0.000115485, -0.000133237, 0.000150497, -9.72424e-05, 0.000188427, -7.09717e-05, 0.000228509, -5.17983e-05, 0.0002628, -3.78046e-05, 0.000289173, -2.75915e-05, 0.000308345, -2.01375e-05, 0.000320924, -1.46973e-05, 0.000327435, -1.07268e-05, 0.000328353, -7.82892e-06, 0.000324116, -5.71393e-06, 0.00031514, -4.17031e-06, 0.000302514, -3.0437e-06, 0.0002895, -2.22145e-06, 0.00027648, -1.62133e-06, 0.000263458, -1.18333e-06, 0.000250434, -8.63656e-07, 0.00023741, -6.30338e-07, 0.000224386, -4.60048e-07, 0.000211362, -3.35757e-07, 0.000198335, -2.45038e-07, 0.000185304, -1.7882e-07, 0.000172266, -1.30482e-07, 0.000159218, -9.51898e-08, 0.000146156, -6.94154e-08, 0.000133077, -5.05816e-08, 0.000119974, -3.68052e-08, 0.000106842, -2.67089e-08, 9.36771e-05, -1.9283e-08, 8.04714e-05, -1.37851e-08, 6.72188e-05, -9.66567e-09, 5.39124e-05, -6.51273e-09, 4.05451e-05, -4.01126e-09, 2.71091e-05, -1.91162e-09, 1.35967e-05
-0.399804, 8.90102e-05, -0.000235383, 0.00826672, 1.54e-05, 0.000363821, 1.54e-05, -6.73353e-05, 8.90102e-05, -0.000235383, -0.399737, 0, 0, 0.0079029, 0, 0.000363821, 1.54e-05, 0.000265533, 3.31567e-05, 0.000193798, 5.63845e-05, 0.000141442, 8.42757e-05, 0.00010323, 0.000116137, 7.5342e-05, 0.000151403, 5.49878e-05, 0.000189643, 4.01325e-05, 0.000230095, 2.92904e-05, 0.000264771, 2.13774e-05, 0.000291525, 1.56022e-05, 0.000311072, 1.13872e-05, 0.000324015, 8.31087e-06, 0.000330878, 6.06566e-06, 0.000332127, 4.427e-06, 0.000328193, 3.23104e-06, 0.000319484, 2.35817e-06, 0.000307088, 1.72111e-06, 0.000294309, 1.25615e-06, 0.000281534, 9.16805e-07, 0.000268765, 6.69132e-07, 0.000256006, 4.88367e-07, 0.000243257, 3.56436e-07, 0.000230519, 2.60144e-07, 0.000217791, 1.89864e-07, 0.000205074, 1.38569e-07, 0.000192365, 1.01129e-07, 0.000179662, 7.38001e-08, 0.000166962, 5.38505e-08, 0.000154262, 3.92853e-08, 0.000141558, 2.86481e-08, 0.000128846, 2.08753e-08, 0.000116121, 1.51897e-08, 0.000103377, 1.10229e-08, 9.06085e-05, 7.9582e-09, 7.781e-05, 5.68921e-09, 6.49746e-05, 3.98908e-09, 5.20958e-05, 2.68784e-09, 3.91663e-05, 1.65547e-09, 2.6179e-05, 7.88936e-10, 1.31261e-05
-0.399804, 8.90102e-05, -0.000235383, 0.0215259, 3.32814e-05, 0.0037444, 3.32814e-05, -0.000693005, 8.90102e-05, -0.000235383, -0.399111, 0, 0, 0.0177815, 0, 0.0037444, 3.32814e-05, 0.00273283, 5.66086e-05, 0.00199454, 8.46311e-05, 0.0014557, 0.00011666, 0.00106243, 0.000152135, 0.000775409, 0.000190632, 0.000565927, 0.0002314, 0.000413038, 0.00026641, 0.000301453, 0.000293502, 0.000220013, 0.000313389, 0.000160575, 0.000326671, 0.000117195, 0.000333864, 8.55343e-05, 0.00033543, 6.24269e-05, 0.000331789, 4.55621e-05, 0.000323343, 3.32534e-05, 0.000311177, 2.42699e-05, 0.000298631, 1.77134e-05, 0.000286096, 1.29281e-05, 0.000273575, 9.43562e-06, 0.000261073, 6.88661e-06, 0.00024859, 5.02621e-06, 0.000236127, 3.66838e-06, 0.000223685, 2.67736e-06, 0.000211263, 1.95405e-06, 0.00019886, 1.42613e-06, 0.000186475, 1.0408e-06, 0.000174104, 7.59539e-07, 0.000161744, 5.54222e-07, 0.000149394, 4.04319e-07, 0.000137048, 2.94842e-07, 0.000124702, 2.14846e-07, 0.000112351, 1.5633e-07, 9.999e-05, 1.13446e-07, 8.76136e-05, 8.19046e-08, 7.52155e-05, 5.85525e-08, 6.27894e-05, 4.1055e-08, 5.03288e-05, 2.76628e-08, 3.78268e-05, 1.70378e-08, 2.52763e-05, 8.11961e-09, 1.26698e-05
-0.399804, 8.90102e-05, -0.000235383, 0.0419389, 5.67613e-05, 0.0103273, 5.67613e-05, -0.00191135, 8.90102e-05, -0.000235383, -0.397893, 0, 0, 0.0316116, 0, 0.0103273, 5.67613e-05, 0.00753731, 8.48759e-05, 0.00550106, 0.000117024, 0.00401492, 0.000152653, 0.00293026, 0.000191348, 0.00213863, 0.000232366, 0.00156086, 0.000267654, 0.00113919, 0.000295039, 0.000831427, 0.000315233, 0.000606811, 0.000328829, 0.000442878, 0.000336339, 0.000323232, 0.000338214, 0.000235909, 0.000334867, 0.000172177, 0.000326689, 0.000125663, 0.000314761, 9.1715e-05, 0.000302454, 6.69381e-05, 0.000290164, 4.88547e-05, 0.000277894, 3.56567e-05, 0.000265649, 2.60241e-05, 0.00025343, 1.89937e-05, 0.000241238, 1.38626e-05, 0.000229075, 1.01176e-05, 0.00021694, 7.38435e-06, 0.000204833, 5.38941e-06, 0.000192752, 3.93336e-06, 0.000180695, 2.8706e-06, 0.00016866, 2.09486e-06, 0.000156644, 1.52858e-06, 0.000144643, 1.11514e-06, 0.000132653, 8.13194e-07, 0.000120671, 5.92558e-07, 0.00010869, 4.3117e-07, 9.67066e-05, 3.12892e-07, 8.47143e-05, 2.25898e-07, 7.27076e-05, 1.61492e-07, 6.06802e-05, 1.13232e-07, 4.86257e-05, 7.6296e-08, 3.65375e-05, 4.69915e-08, 2.44086e-05, 2.23944e-08, 1.22318e-05
-0.399788, 9.58106e-05, -0.000254933, 0.0704888, 9.25001e-05, 0.0210957, 9.25001e-05, -0.00390434, 9.58106e-05, -0.000254933, -0.395884, 0, 0, 0.0493931, 0, 0.0210957, 9.25001e-05, 0.0153965, 0.000127573, 0.0112371, 0.000166464, 0.00820131, 0.000208728, 0.00598567, 0.000253559, 0.0043686, 0.000292177, 0.00318839, 0.000322204, 0.00232703, 0.000344414, 0.00169836, 0.000359449, 0.00123954, 0.000367864, 0.000904671, 0.000370144, 0.000660269, 0.000366735, 0.000481894, 0.000358054, 0.000351709, 0.000345279, 0.000256693, 0.000332099, 0.000187347, 0.000318949, 0.000136735, 0.000305834, 9.97961e-05, 0.000292756, 7.28363e-05, 0.000279719, 5.31597e-05, 0.000266724, 3.87987e-05, 0.000253773, 2.83173e-05, 0.000240865, 2.06674e-05, 0.000228001, 1.50841e-05, 0.000215179, 1.1009e-05, 0.000202397, 8.03472e-06, 0.000189653, 5.8638e-06, 0.000176943, 4.27919e-06, 0.000164266, 3.12245e-06, 0.000151616, 2.27791e-06, 0.00013899, 1.66112e-06, 0.000126382, 1.21043e-06, 0.000113787, 8.80755e-07, 0.0001012, 6.39147e-07, 8.86139e-05, 4.61445e-07, 7.60236e-05, 3.29881e-07, 6.34222e-05, 2.31301e-07, 5.08026e-05, 1.55851e-07, 3.8158e-05, 9.599e-08, 2.54811e-05, 4.57453e-08, 1.27643e-05
-0.39971, 0.000130131, -0.00035793, 0.10799, 0.000183935, 0.036864, 0.000183935, -0.00682271, 0.000130131, -0.00035793, -0.392887, 0, 0, 0.0711261, 0, 0.036864, 0.000183935, 0.026905, 0.00024014, 0.0196364, 0.000301221, 0.0143315, 0.000365976, 0.0104598, 0.000421698, 0.00763399, 0.000464942, 0.00557161, 0.000496828, 0.0040664, 0.000518302, 0.00296784, 0.00053019, 0.00216606, 0.000533227, 0.00158088, 0.000528082, 0.0011538, 0.00051539, 0.000842095, 0.000496866, 0.0006146, 0.000477821, 0.000448564, 0.000458881, 0.000327383, 0.00044005, 0.00023894, 0.000421333, 0.00017439, 0.000402731, 0.000127279, 0.000384247, 9.28948e-05, 0.000365881, 6.77994e-05, 0.000347631, 4.94836e-05, 0.000329498, 3.61156e-05, 0.000311477, 2.63589e-05, 0.000293567, 1.92379e-05, 0.000275764, 1.40404e-05, 0.000258062, 1.02468e-05, 0.000240457, 7.47775e-06, 0.000222943, 5.45638e-06, 0.000205513, 3.98057e-06, 0.00018816, 2.90276e-06, 0.000170878, 2.11518e-06, 0.000153658, 1.53909e-06, 0.000136492, 1.11689e-06, 0.00011937, 8.0636e-07, 0.000102286, 5.76456e-07, 8.52277e-05, 4.04191e-07, 6.81871e-05, 2.72344e-07, 5.11542e-05, 1.67739e-07, 3.41188e-05, 7.99385e-08, 1.70709e-05
-0.399506, 0.000173722, -0.000495259, 0.15517, 0.00034179, 0.0583592, 0.00034179, -0.010801, 0.000173722, -0.000495259, -0.388705, 0, 0, 0.0968105, 0, 0.0583592, 0.00034179, 0.0425932, 0.000428878, 0.0310864, 0.00052115, 0.0226882, 0.000600463, 0.0165588, 0.000661893, 0.0120853, 0.000707039, 0.0088204, 0.000737276, 0.00643751, 0.000753817, 0.00469837, 0.000757748, 0.00342908, 0.000750073, 0.00250269, 0.00073173, 0.00182657, 0.000705187, 0.00133312, 0.000677991, 0.00097297, 0.000651025, 0.000710119, 0.000624296, 0.000518279, 0.000597806, 0.000378265, 0.000571556, 0.000276077, 0.000545548, 0.000201495, 0.00051978, 0.000147061, 0.00049425, 0.000107333, 0.000468955, 7.83372e-05, 0.00044389, 5.71745e-05, 0.000419051, 4.17287e-05, 0.00039443, 3.04554e-05, 0.000370021, 2.22273e-05, 0.000345817, 1.62217e-05, 0.000321807, 1.1838e-05, 0.000297983, 8.63797e-06, 0.000274335, 6.30162e-06, 0.000250852, 4.59534e-06, 0.000227523, 3.34853e-06, 0.000204337, 2.43653e-06, 0.000181281, 1.76814e-06, 0.000158344, 1.27654e-06, 0.000135512, 9.12585e-07, 0.000112773, 6.39873e-07, 9.01131e-05, 4.31146e-07, 6.75196e-05, 2.65548e-07, 4.49786e-05, 1.2655e-07, 2.24767e-05
-0.399154, 0.000215748, -0.000650231, 0.212969, 0.000587573, 0.0865228, 0.000587573, -0.0160135, 0.000215748, -0.000650231, -0.38314, 0, 0, 0.126446, 0, 0.0865228, 0.000587573, 0.0631481, 0.000714015, 0.0460883, 0.000822449, 0.0336372, 0.000906089, 0.0245499, 0.000967143, 0.0179176, 0.00100756, 0.013077, 0.00102907, 0.00954417, 0.00103328, 0.00696575, 0.00102166, 0.00508391, 0.000995588, 0.00371046, 0.000958509, 0.00270806, 0.000920702, 0.00197646, 0.000883366, 0.00144251, 0.000846502, 0.00105281, 0.00081011, 0.000768395, 0.000774187, 0.000560812, 0.000738731, 0.000409308, 0.000703737, 0.000298734, 0.000669198, 0.000218031, 0.000635106, 0.000159131, 0.000601453, 0.000116142, 0.000568229, 8.47663e-05, 0.000535423, 6.18666e-05, 0.000503023, 4.51529e-05, 0.000471017, 3.2954e-05, 0.000439391, 2.40501e-05, 0.000408131, 1.75509e-05, 0.000377223, 1.28066e-05, 0.000346651, 9.34271e-06, 0.000316399, 6.813e-06, 0.000286452, 4.9645e-06, 0.000256793, 3.61237e-06, 0.000227406, 2.62143e-06, 0.000198272, 1.89259e-06, 0.000169376, 1.35299e-06, 0.000140699, 9.48669e-07, 0.000112224, 6.39213e-07, 8.39342e-05, 3.93698e-07, 5.58117e-05, 1.87622e-07, 2.78394e-05
-0.398394, 0.000136846, -0.000542943, 0.280725, 0.000703287, 0.121016, 0.000703287, -0.0223974, 0.000136846, -0.000542943, -0.375997, 0, 0, 0.159709, 0, 0.121016, 0.000703287, 0.0883228, 0.000808374, 0.0644619, 0.000887599, 0.0470471, 0.000943237, 0.034337, 0.000977478, 0.0250606, 0.000992428, 0.0182903, 0.0009901, 0.0133491, 0.00097241, 0.00974272, 0.000941167, 0.00711066, 0.000900036, 0.00518968, 0.000858817, 0.00378766, 0.000818619, 0.0027644, 0.000779422, 0.00201759, 0.000741204, 0.00147253, 0.000703944, 0.00107472, 0.00066762, 0.000784386, 0.000632209, 0.000572484, 0.00059769, 0.000417828, 0.00056404, 0.000304952, 0.000531236, 0.00022257, 0.000499255, 0.000162443, 0.000468075, 0.000118559, 0.000437675, 8.65304e-05, 0.00040803, 6.31536e-05, 0.00037912, 4.60914e-05, 0.000350923, 3.36379e-05, 0.000323417, 2.45477e-05, 0.000296581, 1.7912e-05, 0.000270395, 1.30673e-05, 0.000244838, 9.52908e-06, 0.00021989, 6.94365e-06, 0.000195533, 5.05248e-06, 0.000171747, 3.66649e-06, 0.000148514, 2.64709e-06, 0.000125818, 1.89237e-06, 0.00010364, 1.32687e-06, 8.19653e-05, 8.94042e-07, 6.07782e-05, 5.5065e-07, 4.0064e-05, 2.6242e-07, 1.98087e-05
