pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.39989, -1.52449e-05, 3.56981e-05, -0.000593582, 2.41766e-11, -0.000593582, 2.41766e-11, 0.000109859, -1.52449e-05, 3.56981e-05, -0.4, 0, 0, 1e-10, 0, -0.000593582, 2.41766e-11, -0.000433222, -5.59542e-07, -0.000316185, -2.13534e-06, -0.000230765, -4.58025e-06, -0.000168423, -7.76102e-06, -0.000122922, -1.15624e-05, -8.97138e-05, -1.589e-05, -6.5477e-05, -2.06728e-05, -4.77879e-05, -2.58644e-05, -3.48777e-05, -3.13794e-05, -2.54553e-05, -3.6142e-05, -1.85784e-05, -3.98639e-05, -1.35594e-05, -4.2639e-05, -9.89625e-06, -4.45402e-05, -7.22275e-06, -4.56257e-05, -5.27151e-06, -4.59449e-05, -3.8474e-06, -4.55422e-05, -2.80803e-06, -4.44604e-05, -2.04944e-06, -4.28401e-05, -1.49579e-06, -4.11396e-05, -1.0917e-06, -3.94134e-05, -7.96782e-07, -3.76626e-05, -5.81532e-07, -3.5888e-05, -4.2443e-07, -3.40904e-05, -3.09767e-07, -3.22704e-05, -2.26078e-07, -3.04282e-05, -1.64993e-07, -2.85641e-05, -1.20406e-07, -2.66783e-05, -8.78583e-08, -2.47707e-05, -6.40948e-08, -2.28411e-05, -4.674e-08, -2.08892e-05, -3.40585e-08, -1.89146e-05, -2.47824e-08, -1.69168e-05, -1.79841e-08, -1.48951e-05, -1.2984e-08, -1.28487e-05, -9.28206e-09, -1.07769e-05, -6.50826e-09, -8.67875e-06, -4.38527e-09, -6.55311e-06, -2.70093e-09, -4.39892e-06, -1.28717e-09, -2.21494e-06
-0.39989, -1.52449e-05, 3.56981e-05, 0.00156008, -5.60689e-07, -0.000415649, -5.60689e-07, 7.69274e-05, -1.52449e-05, 3.56981e-05, -0.399967, 0, 0, 0.00197572, 0, -0.000415649, -5.60689e-07, -0.000303359, -2.14006e-06, -0.000221405, -4.59102e-06, -0.000161591, -7.78064e-06, -0.000117936, -1.15942e-05, -8.60747e-05, -1.59382e-05, -6.2821e-05, -2.07429e-05, -4.58495e-05, -2.59635e-05, -3.34629e-05, -3.15165e-05, -2.44227e-05, -3.63233e-05, -1.78248e-05, -4.00939e-05, -1.30093e-05, -4.29216e-05, -9.49478e-06, -4.48785e-05, -6.92973e-06, -4.60217e-05, -5.05764e-06, -4.63988e-05, -3.69131e-06, -4.60524e-05, -2.6941e-06, -4.50234e-05, -1.96629e-06, -4.34515e-05, -1.43509e-06, -4.18e-05, -1.04741e-06, -4.01241e-05, -7.64452e-07, -3.8425e-05, -5.57937e-07, -3.67037e-05, -4.07211e-07, -3.4961e-05, -2.97202e-07, -3.31975e-05, -2.16911e-07, -3.14137e-05, -1.58308e-07, -2.96099e-05, -1.15535e-07, -2.77864e-05, -8.43131e-08, -2.59432e-05, -6.15217e-08, -2.40801e-05, -4.48816e-08, -2.21971e-05, -3.27291e-08, -2.02938e-05, -2.3849e-08, -1.83698e-05, -1.73535e-08, -1.64245e-05, -1.25931e-08, -1.44573e-05, -9.09186e-09, -1.24674e-05, -6.49965e-09, -1.04541e-05, -4.55733e-09, -8.41637e-06, -3.07073e-09, -6.35322e-06, -1.89129e-09, -4.26356e-06, -9.01322e-10, -2.14621e-06
-0.39989, -1.52449e-05, 3.56981e-05, 0.00873262, -2.14327e-06, 0.000829725, -2.14327e-06, -0.000153564, -1.52449e-05, 3.56981e-05, -0.399737, 0, 0, 0.0079029, 0, 0.000829725, -2.14327e-06, 0.00060557, -4.59855e-06, 0.000441971, -7.79451e-06, 0.00032257, -1.1617e-05, 0.000235426, -1.59734e-05, 0.000171824, -2.07951e-05, 0.000125404, -2.60392e-05, 9.15255e-05, -3.16239e-05, 6.67992e-05, -3.64686e-05, 4.8753e-05, -4.02821e-05, 3.55821e-05, -4.31574e-05, 2.59694e-05, -4.51654e-05, 1.89536e-05, -4.63619e-05, 1.38332e-05, -4.67933e-05, 1.00961e-05, -4.65001e-05, 7.36865e-06, -4.55213e-05, 5.378e-06, -4.39958e-05, 3.92513e-06, -4.23911e-05, 2.86476e-06, -4.07632e-05, 2.09085e-06, -3.91134e-05, 1.52601e-06, -3.74427e-05, 1.11376e-06, -3.5752e-05, 8.12881e-07, -3.4042e-05, 5.9328e-07, -3.23133e-05, 4.33001e-07, -3.05664e-05, 3.16018e-07, -2.88015e-05, 2.30632e-07, -2.70188e-05, 1.68307e-07, -2.52183e-05, 1.22811e-07, -2.33999e-05, 8.95935e-08, -2.15634e-05, 6.53344e-08, -1.97084e-05, 4.76079e-08, -1.78345e-05, 3.46414e-08, -1.59412e-05, 2.51386e-08, -1.40278e-05, 1.81493e-08, -1.20937e-05, 1.29747e-08, -1.01379e-05, 9.09742e-09, -8.15953e-06, 6.12984e-09, -6.15767e-06, 3.77543e-09, -4.13123e-06, 1.79923e-09, -2.07906e-06
-0.39989, -1.52449e-05, 3.56981e-05, 0.0219918, -4.60131e-06, 0.0042103, -4.60131e-06, -0.000779234, -1.52449e-05, 3.56981e-05, -0.399111, 0, 0, 0.0177815, 0, 0.0042103, -4.60131e-06, 0.00307286, -7.80012e-06, 0.00224271, -1.1627e-05, 0.00163683, -1.59902e-05, 0.00119463, -2.08225e-05, 0.000871891, -2.60826e-05, 0.000636343, -3.16909e-05, 0.000464431, -3.65662e-05, 0.000338962, -4.04165e-05, 0.000247389, -4.33341e-05, 0.000180555, -4.5389e-05, 0.000131777, -4.66358e-05, 9.61771e-05, -4.71189e-05, 7.01944e-05, -4.68773e-05, 5.12312e-05, -4.59477e-05, 3.7391e-05, -4.44681e-05, 2.72898e-05, -4.29096e-05, 1.99174e-05, -4.13288e-05, 1.45368e-05, -3.97271e-05, 1.06097e-05, -3.81055e-05, 7.74349e-06, -3.64651e-05, 5.6516e-06, -3.48067e-05, 4.12483e-06, -3.3131e-05, 3.0105e-06, -3.14384e-05, 2.19719e-06, -2.97294e-05, 1.60358e-06, -2.80042e-05, 1.1703e-06, -2.62629e-05, 8.54047e-07, -2.45056e-05, 6.23182e-07, -2.2732e-05, 4.54627e-07, -2.09419e-05, 3.31529e-07, -1.91351e-05, 2.41578e-07, -1.7311e-05, 1.75782e-07, -1.54691e-05, 1.27562e-07, -1.36088e-05, 9.20957e-08, -1.17294e-05, 6.5838e-08, -9.83e-06, 4.61633e-08, -7.90976e-06, 3.11048e-08, -5.9677e-06, 1.91578e-08, -4.00281e-06, 9.12991e-09, -2.01395e-06
-0.39989, -1.52449e-05, 3.56981e-05, 0.0424048, -7.79528e-06, 0.0107932, -7.79528e-06, -0.00199758, -1.52449e-05, 3.56981e-05, -0.397893, 0, 0, 0.0316116, 0, 0.0107932, -7.79528e-06, 0.00787735, -1.16209e-05, 0.00574924, -1.59841e-05, 0.00419604, -2.0819e-05, 0.00306245, -2.60864e-05, 0.00223511, -3.17089e-05, 0.00163128, -3.66064e-05, 0.00119058, -4.04869e-05, 0.000868935, -4.34419e-05, 0.000634187, -4.55401e-05, 0.000462857, -4.68347e-05, 0.000337814, -4.73684e-05, 0.000246552, -4.7178e-05, 0.000179945, -4.62981e-05, 0.000131332, -4.48653e-05, 9.58526e-05, -4.33537e-05, 6.99579e-05, -4.18204e-05, 5.10588e-05, -4.02668e-05, 3.72653e-05, -3.86941e-05, 2.71981e-05, -3.71034e-05, 1.98506e-05, -3.54956e-05, 1.4488e-05, -3.38715e-05, 1.05741e-05, -3.22317e-05, 7.71748e-06, -3.05767e-05, 5.63255e-06, -2.89068e-05, 4.11081e-06, -2.72222e-05, 3.0001e-06, -2.55229e-05, 2.18937e-06, -2.38091e-05, 1.59754e-06, -2.20804e-05, 1.16545e-06, -2.03368e-05, 8.49881e-07, -1.85777e-05, 6.19291e-07, -1.68029e-05, 4.50621e-07, -1.50116e-05, 3.27007e-07, -1.32034e-05, 2.36089e-07, -1.13774e-05, 1.68777e-07, -9.53294e-06, 1.18341e-07, -7.66908e-06, 7.9738e-08, -5.78489e-06, 4.91115e-08, -3.87938e-06, 2.34047e-08, -1.95145e-06
-0.399882, -1.15466e-05, 2.62263e-05, 0.0709969, -8.26289e-06, 0.0216038, -8.26289e-06, -0.00399838, -1.15466e-05, 2.62263e-05, -0.395884, 0, 0, 0.0493931, 0, 0.0216038, -8.26289e-06, 0.0157674, -1.13576e-05, 0.0115077, -1.47882e-05, 0.00839884, -1.85323e-05, 0.00612984, -2.25425e-05, 0.00447382, -2.60564e-05, 0.00326519, -2.88676e-05, 0.00238307, -3.10394e-05, 0.00173927, -3.26169e-05, 0.00126939, -3.3633e-05, 0.00092646, -3.41123e-05, 0.000676172, -3.40749e-05, 0.000493501, -3.35395e-05, 0.00036018, -3.25997e-05, 0.000262876, -3.15974e-05, 0.00019186, -3.05745e-05, 0.000140028, -2.95321e-05, 0.0001022, -2.84714e-05, 7.45906e-05, -2.73934e-05, 5.444e-05, -2.6299e-05, 3.97332e-05, -2.5189e-05, 2.89993e-05, -2.4064e-05, 2.11652e-05, -2.29246e-05, 1.54474e-05, -2.17711e-05, 1.12742e-05, -2.0604e-05, 8.22824e-06, -1.94234e-05, 6.00503e-06, -1.82295e-05, 4.38226e-06, -1.70223e-05, 3.19765e-06, -1.58017e-05, 2.33277e-06, -1.45678e-05, 1.70113e-06, -1.33202e-05, 1.23958e-06, -1.20587e-05, 9.01968e-07, -1.07829e-05, 6.54541e-07, -9.4924e-06, 4.72559e-07, -8.18677e-06, 3.37826e-07, -6.86543e-06, 2.36872e-07, -5.52777e-06, 1.59604e-07, -4.17314e-06, 9.8302e-08, -2.80082e-06, 4.68471e-08, -1.41004e-06
-0.39978, 2.10937e-05, -5.8953e-05, 0.108369, 3.06619e-05, 0.0372433, 3.06619e-05, -0.00689292, 2.10937e-05, -5.8953e-05, -0.392887, 0, 0, 0.0711261, 0, 0.0372433, 3.06619e-05, 0.0271818, 4.00377e-05, 0.0198385, 5.02239e-05, 0.014479, 6.10149e-05, 0.0105674, 7.02886e-05, 0.00771255, 7.74698e-05, 0.00562895, 8.2746e-05, 0.00410825, 8.62777e-05, 0.00299838, 8.82056e-05, 0.00218835, 8.86558e-05, 0.00159715, 8.77444e-05, 0.00116567, 8.55803e-05, 0.00085076, 8.2452e-05, 0.000620924, 7.92422e-05, 0.00045318, 7.60544e-05, 0.000330752, 7.28894e-05, 0.000241399, 6.97475e-05, 0.000176185, 6.6629e-05, 0.000128589, 6.35341e-05, 9.38507e-05, 6.04626e-05, 6.84971e-05, 5.74144e-05, 4.99928e-05, 5.4389e-05, 3.64873e-05, 5.1386e-05, 2.66302e-05, 4.84047e-05, 1.94359e-05, 4.54445e-05, 1.41849e-05, 4.25045e-05, 1.03522e-05, 3.95837e-05, 7.5547e-06, 3.66811e-05, 5.51253e-06, 3.37956e-05, 4.02153e-06, 3.09259e-05, 2.93263e-06, 2.80708e-05, 2.13695e-06, 2.5229e-05, 1.55493e-06, 2.23989e-05, 1.12838e-06, 1.95793e-05, 8.14658e-07, 1.67685e-05, 5.82388e-07, 1.39649e-05, 4.0835e-07, 1.11671e-05, 2.75146e-07, 8.37339e-06, 1.69466e-07, 5.58208e-06, 8.07611e-08, 2.79151e-06
-0.399466, 3.6463e-05, -0.000113789, 0.154954, 8.36314e-05, 0.0581433, 8.36314e-05, -0.010761, 3.6463e-05, -0.000113789, -0.388705, 0, 0, 0.0968105, 0, 0.0581433, 8.36314e-05, 0.0424355, 0.000104964, 0.0309713, 0.000127489, 0.0226042, 0.000146728, 0.0164975, 0.000161468, 0.0120406, 0.000172109, 0.00878776, 0.000179011, 0.00641368, 0.000182506, 0.00468098, 0.000182896, 0.00341639, 0.000180468, 0.00249343, 0.000175487, 0.00181982, 0.000168583, 0.00132818, 0.000161571, 0.00096937, 0.000154662, 0.000707491, 0.000147855, 0.000516361, 0.00014115, 0.000376866, 0.000134544, 0.000275055, 0.000128037, 0.000200749, 0.000121627, 0.000146517, 0.000115312, 0.000106936, 0.000109089, 7.80473e-05, 0.000102958, 5.6963e-05, 9.69152e-05, 4.15743e-05, 9.09583e-05, 3.03427e-05, 8.50847e-05, 2.21451e-05, 7.92917e-05, 1.61616e-05, 7.35764e-05, 1.17942e-05, 6.7936e-05, 8.606e-06, 6.23673e-05, 6.2783e-06, 5.68674e-05, 4.57834e-06, 5.14332e-05, 3.33614e-06, 4.60614e-05, 2.42751e-06, 4.0749e-05, 1.7616e-06, 3.54926e-05, 1.27182e-06, 3.02891e-05, 9.09208e-07, 2.51353e-05, 6.37505e-07, 2.0028e-05, 4.29551e-07, 1.49639e-05, 2.64565e-07, 9.93999e-06, 1.26082e-07, 4.95303e-06
-0.398737, 1.55621e-05, -0.000102822, 0.210716, 0.000128719, 0.0842699, 0.000128719, -0.0155965, 1.55621e-05, -0.000102822, -0.38314, 0, 0, 0.126446, 0, 0.0842699, 0.000128719, 0.0615039, 0.000156114, 0.0448882, 0.000178962, 0.0327614, 0.000195721, 0.0239107, 0.000206928, 0.0174511, 0.000213135, 0.0127365, 0.000214899, 0.00929567, 0.000212771, 0.00678438, 0.000207284, 0.00495153, 0.000198943, 0.00361385, 0.000188625, 0.00263755, 0.000178424, 0.001925, 0.000168568, 0.00140495, 0.000159048, 0.0010254, 0.000149855, 0.000748387, 0.000140979, 0.00054621, 0.000132411, 0.000398651, 0.000124143, 0.000290956, 0.000116165, 0.000212354, 0.00010847, 0.000154987, 0.00010105, 0.000113118, 9.38955e-05, 8.25592e-05, 8.70001e-05, 6.02557e-05, 8.0356e-05, 4.39772e-05, 7.39561e-05, 3.20959e-05, 6.77935e-05, 2.34239e-05, 6.18615e-05, 1.70939e-05, 5.61537e-05, 1.24731e-05, 5.06642e-05, 9.09944e-06, 4.5387e-05, 6.63561e-06, 4.03168e-05, 4.83523e-06, 3.54482e-05, 3.51831e-06, 3.07764e-05, 2.55317e-06, 2.62968e-05, 1.84331e-06, 2.2005e-05, 1.31776e-06, 1.78972e-05, 9.23967e-07, 1.39696e-05, 6.22569e-07, 1.02189e-05, 3.83447e-07, 6.64212e-06, 1.82737e-07, 3.23652e-06
-0.397419, -5.84395e-06, -0.000120942, 0.275457, 0.000244644, 0.115749, 0.000244644, -0.0214225, -5.84395e-06, -0.000120942, -0.375997, 0, 0, 0.159709, 0, 0.115749, 0.000244644, 0.0844784, 0.000279727, 0.0616561, 0.000304668, 0.0449993, 0.000320344, 0.0328424, 0.000327734, 0.0239698, 0.000327872, 0.0174942, 0.000321805, 0.012768, 0.000310562, 0.00931865, 0.000295124, 0.00680116, 0.00027698, 0.00496378, 0.000259273, 0.00362279, 0.000242333, 0.00264408, 0.000226134, 0.00192977, 0.000210655, 0.00140844, 0.000195871, 0.00102794, 0.00018176, 0.000750244, 0.000168303, 0.000547565, 0.000155477, 0.000399641, 0.000143264, 0.000291679, 0.000131645, 0.000212882, 0.000120601, 0.000155372, 0.000110116, 0.000113399, 0.000100174, 8.2764e-05, 9.07573e-05, 6.04047e-05, 8.18529e-05, 4.40852e-05, 7.34464e-05, 3.21737e-05, 6.55244e-05, 2.34792e-05, 5.80747e-05, 1.71324e-05, 5.10855e-05, 1.24985e-05, 4.45462e-05, 9.11431e-06, 3.84466e-05, 6.64141e-06, 3.27776e-05, 4.83256e-06, 2.75307e-05, 3.5069e-06, 2.26983e-05, 2.53187e-06, 1.82734e-05, 1.81e-06, 1.42501e-05, 1.26911e-06, 1.0623e-05, 8.55127e-07, 7.38775e-06, 5.26682e-07, 4.54063e-06, 2.50997e-07, 2.07851e-06
