pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400422, -6.37581e-07, 1.60705e-06, 0.706267, 4.59887e-13, 0.706267, 4.59887e-13, -0.400422, -6.37581e-07, 1.60705e-06, 0, 0, 0, 1e-10, 0, 0.706267, 4.59887e-13, 0.694091, -4.22427e-08, 0.627997, -1.61155e-07, 0.568195, -3.45317e-07, 0.514076, -5.83902e-07, 0.465098, -8.6686e-07, 0.420771, -1.18509e-06, 0.380651, -1.53058e-06, 0.344338, -1.89663e-06, 0.311468, -2.27333e-06, 0.281713, -2.58118e-06, 0.254774, -2.80176e-06, 0.230384, -2.94558e-06, 0.208297, -3.02203e-06, 0.188293, -3.03949e-06, 0.170172, -3.00539e-06, 0.153753, -2.92631e-06, 0.138871, -2.80808e-06, 0.125378, -2.66179e-06, 0.113139, -2.5167e-06, 0.102031, -2.37587e-06, 0.0919437, -2.23897e-06, 0.0827756, -2.10571e-06, 0.0744352, -1.97578e-06, 0.0668392, -1.84889e-06, 0.0599116, -1.72474e-06, 0.0535831, -1.60304e-06, 0.0477904, -1.48352e-06, 0.0424757, -1.36589e-06, 0.0375856, -1.24988e-06, 0.0330715, -1.13519e-06, 0.028888, -1.02156e-06, 0.0249934, -9.08701e-07, 0.0213488, -7.96343e-07, 0.0179176, -6.84204e-07, 0.0146656, -5.72002e-07, 0.0115603, -4.59453e-07, 0.00857056, -3.46272e-07, 0.00566653, -2.32166e-07, 0.00281917, -1.16843e-07
-0.37209, -1.41168e-06, 3.52557e-06, 0.706801, -9.21121e-08, 0.704825, -9.21121e-08, 0.027878, -1.35576e-06, 3.51067e-06, -0.399969, -5.592e-08, 1.49012e-08, 0.00197572, 0, 0.704825, -9.21121e-08, 0.640354, -3.51305e-07, 0.579388, -7.52573e-07, 0.524215, -1.27226e-06, 0.474285, -1.88847e-06, 0.429097, -2.58149e-06, 0.388201, -3.33412e-06, 0.351186, -4.1321e-06, 0.317684, -4.95433e-06, 0.287358, -5.62795e-06, 0.259906, -6.11291e-06, 0.235053, -6.43197e-06, 0.21255, -6.60539e-06, 0.192173, -6.65113e-06, 0.173717, -6.58501e-06, 0.156999, -6.42097e-06, 0.141851, -6.17128e-06, 0.128121, -5.85989e-06, 0.115673, -5.55097e-06, 0.104381, -5.25125e-06, 0.0941328, -4.96009e-06, 0.0848262, -4.67684e-06, 0.0763678, -4.40087e-06, 0.068673, -4.13157e-06, 0.061665, -3.86832e-06, 0.0552737, -3.61052e-06, 0.0494351, -3.35758e-06, 0.0440908, -3.10892e-06, 0.0391875, -2.86395e-06, 0.034676, -2.62208e-06, 0.0305113, -2.38274e-06, 0.0266517, -2.14536e-06, 0.0230586, -1.90934e-06, 0.0196961, -1.67413e-06, 0.0165305, -1.43912e-06, 0.0135303, -1.20373e-06, 0.0106654, -9.67362e-07, 0.00790707, -7.29423e-07, 0.00522786, -4.89298e-07, 0.00260092, -2.46368e-07
-0.343822, -2.19307e-06, 4.31719e-06, 0.661597, -3.8291e-07, 0.653694, -3.8291e-07, 0.0559159, -2.13715e-06, 4.30229e-06, -0.399738, -5.59162e-08, 1.49012e-08, 0.0079029, 0, 0.653694, -3.8291e-07, 0.591469, -8.15898e-07, 0.535158, -1.37223e-06, 0.484198, -2.02741e-06, 0.43808, -2.76076e-06, 0.396343, -3.55603e-06, 0.358568, -4.40193e-06, 0.324379, -5.28175e-06, 0.293434, -6.01577e-06, 0.265423, -6.56279e-06, 0.240066, -6.94619e-06, 0.21711, -7.18498e-06, 0.196325, -7.29462e-06, 0.177504, -7.28767e-06, 0.160457, -7.1745e-06, 0.145015, -6.96379e-06, 0.131023, -6.67838e-06, 0.118341, -6.38984e-06, 0.106843, -6.10604e-06, 0.0964132, -5.8265e-06, 0.0869474, -5.55074e-06, 0.0783512, -5.27826e-06, 0.0705384, -5.00856e-06, 0.063431, -4.74115e-06, 0.056958, -4.4755e-06, 0.0510545, -4.2111e-06, 0.0456616, -3.94742e-06, 0.0407252, -3.68391e-06, 0.0361962, -3.42001e-06, 0.0320291, -3.15517e-06, 0.0281823, -2.8888e-06, 0.0246173, -2.62029e-06, 0.0212984, -2.34905e-06, 0.0181926, -2.07443e-06, 0.0152687, -1.79578e-06, 0.0124975, -1.51243e-06, 0.00985123, -1.22369e-06, 0.0073035, -9.28831e-07, 0.0048288, -6.27117e-07, 0.00240239, -3.17776e-07
-0.289149, -1.65645e-05, 3.55519e-05, 0.56753, -7.0184e-06, 0.549748, -7.0184e-06, 0.109963, -1.65086e-05, 3.5537e-05, -0.399112, -5.59057e-08, 1.49012e-08, 0.0177815, 0, 0.549748, -7.0184e-06, 0.497417, -1.18271e-05, 0.45006, -1.75054e-05, 0.407204, -2.3874e-05, 0.368419, -3.07865e-05, 0.333318, -3.8134e-05, 0.301551, -4.57552e-05, 0.272798, -5.20805e-05, 0.246774, -5.67483e-05, 0.223217, -5.99638e-05, 0.201892, -6.18995e-05, 0.182586, -6.27003e-05, 0.165107, -6.24876e-05, 0.149278, -6.13641e-05, 0.134942, -5.94171e-05, 0.121955, -5.68517e-05, 0.110188, -5.42804e-05, 0.0995232, -5.17698e-05, 0.0898533, -4.93153e-05, 0.081082, -4.69121e-05, 0.0731214, -4.45558e-05, 0.0658921, -4.22417e-05, 0.0593217, -3.99652e-05, 0.0533445, -3.77219e-05, 0.0479008, -3.55069e-05, 0.042936, -3.33159e-05, 0.0384007, -3.1144e-05, 0.0342493, -2.89867e-05, 0.0304404, -2.68391e-05, 0.0269359, -2.46966e-05, 0.0237008, -2.25542e-05, 0.0207027, -2.0407e-05, 0.0179117, -1.82501e-05, 0.0152997, -1.60782e-05, 0.0128407, -1.38861e-05, 0.0105102, -1.16685e-05, 0.00828473, -9.4199e-06, 0.00614213, -7.13463e-06, 0.00406095, -4.8069e-06, 0.00202037, -2.43077e-06
-0.266442, -1.70667e-05, 3.73652e-05, 0.538188, -1.25105e-05, 0.506576, -1.25105e-05, 0.131452, -1.70109e-05, 3.73503e-05, -0.397894, -5.58853e-08, 1.49012e-08, 0.0316116, 0, 0.506576, -1.25105e-05, 0.458355, -1.85219e-05, 0.414717, -2.52664e-05, 0.375226, -3.25887e-05, 0.339487, -4.03732e-05, 0.307143, -4.84477e-05, 0.27787, -5.51494e-05, 0.251375, -6.00952e-05, 0.227394, -6.35028e-05, 0.205688, -6.55558e-05, 0.186038, -6.64085e-05, 0.168248, -6.61907e-05, 0.152141, -6.5012e-05, 0.137555, -6.29654e-05, 0.124345, -6.02683e-05, 0.112378, -5.75696e-05, 0.101535, -5.494e-05, 0.0917077, -5.23745e-05, 0.0827971, -4.98683e-05, 0.0747146, -4.74166e-05, 0.0673792, -4.50146e-05, 0.0607176, -4.26578e-05, 0.0546632, -4.03412e-05, 0.0491554, -3.80602e-05, 0.0441391, -3.58102e-05, 0.0395643, -3.35862e-05, 0.0353851, -3.13838e-05, 0.0315597, -2.91979e-05, 0.0280499, -2.70239e-05, 0.0248207, -2.48568e-05, 0.0218396, -2.26918e-05, 0.0190769, -2.05237e-05, 0.0165051, -1.83476e-05, 0.0140982, -1.61582e-05, 0.0118324, -1.39502e-05, 0.00968482, -1.17183e-05, 0.00763413, -9.45681e-06, 0.00565979, -7.16018e-06, 0.00374204, -4.82253e-06, 0.00186171, -2.43789e-06
-0.244906, -1.87817e-05, 4.16809e-05, 0.515023, -2.07181e-05, 0.46563, -2.07181e-05, 0.15098, -1.87258e-05, 4.1666e-05, -0.395885, -5.58516e-08, 1.49012e-08, 0.0493931, 0, 0.46563, -2.07181e-05, 0.421307, -2.82651e-05, 0.381196, -3.64602e-05, 0.344897, -4.51739e-05, 0.312047, -5.42144e-05, 0.282317, -6.17213e-05, 0.25541, -6.72659e-05, 0.231057, -7.10923e-05, 0.209014, -7.34061e-05, 0.189062, -7.438e-05, 0.171, -7.41595e-05, 0.154648, -7.28665e-05, 0.139843, -7.06049e-05, 0.126437, -6.76173e-05, 0.114294, -6.4631e-05, 0.103295, -6.17252e-05, 0.0933282, -5.88946e-05, 0.0842949, -5.61339e-05, 0.0761047, -5.3438e-05, 0.0686754, -5.08015e-05, 0.0619329, -4.82194e-05, 0.0558098, -4.56866e-05, 0.0502447, -4.31979e-05, 0.0451821, -4.07484e-05, 0.0405714, -3.83328e-05, 0.0363663, -3.59462e-05, 0.0325249, -3.35834e-05, 0.0290087, -3.12392e-05, 0.0257827, -2.89085e-05, 0.0228144, -2.65861e-05, 0.0200743, -2.42667e-05, 0.017535, -2.19448e-05, 0.015171, -1.9615e-05, 0.0129587, -1.72718e-05, 0.0108759, -1.49095e-05, 0.008902, -1.25223e-05, 0.00701707, -1.01043e-05, 0.00520231, -7.64939e-06, 0.00343957, -5.15134e-06, 0.00171123, -2.60378e-06
-0.224477, 0.000148149, -0.000380817, 0.497917, 0.000279919, 0.426791, 0.000279919, 0.168412, 0.000148205, -0.000380832, -0.392889, -5.58014e-08, 1.49012e-08, 0.0711261, 0, 0.426791, 0.000279919, 0.386164, 0.00036171, 0.349399, 0.000448591, 0.316128, 0.000538362, 0.286018, 0.000612308, 0.258767, 0.000666079, 0.234105, 0.000702132, 0.211783, 0.000722633, 0.191579, 0.000729485, 0.173291, 0.000724347, 0.156736, 0.000708662, 0.141749, 0.000683682, 0.128178, 0.000651955, 0.11589, 0.000620561, 0.10476, 0.000590256, 0.0946784, 0.000560975, 0.0855432, 0.000532656, 0.0772635, 0.00050524, 0.0697564, 0.000478668, 0.0629469, 0.000452883, 0.0567668, 0.000427828, 0.0511544, 0.000403448, 0.0460536, 0.00037969, 0.0414133, 0.0003565, 0.0371871, 0.000333827, 0.0333328, 0.000311618, 0.0298118, 0.000289823, 0.026589, 0.000268391, 0.023632, 0.000247272, 0.0209114, 0.000226416, 0.0183998, 0.000205774, 0.0160723, 0.000185294, 0.0139055, 0.000164929, 0.0118777, 0.000144627, 0.00996874, 0.000124338, 0.00815944, 0.000104012, 0.00643174, 8.35975e-05, 0.00476836, 6.3042e-05, 0.00315266, 4.22931e-05, 0.00156849, 2.12976e-05
-0.203966, 0.000143581, -0.000392262, 0.484606, 0.000383989, 0.387795, 0.000383989, 0.184741, 0.000143637, -0.000392277, -0.388707, -5.57313e-08, 1.49012e-08, 0.0968105, 0, 0.387795, 0.000383989, 0.350881, 0.000476399, 0.317475, 0.000571786, 0.287243, 0.000650201, 0.259884, 0.000706992, 0.235124, 0.000744776, 0.212714, 0.000765892, 0.192432, 0.000772416, 0.174075, 0.000766177, 0.157458, 0.000748776, 0.142415, 0.000721607, 0.128797, 0.00068742, 0.116467, 0.000653697, 0.105301, 0.000621229, 0.0951883, 0.000589949, 0.0860276, 0.000559786, 0.0777271, 0.000530676, 0.0702039, 0.000502555, 0.0633827, 0.000475359, 0.0571954, 0.000449029, 0.05158, 0.000423505, 0.0464804, 0.000398731, 0.0418457, 0.000374648, 0.0376293, 0.000351203, 0.0337893, 0.000328341, 0.0302872, 0.000306009, 0.0270879, 0.000284155, 0.0241595, 0.000262727, 0.0214727, 0.000241673, 0.0190007, 0.000220943, 0.0167186, 0.000200488, 0.0146038, 0.000180257, 0.0126349, 0.0001602, 0.0107924, 0.000140267, 0.00905789, 0.000120409, 0.00741391, 0.000100576, 0.00584407, 8.07169e-05, 0.00433267, 6.07814e-05, 0.0028646, 4.07181e-05, 0.00142517, 2.04754e-05
-0.16478, 0.000119793, -0.000366036, 0.43974, 0.000469813, 0.313293, 0.000469813, 0.218362, 0.000119848, -0.000366051, -0.383142, -5.56381e-08, 1.49012e-08, 0.126446, 0, 0.313293, 0.000469813, 0.28347, 0.000563932, 0.256482, 0.000641001, 0.232058, 0.000696374, 0.209955, 0.000732647, 0.189952, 0.00075219, 0.171848, 0.000757147, 0.155462, 0.00074944, 0.140631, 0.000730773, 0.127207, 0.000702642, 0.115054, 0.000667833, 0.104052, 0.000633654, 0.0940911, 0.000600868, 0.0850706, 0.000569402, 0.0769008, 0.000539183, 0.0695, 0.000510141, 0.0627942, 0.00048221, 0.0567163, 0.000455323, 0.0512057, 0.000429419, 0.046207, 0.000404437, 0.0416705, 0.000380317, 0.0375506, 0.000357003, 0.0338063, 0.000334439, 0.0304, 0.000312571, 0.0272977, 0.000291347, 0.0244684, 0.000270715, 0.0218838, 0.000250625, 0.019518, 0.000231027, 0.0173474, 0.000211875, 0.0153503, 0.00019312, 0.0135066, 0.000174715, 0.0117981, 0.000156615, 0.0102075, 0.000138774, 0.008719, 0.000121147, 0.00731769, 0.000103689, 0.00598955, 8.63554e-05, 0.00472131, 6.91023e-05, 0.00350028, 5.18849e-05, 0.00231425, 3.46585e-05, 0.00115137, 1.73787e-05
-0.14725, 0.0001058, -0.000346009, 0.439672, 0.000552604, 0.279963, 0.000552604, 0.228748, 0.000105855, -0.000346024, -0.375998, -5.55184e-08, 1.49012e-08, 0.159709, 0, 0.279963, 0.000552604, 0.253312, 0.000628044, 0.229195, 0.000682067, 0.20737, 0.000717218, 0.187618, 0.000735847, 0.169743, 0.000740099, 0.153565, 0.000731911, 0.138923, 0.000713005, 0.12567, 0.000684902, 0.113674, 0.000650368, 0.102814, 0.000616531, 0.0929825, 0.000584136, 0.0840808, 0.000553107, 0.07602, 0.00052337, 0.0687194, 0.000494855, 0.062106, 0.000467495, 0.0561136, 0.000441225, 0.0506824, 0.000415982, 0.045758, 0.000391705, 0.0412911, 0.000368338, 0.0372372, 0.000345822, 0.0335557, 0.000324103, 0.0302097, 0.000303129, 0.0271658, 0.000282849, 0.0243935, 0.000263211, 0.0218652, 0.000244169, 0.0195556, 0.000225675, 0.0174415, 0.000207683, 0.0155018, 0.000190148, 0.0137172, 0.000173025, 0.0120697, 0.000156273, 0.0105429, 0.000139848, 0.00912154, 0.000123708, 0.0077914, 0.000107812, 0.00653917, 9.21206e-05, 0.00535233, 7.6592e-05, 0.00421901, 6.11867e-05, 0.00312789, 4.58646e-05, 0.00206804, 3.0586e-05, 0.00102888, 1.53112e-05
