pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400186, -6.35395e-07, 1.69038e-06, 0.706267, 2.72034e-13, 0.706267, 2.72034e-13, -0.400186, -6.35395e-07, 1.69038e-06, 0, 0, 0, 1e-10, 0, 0.706267, 2.72034e-13, 0.693652, -4.60254e-08, 0.627595, -1.7586e-07, 0.567829, -3.77414e-07, 0.513743, -6.39119e-07, 0.464797, -9.50098e-07, 0.420499, -1.30031e-06, 0.380405, -1.68069e-06, 0.344115, -2.08336e-06, 0.311266, -2.4967e-06, 0.28153, -2.83281e-06, 0.254609, -3.07128e-06, 0.230235, -3.22377e-06, 0.208162, -3.30096e-06, 0.188171, -3.31254e-06, 0.170062, -3.26724e-06, 0.153653, -3.17288e-06, 0.138781, -3.03639e-06, 0.125297, -2.87032e-06, 0.113066, -2.70642e-06, 0.101965, -2.54793e-06, 0.0918842, -2.3945e-06, 0.082722, -2.24576e-06, 0.0743871, -2.10136e-06, 0.066796, -1.96097e-06, 0.0598729, -1.82424e-06, 0.0535484, -1.69084e-06, 0.0477595, -1.56047e-06, 0.0424482, -1.43279e-06, 0.0375613, -1.3075e-06, 0.0330501, -1.18429e-06, 0.0288693, -1.06285e-06, 0.0249773, -9.42886e-07, 0.021335, -8.24087e-07, 0.017906, -7.06157e-07, 0.0146561, -5.88797e-07, 0.0115528, -4.71706e-07, 0.00856501, -3.54585e-07, 0.00566287, -2.3713e-07, 0.00281734, -1.19038e-07
-0.371906, -1.86508e-06, 4.81962e-06, 0.7068, -1.28294e-07, 0.704825, -1.28294e-07, 0.0280684, -1.50736e-06, 4.71531e-06, -0.399974, -3.57722e-07, 1.04308e-07, 0.00197572, 0, 0.704825, -1.28294e-07, 0.640004, -4.89713e-07, 0.57907, -1.04995e-06, 0.523928, -1.77641e-06, 0.474025, -2.63872e-06, 0.428862, -3.60924e-06, 0.387988, -4.6635e-06, 0.350994, -5.7808e-06, 0.31751, -6.93055e-06, 0.287201, -7.87003e-06, 0.259763, -8.54292e-06, 0.234924, -8.98126e-06, 0.212434, -9.21388e-06, 0.192068, -9.26662e-06, 0.173622, -9.16247e-06, 0.156913, -8.92177e-06, 0.141773, -8.56254e-06, 0.128051, -8.11878e-06, 0.115609, -7.67968e-06, 0.104324, -7.25455e-06, 0.0940813, -6.84242e-06, 0.0847797, -6.44237e-06, 0.076326, -6.05348e-06, 0.0686354, -5.67487e-06, 0.0616313, -5.30565e-06, 0.0552434, -4.94498e-06, 0.049408, -4.59199e-06, 0.0440667, -4.24587e-06, 0.039166, -3.90577e-06, 0.034657, -3.5709e-06, 0.0304946, -3.24042e-06, 0.0266371, -2.91354e-06, 0.023046, -2.58946e-06, 0.0196853, -2.26735e-06, 0.0165215, -1.94644e-06, 0.0135229, -1.62589e-06, 0.0106595, -1.3049e-06, 0.00790274, -9.82653e-07, 0.005225, -6.58315e-07, 0.0025995, -3.31048e-07
-0.343695, -2.86687e-06, 5.2797e-06, 0.661355, -4.52518e-07, 0.653452, -4.52518e-07, 0.0560493, -2.50918e-06, 5.17539e-06, -0.399744, -3.57697e-07, 1.04308e-07, 0.0079029, 0, 0.653452, -4.52518e-07, 0.59125, -9.62569e-07, 0.534959, -1.61622e-06, 0.484018, -2.38427e-06, 0.437917, -3.24256e-06, 0.396196, -4.17275e-06, 0.358435, -5.16304e-06, 0.324259, -6.19593e-06, 0.293325, -7.06229e-06, 0.265325, -7.71436e-06, 0.239977, -8.17926e-06, 0.21703, -8.47834e-06, 0.196253, -8.62835e-06, 0.177438, -8.64249e-06, 0.160398, -8.53123e-06, 0.144961, -8.3032e-06, 0.130974, -7.98418e-06, 0.118297, -7.65923e-06, 0.106803, -7.33783e-06, 0.0963774, -7.0195e-06, 0.0869152, -6.70373e-06, 0.0783221, -6.39e-06, 0.0705123, -6.07779e-06, 0.0634075, -5.76655e-06, 0.0569369, -5.45572e-06, 0.0510356, -5.14472e-06, 0.0456446, -4.83295e-06, 0.0407101, -4.5198e-06, 0.0361828, -4.20464e-06, 0.0320172, -3.8868e-06, 0.0281718, -3.5656e-06, 0.0246081, -3.24034e-06, 0.0212905, -2.9103e-06, 0.0181859, -2.5747e-06, 0.015263, -2.23277e-06, 0.0124928, -1.88369e-06, 0.00984758, -1.5266e-06, 0.00730079, -1.16063e-06, 0.00482701, -7.8485e-07, 0.0024015, -3.98311e-07
-0.31544, -4.92668e-06, 1.93268e-05, 0.617515, -4.78168e-06, 0.599734, -4.78168e-06, 0.0836785, -4.56905e-06, 1.92225e-05, -0.399118, -3.57631e-07, 1.04308e-07, 0.0177815, 0, 0.599734, -4.78168e-06, 0.542644, -8.12854e-06, 0.490981, -1.21267e-05, 0.444228, -1.66481e-05, 0.401917, -2.15711e-05, 0.363625, -2.67826e-05, 0.328969, -3.21146e-05, 0.297602, -3.64213e-05, 0.269211, -3.94334e-05, 0.243513, -4.13025e-05, 0.220249, -4.21736e-05, 0.199188, -4.21829e-05, 0.180119, -4.14566e-05, 0.162851, -4.01092e-05, 0.147211, -3.82435e-05, 0.133044, -3.60291e-05, 0.120207, -3.38675e-05, 0.108572, -3.17992e-05, 0.0980232, -2.98189e-05, 0.0884543, -2.79217e-05, 0.07977, -2.61025e-05, 0.0718833, -2.43569e-05, 0.0647155, -2.26802e-05, 0.0581948, -2.10682e-05, 0.0522561, -1.95168e-05, 0.04684, -1.80219e-05, 0.0418922, -1.65796e-05, 0.0373634, -1.51863e-05, 0.0332082, -1.38382e-05, 0.0293851, -1.25318e-05, 0.0258558, -1.12638e-05, 0.0225851, -1.00309e-05, 0.0195403, -8.82966e-06, 0.0166908, -7.6571e-06, 0.0140083, -6.51011e-06, 0.0114658, -5.38566e-06, 0.00903802, -4.28081e-06, 0.0067006, -3.19266e-06, 0.00443018, -2.11835e-06, 0.00220407, -1.05505e-06
-0.264265, 8.28002e-06, 8.34494e-07, 0.534049, -3.99831e-06, 0.502437, -3.99831e-06, 0.133635, 8.63753e-06, 7.30186e-07, -0.3979, -3.57503e-07, 1.04308e-07, 0.0316116, 0, 0.502437, -3.99831e-06, 0.45461, -6.12818e-06, 0.411329, -8.60023e-06, 0.372161, -1.13199e-05, 0.336714, -1.41674e-05, 0.304633, -1.69646e-05, 0.275599, -1.90337e-05, 0.249321, -2.02053e-05, 0.225536, -2.05706e-05, 0.204007, -2.02442e-05, 0.184517, -1.93544e-05, 0.166873, -1.80338e-05, 0.150898, -1.64124e-05, 0.136431, -1.46123e-05, 0.123329, -1.27656e-05, 0.11146, -1.10386e-05, 0.100706, -9.44242e-06, 0.0909583, -7.97102e-06, 0.0821206, -6.61874e-06, 0.0741041, -5.38036e-06, 0.0668287, -4.251e-06, 0.0602215, -3.22618e-06, 0.0542165, -2.30175e-06, 0.0487537, -1.47391e-06, 0.0437785, -7.39205e-07, 0.039241, -9.44953e-08, 0.0350959, 4.63044e-07, 0.0313018, 9.3593e-07, 0.0278207, 1.32638e-06, 0.0246179, 1.63631e-06, 0.0216612, 1.86736e-06, 0.0189211, 2.02088e-06, 0.0163702, 2.09794e-06, 0.013983, 2.09934e-06, 0.0117357, 2.02559e-06, 0.00960569, 1.87694e-06, 0.00757176, 1.65337e-06, 0.00561354, 1.3546e-06, 0.00371146, 9.80042e-07, 0.0018465, 5.28917e-07
-0.24123, 1.51626e-05, -6.97771e-06, 0.508035, -4.72359e-06, 0.458642, -4.72359e-06, 0.154662, 1.55199e-05, -7.08202e-06, -0.395891, -3.57291e-07, 1.04308e-07, 0.0493931, 0, 0.458642, -4.72359e-06, 0.414983, -6.7907e-06, 0.375475, -9.0896e-06, 0.339721, -1.14753e-05, 0.307363, -1.37319e-05, 0.278079, -1.52519e-05, 0.251576, -1.58747e-05, 0.227588, -1.56815e-05, 0.205877, -1.47943e-05, 0.186224, -1.33608e-05, 0.168433, -1.15409e-05, 0.152327, -9.49554e-06, 0.137744, -7.3777e-06, 0.124539, -5.32908e-06, 0.112579, -3.44803e-06, 0.101744, -1.73523e-06, 0.0919273, -1.83098e-07, 0.0830297, 1.21541e-06, 0.0749624, 2.4668e-06, 0.0676446, 3.57703e-06, 0.0610034, 4.55159e-06, 0.0549721, 5.39544e-06, 0.0494906, 6.11309e-06, 0.044504, 6.70859e-06, 0.0399624, 7.18553e-06, 0.0358204, 7.54705e-06, 0.0320367, 7.79589e-06, 0.0285733, 7.93434e-06, 0.0253957, 7.96429e-06, 0.022472, 7.88721e-06, 0.019773, 7.70419e-06, 0.0172718, 7.41589e-06, 0.0149432, 7.0226e-06, 0.0127642, 6.52421e-06, 0.0107127, 5.9202e-06, 0.00876838, 5.20968e-06, 0.00691174, 4.39134e-06, 0.00512422, 3.46351e-06, 0.00338794, 2.42407e-06, 0.00168554, 1.2706e-06
-0.220611, -3.77293e-06, 4.47599e-05, 0.490567, -4.64186e-05, 0.419441, -4.64186e-05, 0.172284, -3.41596e-06, 4.46555e-05, -0.392895, -3.56975e-07, 1.04308e-07, 0.0711261, 0, 0.419441, -4.64186e-05, 0.379514, -6.03438e-05, 0.343382, -7.50771e-05, 0.310684, -9.00706e-05, 0.281092, -0.000102046, 0.254311, -0.000110219, 0.230073, -0.000115018, 0.208136, -0.00011688, 0.18828, -0.000116233, 0.170307, -0.000113486, 0.154037, -0.000109018, 0.139307, -0.000103177, 0.125971, -9.64737e-05, 0.113894, -9.00021e-05, 0.102956, -8.38677e-05, 0.0930479, -7.80529e-05, 0.08407, -7.25412e-05, 0.0759329, -6.73169e-05, 0.0685551, -6.23651e-05, 0.0618628, -5.76716e-05, 0.0557892, -5.32229e-05, 0.0502735, -4.90061e-05, 0.0452605, -4.50092e-05, 0.0407001, -4.12205e-05, 0.0365467, -3.76292e-05, 0.0327588, -3.42249e-05, 0.0292984, -3.09976e-05, 0.0261311, -2.79382e-05, 0.023225, -2.50377e-05, 0.0205512, -2.22877e-05, 0.0180829, -1.96804e-05, 0.0157955, -1.72083e-05, 0.013666, -1.48643e-05, 0.0116732, -1.26417e-05, 0.00979705, -1.05343e-05, 0.00801892, -8.53613e-06, 0.00632097, -6.64159e-06, 0.00468624, -4.84545e-06, 0.00309836, -3.14283e-06, 0.00154147, -1.52906e-06
-0.200363, 3.44987e-06, 3.85717e-05, 0.477754, -6.15241e-05, 0.380944, -6.15241e-05, 0.18835, 3.8064e-06, 3.84674e-05, -0.388713, -3.56535e-07, 1.04308e-07, 0.0968105, 0, 0.380944, -6.15241e-05, 0.344681, -7.66491e-05, 0.311866, -9.19719e-05, 0.282168, -0.000104093, 0.255292, -0.000112189, 0.230969, -0.000116702, 0.208956, -0.0001181, 0.189032, -0.000116857, 0.170999, -0.000113436, 0.154676, -0.00010827, 0.139899, -0.00010176, 0.126521, -9.44594e-05, 0.114409, -8.74548e-05, 0.10344, -8.08472e-05, 0.0935065, -7.46166e-05, 0.0845076, -6.87441e-05, 0.0763538, -6.32115e-05, 0.0689635, -5.80019e-05, 0.0622629, -5.30991e-05, 0.0561849, -4.84881e-05, 0.0506687, -4.41544e-05, 0.0456592, -4.00846e-05, 0.0411063, -3.62659e-05, 0.0369645, -3.26865e-05, 0.0331923, -2.9335e-05, 0.0297521, -2.6201e-05, 0.0266093, -2.32745e-05, 0.0237327, -2.05465e-05, 0.0210934, -1.80082e-05, 0.018665, -1.56517e-05, 0.0164232, -1.34697e-05, 0.0143457, -1.14553e-05, 0.0124117, -9.60214e-06, 0.0106018, -7.90457e-06, 0.00889785, -6.35733e-06, 0.00728292, -4.95569e-06, 0.00574082, -3.69541e-06, 0.00425612, -2.57275e-06, 0.00281399, -1.58443e-06, 0.00139999, -7.27555e-07
-0.1808, 2.98822e-06, 4.71953e-05, 0.470197, -9.30422e-05, 0.343751, -9.30422e-05, 0.202348, 3.34417e-06, 4.7091e-05, -0.383148, -3.55948e-07, 1.04308e-07, 0.126446, 0, 0.343751, -9.30422e-05, 0.311029, -0.000111671, 0.281417, -0.000126446, 0.254619, -0.000136366, 0.230367, -0.000141965, 0.208419, -0.000143805, 0.188555, -0.000142452, 0.170576, -0.000138458, 0.154303, -0.000132341, 0.139574, -0.000124576, 0.12624, -0.00011583, 0.114168, -0.000107432, 0.103238, -9.95051e-05, 0.093341, -9.20263e-05, 0.084377, -8.49727e-05, 0.0762567, -7.83227e-05, 0.068899, -7.20561e-05, 0.0622302, -6.61537e-05, 0.0561838, -6.05972e-05, 0.0506992, -5.53696e-05, 0.0457216, -5.04547e-05, 0.0412013, -4.58371e-05, 0.0370929, -4.15025e-05, 0.0333555, -3.74375e-05, 0.0299516, -3.36292e-05, 0.0268472, -3.00658e-05, 0.0240113, -2.67361e-05, 0.0214155, -2.36297e-05, 0.0190339, -2.07369e-05, 0.0168426, -1.80485e-05, 0.0148197, -1.55562e-05, 0.0129451, -1.32522e-05, 0.0111999, -1.11293e-05, 0.00956665, -9.1811e-06, 0.0080291, -7.4015e-06, 0.00657185, -5.78511e-06, 0.00518031, -4.32708e-06, 0.00384057, -3.02309e-06, 0.00253924, -1.86934e-06, 0.0012633, -8.62479e-07
-0.13335, -7.55412e-07, 6.60194e-05, 0.413245, -0.00014828, 0.253536, -0.00014828, 0.242654, -4.00217e-07, 6.59151e-05, -0.376004, -3.55195e-07, 1.04308e-07, 0.159709, 0, 0.253536, -0.00014828, 0.229402, -0.000168027, 0.207561, -0.000181441, 0.187796, -0.000189224, 0.169909, -0.000192101, 0.153721, -0.000190796, 0.13907, -0.000186007, 0.12581, -0.000178388, 0.113807, -0.000168533, 0.102944, -0.000157308, 0.093109, -0.000146501, 0.0842056, -0.000136283, 0.0761442, -0.000126624, 0.0688443, -0.000117495, 0.0622328, -0.00010887, 0.0562436, -0.000100723, 0.0508169, -9.30301e-05, 0.0458983, -8.57674e-05, 0.0414387, -7.89135e-05, 0.0373935, -7.2448e-05, 0.0337223, -6.63512e-05, 0.0303882, -6.06047e-05, 0.0273581, -5.51912e-05, 0.0246015, -5.00942e-05, 0.022091, -4.52983e-05, 0.0198013, -4.07888e-05, 0.0177097, -3.65521e-05, 0.0157952, -3.25752e-05, 0.0140386, -2.88461e-05, 0.0124224, -2.53535e-05, 0.0109304, -2.20868e-05, 0.00954773, -1.90361e-05, 0.00826053, -1.61922e-05, 0.00705595, -1.35467e-05, 0.00592192, -1.10918e-05, 0.00484711, -8.82007e-06, 0.00382077, -6.72505e-06, 0.00283264, -4.80069e-06, 0.00187283, -3.04156e-06, 0.000931758, -1.44267e-06
