pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400114, 1.64758e-06, -4.11669e-06, 0.706718, 2.30532e-14, 0.706718, 2.30532e-14, -0.400114, 1.64758e-06, -4.11669e-06, 0, 0, 0, 1e-10, 0, 0.706718, 2.30532e-14, 0.705152, 4.97966e-08, 0.698754, 1.92482e-07, 0.689092, 4.18189e-07, 0.675339, 7.17398e-07, 0.657278, 1.08103e-06, 0.63601, 1.50053e-06, 0.609655, 1.96789e-06, 0.580815, 2.47571e-06, 0.54679, 3.01108e-06, 0.516064, 3.46682e-06, 0.488324, 3.81306e-06, 0.302246, 4.05869e-06, 0.11898, 4.21212e-06, 0.043753, 4.28142e-06, 0.0166789, 4.27432e-06, 0.0065627, 4.19835e-06, 0.00255409, 4.06082e-06, 0.000960128, 3.87734e-06, 0.000352873, 3.69029e-06, 0.000131519, 3.5045e-06, 5.08901e-05, 3.31996e-06, 1.98007e-05, 3.13663e-06, 7.06003e-06, 2.95448e-06, 1.93366e-06, 2.77347e-06, 1.53007e-07, 2.59358e-06, -2.65794e-07, 2.41475e-06, -2.42866e-07, 2.23696e-06, -1.39053e-07, 2.06016e-06, -5.46255e-08, 1.88431e-06, 1.15426e-09, 1.70937e-06, 3.62337e-08, 1.5353e-06, 5.57791e-08, 1.36204e-06, 6.22737e-08, 1.18956e-06, 5.8432e-08, 1.0178e-06, 4.79934e-08, 8.46731e-07, 3.49206e-08, 6.76297e-07, 2.25189e-08, 5.06454e-07, 1.33981e-08, 3.37154e-07, 1.07125e-08, 1.68351e-07
-0.385982, 2.22884e-06, -5.07036e-06, -0.170911, 6.85196e-08, -0.172887, 6.85196e-08, 0.0139869, 2.00185e-07, -4.47376e-06, -0.399968, 2.02866e-06, -5.96605e-07, 0.00197572, 0, -0.172887, 6.85196e-08, -0.0660367, 2.66614e-07, -0.0252231, 5.83045e-07, -0.00963425, 1.00624e-06, -0.00367944, 1.52421e-06, -0.00140515, 2.12442e-06, -0.000536379, 2.79367e-06, -0.000204599, 3.51813e-06, -7.79086e-05, 4.27461e-06, -2.9554e-05, 4.90714e-06, -1.11213e-05, 5.37226e-06, -4.11406e-06, 5.68355e-06, -1.46633e-06, 5.85536e-06, -4.794e-07, 5.90244e-06, -1.22586e-07, 5.83963e-06, -2.50284e-09, 5.68158e-06, 3.06309e-08, 5.44245e-06, 3.35076e-08, 5.14674e-06, 2.72745e-08, 4.85199e-06, 1.95379e-08, 4.56458e-06, 1.27832e-08, 4.28436e-06, 7.59844e-09, 4.0112e-06, 3.90762e-09, 3.74494e-06, 1.43826e-09, 3.48546e-06, -1.0561e-10, 3.23262e-06, -9.84327e-10, 2.98629e-06, -1.40724e-09, 2.74635e-06, -1.53387e-09, 2.51268e-06, -1.48073e-09, 2.28517e-06, -1.32958e-09, 2.06369e-06, -1.13525e-09, 1.84816e-06, -9.32511e-10, 1.63847e-06, -7.41686e-10, 1.43452e-06, -5.73136e-10, 1.23622e-06, -4.30724e-10, 1.04349e-06, -3.14526e-10, 8.56251e-07, -2.23169e-10, 6.74427e-07, -1.56553e-10, 4.97949e-07, -1.20607e-10, 3.26755e-07, -1.38158e-10, 1.60809e-07
-0.35772, -3.1767e-06, 1.56922e-06, -0.504861, 8.57588e-08, -0.512764, 8.57588e-08, 0.0420181, -5.20522e-06, 2.16582e-06, -0.399738, 2.02852e-06, -5.96605e-07, 0.0079029, 0, -0.512764, 8.57588e-08, -0.206537, 1.98516e-07, -0.0748115, 3.59891e-07, -0.0285757, 5.67358e-07, -0.0109134, 8.14394e-07, -0.00416837, 1.08992e-06, -0.00159135, 1.37794e-06, -0.000607287, 1.65427e-06, -0.000231498, 1.84675e-06, -8.80086e-05, 1.93558e-06, -3.32848e-05, 1.92925e-06, -1.2455e-05, 1.84086e-06, -4.55768e-06, 1.68655e-06, -1.59133e-06, 1.48409e-06, -4.99589e-07, 1.25163e-06, -1.15075e-07, 1.00671e-06, 6.9646e-09, 7.66186e-07, 3.50631e-08, 5.43502e-07, 3.24007e-08, 3.39461e-07, 2.20443e-08, 1.53677e-07, 1.18598e-08, -1.4216e-08, 4.05023e-09, -1.64564e-07, -1.19321e-09, -2.97692e-07, -4.30778e-09, -4.13904e-07, -5.84991e-09, -5.13483e-07, -6.32049e-09, -5.96693e-07, -6.11696e-09, -6.63777e-07, -5.53249e-09, -7.14959e-07, -4.77112e-09, -7.50444e-07, -3.96658e-09, -7.70414e-07, -3.20013e-09, -7.75037e-07, -2.51558e-09, -7.64458e-07, -1.93136e-09, -7.38804e-07, -1.44963e-09, -6.98184e-07, -1.06314e-09, -6.42687e-07, -7.60295e-10, -5.72384e-07, -5.29542e-10, -4.87329e-07, -3.64709e-10, -3.87556e-07, -2.75133e-10, -2.7308e-07, -3.09879e-10, -1.43867e-07
-0.383232, -8.11809e-05, 0.000177484, -0.178511, -1.66773e-05, -0.196292, -1.66773e-05, 0.0158804, -8.32091e-05, 0.000178081, -0.399112, 2.02815e-06, -5.96605e-07, 0.0177815, 0, -0.196292, -1.66773e-05, -0.0749768, -2.85554e-05, -0.0286379, -4.29722e-05, -0.0109385, -5.96128e-05, -0.00417756, -7.82083e-05, -0.00159538, -9.85398e-05, -0.000608995, -0.000120194, -0.000232297, -0.000138966, -8.8456e-05, -0.000153667, -3.3555e-05, -0.00016462, -1.2627e-05, -0.000172101, -4.67103e-06, -0.00017636, -1.66484e-06, -0.000177623, -5.44302e-07, -0.000176102, -1.39181e-07, -0.000172007, -2.84168e-09, -0.000165907, 3.47778e-08, -0.000159576, 3.80439e-08, -0.00015322, 3.09669e-08, -0.000146839, 2.2183e-08, -0.000140435, 1.45138e-08, -0.000134008, 8.62713e-09, -0.000127558, 4.43664e-09, -0.000121085, 1.63297e-09, -0.00011459, -1.19908e-10, -0.000108072, -1.11759e-09, -0.00010153, -1.59776e-09, -9.49653e-05, -1.74153e-09, -8.83757e-05, -1.6812e-09, -8.1761e-05, -1.50958e-09, -7.51203e-05, -1.28894e-09, -6.84526e-05, -1.05875e-09, -6.17568e-05, -8.42097e-10, -5.50317e-05, -6.50728e-10, -4.8276e-05, -4.89036e-10, -4.14882e-05, -3.57107e-10, -3.46669e-05, -2.53382e-10, -2.78105e-05, -1.77748e-10, -2.09174e-05, -1.36935e-10, -1.39858e-05, -1.56862e-10, -7.01401e-06
-0.390436, -0.000107099, 0.000290784, -0.0605781, -5.21014e-05, -0.0921897, -5.21014e-05, 0.00745833, -0.000109127, 0.000291381, -0.397894, 2.02742e-06, -5.96605e-07, 0.0316116, 0, -0.0921897, -5.21014e-05, -0.0352132, -7.86162e-05, -0.0134499, -0.000109299, -0.00513734, -0.000143615, -0.00196201, -0.000181084, -0.000749278, -0.00022083, -0.000286017, -0.000255035, -0.0001091, -0.000281483, -4.15438e-05, -0.000300783, -1.57593e-05, -0.000313499, -5.93032e-06, -0.000320165, -2.19377e-06, -0.000321286, -7.819e-07, -0.000317349, -2.55634e-07, -0.000308823, -6.53672e-08, -0.000296817, -1.33461e-09, -0.000284527, 1.63336e-08, -0.000272322, 1.78675e-08, -0.000260202, 1.45438e-08, -0.000248165, 1.04183e-08, -0.000236209, 6.81648e-09, -0.000224333, 4.05177e-09, -0.000212535, 2.08369e-09, -0.000200814, 7.66934e-10, -0.000189166, -5.63152e-11, -0.00017759, -5.2488e-10, -0.000166083, -7.50396e-10, -0.000154644, -8.17918e-10, -0.000143269, -7.89582e-10, -0.000131956, -7.08981e-10, -0.000120702, -6.05358e-10, -0.000109505, -4.9725e-10, -9.83611e-05, -3.95495e-10, -8.72683e-05, -3.05618e-10, -7.62233e-05, -2.29678e-10, -6.52232e-05, -1.67717e-10, -5.42651e-05, -1.19002e-10, -4.33461e-05, -8.34802e-11, -3.2463e-05, -6.43121e-11, -2.1613e-05, -7.3671e-11, -1.07932e-05
-0.392899, -0.00011127, 0.00030039, 0.0124764, -8.1935e-05, -0.0369167, -8.1935e-05, 0.00298663, -0.000113296, 0.000300987, -0.395885, 2.02622e-06, -5.96605e-07, 0.0493931, 0, -0.0369167, -8.1935e-05, -0.0141009, -0.000113955, -0.00538592, -0.000149797, -0.00205721, -0.000188969, -0.000785674, -0.000230568, -0.000300043, -0.000266438, -0.000114534, -0.000294261, -4.36881e-05, -0.000314662, -1.66359e-05, -0.000328222, -6.31068e-06, -0.000335486, -2.37475e-06, -0.000336973, -8.7848e-07, -0.000333178, -3.13106e-07, -0.000324581, -1.02367e-07, -0.000312333, -2.61758e-08, -0.000299787, -5.34435e-10, -0.000287332, 6.54065e-09, -0.000274967, 7.15492e-09, -0.000262691, 5.82395e-09, -0.000250502, 4.17195e-09, -0.0002384, 2.72961e-09, -0.000226381, 1.6225e-09, -0.000214445, 8.34398e-10, -0.000202589, 3.07113e-10, -0.000190812, -2.2551e-11, -0.00017911, -2.10184e-10, -0.000167481, -3.0049e-10, -0.000155923, -3.27529e-10, -0.000144434, -3.16182e-10, -0.00013301, -2.83906e-10, -0.000121649, -2.42411e-10, -0.000110349, -1.9912e-10, -9.91051e-05, -1.58373e-10, -8.79159e-05, -1.22382e-10, -7.67781e-05, -9.1973e-11, -6.56888e-05, -6.7161e-11, -5.46448e-05, -4.76535e-11, -4.36431e-05, -3.3429e-11, -3.26808e-05, -2.57533e-11, -2.17549e-05, -2.9501e-11, -1.08625e-05
-0.392491, -0.000114815, 0.00031011, 0.0662108, -0.000118901, -0.00491523, -0.000118901, 0.000397652, -0.000116839, 0.000310707, -0.392889, 2.02444e-06, -5.96605e-07, 0.0711261, 0, -0.00491523, -0.000118901, -0.00187745, -0.000156361, -0.000717103, -0.000197337, -0.000273905, -0.000240894, -0.000104608, -0.000278517, -3.99489e-05, -0.000307776, -1.52495e-05, -0.000329318, -5.81681e-06, -0.00034374, -2.21497e-06, -0.000351604, -8.4023e-07, -0.000353442, -3.16184e-07, -0.000349762, -1.16964e-07, -0.000341056, -4.16882e-08, -0.000328521, -1.36295e-08, -0.000315676, -3.48515e-09, -0.00030293, -7.11568e-11, -0.000290282, 8.70849e-10, -0.00027773, 9.52635e-10, -0.000265274, 7.75424e-10, -0.000252912, 5.5547e-10, -0.000240642, 3.63431e-10, -0.000228462, 2.16027e-10, -0.000216371, 1.11095e-10, -0.000204365, 4.08903e-11, -0.000192444, -3.00253e-12, -0.000180604, -2.79848e-11, -0.000168843, -4.00085e-11, -0.000157159, -4.36086e-11, -0.000145548, -4.20978e-11, -0.000134008, -3.78004e-11, -0.000122537, -3.22756e-11, -0.00011113, -2.65116e-11, -9.97865e-05, -2.10864e-11, -8.85019e-05, -1.62945e-11, -7.72738e-05, -1.22457e-11, -6.60991e-05, -8.94209e-12, -5.49746e-05, -6.34478e-12, -4.38974e-05, -4.45087e-12, -3.28643e-05, -3.4289e-12, -2.18725e-05, -3.92788e-12, -1.09189e-05
-0.389358, -0.00010926, 0.000300864, 0.104862, -0.000154472, 0.00805177, -0.000154472, -0.000651404, -0.000111282, 0.00030146, -0.388707, 2.02194e-06, -5.96605e-07, 0.0968105, 0, 0.00805177, -0.000154472, 0.00307549, -0.000195035, 0.0011747, -0.000238181, 0.000448691, -0.000275488, 0.000171361, -0.000304545, 6.54412e-05, -0.000325986, 2.49805e-05, -0.000340398, 9.52866e-06, -0.000348333, 3.6284e-06, -0.000350315, 1.3764e-06, -0.000346846, 5.17948e-07, -0.000338407, 1.91602e-07, -0.000326181, 6.82904e-08, -0.000313659, 2.23268e-08, -0.000301245, 5.70912e-09, -0.000288938, 1.16564e-10, -0.000276738, -1.42656e-09, -0.000264642, -1.56053e-09, -0.000252649, -1.27024e-09, -0.000240758, -9.09929e-10, -0.000228966, -5.95345e-10, -0.000217272, -3.53878e-10, -0.000205674, -1.81988e-10, -0.000194169, -6.69833e-11, -0.000182754, 4.91852e-12, -0.000171428, 4.58426e-11, -0.000160188, 6.55389e-11, -0.000149031, 7.14363e-11, -0.000137955, 6.89614e-11, -0.000126957, 6.19218e-11, -0.000116033, 5.28714e-11, -0.000105182, 4.34294e-11, -9.44003e-05, 3.45422e-11, -8.36849e-05, 2.66924e-11, -7.30329e-05, 2.00599e-11, -6.24414e-05, 1.46483e-11, -5.19076e-05, 1.03935e-11, -4.14284e-05, 7.29109e-12, -3.10009e-05, 5.61696e-12, -2.06223e-05, 6.43436e-12, -1.02898e-05
-0.385174, -0.000109562, 0.000305084, 0.151568, -0.000200793, 0.025122, -0.000200793, -0.00203242, -0.000111581, 0.000305681, -0.383142, 2.01862e-06, -5.96605e-07, 0.126446, 0, 0.025122, -0.000200793, 0.00959571, -0.000245311, 0.00366514, -0.000283852, 0.00139994, -0.000313928, 0.000534654, -0.000336184, 0.00020418, -0.00035122, 7.79406e-05, -0.000359597, 2.973e-05, -0.000361852, 1.13208e-05, -0.000358492, 4.29445e-06, -0.000350009, 1.61603e-06, -0.000337619, 5.97809e-07, -0.000324927, 2.1307e-07, -0.000312352, 6.9661e-08, -0.000299894, 1.78128e-08, -0.000287551, 3.63685e-10, -0.000275321, -4.45094e-09, -0.000263204, -4.86895e-09, -0.000251197, -3.96322e-09, -0.000239299, -2.83903e-09, -0.000227508, -1.85751e-09, -0.000215821, -1.10412e-09, -0.000204236, -5.67811e-10, -0.000192751, -2.08992e-10, -0.000181364, 1.5346e-11, -0.000170071, 1.43031e-10, -0.000158871, 2.04485e-10, -0.00014776, 2.22885e-10, -0.000136735, 2.15163e-10, -0.000125795, 1.93199e-10, -0.000114936, 1.64962e-10, -0.000104155, 1.35502e-10, -9.3449e-05, 1.07774e-10, -8.28157e-05, 8.32817e-11, -7.22517e-05, 6.2588e-11, -6.17541e-05, 4.57034e-11, -5.132e-05, 3.24284e-11, -4.09465e-05, 2.27486e-11, -3.06306e-05, 1.75252e-11, -2.03695e-05, 2.00756e-11, -1.01604e-05
-0.379099, -0.000107467, 0.000305889, 0.198038, -0.000251126, 0.0383289, -0.000251126, -0.00310089, -0.000109481, 0.000306486, -0.375998, 2.01436e-06, -5.96605e-07, 0.159709, 0, 0.0383289, -0.000251126, 0.0146403, -0.000290677, 0.00559196, -0.000321581, 0.00213591, -0.000344493, 0.00081573, -0.000360021, 0.000311521, -0.000368739, 0.000118915, -0.000371193, 4.53594e-05, -0.000367903, 1.72723e-05, -0.000359369, 6.5521e-06, -0.000346834, 2.4656e-06, -0.000333998, 9.12086e-07, -0.000321291, 3.25084e-07, -0.000308714, 1.06283e-07, -0.000296263, 2.71772e-08, -0.000283938, 5.5488e-10, -0.000271738, -6.79087e-09, -0.000259659, -7.42863e-09, -0.000247701, -6.04674e-09, -0.000235861, -4.33155e-09, -0.000224137, -2.83403e-09, -0.000212526, -1.68457e-09, -0.000201027, -8.66318e-10, -0.000189636, -3.18862e-10, -0.000178352, 2.34137e-11, -0.000167171, 2.18225e-10, -0.00015609, 3.11986e-10, -0.000145108, 3.40059e-10, -0.000134221, 3.28278e-10, -0.000123425, 2.94767e-10, -0.000112719, 2.51684e-10, -0.0001021, 2.06737e-10, -9.15633e-05, 1.64432e-10, -8.11073e-05, 1.27064e-10, -7.07287e-05, 9.54915e-11, -6.04246e-05, 6.97303e-11, -5.01919e-05, 4.94765e-11, -4.00278e-05, 3.47078e-11, -2.99294e-05, 2.67385e-11, -1.98939e-05, 3.06296e-11, -9.91843e-06
