pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400093, -5.30303e-07, 1.23124e-06, 0.706261, 3.92246e-13, 0.706261, 3.92246e-13, -0.400093, -5.30303e-07, 1.23124e-06, 0, 0, 0, 1e-10, 0, 0.706261, 3.92246e-13, 0.693474, -3.20808e-08, 0.627435, -1.22338e-07, 0.567685, -2.62038e-07, 0.513613, -4.42917e-07, 0.46468, -6.57329e-07, 0.420393, -8.98382e-07, 0.380309, -1.16006e-06, 0.344028, -1.43737e-06, 0.311188, -1.72293e-06, 0.281459, -1.9566e-06, 0.254545, -2.12445e-06, 0.230176, -2.23442e-06, 0.20811, -2.29357e-06, 0.188124, -2.30815e-06, 0.170019, -2.28371e-06, 0.153615, -2.22512e-06, 0.138746, -2.13669e-06, 0.125266, -2.02678e-06, 0.113037, -1.91764e-06, 0.101939, -1.81158e-06, 0.091861, -1.70838e-06, 0.0827012, -1.6078e-06, 0.0743683, -1.50963e-06, 0.0667791, -1.41365e-06, 0.0598577, -1.31962e-06, 0.0535349, -1.22735e-06, 0.0477475, -1.1366e-06, 0.0424375, -1.04718e-06, 0.0375518, -9.58876e-07, 0.0330417, -8.71467e-07, 0.028862, -7.84748e-07, 0.0249709, -6.98508e-07, 0.0213296, -6.12534e-07, 0.0179015, -5.26614e-07, 0.0146524, -4.40532e-07, 0.0115499, -3.54072e-07, 0.00856285, -2.67014e-07, 0.00566144, -1.79135e-07, 0.00281663, -9.02073e-08
-0.37191, -6.67398e-06, 1.14912e-05, 0.7068, -2.46043e-07, 0.704825, -2.46043e-07, 0.0280648, -6.35451e-06, 1.13981e-05, -0.399975, -3.19469e-07, 9.30577e-08, 0.00197572, 0, 0.704825, -2.46043e-07, 0.640012, -9.29358e-07, 0.579077, -1.97164e-06, 0.523934, -3.30208e-06, 0.474031, -4.85983e-06, 0.428868, -6.59603e-06, 0.387993, -8.47557e-06, 0.350998, -1.04787e-05, 0.317514, -1.2576e-05, 0.287204, -1.43479e-05, 0.259767, -1.5699e-05, 0.234927, -1.66833e-05, 0.212436, -1.73412e-05, 0.19207, -1.77024e-05, 0.173624, -1.77889e-05, 0.156915, -1.76173e-05, 0.141775, -1.72005e-05, 0.128053, -1.65881e-05, 0.115611, -1.59556e-05, 0.104325, -1.53228e-05, 0.0940825, -1.4689e-05, 0.0847808, -1.40533e-05, 0.0763269, -1.34147e-05, 0.0686363, -1.27722e-05, 0.061632, -1.21249e-05, 0.0552441, -1.14716e-05, 0.0494086, -1.08111e-05, 0.0440672, -1.01422e-05, 0.0391665, -9.46361e-06, 0.0346574, -8.77404e-06, 0.0304949, -8.07204e-06, 0.0266374, -7.3561e-06, 0.0230462, -6.62467e-06, 0.0196855, -5.87609e-06, 0.0165217, -5.10865e-06, 0.013523, -4.32054e-06, 0.0106596, -3.50985e-06, 0.00790284, -2.67459e-06, 0.00522506, -1.81267e-06, 0.00259953, -9.21911e-07
-0.343661, -1.2936e-05, 1.86968e-05, 0.661291, -1.29728e-06, 0.653388, -1.29728e-06, 0.0560832, -1.26165e-05, 1.86037e-05, -0.399744, -3.19447e-07, 9.30577e-08, 0.0079029, 0, 0.653388, -1.29728e-06, 0.591193, -2.7273e-06, 0.534907, -4.52681e-06, 0.483971, -6.60702e-06, 0.437875, -8.90402e-06, 0.396157, -1.13824e-05, 0.3584, -1.40382e-05, 0.324228, -1.68653e-05, 0.293297, -1.93276e-05, 0.265299, -2.13065e-05, 0.239954, -2.28695e-05, 0.217009, -2.40562e-05, 0.196234, -2.48854e-05, 0.177421, -2.5362e-05, 0.160382, -2.5482e-05, 0.144947, -2.52376e-05, 0.130962, -2.46796e-05, 0.118286, -2.40612e-05, 0.106793, -2.34129e-05, 0.0963681, -2.27349e-05, 0.0869068, -2.20272e-05, 0.0783145, -2.12896e-05, 0.0705054, -2.05217e-05, 0.0634014, -1.97228e-05, 0.0569313, -1.88924e-05, 0.0510306, -1.80293e-05, 0.0456402, -1.71327e-05, 0.0407062, -1.62011e-05, 0.0361792, -1.52332e-05, 0.0320141, -1.42273e-05, 0.0281691, -1.31816e-05, 0.0246057, -1.20941e-05, 0.0212885, -1.09627e-05, 0.0181841, -9.78491e-06, 0.0152616, -8.55822e-06, 0.0124916, -7.27983e-06, 0.00984662, -5.94675e-06, 0.00730008, -4.55578e-06, 0.00482654, -3.10347e-06, 0.00240126, -1.5862e-06
-0.316286, -1.38386e-05, 1.7399e-05, 0.619124, -2.06458e-06, 0.601342, -2.06458e-06, 0.0828331, -1.35192e-05, 1.7306e-05, -0.399119, -3.19388e-07, 9.30577e-08, 0.0177815, 0, 0.601342, -2.06458e-06, 0.544099, -3.38033e-06, 0.492297, -4.86957e-06, 0.445419, -6.48776e-06, 0.402995, -8.22239e-06, 0.3646, -1.00962e-05, 0.329851, -1.21429e-05, 0.2984, -1.40074e-05, 0.269933, -1.56156e-05, 0.244166, -1.70115e-05, 0.22084, -1.82074e-05, 0.199722, -1.91931e-05, 0.180602, -1.99439e-05, 0.163288, -2.04274e-05, 0.147606, -2.0609e-05, 0.133401, -2.05071e-05, 0.12053, -2.03239e-05, 0.108863, -2.0086e-05, 0.0982861, -1.97948e-05, 0.0886915, -1.94516e-05, 0.0799839, -1.90575e-05, 0.0720761, -1.86133e-05, 0.0648891, -1.81194e-05, 0.0583509, -1.75763e-05, 0.0523963, -1.69841e-05, 0.0469656, -1.63425e-05, 0.0420046, -1.56512e-05, 0.0374636, -1.49097e-05, 0.0332973, -1.4117e-05, 0.0294639, -1.32722e-05, 0.0259252, -1.23739e-05, 0.0226457, -1.14207e-05, 0.0195927, -1.04107e-05, 0.0167356, -9.34212e-06, 0.0140458, -8.21258e-06, 0.0114966, -7.01966e-06, 0.00906226, -5.76063e-06, 0.00671857, -4.43253e-06, 0.00444207, -3.0321e-06, 0.00220998, -1.55589e-06
-0.265059, -5.76456e-06, 1.46009e-05, 0.535558, -5.23632e-06, 0.503946, -5.23632e-06, 0.132842, -5.44529e-06, 1.45078e-05, -0.3979, -3.19274e-07, 9.30577e-08, 0.0316116, 0, 0.503946, -5.23632e-06, 0.455975, -7.77366e-06, 0.412564, -1.06288e-05, 0.373278, -1.37323e-05, 0.337725, -1.70271e-05, 0.305548, -2.04287e-05, 0.276427, -2.32264e-05, 0.25007, -2.52547e-05, 0.226214, -2.66073e-05, 0.20462, -2.73665e-05, 0.185072, -2.7605e-05, 0.167374, -2.73864e-05, 0.151351, -2.67662e-05, 0.136841, -2.57929e-05, 0.123699, -2.45637e-05, 0.111795, -2.33461e-05, 0.101008, -2.21685e-05, 0.0912315, -2.10283e-05, 0.0823673, -1.99232e-05, 0.0743267, -1.88507e-05, 0.0670294, -1.78085e-05, 0.0604023, -1.67944e-05, 0.0543794, -1.5806e-05, 0.0489001, -1.48412e-05, 0.0439099, -1.38979e-05, 0.0393588, -1.29738e-05, 0.0352013, -1.20668e-05, 0.0313958, -1.11749e-05, 0.0279043, -1.0296e-05, 0.0246918, -9.42796e-06, 0.0217262, -8.56872e-06, 0.0189779, -7.71622e-06, 0.0164194, -6.86838e-06, 0.014025, -6.02314e-06, 0.0117709, -5.17838e-06, 0.00963454, -4.332e-06, 0.0075945, -3.48187e-06, 0.0056304, -2.62581e-06, 0.00372261, -1.76164e-06, 0.00185204, -8.87138e-07
-0.243713, -1.09137e-06, 9.86697e-06, 0.512757, -7.12635e-06, 0.463364, -7.12635e-06, 0.152178, -7.72285e-07, 9.77391e-06, -0.395892, -3.19085e-07, 9.30577e-08, 0.0493931, 0, 0.463364, -7.12635e-06, 0.419256, -9.8182e-06, 0.37934, -1.27562e-05, 0.343218, -1.58639e-05, 0.310528, -1.90277e-05, 0.280942, -2.15567e-05, 0.254166, -2.32864e-05, 0.229932, -2.43075e-05, 0.207997, -2.47117e-05, 0.188141, -2.45883e-05, 0.170168, -2.40225e-05, 0.153896, -2.30931e-05, 0.139163, -2.18716e-05, 0.125821, -2.04653e-05, 0.113738, -1.91058e-05, 0.102792, -1.78155e-05, 0.0928738, -1.65909e-05, 0.0838846, -1.54283e-05, 0.0757342, -1.43247e-05, 0.0683411, -1.32769e-05, 0.0616315, -1.22819e-05, 0.0555381, -1.1337e-05, 0.0500002, -1.04393e-05, 0.0449622, -9.58651e-06, 0.0403739, -8.77607e-06, 0.0361893, -8.00571e-06, 0.0323666, -7.27323e-06, 0.0288675, -6.57656e-06, 0.0256571, -5.91372e-06, 0.0227034, -5.28283e-06, 0.0199766, -4.68209e-06, 0.0174496, -4.10983e-06, 0.0150971, -3.56442e-06, 0.0128956, -3.04434e-06, 0.010823, -2.54813e-06, 0.00885866, -2.07442e-06, 0.00698291, -1.62191e-06, 0.00517698, -1.18935e-06, 0.00342283, -7.75575e-07, 0.0017029, -3.79467e-07
-0.223206, 9.2671e-07, 1.17594e-05, 0.4955, -1.40031e-05, 0.424374, -1.40031e-05, 0.16969, 1.24551e-06, 1.16664e-05, -0.392895, -3.18804e-07, 9.30577e-08, 0.0711261, 0, 0.424374, -1.40031e-05, 0.383977, -1.82401e-05, 0.34742, -2.27172e-05, 0.314338, -2.72509e-05, 0.284398, -3.0835e-05, 0.257302, -3.32262e-05, 0.232779, -3.45563e-05, 0.210584, -3.49644e-05, 0.190494, -3.45911e-05, 0.17231, -3.3573e-05, 0.155849, -3.2039e-05, 0.140946, -3.01071e-05, 0.127452, -2.7941e-05, 0.115234, -2.58624e-05, 0.104167, -2.3901e-05, 0.0941422, -2.20511e-05, 0.0850588, -2.0307e-05, 0.0768259, -1.86633e-05, 0.0693614, -1.7115e-05, 0.0625904, -1.56574e-05, 0.0564453, -1.4286e-05, 0.0508647, -1.29966e-05, 0.0457928, -1.17851e-05, 0.0411788, -1.06479e-05, 0.0369765, -9.58134e-06, 0.033144, -8.58216e-06, 0.029643, -7.64724e-06, 0.0264384, -6.77368e-06, 0.0234982, -5.95875e-06, 0.0207929, -5.19993e-06, 0.0182956, -4.49485e-06, 0.0159813, -3.84135e-06, 0.0138267, -3.2374e-06, 0.0118104, -2.68116e-06, 0.00991228, -2.17093e-06, 0.00811323, -1.70517e-06, 0.00639532, -1.28251e-06, 0.00474135, -9.01686e-07, 0.0031348, -5.6161e-07, 0.0015596, -2.61299e-07
-0.202696, 2.50538e-06, 2.01026e-05, 0.48219, -3.28943e-05, 0.38538, -3.28943e-05, 0.186017, 2.82379e-06, 2.00096e-05, -0.388713, -3.18411e-07, 9.30577e-08, 0.0968105, 0, 0.38538, -3.28943e-05, 0.348695, -4.09891e-05, 0.315497, -4.91825e-05, 0.285454, -5.56522e-05, 0.258265, -5.99553e-05, 0.233659, -6.23292e-05, 0.21139, -6.30266e-05, 0.191234, -6.23044e-05, 0.17299, -6.04138e-05, 0.156477, -5.7592e-05, 0.141528, -5.40569e-05, 0.127995, -5.01075e-05, 0.115741, -4.63219e-05, 0.104645, -4.27537e-05, 0.0945954, -3.93917e-05, 0.0854917, -3.62256e-05, 0.077243, -3.32456e-05, 0.0697666, -3.04425e-05, 0.062988, -2.78074e-05, 0.0568392, -2.53322e-05, 0.0512587, -2.3009e-05, 0.0461909, -2.08305e-05, 0.041585, -1.87898e-05, 0.037395, -1.68805e-05, 0.0335788, -1.50965e-05, 0.0300985, -1.34321e-05, 0.0269192, -1.1882e-05, 0.024009, -1.04412e-05, 0.021339, -9.10517e-06, 0.0188823, -7.86964e-06, 0.0166145, -6.73066e-06, 0.0145128, -5.68461e-06, 0.0125562, -4.72817e-06, 0.0107252, -3.85833e-06, 0.00900147, -3.07236e-06, 0.00736773, -2.36781e-06, 0.00580767, -1.74252e-06, 0.00430568, -1.19459e-06, 0.00284676, -7.22394e-07, 0.0014163, -3.24523e-07
-0.182873, 1.7013e-06, 3.10238e-05, 0.474137, -6.05336e-05, 0.347691, -6.05336e-05, 0.200276, 2.01919e-06, 3.09307e-05, -0.383148, -3.17888e-07, 9.30577e-08, 0.126446, 0, 0.347691, -6.05336e-05, 0.314594, -7.26537e-05, 0.284642, -8.22706e-05, 0.257537, -8.8734e-05, 0.233007, -9.23909e-05, 0.210808, -9.3606e-05, 0.190716, -9.27468e-05, 0.172531, -9.017e-05, 0.156072, -8.62117e-05, 0.141174, -8.11793e-05, 0.127687, -7.55058e-05, 0.115477, -7.00563e-05, 0.104422, -6.4912e-05, 0.094411, -6.00574e-05, 0.0853442, -5.54778e-05, 0.0771308, -5.11593e-05, 0.0696887, -4.70888e-05, 0.0629436, -4.32538e-05, 0.0568278, -3.96425e-05, 0.0512804, -3.62439e-05, 0.0462457, -3.30475e-05, 0.0416735, -3.00433e-05, 0.0375181, -2.7222e-05, 0.0337378, -2.45749e-05, 0.0302949, -2.20937e-05, 0.0271549, -1.97707e-05, 0.0242865, -1.75986e-05, 0.021661, -1.55706e-05, 0.0192521, -1.36805e-05, 0.0170357, -1.19223e-05, 0.0149896, -1.02905e-05, 0.0130935, -8.78013e-06, 0.0113282, -7.38645e-06, 0.00967631, -6.10518e-06, 0.00812114, -4.93242e-06, 0.00664718, -3.86462e-06, 0.00523969, -2.89857e-06, 0.0038846, -2.03143e-06, 0.00256835, -1.26069e-06, 0.00127779, -5.84105e-07
-0.144521, -1.57515e-05, 8.43039e-05, 0.434483, -0.000156549, 0.274774, -0.000156549, 0.231484, -1.54343e-05, 8.42108e-05, -0.376004, -3.17218e-07, 9.30577e-08, 0.159709, 0, 0.274774, -0.000156549, 0.248618, -0.000177665, 0.224948, -0.000192412, 0.203527, -0.000201521, 0.184141, -0.000205706, 0.166597, -0.000205652, 0.150719, -0.000201998, 0.136348, -0.000195331, 0.123341, -0.000186178, 0.111567, -0.000175386, 0.100909, -0.000164911, 0.0912593, -0.000154949, 0.0825226, -0.000145472, 0.0746112, -0.000136456, 0.0674459, -0.000127877, 0.060955, -0.000119711, 0.0550737, -0.000111937, 0.0497431, -0.000104534, 0.04491, -9.74819e-05, 0.0405259, -9.07614e-05, 0.0365471, -8.43544e-05, 0.0329338, -7.82436e-05, 0.0296498, -7.24122e-05, 0.0266623, -6.68444e-05, 0.0239415, -6.15251e-05, 0.02146, -5.64395e-05, 0.0191932, -5.1574e-05, 0.0171183, -4.6915e-05, 0.0152146, -4.245e-05, 0.013463, -3.81666e-05, 0.011846, -3.40532e-05, 0.0103475, -3.00985e-05, 0.0089525, -2.62918e-05, 0.00764701, -2.26227e-05, 0.00641798, -1.90812e-05, 0.00525314, -1.56578e-05, 0.00414083, -1.23432e-05, 0.00306992, -9.12853e-06, 0.00202972, -6.00526e-06, 0.00100981, -2.96506e-06
