pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad], v_k+40 [m/s], delta_k+40 [rad], v_k+41 [m/s], delta_k+41 [rad], v_k+42 [m/s], delta_k+42 [rad], v_k+43 [m/s], delta_k+43 [rad], v_k+44 [m/s], delta_k+44 [rad], v_k+45 [m/s], delta_k+45 [rad], v_k+46 [m/s], delta_k+46 [rad], v_k+47 [m/s], delta_k+47 [rad], v_k+48 [m/s], delta_k+48 [rad], v_k+49 [m/s], delta_k+49 [rad], v_k+50 [m/s], delta_k+50 [rad], v_k+51 [m/s], delta_k+51 [rad], v_k+52 [m/s], delta_k+52 [rad], v_k+53 [m/s], delta_k+53 [rad], v_k+54 [m/s], delta_k+54 [rad], v_k+55 [m/s], delta_k+55 [rad], v_k+56 [m/s], delta_k+56 [rad], v_k+57 [m/s], delta_k+57 [rad], v_k+58 [m/s], delta_k+58 [rad], v_k+59 [m/s], delta_k+59 [rad], v_k+60 [m/s], delta_k+60 [rad], v_k+61 [m/s], delta_k+61 [rad], v_k+62 [m/s], delta_k+62 [rad], v_k+63 [m/s], delta_k+63 [rad], v_k+64 [m/s], delta_k+64 [rad], v_k+65 [m/s], delta_k+65 [rad], v_k+66 [m/s], delta_k+66 [rad], v_k+67 [m/s], delta_k+67 [rad], v_k+68 [m/s], delta_k+68 [rad], v_k+69 [m/s], delta_k+69 [rad], v_k+70 [m/s], delta_k+70 [rad], v_k+71 [m/s], delta_k+71 [rad], v_k+72 [m/s], delta_k+72 [rad], v_k+73 [m/s], delta_k+73 [rad], v_k+74 [m/s], delta_k+74 [rad], v_k+75 [m/s], delta_k+75 [rad], v_k+76 [m/s], delta_k+76 [rad], v_k+77 [m/s], delta_k+77 [rad], v_k+78 [m/s], delta_k+78 [rad], v_k+79 [m/s], delta_k+79 [rad]
-0.4, 0, 0, -1.12398e-08, 0, -1.13398e-08, 0, 5.96046e-09, 0, 0, -0.4, 0, 0, 1e-10, 0, -1.13398e-08, 0, -1.02611e-08, 0, -9.285e-09, 0, -8.40176e-09, 0, -7.60254e-09, 0, -6.87935e-09, 0, -6.22495e-09, 0, -5.6328e-09, 0, -5.09698e-09, 0, -4.61213e-09, 0, -4.1734e-09, 0, -3.77641e-09, 0, -3.41718e-09, 0, -3.09212e-09, 0, -2.79798e-09, 0, -2.53182e-09, 0, -2.29098e-09, 0, -2.07305e-09, 0, -1.87585e-09, 0, -1.69741e-09, 0, -1.53594e-09, 0, -1.38983e-09, 0, -1.25762e-09, 0, -1.13799e-09, 0, -1.02973e-09, 0, -9.31779e-10, 0, -8.4314e-10, 0, -7.62933e-10, 0, -6.90355e-10, 0, -6.24681e-10, 0, -5.65254e-10, 0, -5.11479e-10, 0, -4.62819e-10, 0, -4.18787e-10, 0, -3.78943e-10, 0, -3.42888e-10, 0, -3.10262e-10, 0, -2.80739e-10, 0, -2.54024e-10, 0, -2.29848e-10, 0, -2.07971e-10, 0, -1.88174e-10, 0, -1.70258e-10, 0, -1.54045e-10, 0, -1.39373e-10, 0, -1.26094e-10, 0, -1.14076e-10, 0, -1.03199e-10, 0, -9.33543e-11, 0, -8.44428e-11, 0, -7.63757e-11, 0, -6.90724e-11, 0, -6.24598e-11, 0, -5.64717e-11, 0, -5.10485e-11, 0, -4.61356e-11, 0, -4.16842e-11, 0, -3.76496e-11, 0, -3.39915e-11, 0, -3.06733e-11, 0, -2.76618e-11, 0, -2.49269e-11, 0, -2.24414e-11, 0, -2.01802e-11, 0, -1.81208e-11, 0, -1.62427e-11, 0, -1.45269e-11, 0, -1.29565e-11, 0, -1.15156e-11, 0, -1.01899e-11, 0, -8.96601e-12, 0, -7.83183e-12, 0, -6.77597e-12, 0, -5.78787e-12, 0, -4.85764e-12, 0, -3.976e-12, 0, -3.13411e-12, 0, -2.32356e-12, 0, -1.53625e-12, 0, -7.64305e-13, 0
-0.4, 0, 0, 0.00203837, 0, 6.26409e-05, 0, -3.29256e-05, 0, 0, -0.399967, 0, 0, 0.00197572, 0, 6.26409e-05, 0, 5.66822e-05, 0, 5.12903e-05, 0, 4.64113e-05, 0, 4.19964e-05, 0, 3.80015e-05, 0, 3.43866e-05, 0, 3.11156e-05, 0, 2.81557e-05, 0, 2.54774e-05, 0, 2.30539e-05, 0, 2.08609e-05, 0, 1.88765e-05, 0, 1.70809e-05, 0, 1.5456e-05, 0, 1.39858e-05, 0, 1.26554e-05, 0, 1.14515e-05, 0, 1.03622e-05, 0, 9.37648e-06, 0, 8.48453e-06, 0, 7.67743e-06, 0, 6.9471e-06, 0, 6.28625e-06, 0, 5.68826e-06, 0, 5.14715e-06, 0, 4.65751e-06, 0, 4.21444e-06, 0, 3.81352e-06, 0, 3.45074e-06, 0, 3.12246e-06, 0, 2.82541e-06, 0, 2.55661e-06, 0, 2.31338e-06, 0, 2.09328e-06, 0, 1.89411e-06, 0, 1.71389e-06, 0, 1.5508e-06, 0, 1.40323e-06, 0, 1.26968e-06, 0, 1.14883e-06, 0, 1.03947e-06, 0, 9.40508e-07, 0, 8.50947e-07, 0, 7.69896e-07, 0, 6.96545e-07, 0, 6.30158e-07, 0, 5.70073e-07, 0, 5.15689e-07, 0, 4.66462e-07, 0, 4.21899e-07, 0, 3.81556e-07, 0, 3.45028e-07, 0, 3.1195e-07, 0, 2.81992e-07, 0, 2.54853e-07, 0, 2.30263e-07, 0, 2.07976e-07, 0, 1.87769e-07, 0, 1.69439e-07, 0, 1.52804e-07, 0, 1.37696e-07, 0, 1.23966e-07, 0, 1.11475e-07, 0, 1.00099e-07, 0, 8.97246e-08, 0, 8.02469e-08, 0, 7.15716e-08, 0, 6.36121e-08, 0, 5.62888e-08, 0, 4.95283e-08, 0, 4.3263e-08, 0, 3.74305e-08, 0, 3.19722e-08, 0, 2.68336e-08, 0, 2.19634e-08, 0, 1.73128e-08, 0, 1.28354e-08, 0, 8.48626e-09, 0, 4.22202e-09, 0
-0.4, 0, 0, 0.00840405, 0, 0.00050115, 0, -0.000263417, 0, 0, -0.399737, 0, 0, 0.0079029, 0, 0.00050115, 0, 0.000453478, 0, 0.000410341, 0, 0.000371307, 0, 0.000335987, 0, 0.000304026, 0, 0.000275105, 0, 0.000248936, 0, 0.000225256, 0, 0.000203829, 0, 0.000184439, 0, 0.000166895, 0, 0.000151019, 0, 0.000136653, 0, 0.000123654, 0, 0.000111891, 0, 0.000101248, 0, 9.16163e-05, 0, 8.29013e-05, 0, 7.50152e-05, 0, 6.78793e-05, 0, 6.14222e-05, 0, 5.55794e-05, 0, 5.02923e-05, 0, 4.55081e-05, 0, 4.1179e-05, 0, 3.72617e-05, 0, 3.37171e-05, 0, 3.05096e-05, 0, 2.76072e-05, 0, 2.49808e-05, 0, 2.26043e-05, 0, 2.04538e-05, 0, 1.85079e-05, 0, 1.6747e-05, 0, 1.51536e-05, 0, 1.37117e-05, 0, 1.2407e-05, 0, 1.12263e-05, 0, 1.01579e-05, 0, 9.19108e-06, 0, 8.31616e-06, 0, 7.5244e-06, 0, 6.80789e-06, 0, 6.15945e-06, 0, 5.57261e-06, 0, 5.04149e-06, 0, 4.56079e-06, 0, 4.1257e-06, 0, 3.73186e-06, 0, 3.37535e-06, 0, 3.05258e-06, 0, 2.76035e-06, 0, 2.49571e-06, 0, 2.25604e-06, 0, 2.03892e-06, 0, 1.84219e-06, 0, 1.66389e-06, 0, 1.50222e-06, 0, 1.35557e-06, 0, 1.22249e-06, 0, 1.10162e-06, 0, 9.91774e-07, 0, 8.91844e-07, 0, 8.00832e-07, 0, 7.17829e-07, 0, 6.42004e-07, 0, 5.72599e-07, 0, 5.0892e-07, 0, 4.5033e-07, 0, 3.96244e-07, 0, 3.4612e-07, 0, 2.99457e-07, 0, 2.55789e-07, 0, 2.14679e-07, 0, 1.75715e-07, 0, 1.38509e-07, 0, 1.02688e-07, 0, 6.78932e-08, 0, 3.37777e-08, 0
-0.4, 0, 0, 0.019473, 0, 0.00169149, 0, -0.000889087, 0, 0, -0.399111, 0, 0, 0.0177815, 0, 0.00169149, 0, 0.00153058, 0, 0.00138499, 0, 0.00125324, 0, 0.00113403, 0, 0.00102615, 0, 0.000928539, 0, 0.000840211, 0, 0.000760286, 0, 0.000687964, 0, 0.000622521, 0, 0.000563304, 0, 0.00050972, 0, 0.000461232, 0, 0.000417358, 0, 0.000377656, 0, 0.000341732, 0, 0.000309224, 0, 0.000279809, 0, 0.000253192, 0, 0.000229107, 0, 0.000207313, 0, 0.000187592, 0, 0.000169747, 0, 0.000153599, 0, 0.000138988, 0, 0.000125766, 0, 0.000113802, 0, 0.000102976, 0, 9.31799e-05, 0, 8.43155e-05, 0, 7.62942e-05, 0, 6.90359e-05, 0, 6.24679e-05, 0, 5.65246e-05, 0, 5.11466e-05, 0, 4.628e-05, 0, 4.18762e-05, 0, 3.78912e-05, 0, 3.42851e-05, 0, 3.10218e-05, 0, 2.80688e-05, 0, 2.53964e-05, 0, 2.2978e-05, 0, 2.07894e-05, 0, 1.88087e-05, 0, 1.70161e-05, 0, 1.53936e-05, 0, 1.39251e-05, 0, 1.25958e-05, 0, 1.13925e-05, 0, 1.03031e-05, 0, 9.31675e-06, 0, 8.42355e-06, 0, 7.61459e-06, 0, 6.88178e-06, 0, 6.21778e-06, 0, 5.61596e-06, 0, 5.0703e-06, 0, 4.57535e-06, 0, 4.12614e-06, 0, 3.7182e-06, 0, 3.34744e-06, 0, 3.01016e-06, 0, 2.70298e-06, 0, 2.42282e-06, 0, 2.1669e-06, 0, 1.93264e-06, 0, 1.71771e-06, 0, 1.51996e-06, 0, 1.33741e-06, 0, 1.16823e-06, 0, 1.01073e-06, 0, 8.63342e-07, 0, 7.24586e-07, 0, 5.93076e-07, 0, 4.67496e-07, 0, 3.46592e-07, 0, 2.29154e-07, 0, 1.14007e-07, 0
-0.399984, -2.44109e-07, 2.4087e-07, 0.0355912, 4.00219e-11, 0.00397958, 4.00219e-11, -0.00209176, -2.44109e-07, 2.4087e-07, -0.397893, 0, 0, 0.0316116, 0, 0.00397958, 4.00219e-11, 0.00360102, 2.36236e-10, 0.00325848, 4.45456e-10, 0.00294851, 5.14058e-10, 0.00266804, 2.11789e-10, 0.00241424, -7.71665e-10, 0.00218458, -2.63979e-09, 0.00197677, -5.40564e-09, 0.00178873, -8.97874e-09, 0.00161858, -1.31929e-08, 0.00146461, -1.78295e-08, 0.00132529, -2.2637e-08, 0.00119922, -2.73494e-08, 0.00108515, -3.17016e-08, 0.000981922, -3.55335e-08, 0.000888516, -3.91007e-08, 0.000803996, -4.24463e-08, 0.000727515, -4.55757e-08, 0.00065831, -4.84941e-08, 0.000595688, -5.1207e-08, 0.000539023, -5.37194e-08, 0.000487747, -5.60367e-08, 0.00044135, -5.81638e-08, 0.000399366, -6.01059e-08, 0.000361375, -6.18679e-08, 0.000326998, -6.34547e-08, 0.000295891, -6.48712e-08, 0.000267744, -6.61222e-08, 0.000242273, -6.72125e-08, 0.000219225, -6.81466e-08, 0.00019837, -6.89292e-08, 0.000179498, -6.95648e-08, 0.000162422, -7.00579e-08, 0.000146969, -7.04129e-08, 0.000132986, -7.06342e-08, 0.000120333, -7.0726e-08, 0.000108883, -7.06926e-08, 9.85226e-05, -7.05382e-08, 8.9147e-05, -7.02668e-08, 8.06629e-05, -6.98826e-08, 7.29854e-05, -6.93895e-08, 6.60377e-05, -6.87914e-08, 5.97505e-05, -6.80922e-08, 5.40607e-05, -6.72957e-08, 4.89115e-05, -6.64057e-08, 4.42515e-05, -6.54259e-08, 4.0034e-05, -6.436e-08, 3.62168e-05, -6.32115e-08, 3.27617e-05, -6.1984e-08, 2.96343e-05, -6.06811e-08, 2.68033e-05, -5.9306e-08, 2.42402e-05, -5.78623e-08, 2.19196e-05, -5.63534e-08, 1.98182e-05, -5.47824e-08, 1.79149e-05, -5.31527e-08, 1.61908e-05, -5.14674e-08, 1.46286e-05, -4.97299e-08, 1.32127e-05, -4.79431e-08, 1.1929e-05, -4.61103e-08, 1.07645e-05, -4.42344e-08, 9.70763e-06, -4.23185e-08, 8.74786e-06, -4.03655e-08, 7.87557e-06, -3.83785e-08, 7.08204e-06, -3.63604e-08, 6.35932e-06, -3.43139e-08, 5.7002e-06, -3.22421e-08, 5.09808e-06, -3.01478e-08, 4.54695e-06, -2.80337e-08, 4.04128e-06, -2.59027e-08, 3.57603e-06, -2.37575e-08, 3.14653e-06, -2.16009e-08, 2.7485e-06, -1.94355e-08, 2.37796e-06, -1.72642e-08, 2.03119e-06, -1.50897e-08, 1.70474e-06, -1.29145e-08, 1.39534e-06, -1.07414e-08, 1.09988e-06, -8.573e-09, 8.15431e-07, -6.41204e-09, 5.39132e-07, -4.26109e-09, 2.68225e-07, -2.12479e-09
-0.399459, 4.38649e-05, -0.000117604, 0.0561939, 1.26298e-05, 0.00680085, 1.26298e-05, -0.00357469, 4.38649e-05, -0.000117604, -0.395884, 0, 0, 0.0493931, 0, 0.00680085, 1.26298e-05, 0.00615392, 1.79017e-05, 0.00556853, 2.40037e-05, 0.00503882, 3.08964e-05, 0.0045595, 3.84686e-05, 0.00412578, 4.53693e-05, 0.00373331, 5.11469e-05, 0.00337818, 5.58371e-05, 0.00305683, 5.94738e-05, 0.00276605, 6.20906e-05, 0.00250293, 6.37219e-05, 0.00226484, 6.44036e-05, 0.0020494, 6.41735e-05, 0.00185445, 6.3209e-05, 0.00167804, 6.21539e-05, 0.00151842, 6.10868e-05, 0.00137398, 6.00088e-05, 0.00124328, 5.89211e-05, 0.00112501, 5.78247e-05, 0.00101799, 5.67203e-05, 0.000921155, 5.56091e-05, 0.000833529, 5.44919e-05, 0.000754238, 5.33696e-05, 0.00068249, 5.2243e-05, 0.000617567, 5.11129e-05, 0.000558819, 4.99802e-05, 0.00050566, 4.88456e-05, 0.000457557, 4.77099e-05, 0.000414029, 4.65737e-05, 0.000374642, 4.54378e-05, 0.000339002, 4.43029e-05, 0.000306751, 4.31696e-05, 0.000277568, 4.20386e-05, 0.000251161, 4.09104e-05, 0.000227265, 3.97858e-05, 0.000205642, 3.86652e-05, 0.000186075, 3.75492e-05, 0.000168369, 3.64384e-05, 0.000152347, 3.53333e-05, 0.000137848, 3.42345e-05, 0.000124727, 3.31424e-05, 0.000112854, 3.20575e-05, 0.00010211, 3.09804e-05, 9.23863e-05, 2.99115e-05, 8.35867e-05, 2.88513e-05, 7.5623e-05, 2.78002e-05, 6.84155e-05, 2.67587e-05, 6.18921e-05, 2.57271e-05, 5.59877e-05, 2.4706e-05, 5.06432e-05, 2.36958e-05, 4.58051e-05, 2.26968e-05, 4.1425e-05, 2.17095e-05, 3.74592e-05, 2.07343e-05, 3.3868e-05, 1.97716e-05, 3.06155e-05, 1.88218e-05, 2.76691e-05, 1.78854e-05, 2.49994e-05, 1.69626e-05, 2.25797e-05, 1.60539e-05, 2.03858e-05, 1.51597e-05, 1.83958e-05, 1.42804e-05, 1.65897e-05, 1.34164e-05, 1.49495e-05, 1.2568e-05, 1.34588e-05, 1.17358e-05, 1.21027e-05, 1.09201e-05, 1.08677e-05, 1.01213e-05, 9.74128e-06, 9.33977e-06, 8.7123e-06, 8.57603e-06, 7.77044e-06, 7.83046e-06, 6.90629e-06, 7.10351e-06, 6.1112e-06, 6.39559e-06, 5.37722e-06, 5.70718e-06, 4.69701e-06, 5.03871e-06, 4.06378e-06, 4.39065e-06, 3.47118e-06, 3.76348e-06, 2.91329e-06, 3.15768e-06, 2.38454e-06, 2.57374e-06, 1.87963e-06, 2.01217e-06, 1.39352e-06, 1.47348e-06, 9.21343e-07, 9.58199e-07, 4.5838e-07, 4.67596e-07
-0.39836, 9.38596e-05, -0.000266377, 0.081538, 4.27213e-05, 0.010412, 4.27213e-05, -0.00547279, 9.38596e-05, -0.000266377, -0.392887, 0, 0, 0.0711261, 0, 0.010412, 4.27213e-05, 0.00942153, 5.72641e-05, 0.00852531, 7.36974e-05, 0.00771434, 9.17273e-05, 0.00698051, 0.000108123, 0.00631649, 0.000121806, 0.00571563, 0.000132864, 0.00517193, 0.000141386, 0.00467995, 0.000147458, 0.00423477, 0.000151173, 0.00383194, 0.000152627, 0.00346743, 0.00015192, 0.00313759, 0.000149481, 0.00283912, 0.000146837, 0.00256905, 0.000144173, 0.00232467, 0.000141493, 0.00210353, 0.000138799, 0.00190343, 0.000136092, 0.00172237, 0.000133374, 0.00155853, 0.000130649, 0.00141027, 0.000127916, 0.00127612, 0.00012518, 0.00115472, 0.00012244, 0.00104488, 0.0001197, 0.000945483, 0.000116961, 0.000855541, 0.000114223, 0.000774155, 0.00011149, 0.000700511, 0.000108762, 0.000633871, 0.000106041, 0.00057357, 0.000103328, 0.000519005, 0.000100625, 0.00046963, 9.79324e-05, 0.000424951, 9.52525e-05, 0.000384522, 9.25862e-05, 0.000347938, 8.99345e-05, 0.000314833, 8.72987e-05, 0.000284877, 8.46799e-05, 0.00025777, 8.20792e-05, 0.00023324, 7.94977e-05, 0.000211042, 7.69363e-05, 0.000190955, 7.43962e-05, 0.000172778, 7.18782e-05, 0.000156328, 6.93833e-05, 0.000141442, 6.69125e-05, 0.00012797, 6.44666e-05, 0.000115777, 6.20465e-05, 0.000104743, 5.96532e-05, 9.47557e-05, 5.72874e-05, 8.57162e-05, 5.495e-05, 7.75338e-05, 5.26418e-05, 7.01267e-05, 5.03637e-05, 6.34209e-05, 4.81164e-05, 5.73494e-05, 4.59007e-05, 5.18513e-05, 4.37174e-05, 4.68717e-05, 4.15673e-05, 4.23609e-05, 3.94513e-05, 3.82736e-05, 3.73699e-05, 3.45691e-05, 3.53242e-05, 3.12103e-05, 3.33148e-05, 2.81636e-05, 3.13424e-05, 2.53985e-05, 2.9408e-05, 2.28874e-05, 2.75123e-05, 2.06052e-05, 2.56562e-05, 1.85291e-05, 2.38403e-05, 1.66382e-05, 2.20656e-05, 1.49137e-05, 2.03328e-05, 1.33384e-05, 1.86429e-05, 1.18964e-05, 1.69967e-05, 1.05734e-05, 1.53951e-05, 9.35613e-06, 1.38389e-05, 8.23242e-06, 1.23292e-05, 7.19104e-06, 1.08667e-05, 6.22157e-06, 9.45256e-06, 5.31431e-06, 8.08766e-06, 4.4602e-06, 6.77302e-06, 3.65069e-06, 5.50967e-06, 2.87768e-06, 4.29867e-06, 2.13345e-06, 3.14109e-06, 1.41056e-06, 2.03802e-06, 7.0177e-07, 9.92235e-07
-0.396171, 2.71568e-05, -0.00018913, 0.111014, 5.52461e-05, 0.0142031, 5.52461e-05, -0.00746548, 2.71568e-05, -0.00018913, -0.388705, 0, 0, 0.0968105, 0, 0.0142031, 5.52461e-05, 0.012852, 7.0965e-05, 0.0116295, 8.80655e-05, 0.0105232, 0.000103365, 0.00952219, 0.000115823, 0.00861639, 0.000125546, 0.00779675, 0.000132661, 0.00705508, 0.000137309, 0.00638397, 0.000139644, 0.00577669, 0.000139825, 0.00522719, 0.00013802, 0.00472995, 0.000134682, 0.00428001, 0.000131214, 0.00387288, 0.000127785, 0.00350447, 0.000124395, 0.0031711, 0.000121046, 0.00286945, 0.000117737, 0.00259649, 0.00011447, 0.0023495, 0.000111246, 0.002126, 0.000108064, 0.00192376, 0.000104925, 0.00174076, 0.00010183, 0.00157517, 9.87786e-05, 0.00142533, 9.5772e-05, 0.00128974, 9.28102e-05, 0.00116705, 8.98935e-05, 0.00105603, 8.70222e-05, 0.000955574, 8.41964e-05, 0.00086467, 8.14164e-05, 0.000782413, 7.86823e-05, 0.00070798, 7.59943e-05, 0.000640627, 7.33525e-05, 0.00057968, 7.0757e-05, 0.00052453, 6.82078e-05, 0.000474626, 6.5705e-05, 0.000429467, 6.32486e-05, 0.000388604, 6.08386e-05, 0.000351626, 5.8475e-05, 0.000318165, 5.61577e-05, 0.000287885, 5.38868e-05, 0.000260484, 5.16622e-05, 0.000235688, 4.94838e-05, 0.000213249, 4.73515e-05, 0.000192942, 4.52653e-05, 0.000174565, 4.32251e-05, 0.000157933, 4.12307e-05, 0.000142881, 3.92822e-05, 0.000129257, 3.73794e-05, 0.000116926, 3.55221e-05, 0.000105765, 3.37104e-05, 9.56606e-05, 3.19441e-05, 8.65131e-05, 3.02232e-05, 7.82308e-05, 2.85474e-05, 7.07309e-05, 2.69169e-05, 6.39382e-05, 2.53314e-05, 5.77849e-05, 2.37909e-05, 5.22094e-05, 2.22954e-05, 4.71561e-05, 2.08449e-05, 4.25743e-05, 1.94392e-05, 3.84183e-05, 1.80784e-05, 3.46464e-05, 1.67624e-05, 3.1221e-05, 1.54912e-05, 2.81078e-05, 1.4265e-05, 2.52757e-05, 1.30836e-05, 2.26963e-05, 1.19472e-05, 2.0344e-05, 1.08559e-05, 1.8195e-05, 9.80959e-06, 1.6228e-05, 8.80856e-06, 1.44233e-05, 7.85288e-06, 1.27628e-05, 6.94269e-06, 1.12299e-05, 6.07819e-06, 9.80937e-06, 5.25955e-06, 8.4869e-06, 4.48699e-06, 7.2493e-06, 3.76077e-06, 6.0842e-06, 3.08114e-06, 4.97994e-06, 2.44839e-06, 3.92547e-06, 1.86286e-06, 2.91026e-06, 1.32487e-06, 1.92416e-06, 8.34808e-07, 9.57292e-07, 3.94059e-07
-0.392475, -4.20615e-06, -0.000253503, 0.144206, 0.000116062, 0.0177595, 0.000116062, -0.00933484, -4.20615e-06, -0.000253503, -0.38314, 0, 0, 0.126446, 0, 0.0177595, 0.000116062, 0.0160702, 0.000143791, 0.0145415, 0.00016844, 0.0131582, 0.000188267, 0.0119065, 0.000203463, 0.0107739, 0.000214267, 0.00974906, 0.000220955, 0.00882168, 0.000223825, 0.00798252, 0.000223193, 0.00722318, 0.000219382, 0.00653608, 0.000213169, 0.00591433, 0.000206795, 0.00535173, 0.000200528, 0.00484265, 0.000194368, 0.00438199, 0.000188314, 0.00396515, 0.000182367, 0.00358796, 0.000176528, 0.00324666, 0.000170795, 0.00293782, 0.00016517, 0.00265835, 0.000159651, 0.00240548, 0.000154239, 0.00217665, 0.000148933, 0.0019696, 0.000143734, 0.00178223, 0.000138639, 0.0016127, 0.00013365, 0.00145928, 0.000128766, 0.00132046, 0.000123985, 0.00119485, 0.000119308, 0.00108118, 0.000114735, 0.00097833, 0.000110263, 0.000885259, 0.000105893, 0.00080104, 0.000101624, 0.000724833, 9.7455e-05, 0.000655873, 9.33856e-05, 0.000593472, 8.94148e-05, 0.000537006, 8.55419e-05, 0.00048591, 8.17661e-05, 0.000439673, 7.80865e-05, 0.000397833, 7.45024e-05, 0.000359971, 7.10128e-05, 0.000325709, 6.76169e-05, 0.000294704, 6.43139e-05, 0.000266646, 6.11028e-05, 0.000241255, 5.79829e-05, 0.000218276, 5.49533e-05, 0.00019748, 5.20131e-05, 0.000178658, 4.91615e-05, 0.000161623, 4.63976e-05, 0.000146205, 4.37206e-05, 0.000132248, 4.11297e-05, 0.000119614, 3.86241e-05, 0.000108176, 3.62029e-05, 9.78199e-05, 3.38653e-05, 8.84419e-05, 3.16107e-05, 7.99483e-05, 2.94383e-05, 7.22542e-05, 2.73473e-05, 6.52827e-05, 2.53371e-05, 5.8964e-05, 2.34069e-05, 5.32349e-05, 2.15561e-05, 4.80382e-05, 1.97842e-05, 4.33219e-05, 1.80904e-05, 3.90387e-05, 1.64742e-05, 3.5146e-05, 1.4935e-05, 3.16047e-05, 1.34725e-05, 2.83795e-05, 1.2086e-05, 2.54381e-05, 1.07751e-05, 2.2751e-05, 9.53953e-06, 2.02915e-05, 8.37876e-06, 1.80349e-05, 7.29251e-06, 1.59586e-05, 6.28047e-06, 1.40419e-05, 5.34239e-06, 1.22656e-05, 4.47803e-06, 1.0612e-05, 3.68722e-06, 9.06453e-06, 2.96981e-06, 7.60769e-06, 2.32571e-06, 6.22691e-06, 1.75484e-06, 4.90841e-06, 1.25721e-06, 3.63899e-06, 8.3283e-07, 2.40597e-06, 4.81774e-07, 1.197e-06, 2.05317e-07
