pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.399922, -8.92614e-07, 8.61831e-07, -0.000189946, 1.00264e-12, -0.000189946, 1.00264e-12, 7.84724e-05, -8.92614e-07, 8.61831e-07, -0.4, 0, 0, 1e-10, 0, -0.000189946, 1.00264e-12, -0.000166954, -3.32148e-10, -0.000146745, -9.43365e-10, -0.000128982, -1.33786e-09, -0.000113368, -1.20115e-09, -9.96439e-05, -4.559e-10, -8.75804e-05, 6.93041e-10, -7.69766e-05, 1.72615e-09, -6.76558e-05, 1.78879e-09, -5.94625e-05, -2.95952e-10, -5.22603e-05, -5.37581e-09, -4.59291e-05, -1.35507e-08, -4.03634e-05, -2.44536e-08, -3.54704e-05, -3.74061e-08, -3.11686e-05, -5.1533e-08, -2.73863e-05, -6.58608e-08, -2.40604e-05, -7.94026e-08, -2.11355e-05, -9.12287e-08, -1.85628e-05, -1.00799e-07, -1.62996e-05, -1.0886e-07, -1.4308e-05, -1.1555e-07, -1.25548e-05, -1.20897e-07, -1.1011e-05, -1.24926e-07, -9.65059e-06, -1.27665e-07, -8.45106e-06, -1.29139e-07, -7.39239e-06, -1.29374e-07, -6.45692e-06, -1.28395e-07, -5.62907e-06, -1.26227e-07, -4.89503e-06, -1.22892e-07, -4.24258e-06, -1.18416e-07, -3.66084e-06, -1.12819e-07, -3.14011e-06, -1.06126e-07, -2.67171e-06, -9.83581e-08, -2.24785e-06, -8.95363e-08, -1.86145e-06, -7.96821e-08, -1.50607e-06, -6.88161e-08, -1.1758e-06, -5.69583e-08, -8.65117e-07, -4.41287e-08, -5.68857e-07, -3.03465e-08, -2.82078e-07, -1.56257e-08
-0.399922, -8.92614e-07, 8.61831e-07, 0.00186549, -2.46707e-10, -0.000110234, -2.46707e-10, 4.55408e-05, -8.92614e-07, 8.61831e-07, -0.399967, 0, 0, 0.00197572, 0, -0.000110234, -2.46707e-10, -9.68906e-05, -6.06926e-10, -8.51624e-05, -5.84924e-10, -7.48536e-05, 1.25888e-10, -6.57923e-05, 1.59094e-09, -5.78275e-05, 3.58682e-09, -5.08266e-05, 5.56723e-09, -4.46728e-05, 6.64111e-09, -3.92635e-05, 5.57248e-09, -3.45086e-05, 1.27361e-09, -3.03289e-05, -6.42951e-09, -2.66546e-05, -1.71557e-08, -2.34246e-05, -3.02031e-08, -2.0585e-05, -4.46652e-08, -1.80885e-05, -5.95311e-08, -1.58934e-05, -7.37722e-08, -1.39632e-05, -8.64138e-08, -1.22658e-05, -9.68627e-08, -1.07728e-05, -1.05807e-07, -9.45933e-06, -1.13378e-07, -8.30352e-06, -1.19604e-07, -7.2861e-06, -1.24511e-07, -6.39012e-06, -1.28127e-07, -5.60064e-06, -1.30479e-07, -4.90451e-06, -1.31591e-07, -4.29011e-06, -1.31489e-07, -3.74722e-06, -1.30198e-07, -3.26678e-06, -1.27743e-07, -2.84079e-06, -1.24146e-07, -2.46215e-06, -1.19432e-07, -2.12454e-06, -1.13623e-07, -1.82234e-06, -1.06741e-07, -1.55051e-06, -9.88087e-08, -1.30452e-06, -8.98469e-08, -1.08028e-06, -7.98766e-08, -8.74036e-07, -6.89185e-08, -6.82364e-07, -5.69927e-08, -5.02064e-07, -4.41188e-08, -3.30132e-07, -3.03162e-08, -1.63702e-07, -1.55987e-08
-0.399922, -8.92614e-07, 8.61831e-07, 0.00835058, -2.58996e-10, 0.000447681, -2.58996e-10, -0.00018495, -8.92614e-07, 8.61831e-07, -0.399737, 0, 0, 0.0079029, 0, 0.000447681, -2.58996e-10, 0.000393492, 1.8663e-10, 0.000345862, 1.48615e-09, 0.000303996, 3.68994e-09, 0.000267196, 6.55626e-09, 0.000234849, 9.5125e-09, 0.000206417, 1.16317e-08, 0.000181425, 1.16193e-08, 0.000159457, 8.14193e-09, 0.000140146, 9.49397e-10, 0.000123172, -9.5631e-09, 0.00010825, -2.26704e-08, 9.5132e-05, -3.74352e-08, 8.35998e-05, -5.28099e-08, 7.34609e-05, -6.77244e-08, 6.45463e-05, -8.11603e-08, 5.67076e-05, -9.24713e-08, 4.98139e-05, -1.02281e-07, 4.37505e-05, -1.10716e-07, 3.84162e-05, -1.17804e-07, 3.37223e-05, -1.23571e-07, 2.95903e-05, -1.28047e-07, 2.59516e-05, -1.31256e-07, 2.27453e-05, -1.33227e-07, 1.99182e-05, -1.33983e-07, 1.7423e-05, -1.3355e-07, 1.52182e-05, -1.31953e-07, 1.32671e-05, -1.29216e-07, 1.1537e-05, -1.25362e-07, 9.99927e-06, -1.20415e-07, 8.62817e-06, -1.14397e-07, 7.40087e-06, -1.07331e-07, 6.29692e-06, -9.92382e-08, 5.29792e-06, -9.01399e-08, 4.38722e-06, -8.0057e-08, 3.54964e-06, -6.90099e-08, 2.77122e-06, -5.70188e-08, 2.03898e-06, -4.41032e-08, 1.34073e-06, -3.02823e-08, 6.64825e-07, -1.55702e-08
-0.399922, -8.92614e-07, 8.61831e-07, 0.0197437, 9.9068e-10, 0.00196214, 9.9068e-10, -0.00081062, -8.92614e-07, 8.61831e-07, -0.399111, 0, 0, 0.0177815, 0, 0.00196214, 9.9068e-10, 0.00172464, 2.89448e-09, 0.00151588, 5.86405e-09, 0.00133238, 9.63384e-09, 0.00117109, 1.3605e-08, 0.00102932, 1.68149e-08, 0.000904707, 1.79101e-08, 0.00079517, 1.53034e-08, 0.000698885, 8.66551e-09, 0.000614249, -1.59411e-09, 0.00053985, -1.4727e-08, 0.000474449, -2.97651e-08, 0.000416955, -4.5624e-08, 0.00036641, -6.11928e-08, 0.000321972, -7.54092e-08, 0.000282901, -8.7573e-08, 0.000248544, -9.82399e-08, 0.00021833, -1.07529e-07, 0.000191754, -1.15467e-07, 0.000168375, -1.22084e-07, 0.000147802, -1.27407e-07, 0.000129692, -1.31462e-07, 0.000113743, -1.34277e-07, 9.96907e-05, -1.35877e-07, 8.72996e-05, -1.36287e-07, 7.63634e-05, -1.35533e-07, 6.67e-05, -1.33639e-07, 5.81483e-05, -1.30629e-07, 5.05657e-05, -1.26526e-07, 4.38259e-05, -1.21354e-07, 3.78165e-05, -1.15134e-07, 3.24373e-05, -1.0789e-07, 2.75988e-05, -9.96427e-08, 2.32203e-05, -9.04131e-08, 1.92288e-05, -8.02221e-08, 1.55577e-05, -6.90902e-08, 1.2146e-05, -5.70372e-08, 8.93667e-06, -4.40826e-08, 5.8763e-06, -3.02458e-08, 2.91387e-06, -1.55407e-08
-0.399922, -8.92614e-07, 8.61831e-07, 0.0365228, 4.37669e-09, 0.00491122, 4.37669e-09, -0.00202897, -8.92614e-07, 8.61831e-07, -0.397893, 0, 0, 0.0316116, 0, 0.00491122, 4.37669e-09, 0.00431675, 8.14131e-09, 0.00379422, 1.28593e-08, 0.00333494, 1.78977e-08, 0.00293123, 2.22577e-08, 0.00257638, 2.45262e-08, 0.00226447, 2.28506e-08, 0.0019903, 1.68189e-08, 0.0017493, 6.85508e-09, 0.00153745, -6.26873e-09, 0.00135124, -2.15531e-08, 0.00118754, -3.78766e-08, 0.00104363, -5.40871e-08, 0.000917118, -6.90781e-08, 0.000805891, -8.20945e-08, 0.000708095, -9.36175e-08, 0.000622101, -1.03758e-07, 0.000546476, -1.12546e-07, 0.000479958, -1.20008e-07, 0.000421439, -1.26174e-07, 0.000369945, -1.31069e-07, 0.000324616, -1.34722e-07, 0.000284698, -1.37157e-07, 0.000249524, -1.38402e-07, 0.000218509, -1.38481e-07, 0.000191136, -1.37419e-07, 0.000166949, -1.3524e-07, 0.000145544, -1.31969e-07, 0.000126565, -1.27628e-07, 0.000109695, -1.22241e-07, 9.4654e-05, -1.15829e-07, 8.11901e-05, -1.08415e-07, 6.90794e-05, -1.0002e-07, 5.812e-05, -9.06657e-08, 4.81293e-05, -8.03723e-08, 3.89407e-05, -6.91601e-08, 3.04012e-05, -5.70491e-08, 2.23683e-05, -4.40586e-08, 1.47083e-05, -3.02078e-08, 7.29336e-06, -1.55109e-08
-0.399922, -8.92614e-07, 8.61831e-07, 0.0591663, 1.05654e-08, 0.00977324, 1.05654e-08, -0.00403762, -8.92614e-07, 8.61831e-07, -0.395884, 0, 0, 0.0493931, 0, 0.00977324, 1.05654e-08, 0.00859026, 1.62808e-08, 0.00755044, 2.24546e-08, 0.00663647, 2.80415e-08, 0.0058331, 3.15668e-08, 0.00512695, 3.08973e-08, 0.00450625, 2.55331e-08, 0.00396066, 1.59134e-08, 0.00348107, 2.83503e-09, 0.00305951, -1.26704e-08, 0.00268894, -2.94436e-08, 0.00236318, -4.62901e-08, 0.00207681, -6.20588e-08, 0.00182505, -7.59372e-08, 0.00160371, -8.83251e-08, 0.0014091, -9.93258e-08, 0.00123797, -1.08968e-07, 0.00108748, -1.17281e-07, 0.000955109, -1.24293e-07, 0.000838658, -1.3003e-07, 0.000736184, -1.34522e-07, 0.000645981, -1.37793e-07, 0.000566544, -1.3987e-07, 0.000496549, -1.40779e-07, 0.00043483, -1.40545e-07, 0.000380358, -1.39192e-07, 0.000332226, -1.36745e-07, 0.000289631, -1.33227e-07, 0.000251863, -1.28661e-07, 0.000218292, -1.2307e-07, 0.00018836, -1.16477e-07, 0.000161567, -1.08903e-07, 0.000137467, -1.0037e-07, 0.000115658, -9.08982e-08, 9.57765e-05, -8.05086e-08, 7.74915e-05, -6.92215e-08, 6.04979e-05, -5.70564e-08, 4.45126e-05, -4.40329e-08, 2.92692e-05, -3.01699e-08, 1.45137e-05, -1.54817e-08
-0.399922, -8.92614e-07, 8.61831e-07, 0.0881526, 1.99681e-08, 0.0170265, 1.99681e-08, -0.00703415, -8.92614e-07, 8.61831e-07, -0.392887, 0, 0, 0.0711261, 0, 0.0170265, 1.99681e-08, 0.0149656, 2.73533e-08, 0.013154, 3.42651e-08, 0.0115618, 3.91526e-08, 0.0101622, 3.95821e-08, 0.00893194, 3.49593e-08, 0.00785059, 2.57398e-08, 0.00690008, 1.27463e-08, 0.00606457, -2.95618e-09, 0.00533014, -2.01686e-08, 0.00468454, -3.76529e-08, 0.00411702, -5.42117e-08, 0.00361812, -6.89723e-08, 0.00317952, -8.22448e-08, 0.00279391, -9.41231e-08, 0.00245487, -1.04637e-07, 0.00215674, -1.13815e-07, 0.00189455, -1.21685e-07, 0.00166395, -1.28277e-07, 0.00146107, -1.33616e-07, 0.00128255, -1.37731e-07, 0.0011254, -1.40647e-07, 0.000987007, -1.4239e-07, 0.000865065, -1.42987e-07, 0.000757541, -1.42461e-07, 0.000662643, -1.40837e-07, 0.000578789, -1.3814e-07, 0.000504581, -1.34392e-07, 0.000438783, -1.29618e-07, 0.000380299, -1.23838e-07, 0.000328152, -1.17077e-07, 0.000281475, -1.09354e-07, 0.000239489, -1.00692e-07, 0.000201494, -9.11116e-08, 0.000166858, -8.0633e-08, 0.000135002, -6.92764e-08, 0.000105397, -5.70614e-08, 7.75479e-05, -4.40075e-08, 5.09915e-05, -3.01337e-08, 2.52851e-05, -1.54541e-08
-0.399882, 6.46981e-06, -2.31902e-05, 0.123865, 5.31098e-06, 0.0270543, 5.31098e-06, -0.0111769, 6.46981e-06, -2.31902e-05, -0.388705, 0, 0, 0.0968105, 0, 0.0270543, 5.31098e-06, 0.0237796, 6.76471e-06, 0.0209012, 8.32827e-06, 0.0183711, 9.70329e-06, 0.0161472, 1.07969e-05, 0.0141925, 1.16235e-05, 0.0124742, 1.2198e-05, 0.0109639, 1.25357e-05, 0.00963633, 1.26526e-05, 0.00846935, 1.25652e-05, 0.00744353, 1.22907e-05, 0.00654176, 1.18724e-05, 0.00574903, 1.14373e-05, 0.00505211, 1.10005e-05, 0.0044394, 1.05625e-05, 0.00390067, 1.01237e-05, 0.00342696, 9.68438e-06, 0.00301036, 9.24506e-06, 0.00264394, 8.80612e-06, 0.00232158, 8.36792e-06, 0.00203791, 7.93087e-06, 0.00178821, 7.49533e-06, 0.00156831, 7.06169e-06, 0.00137455, 6.63032e-06, 0.0012037, 6.2016e-06, 0.00105291, 5.77588e-06, 0.00091967, 5.35355e-06, 0.000801757, 4.93496e-06, 0.000697207, 4.52048e-06, 0.000604277, 4.11047e-06, 0.000521419, 3.7053e-06, 0.000447251, 3.30533e-06, 0.000380537, 2.91093e-06, 0.000320165, 2.52245e-06, 0.000265129, 2.14026e-06, 0.000214512, 1.76474e-06, 0.000167471, 1.39624e-06, 0.00012322, 1.03515e-06, 8.10233e-05, 6.81823e-07, 4.01768e-05, 3.36727e-07
-0.399451, -7.86178e-06, -3.12964e-05, 0.165927, 1.71747e-05, 0.039481, 1.71747e-05, -0.0163108, -7.86178e-06, -3.12964e-05, -0.38314, 0, 0, 0.126446, 0, 0.039481, 1.71747e-05, 0.0347021, 2.10744e-05, 0.0305016, 2.44073e-05, 0.0268094, 2.69318e-05, 0.023564, 2.8694e-05, 0.0207114, 2.97502e-05, 0.0182039, 3.01647e-05, 0.0159999, 3.00068e-05, 0.0140625, 2.93487e-05, 0.0123595, 2.82629e-05, 0.0108625, 2.68769e-05, 0.00954655, 2.54888e-05, 0.00838969, 2.41327e-05, 0.00737267, 2.28088e-05, 0.00647852, 2.15174e-05, 0.00569234, 2.02586e-05, 0.00500104, 1.90327e-05, 0.00439309, 1.78397e-05, 0.00385836, 1.66799e-05, 0.00338793, 1.55534e-05, 0.00297397, 1.44605e-05, 0.00260957, 1.34013e-05, 0.00228867, 1.23761e-05, 0.00200591, 1.1385e-05, 0.00175659, 1.04283e-05, 0.00153654, 9.50615e-06, 0.0013421, 8.61881e-06, 0.00117002, 7.7665e-06, 0.00101745, 6.94947e-06, 0.000881836, 6.16797e-06, 0.000760919, 5.42226e-06, 0.000652683, 4.71262e-06, 0.000555326, 4.03932e-06, 0.000467224, 3.40268e-06, 0.000386909, 2.80299e-06, 0.000313043, 2.24058e-06, 0.000244394, 1.71578e-06, 0.000179818, 1.22896e-06, 0.000118239, 7.80461e-07, 5.8631e-05, 3.70952e-07
-0.39862, -4.32822e-05, -9.3619e-06, 0.21447, 3.11898e-05, 0.0547617, 3.11898e-05, -0.0226237, -4.32822e-05, -9.3619e-06, -0.375997, 0, 0, 0.159709, 0, 0.0547617, 3.11898e-05, 0.0481332, 3.59193e-05, 0.0423068, 3.93233e-05, 0.0371856, 4.14798e-05, 0.0326842, 4.24977e-05, 0.0287275, 4.25063e-05, 0.0252495, 4.16477e-05, 0.0221925, 4.00697e-05, 0.0195052, 3.79194e-05, 0.0171431, 3.54097e-05, 0.0150667, 3.29503e-05, 0.0132414, 3.05859e-05, 0.0116368, 2.83157e-05, 0.0102262, 2.61388e-05, 0.00898595, 2.40543e-05, 0.0078955, 2.20613e-05, 0.00693664, 2.01591e-05, 0.00609338, 1.83469e-05, 0.00535169, 1.66238e-05, 0.00469919, 1.49891e-05, 0.00412501, 1.3442e-05, 0.00361958, 1.19819e-05, 0.00317447, 1.0608e-05, 0.00278228, 9.31974e-06, 0.00243645, 8.11638e-06, 0.00213123, 6.99734e-06, 0.00186154, 5.96204e-06, 0.00162287, 5.00992e-06, 0.00141124, 4.14043e-06, 0.00122314, 3.35309e-06, 0.00105542, 2.64741e-06, 0.000905296, 2.02296e-06, 0.000770258, 1.47932e-06, 0.000648057, 1.01611e-06, 0.000536658, 6.32968e-07, 0.000434202, 3.29587e-07, 0.000338983, 1.05673e-07, 0.000249414, -3.90314e-08, 0.000164002, -1.04755e-07, 8.13234e-05, -9.1203e-08
-0.397233, -0.000101369, 8.59634e-06, 0.263698, 6.81117e-05, 0.0726681, 6.81117e-05, -0.0300213, -0.000101369, 8.59634e-06, -0.367212, 0, 0, 0.19103, 0, 0.0726681, 6.81117e-05, 0.0638721, 7.43806e-05, 0.0561407, 7.82084e-05, 0.0493449, 7.9813e-05, 0.0433715, 7.9461e-05, 0.038121, 7.74464e-05, 0.0335058, 7.40755e-05, 0.0294491, 6.96531e-05, 0.0258832, 6.4599e-05, 0.0227487, 5.96725e-05, 0.0199934, 5.49549e-05, 0.0175712, 5.04438e-05, 0.0154419, 4.61368e-05, 0.01357, 4.20314e-05, 0.0119243, 3.81252e-05, 0.0104772, 3.44159e-05, 0.00920483, 3.09013e-05, 0.00808585, 2.7579e-05, 0.00710163, 2.44471e-05, 0.00623577, 2.15032e-05, 0.00547384, 1.87454e-05, 0.00480314, 1.61717e-05, 0.00421249, 1.378e-05, 0.00369205, 1.15685e-05, 0.00323314, 9.53542e-06, 0.00282812, 7.67888e-06, 0.00247024, 5.99718e-06, 0.00215352, 4.48868e-06, 0.0018727, 3.15179e-06, 0.00162309, 1.98496e-06, 0.00140053, 9.86724e-07, 0.00120132, 1.55684e-07, 0.00102212, -5.09504e-07, 0.000859964, -1.01012e-06, 0.000712138, -1.34737e-06, 0.000576181, -1.5224e-06, 0.000449827, -1.53631e-06, 0.00033097, -1.39009e-06, 0.000217629, -1.08473e-06, 0.000107915, -6.20159e-07
-0.395046, -0.000187204, 3.11993e-05, 0.31059, 0.000133247, 0.09219, 0.000133247, -0.0380864, -0.000187204, 3.11993e-05, -0.356959, 0, 0, 0.2184, 0, 0.09219, 0.000133247, 0.081031, 0.000140047, 0.0712226, 0.000142846, 0.0626011, 0.000142122, 0.0550231, 0.000138409, 0.048362, 0.000132264, 0.042507, 0.000124242, 0.0373605, 0.0001151, 0.0328366, 0.000106196, 0.02886, 9.76735e-05, 0.0253645, 8.9528e-05, 0.0222916, 8.17548e-05, 0.0195903, 7.4349e-05, 0.0172155, 6.7306e-05, 0.0151276, 6.06213e-05, 0.0132919, 5.42904e-05, 0.0116777, 4.8309e-05, 0.0102581, 4.26727e-05, 0.00900944, 3.73773e-05, 0.00791097, 3.24189e-05, 0.00694435, 2.77933e-05, 0.00609347, 2.34968e-05, 0.00534415, 1.95255e-05, 0.0046839, 1.58757e-05, 0.00410171, 1.25439e-05, 0.00358788, 9.52658e-06, 0.00313385, 6.82046e-06, 0.00273206, 4.42227e-06, 0.00237579, 2.32887e-06, 0.00205913, 5.37262e-07, 0.00177678, -9.55461e-07, 0.00152405, -2.15208e-06, 0.00129671, -3.05528e-06, 0.00109099, -3.6676e-06, 0.000903451, -3.99149e-06, 0.000730969, -4.02927e-06, 0.000570671, -3.78316e-06, 0.000419883, -3.25524e-06, 0.000276094, -2.44752e-06, 0.000136906, -1.36028e-06
