pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.4, 0, 0, -9.86565e-08, 0, -9.87565e-08, 0, 5.96046e-09, 0, 0, -0.4, 0, 0, 1e-10, 0, -9.87565e-08, 0, -1.69457e-08, 0, -2.90661e-09, 0, -5.00571e-10, 0, -8.55092e-11, 0, -1.55339e-11, 0, -2.87925e-12, 0, -7.94619e-13, 0, -3.82561e-13, 0, -2.40992e-13, 0, -1.81213e-13, 0, -1.37774e-13, 0, -1.00779e-13, 0, -7.21904e-14, 0, -5.04114e-14, 0, -3.38383e-14, 0, -2.16873e-14, 0, -1.31605e-14, 0, -7.40384e-15, 0, -3.6916e-15, 0, -1.44488e-15, 0, -2.00701e-16, 0, 3.97762e-16, 0, 6.08843e-16, 0, 6.08986e-16, 0, 5.11982e-16, 0, 3.85844e-16, 0, 2.6674e-16, 0, 1.70233e-16, 0, 9.9799e-17, 0, 5.27339e-17, 0, 2.39123e-17, 0, 7.94119e-18, 0, 2.18698e-19, 0, -2.70518e-18, 0, -3.16217e-18, 0, -2.58302e-18, 0, -1.77083e-18, 0, -1.17215e-18, 0, -1.14633e-18, 0
-0.4, 0, 0, 0.00252126, 0, 0.000545531, 0, -3.29256e-05, 0, 0, -0.399967, 0, 0, 0.00197572, 0, 0.000545531, 0, 9.36081e-05, 0, 1.60561e-05, 0, 2.76516e-06, 0, 4.72353e-07, 0, 8.5809e-08, 0, 1.5905e-08, 0, 4.38948e-09, 0, 2.11327e-09, 0, 1.33124e-09, 0, 1.00102e-09, 0, 7.61066e-10, 0, 5.56704e-10, 0, 3.9878e-10, 0, 2.78473e-10, 0, 1.86923e-10, 0, 1.19801e-10, 0, 7.26986e-11, 0, 4.08988e-11, 0, 2.03924e-11, 0, 7.98151e-12, 0, 1.10867e-12, 0, -2.19724e-12, 0, -3.36325e-12, 0, -3.36404e-12, 0, -2.82819e-12, 0, -2.1314e-12, 0, -1.47347e-12, 0, -9.40369e-13, 0, -5.5129e-13, 0, -2.91302e-13, 0, -1.32091e-13, 0, -4.38672e-14, 0, -1.20809e-15, 0, 1.49434e-14, 0, 1.74678e-14, 0, 1.42686e-14, 0, 9.78204e-15, 0, 6.47495e-15, 0, 6.3323e-15, 0
-0.4, 0, 0, 0.0122673, 0, 0.00436445, 0, -0.000263417, 0, 0, -0.399737, 0, 0, 0.0079029, 0, 0.00436445, 0, 0.000748898, 0, 0.000128455, 0, 2.21222e-05, 0, 3.77899e-06, 0, 6.86503e-07, 0, 1.27246e-07, 0, 3.51174e-08, 0, 1.69069e-08, 0, 1.06504e-08, 0, 8.00853e-09, 0, 6.0888e-09, 0, 4.45383e-09, 0, 3.19038e-09, 0, 2.22788e-09, 0, 1.49545e-09, 0, 9.58448e-10, 0, 5.81615e-10, 0, 3.27205e-10, 0, 1.63146e-10, 0, 6.3855e-11, 0, 8.8698e-12, 0, -1.75787e-11, 0, -2.69072e-11, 0, -2.69135e-11, 0, -2.26265e-11, 0, -1.7052e-11, 0, -1.17883e-11, 0, -7.5233e-12, 0, -4.41052e-12, 0, -2.33052e-12, 0, -1.05678e-12, 0, -3.50953e-13, 0, -9.66512e-15, 0, 1.19553e-13, 0, 1.39749e-13, 0, 1.14154e-13, 0, 7.82599e-14, 0, 5.1802e-14, 0, 5.06607e-14, 0
-0.4, 0, 0, 0.0325124, 0, 0.0147309, 0, -0.000889087, 0, 0, -0.399111, 0, 0, 0.0177815, 0, 0.0147309, 0, 0.00252769, 0, 0.000433562, 0, 7.46672e-05, 0, 1.27549e-05, 0, 2.31709e-06, 0, 4.2948e-07, 0, 1.18529e-07, 0, 5.70644e-08, 0, 3.59473e-08, 0, 2.70305e-08, 0, 2.0551e-08, 0, 1.50326e-08, 0, 1.07682e-08, 0, 7.51957e-09, 0, 5.04745e-09, 0, 3.23496e-09, 0, 1.96307e-09, 0, 1.10439e-09, 0, 5.50653e-10, 0, 2.15524e-10, 0, 2.99374e-11, 0, -5.93318e-11, 0, -9.08175e-11, 0, -9.08388e-11, 0, -7.63693e-11, 0, -5.7554e-11, 0, -3.9788e-11, 0, -2.53927e-11, 0, -1.48864e-11, 0, -7.866e-12, 0, -3.56685e-12, 0, -1.18454e-12, 0, -3.26218e-14, 0, 4.03516e-13, 0, 4.71681e-13, 0, 3.85294e-13, 0, 2.64144e-13, 0, 1.74842e-13, 0, 1.7099e-13, 0
-0.4, 0, 0, 0.0665288, 0, 0.0349173, 0, -0.00210744, 0, 0, -0.397893, 0, 0, 0.0316116, 0, 0.0349173, 0, 0.00599147, 0, 0.00102769, 0, 0.000176986, 0, 3.02334e-05, 0, 5.49229e-06, 0, 1.01801e-06, 0, 2.80953e-07, 0, 1.35262e-07, 0, 8.52073e-08, 0, 6.40713e-08, 0, 4.87128e-08, 0, 3.56324e-08, 0, 2.55243e-08, 0, 1.78239e-08, 0, 1.19642e-08, 0, 7.66795e-09, 0, 4.65314e-09, 0, 2.61777e-09, 0, 1.30523e-09, 0, 5.10865e-10, 0, 7.09618e-11, 0, -1.40636e-10, 0, -2.15268e-10, 0, -2.15319e-10, 0, -1.81021e-10, 0, -1.36422e-10, 0, -9.4311e-11, 0, -6.01893e-11, 0, -3.52858e-11, 0, -1.86451e-11, 0, -8.45464e-12, 0, -2.80776e-12, 0, -7.73247e-14, 0, 9.56469e-13, 0, 1.11804e-12, 0, 9.13276e-13, 0, 6.26109e-13, 0, 4.14436e-13, 0, 4.05305e-13, 0
-0.4, 0, 0, 0.117591, 0, 0.0681977, 0, -0.00411608, 0, 0, -0.395884, 0, 0, 0.0493931, 0, 0.0681977, 0, 0.0117021, 0, 0.0020072, 0, 0.000345677, 0, 5.90496e-05, 0, 1.07271e-05, 0, 1.98831e-06, 0, 5.48735e-07, 0, 2.64183e-07, 0, 1.6642e-07, 0, 1.25139e-07, 0, 9.5142e-08, 0, 6.95944e-08, 0, 4.98521e-08, 0, 3.48123e-08, 0, 2.33675e-08, 0, 1.49765e-08, 0, 9.08817e-09, 0, 5.11283e-09, 0, 2.54928e-09, 0, 9.97782e-10, 0, 1.38597e-10, 0, -2.7468e-10, 0, -4.20445e-10, 0, -4.20544e-10, 0, -3.53556e-10, 0, -2.6645e-10, 0, -1.84201e-10, 0, -1.17557e-10, 0, -6.89176e-11, 0, -3.64161e-11, 0, -1.6513e-11, 0, -5.4839e-12, 0, -1.51025e-13, 0, 1.8681e-12, 0, 2.18368e-12, 0, 1.78374e-12, 0, 1.22287e-12, 0, 8.09444e-13, 0, 7.91611e-13, 0
-0.4, 0, 0, 0.188972, 0, 0.117846, 0, -0.00711262, 0, 0, -0.392887, 0, 0, 0.0711261, 0, 0.117846, 0, 0.0202213, 0, 0.00346846, 0, 0.000597331, 0, 0.000102038, 0, 1.85365e-05, 0, 3.43581e-06, 0, 9.48218e-07, 0, 4.5651e-07, 0, 2.87575e-07, 0, 2.16241e-07, 0, 1.64406e-07, 0, 1.2026e-07, 0, 8.61447e-08, 0, 6.01559e-08, 0, 4.03792e-08, 0, 2.58794e-08, 0, 1.57044e-08, 0, 8.83499e-09, 0, 4.40518e-09, 0, 1.72417e-09, 0, 2.39497e-10, 0, -4.74649e-10, 0, -7.26532e-10, 0, -7.26702e-10, 0, -6.10947e-10, 0, -4.60427e-10, 0, -3.18301e-10, 0, -2.03139e-10, 0, -1.1909e-10, 0, -6.29273e-11, 0, -2.85345e-11, 0, -9.47622e-12, 0, -2.60972e-13, 0, 3.22809e-12, 0, 3.77341e-12, 0, 3.08231e-12, 0, 2.11313e-12, 0, 1.39872e-12, 0, 1.36791e-12, 0
-0.399875, -1.80706e-05, 2.84672e-05, 0.281868, 9.55797e-05, 0.185057, 9.55797e-05, -0.0111691, -1.80706e-05, 2.84672e-05, -0.388705, 0, 0, 0.0968105, 0, 0.185057, 9.55797e-05, 0.0317541, 0.00011718, 0.00544662, 0.00013482, 0.000938006, 0.000142361, 0.000160233, 0.000139069, 2.91085e-05, 0.00012685, 5.39535e-06, 0.000108015, 1.48901e-06, 8.49798e-05, 7.16871e-07, 6.00435e-05, 4.51588e-07, 3.52431e-05, 3.3957e-07, 1.22739e-05, 2.58172e-07, -7.66051e-06, 1.88847e-07, -2.44573e-05, 1.35276e-07, -3.84553e-05, 9.44646e-08, -4.99742e-05, 6.34086e-08, -5.93015e-05, 4.06392e-08, -6.66956e-05, 2.46611e-08, -7.23883e-05, 1.38738e-08, -7.65864e-05, 6.91758e-09, -7.94745e-05, 2.70752e-09, -8.1216e-05, 3.76089e-10, -8.19557e-05, -7.45356e-10, -8.18207e-05, -1.14089e-09, -8.09222e-05, -1.14116e-09, -7.93567e-05, -9.59388e-10, -7.72071e-05, -7.23022e-10, -7.45439e-05, -4.99837e-10, -7.14262e-05, -3.18996e-10, -6.79025e-05, -1.87011e-10, -6.40116e-05, -9.88166e-11, -5.97832e-05, -4.48086e-11, -5.52384e-05, -1.48808e-11, -5.03905e-05, -4.09811e-13, -4.52454e-05, 5.06917e-12, -3.98019e-05, 5.92549e-12, -3.40522e-05, 4.84025e-12, -2.79817e-05, 3.3183e-12, -2.15715e-05, 2.19646e-12, -1.47918e-05, 2.14807e-12, -7.61525e-06
-0.399038, -0.000108114, 0.00014012, 0.389848, 0.000879471, 0.263401, 0.000879471, -0.0158976, -0.000108114, 0.00014012, -0.38314, 0, 0, 0.126446, 0, 0.263401, 0.000879471, 0.0451972, 0.00101439, 0.00775246, 0.00107874, 0.00133511, 0.00106679, 0.000228068, 0.000991891, 4.14316e-05, 0.000869874, 7.67947e-06, 0.000717155, 2.11939e-06, 0.000549317, 1.02036e-06, 0.000380157, 6.42768e-07, 0.000221173, 4.83327e-07, 8.08902e-05, 3.67469e-07, -3.8515e-05, 2.68796e-07, -0.000139108, 1.92545e-07, -0.000222999, 1.34456e-07, -0.00029209, 9.02527e-08, -0.000348098, 5.78438e-08, -0.000392562, 3.51014e-08, -0.000426864, 1.97474e-08, -0.000452238, 9.84614e-09, -0.000469783, 3.85375e-09, -0.000480476, 5.35306e-10, -0.00048518, -1.0609e-09, -0.000484653, -1.62389e-09, -0.000479559, -1.62427e-09, -0.000470473, -1.36555e-09, -0.000457891, -1.02911e-09, -0.000442235, -7.11443e-10, -0.000423857, -4.54043e-10, -0.000403047, -2.66182e-10, -0.000380037, -1.40651e-10, -0.000355005, -6.37783e-11, -0.000328078, -2.11806e-11, -0.000299336, -5.83305e-13, -0.000268814, 7.21521e-12, -0.000236508, 8.43406e-12, -0.000202369, 6.88937e-12, -0.000166314, 4.72311e-12, -0.000128228, 3.12633e-12, -8.79381e-05, 3.05745e-12, -4.52771e-05
-0.397847, -0.000138674, 5.48241e-05, 0.521729, 0.00209443, 0.36202, 0.00209443, -0.0218502, -0.000138674, 5.48241e-05, -0.375997, 0, 0, 0.159709, 0, 0.36202, 0.00209443, 0.0621261, 0.00225061, 0.0106478, 0.00226591, 0.0018411, 0.00216445, 0.000309753, 0.00197412, 5.8528e-05, 0.0017233, 1.01739e-05, 0.00143879, 2.81281e-06, 0.00114426, 1.41901e-06, 0.000859503, 8.08279e-07, 0.000600429, 5.92224e-07, 0.000375936, 4.49059e-07, 0.000183291, 3.16443e-07, 1.90727e-05, 2.17656e-07, -0.000119817, 1.47075e-07, -0.000236181, 9.47998e-08, -0.000332552, 5.7438e-08, -0.000411209, 3.23617e-08, -0.000474201, 1.63103e-08, -0.000523367, 6.5411e-09, -0.000560346, 1.06831e-09, -0.000586601, -1.59611e-09, -0.000603429, -2.56441e-09, -0.000611975, -2.60801e-09, -0.000613244, -2.21983e-09, -0.000608114, -1.69298e-09, -0.000597343, -1.18581e-09, -0.000581583, -7.69097e-10, -0.000561382, -4.60912e-10, -0.000537198, -2.51774e-10, -0.000509402, -1.21062e-10, -0.000478283, -4.64577e-11, -0.000444059, -8.56964e-12, -0.000406875, 7.39638e-12, -0.00036681, 1.16308e-11, -0.000323884, 1.05072e-11, -0.000278053, 7.62263e-12, -0.000229217, 4.79248e-12, -0.000177233, 2.89613e-12, -0.000121871, 2.61513e-12, -6.29049e-05
