pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400191, -3.44289e-07, 8.38703e-07, 0.706858, -1.21357e-16, 0.706858, -1.21357e-16, -0.400191, -3.44289e-07, 8.38703e-07, 0, 0, 0, 1e-10, 0, 0.706858, -1.21357e-16, 0.704883, -2.33527e-09, 0.698956, -9.06861e-09, 0.689077, -1.98007e-08, 0.675247, -3.41499e-08, 0.596725, -5.17564e-08, 0.518083, -7.22853e-08, 0.449803, -9.54275e-08, 0.390519, -1.20899e-07, 0.339046, -1.48138e-07, 0.294353, -1.71881e-07, 0.255547, -1.90549e-07, 0.221853, -2.04456e-07, 0.192595, -2.13891e-07, 0.16719, -2.19136e-07, 0.145128, -2.20469e-07, 0.125968, -2.18176e-07, 0.109328, -2.12551e-07, 0.0948751, -2.04347e-07, 0.0823192, -1.95769e-07, 0.0714097, -1.87078e-07, 0.0619284, -1.78282e-07, 0.0536857, -1.69387e-07, 0.0465167, -1.604e-07, 0.040278, -1.51329e-07, 0.0348449, -1.42179e-07, 0.0301086, -1.32958e-07, 0.0259746, -1.23671e-07, 0.02236, -1.14327e-07, 0.0191927, -1.04931e-07, 0.0164092, -9.5489e-08, 0.0139538, -8.60087e-08, 0.0117776, -7.6496e-08, 0.0098369, -6.69576e-08, 0.00809294, -5.73996e-08, 0.00651084, -4.78286e-08, 0.00505896, -3.82508e-08, 0.00370826, -2.86727e-08, 0.00243173, -1.91007e-08, 0.00120383, -9.54098e-09
-0.371903, -5.36714e-07, 1.75885e-06, -0.0720028, -5.44258e-09, -0.0739785, -5.44258e-09, 0.0280707, -5.27657e-07, 1.75885e-06, -0.399974, -9.0564e-09, 0, 0.00197572, 0, -0.0739785, -5.44258e-09, -0.0642298, -2.11894e-08, -0.0557656, -4.63917e-08, -0.0484168, -8.02145e-08, -0.0420363, -1.21844e-07, -0.0364965, -1.70488e-07, -0.0316867, -2.25369e-07, -0.0275106, -2.85729e-07, -0.0238847, -3.501e-07, -0.0207365, -4.05938e-07, -0.018003, -4.49477e-07, -0.0156296, -4.81477e-07, -0.0135688, -5.02688e-07, -0.0117794, -5.13868e-07, -0.0102255, -5.15785e-07, -0.00887621, -5.09221e-07, -0.0077044, -4.94976e-07, -0.00668668, -4.74895e-07, -0.00580269, -4.54127e-07, -0.00503476, -4.3328e-07, -0.00436752, -4.12366e-07, -0.00378763, -3.91399e-07, -0.00328349, -3.70392e-07, -0.00284502, -3.49359e-07, -0.00246346, -3.28311e-07, -0.00213116, -3.07262e-07, -0.00184149, -2.86225e-07, -0.00158864, -2.65212e-07, -0.00136757, -2.44236e-07, -0.00117385, -2.2331e-07, -0.00100361, -2.02446e-07, -0.000853436, -1.81656e-07, -0.000720334, -1.60955e-07, -0.000601638, -1.40353e-07, -0.000494976, -1.19864e-07, -0.000398212, -9.95e-08, -0.000309413, -7.92739e-08, -0.000226802, -5.91981e-08, -0.000148728, -3.92853e-08, -7.36276e-05, -1.95523e-08
-0.374784, -6.59408e-07, 1.88103e-06, -0.0578777, -2.24492e-08, -0.0657806, -2.24492e-08, 0.0249601, -6.50352e-07, 1.88103e-06, -0.399744, -9.05566e-09, 0, 0.0079029, 0, -0.0657806, -2.24492e-08, -0.0571121, -4.91402e-08, -0.049586, -8.49674e-08, -0.0430515, -1.29084e-07, -0.037378, -1.80683e-07, -0.0324521, -2.38988e-07, -0.0281753, -3.03259e-07, -0.024462, -3.72022e-07, -0.0212379, -4.32e-07, -0.0184386, -4.79183e-07, -0.016008, -5.14335e-07, -0.0138976, -5.382e-07, -0.0120652, -5.51516e-07, -0.0104741, -5.55026e-07, -0.0090924, -5.49487e-07, -0.00789259, -5.35675e-07, -0.00685064, -5.1551e-07, -0.0059457, -4.94539e-07, -0.00515967, -4.73421e-07, -0.00447683, -4.52171e-07, -0.00388353, -4.30802e-07, -0.0033679, -4.09329e-07, -0.00291963, -3.87767e-07, -0.00252975, -3.66128e-07, -0.00219047, -3.44428e-07, -0.001895, -3.2268e-07, -0.00163742, -3.00898e-07, -0.0014126, -2.79096e-07, -0.00121602, -2.57287e-07, -0.00104377, -2.35485e-07, -0.000892392, -2.13704e-07, -0.000758862, -1.91956e-07, -0.00064051, -1.70257e-07, -0.000534968, -1.48619e-07, -0.000440125, -1.27055e-07, -0.000354084, -1.0558e-07, -0.000275126, -8.42062e-08, -0.000201669, -6.29479e-08, -0.000132246, -4.18183e-08, -6.54685e-05, -2.08349e-08
-0.377444, -5.36459e-05, 8.68272e-05, -0.0393376, -1.77139e-06, -0.0571191, -1.77139e-06, 0.0216735, -5.36368e-05, 8.68272e-05, -0.399118, -9.05366e-09, 0, 0.0177815, 0, -0.0571191, -1.77139e-06, -0.0495921, -3.04599e-06, -0.0430569, -4.60712e-06, -0.0373828, -6.42958e-06, -0.0324564, -8.4946e-06, -0.0281791, -1.07902e-05, -0.0244654, -1.32836e-05, -0.021241, -1.55159e-05, -0.0184415, -1.73461e-05, -0.0160107, -1.8796e-05, -0.0139002, -1.98813e-05, -0.0120677, -2.0614e-05, -0.0104765, -2.10044e-05, -0.00909491, -2.10625e-05, -0.00789518, -2.07996e-05, -0.00685336, -2.02743e-05, -0.0059486, -1.96979e-05, -0.00516281, -1.90963e-05, -0.00448028, -1.84702e-05, -0.00388736, -1.78205e-05, -0.00337218, -1.71478e-05, -0.00292444, -1.6453e-05, -0.0025352, -1.57367e-05, -0.00219665, -1.49999e-05, -0.00190204, -1.42431e-05, -0.00164548, -1.34671e-05, -0.00142182, -1.26726e-05, -0.0012266, -1.18604e-05, -0.00105591, -1.10311e-05, -0.000906334, -1.01855e-05, -0.000774889, -9.32428e-06, -0.000658941, -8.44806e-06, -0.000556172, -7.55756e-06, -0.000464527, -6.65346e-06, -0.000382172, -5.73643e-06, -0.000307461, -4.80714e-06, -0.000238899, -3.86626e-06, -0.000175115, -2.91445e-06, -0.000114833, -1.95237e-06, -5.68481e-05, -9.80707e-07
-0.381284, -4.8622e-05, 8.02245e-05, -0.0121776, -2.90847e-06, -0.0437892, -2.90847e-06, 0.0166156, -4.86129e-05, 8.02245e-05, -0.3979, -9.04977e-09, 0, 0.0316116, 0, -0.0437892, -2.90847e-06, -0.0380187, -4.40329e-06, -0.0330087, -6.15074e-06, -0.0286588, -8.13303e-06, -0.024882, -1.03386e-05, -0.0216029, -1.27356e-05, -0.0187559, -1.48836e-05, -0.016284, -1.66467e-05, -0.0141378, -1.80454e-05, -0.0122743, -1.90949e-05, -0.0106563, -1.98067e-05, -0.00925145, -2.0191e-05, -0.00803162, -2.02576e-05, -0.00697243, -2.00173e-05, -0.00605268, -1.95265e-05, -0.00525399, -1.89885e-05, -0.00456037, -1.84279e-05, -0.00395796, -1.78456e-05, -0.00343472, -1.72423e-05, -0.00298016, -1.66186e-05, -0.00258521, -1.59752e-05, -0.00224196, -1.53129e-05, -0.00194356, -1.46323e-05, -0.00168402, -1.39342e-05, -0.00145816, -1.32191e-05, -0.00126147, -1.24878e-05, -0.00109001, -1.17408e-05, -0.000940345, -1.09789e-05, -0.000809489, -1.02027e-05, -0.000694822, -9.41288e-06, -0.000594053, -8.60998e-06, -0.000505164, -7.79467e-06, -0.000426378, -6.96757e-06, -0.00035612, -6.1293e-06, -0.000292985, -5.28048e-06, -0.000235709, -4.42172e-06, -0.000183147, -3.55363e-06, -0.000134248, -2.67681e-06, -8.80346e-05, -1.79187e-06, -4.35815e-05, -8.99442e-07
-0.381761, -4.9735e-05, 8.28342e-05, 0.0121543, -4.66516e-06, -0.0372388, -4.66516e-06, 0.0141301, -4.9726e-05, 8.28342e-05, -0.395891, -9.04335e-09, 0, 0.0493931, 0, -0.0372388, -4.66516e-06, -0.0323316, -6.52139e-06, -0.028071, -8.62954e-06, -0.0243718, -1.09775e-05, -0.02116, -1.35318e-05, -0.0183714, -1.58241e-05, -0.0159502, -1.77096e-05, -0.0138481, -1.92095e-05, -0.0120229, -2.03397e-05, -0.0104382, -2.11121e-05, -0.00906225, -2.15373e-05, -0.00786755, -2.16255e-05, -0.00683019, -2.13879e-05, -0.00592944, -2.08841e-05, -0.00514727, -2.03311e-05, -0.00446805, -1.97553e-05, -0.00387819, -1.91574e-05, -0.0033659, -1.85382e-05, -0.00292092, -1.78985e-05, -0.00253437, -1.72389e-05, -0.00219849, -1.65601e-05, -0.00190659, -1.58629e-05, -0.00165282, -1.51479e-05, -0.00143211, -1.44159e-05, -0.00124004, -1.36675e-05, -0.00107277, -1.29034e-05, -0.000926956, -1.21243e-05, -0.000799681, -1.13308e-05, -0.000688399, -1.05236e-05, -0.000590885, -9.70332e-06, -0.000505189, -8.87063e-06, -0.000429597, -8.02617e-06, -0.000362597, -7.17057e-06, -0.000302849, -6.30447e-06, -0.000249158, -5.42849e-06, -0.00020045, -4.54326e-06, -0.000155751, -3.6494e-06, -0.000114166, -2.74752e-06, -7.48657e-05, -1.83826e-06, -3.70622e-05, -9.22263e-07
-0.38141, -3.82652e-05, 5.42351e-05, 0.0408594, -3.73725e-06, -0.0302667, -3.73725e-06, 0.0114845, -3.82561e-05, 5.42351e-05, -0.392894, -9.03377e-09, 0, 0.0711261, 0, -0.0302667, -3.73725e-06, -0.0262782, -4.94288e-06, -0.0228153, -6.29301e-06, -0.0198087, -7.77563e-06, -0.0171982, -9.1272e-06, -0.0149317, -1.02653e-05, -0.0129639, -1.12003e-05, -0.0112553, -1.19374e-05, -0.00977189, -1.24785e-05, -0.00848388, -1.28237e-05, -0.00736554, -1.29728e-05, -0.00639452, -1.29261e-05, -0.00555138, -1.27142e-05, -0.00481928, -1.24667e-05, -0.00418356, -1.21997e-05, -0.00363151, -1.19137e-05, -0.00315209, -1.16092e-05, -0.00273571, -1.12868e-05, -0.00237404, -1.0947e-05, -0.00205986, -1.05901e-05, -0.00178687, -1.02168e-05, -0.00154962, -9.82756e-06, -0.00134337, -9.42277e-06, -0.00116398, -9.00295e-06, -0.00100787, -8.56856e-06, -0.000871917, -8.12007e-06, -0.000753403, -7.65793e-06, -0.000649957, -7.18259e-06, -0.000559511, -6.6945e-06, -0.000480255, -6.19411e-06, -0.000410604, -5.68184e-06, -0.000349164, -5.15814e-06, -0.000294709, -4.62343e-06, -0.000246147, -4.07814e-06, -0.000202508, -3.52269e-06, -0.00016292, -2.95751e-06, -0.00012659, -2.383e-06, -9.27912e-05, -1.79959e-06, -6.08487e-05, -1.20768e-06, -3.01231e-05, -6.07684e-07
-0.380915, -3.84924e-05, 5.48885e-05, 0.0762599, -5.0955e-06, -0.0205506, -5.0955e-06, 0.00779781, -3.84833e-05, 5.48885e-05, -0.388713, -9.02041e-09, 0, 0.0968105, 0, -0.0205506, -5.0955e-06, -0.0178425, -6.49154e-06, -0.0154912, -8.02618e-06, -0.0134498, -9.42754e-06, -0.0116773, -1.06102e-05, -0.0101384, -1.15847e-05, -0.00880229, -1.23561e-05, -0.0076422, -1.29262e-05, -0.00663496, -1.32947e-05, -0.00576042, -1.3461e-05, -0.00500109, -1.34253e-05, -0.00434178, -1.32188e-05, -0.0037693, -1.2976e-05, -0.00327221, -1.27136e-05, -0.00284057, -1.2432e-05, -0.00246574, -1.21319e-05, -0.00214022, -1.18138e-05, -0.0018575, -1.1478e-05, -0.00161194, -1.11253e-05, -0.00139861, -1.0756e-05, -0.00121326, -1.03706e-05, -0.00105217, -9.96968e-06, -0.000912126, -9.55365e-06, -0.000790323, -9.12299e-06, -0.000684328, -8.67819e-06, -0.000592018, -8.21969e-06, -0.000511549, -7.74796e-06, -0.000441311, -7.26345e-06, -0.000379899, -6.7666e-06, -0.000326086, -6.25787e-06, -0.000278793, -5.73768e-06, -0.000237077, -5.20648e-06, -0.000200103, -4.66469e-06, -0.00016713, -4.11275e-06, -0.0001375, -3.55107e-06, -0.00011062, -2.98008e-06, -8.59524e-05, -2.4002e-06, -6.30038e-05, -1.81184e-06, -4.13153e-05, -1.21541e-06, -2.04531e-05, -6.11333e-07
-0.37624, -3.93711e-05, 5.80671e-05, 0.108242, -7.20991e-06, -0.0182041, -7.20991e-06, 0.00690746, -3.93621e-05, 5.80671e-05, -0.383148, -9.00263e-09, 0, 0.126446, 0, -0.0182041, -7.20991e-06, -0.0158052, -8.91691e-06, -0.0137224, -1.0474e-05, -0.0119141, -1.17857e-05, -0.010344, -1.28637e-05, -0.00898082, -1.37141e-05, -0.00779725, -1.43398e-05, -0.00676962, -1.47414e-05, -0.00587739, -1.49194e-05, -0.0051027, -1.48746e-05, -0.00443007, -1.46426e-05, -0.00384604, -1.43723e-05, -0.00333893, -1.40822e-05, -0.00289859, -1.37728e-05, -0.00251624, -1.34448e-05, -0.0021842, -1.30985e-05, -0.00189585, -1.27347e-05, -0.00164541, -1.23538e-05, -0.00142789, -1.19563e-05, -0.00123892, -1.15427e-05, -0.00107473, -1.11135e-05, -0.000932035, -1.06694e-05, -0.00080798, -1.02106e-05, -0.000700085, -9.7378e-06, -0.000606191, -9.25141e-06, -0.000524422, -8.75192e-06, -0.000453141, -8.2398e-06, -0.000390922, -7.71553e-06, -0.000336523, -7.17956e-06, -0.000288853, -6.63236e-06, -0.000246961, -6.07439e-06, -0.000210008, -5.50609e-06, -0.000177255, -4.92792e-06, -0.000148047, -4.34032e-06, -0.0001218, -3.74374e-06, -9.79894e-05, -3.13862e-06, -7.61384e-05, -2.52538e-06, -5.58101e-05, -1.90447e-06, -3.65979e-05, -1.27632e-06, -1.81178e-05, -6.41366e-07
-0.371921, -4.15171e-05, 6.33257e-05, 0.148951, -1.01911e-05, -0.0107581, -1.01911e-05, 0.0040821, -4.15081e-05, 6.33257e-05, -0.376004, -8.9798e-09, 0, 0.159709, 0, -0.0107581, -1.01911e-05, -0.0093404, -1.19714e-05, -0.00810954, -1.34689e-05, -0.00704085, -1.46969e-05, -0.00611299, -1.5663e-05, -0.00530739, -1.63712e-05, -0.00460793, -1.68231e-05, -0.00400063, -1.70203e-05, -0.00347335, -1.69647e-05, -0.00301554, -1.66974e-05, -0.00261803, -1.63884e-05, -0.00227289, -1.60587e-05, -0.0019732, -1.5709e-05, -0.00171298, -1.53399e-05, -0.00148702, -1.49518e-05, -0.00129079, -1.45455e-05, -0.00112039, -1.41214e-05, -0.000972389, -1.36802e-05, -0.000843838, -1.32224e-05, -0.000732163, -1.27485e-05, -0.000635132, -1.22591e-05, -0.000550803, -1.17547e-05, -0.000477491, -1.12358e-05, -0.000413728, -1.07031e-05, -0.00035824, -1.01569e-05, -0.000309917, -9.59781e-06, -0.000267792, -9.02636e-06, -0.000231023, -8.44303e-06, -0.000198874, -7.84831e-06, -0.000170703, -7.2427e-06, -0.000145946, -6.6267e-06, -0.000124108, -6.00078e-06, -0.000104752, -5.36543e-06, -8.74913e-05, -4.72113e-06, -7.19802e-05, -4.06835e-06, -5.79087e-05, -3.40757e-06, -4.49954e-05, -2.73926e-06, -3.2982e-05, -2.06388e-06, -2.16282e-05, -1.3819e-06, -1.0707e-05, -6.93811e-07
