pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad], v_k+40 [m/s], delta_k+40 [rad], v_k+41 [m/s], delta_k+41 [rad], v_k+42 [m/s], delta_k+42 [rad], v_k+43 [m/s], delta_k+43 [rad], v_k+44 [m/s], delta_k+44 [rad], v_k+45 [m/s], delta_k+45 [rad], v_k+46 [m/s], delta_k+46 [rad], v_k+47 [m/s], delta_k+47 [rad], v_k+48 [m/s], delta_k+48 [rad], v_k+49 [m/s], delta_k+49 [rad]
1.46705, 2.47277e-05, 5.40248e-05, 0.29475, -6.96167e-05, -0.0052505, -6.96167e-05, 0.00276003, 2.4733e-05, 5.40248e-05, 1.46429, -5.34351e-09, 0, 0.3, 0, -0.0052505, -6.96167e-05, -0.004751, -6.70472e-05, -0.00429901, -6.45249e-05, -0.00389, -6.2051e-05, -0.0035199, -5.96256e-05, -0.003185, -5.72487e-05, -0.00288195, -5.49205e-05, -0.00260772, -5.26408e-05, -0.00235956, -5.04098e-05, -0.002135, -4.82273e-05, -0.00193179, -4.60935e-05, -0.0017479, -4.40082e-05, -0.00158149, -4.19714e-05, -0.00143089, -3.99832e-05, -0.0012946, -3.80433e-05, -0.00117126, -3.61518e-05, -0.00105963, -3.43086e-05, -0.000958592, -3.25136e-05, -0.000867144, -3.07668e-05, -0.000784367, -2.90681e-05, -0.000709434, -2.74173e-05, -0.000641595, -2.58145e-05, -0.000580173, -2.42596e-05, -0.000524551, -2.27524e-05, -0.000474176, -2.12928e-05, -0.000428542, -1.98809e-05, -0.000387194, -1.85166e-05, -0.000349717, -1.71997e-05, -0.000315738, -1.59303e-05, -0.000284916, -1.47083e-05, -0.000256943, -1.35335e-05, -0.00023154, -1.24061e-05, -0.000208452, -1.1326e-05, -0.000187449, -1.0293e-05, -0.00016832, -9.30735e-06, -0.000150874, -8.3689e-06, -0.000134937, -7.4777e-06, -0.000120349, -6.63376e-06, -0.000106965, -5.83713e-06, -9.46509e-05, -5.08786e-06, -8.3283e-05, -4.386e-06, -7.27479e-05, -3.73164e-06, -6.29403e-05, -3.12487e-06, -5.3762e-05, -2.56579e-06, -4.51214e-05, -2.05452e-06, -3.6932e-05, -1.59121e-06, -2.91119e-05, -1.17601e-06, -2.1583e-05, -8.09093e-07, -1.42699e-05, -4.90647e-07, -7.09943e-06, -2.21683e-07
1.48174, 2.46422e-05, 5.52346e-05, 0.295345, -7.05703e-05, -0.00465544, -7.05703e-05, 0.00244722, 2.46475e-05, 5.52346e-05, 1.47929, -5.26088e-09, 0, 0.3, 0, -0.00465544, -7.05703e-05, -0.00421255, -6.79735e-05, -0.00381178, -6.54241e-05, -0.00344914, -6.29234e-05, -0.00312098, -6.04714e-05, -0.00282403, -5.80681e-05, -0.00255533, -5.57137e-05, -0.00231217, -5.34081e-05, -0.00209214, -5.11514e-05, -0.00189303, -4.89436e-05, -0.00171285, -4.67846e-05, -0.0015498, -4.46745e-05, -0.00140225, -4.26132e-05, -0.00126872, -4.06007e-05, -0.00114788, -3.86369e-05, -0.00103851, -3.67218e-05, -0.000939535, -3.48553e-05, -0.000849951, -3.30374e-05, -0.000768867, -3.1268e-05, -0.000695472, -2.9547e-05, -0.000629031, -2.78743e-05, -0.000568881, -2.625e-05, -0.000514419, -2.46738e-05, -0.000465102, -2.31458e-05, -0.000420436, -2.16659e-05, -0.000379974, -2.0234e-05, -0.000343311, -1.885e-05, -0.000310082, -1.75139e-05, -0.000279954, -1.62257e-05, -0.000252625, -1.49852e-05, -0.000227823, -1.37925e-05, -0.000205299, -1.26476e-05, -0.000184827, -1.15503e-05, -0.000166204, -1.05007e-05, -0.000149243, -9.49885e-06, -0.000133775, -8.54466e-06, -0.000119644, -7.63818e-06, -0.00010671, -6.77944e-06, -9.48426e-05, -5.96849e-06, -8.39238e-05, -5.20539e-06, -7.38442e-05, -4.4902e-06, -6.45031e-05, -3.82301e-06, -5.5807e-05, -3.20392e-06, -4.7669e-05, -2.63304e-06, -4.00076e-05, -2.11051e-06, -3.27464e-05, -1.63647e-06, -2.58126e-05, -1.21109e-06, -1.91369e-05, -8.34548e-07, -1.26526e-05, -5.07041e-07, -6.29483e-06, -2.29598e-07
1.49355, 2.52957e-05, 5.52213e-05, 0.301415, -7.11775e-05, 0.0014149, -7.11775e-05, -0.00074377, 2.53009e-05, 5.52213e-05, 1.49429, -5.17825e-09, 0, 0.3, 0, 0.0014149, -7.11775e-05, 0.00128029, -6.85501e-05, 0.00115849, -6.5971e-05, 0.00104827, -6.34415e-05, 0.00094854, -6.09615e-05, 0.000858291, -5.85311e-05, 0.000776624, -5.61505e-05, 0.000702725, -5.38196e-05, 0.000635852, -5.15384e-05, 0.000575338, -4.93068e-05, 0.000520577, -4.7125e-05, 0.000471022, -4.49929e-05, 0.000426177, -4.29103e-05, 0.000385594, -4.08774e-05, 0.000348867, -3.8894e-05, 0.000315629, -3.696e-05, 0.000285547, -3.50754e-05, 0.000258321, -3.32401e-05, 0.000233677, -3.14541e-05, 0.000211371, -2.97173e-05, 0.000191178, -2.80295e-05, 0.000172896, -2.63907e-05, 0.000156344, -2.48009e-05, 0.000141356, -2.32599e-05, 0.00012778, -2.17677e-05, 0.000115483, -2.03241e-05, 0.000104341, -1.89292e-05, 9.42415e-05, -1.75829e-05, 8.50847e-05, -1.62851e-05, 7.67789e-05, -1.50357e-05, 6.92408e-05, -1.38347e-05, 6.23952e-05, -1.2682e-05, 5.61735e-05, -1.15777e-05, 5.05135e-05, -1.05217e-05, 4.53586e-05, -9.51402e-06, 4.06574e-05, -8.55462e-06, 3.63627e-05, -7.64353e-06, 3.24317e-05, -6.78077e-06, 2.88249e-05, -5.96639e-06, 2.55064e-05, -5.20043e-06, 2.2443e-05, -4.48296e-06, 1.9604e-05, -3.81404e-06, 1.69611e-05, -3.19379e-06, 1.44877e-05, -2.6223e-06, 1.21593e-05, -2.09971e-06, 9.9524e-06, -1.62615e-06, 7.84506e-06, -1.20178e-06, 5.81616e-06, -8.26782e-07, 3.84543e-06, -5.01344e-07, 1.91315e-06, -2.265e-07
1.50705, 2.59976e-05, 5.49226e-05, 0.304265, -7.15866e-05, 0.00426502, -7.15866e-05, -0.00224199, 2.60027e-05, 5.49226e-05, 1.50929, -5.09562e-09, 0, 0.3, 0, 0.00426502, -7.15866e-05, 0.00385927, -6.89337e-05, 0.00349211, -6.633e-05, 0.00315988, -6.37766e-05, 0.00285924, -6.12737e-05, 0.0025872, -5.88214e-05, 0.00234103, -5.64195e-05, 0.00211827, -5.40682e-05, 0.00191669, -5.17675e-05, 0.00173428, -4.95172e-05, 0.00156921, -4.73175e-05, 0.00141983, -4.51682e-05, 0.00128465, -4.30693e-05, 0.00116232, -4.10207e-05, 0.00105161, -3.90224e-05, 0.000951421, -3.70743e-05, 0.000860742, -3.51763e-05, 0.000778672, -3.33284e-05, 0.000704388, -3.15303e-05, 0.000637147, -2.97822e-05, 0.000576279, -2.80838e-05, 0.000521173, -2.64351e-05, 0.000471278, -2.48359e-05, 0.000426097, -2.32863e-05, 0.000385177, -2.17861e-05, 0.000348108, -2.03351e-05, 0.00031452, -1.89334e-05, 0.000284078, -1.75809e-05, 0.000256476, -1.62775e-05, 0.000231439, -1.50231e-05, 0.000208717, -1.38176e-05, 0.000188082, -1.26611e-05, 0.000169327, -1.15535e-05, 0.000152266, -1.04947e-05, 0.000136727, -9.48476e-06, 0.000122556, -8.52364e-06, 0.00010961, -7.61133e-06, 9.77608e-05, -6.74787e-06, 8.68888e-05, -5.93328e-06, 7.68857e-05, -5.16759e-06, 6.76514e-05, -4.45087e-06, 5.90936e-05, -3.78318e-06, 5.11268e-05, -3.16462e-06, 4.36713e-05, -2.59527e-06, 3.66525e-05, -2.07526e-06, 3.00002e-05, -1.60472e-06, 2.36478e-05, -1.18381e-06, 1.7532e-05, -8.12687e-07, 1.15915e-05, -4.91541e-07, 5.76692e-06, -2.21404e-07
1.52069, 2.76116e-05, 5.2724e-05, 0.306848, -7.12347e-05, 0.00684754, -7.12347e-05, -0.00359955, 2.76166e-05, 5.2724e-05, 1.52429, -5.01299e-09, 0, 0.3, 0, 0.00684754, -7.12347e-05, 0.00619611, -6.85621e-05, 0.00560664, -6.59404e-05, 0.00507323, -6.33707e-05, 0.00459055, -6.08531e-05, 0.00415378, -5.83875e-05, 0.00375855, -5.5974e-05, 0.0034009, -5.36124e-05, 0.00307727, -5.13029e-05, 0.0027844, -4.90452e-05, 0.00251938, -4.68394e-05, 0.00227956, -4.46854e-05, 0.00206253, -4.2583e-05, 0.00186612, -4.05322e-05, 0.00168838, -3.85329e-05, 0.00152752, -3.65849e-05, 0.00138193, -3.46882e-05, 0.00125017, -3.28426e-05, 0.0011309, -3.1048e-05, 0.00102295, -2.93043e-05, 0.000925223, -2.76114e-05, 0.00083675, -2.59691e-05, 0.000756644, -2.43773e-05, 0.000684104, -2.28359e-05, 0.000618406, -2.13448e-05, 0.000558892, -1.99039e-05, 0.000504966, -1.85129e-05, 0.000456091, -1.71719e-05, 0.000411776, -1.58807e-05, 0.000371579, -1.46393e-05, 0.000335098, -1.34475e-05, 0.000301968, -1.23053e-05, 0.000271857, -1.12126e-05, 0.000244465, -1.01693e-05, 0.000219518, -9.17539e-06, 0.000196765, -8.23085e-06, 0.000175981, -7.33563e-06, 0.000156956, -6.48972e-06, 0.000139501, -5.69312e-06, 0.000123441, -4.94584e-06, 0.000108615, -4.24791e-06, 9.48756e-05, -3.59937e-06, 8.20848e-05, -3.00028e-06, 7.01148e-05, -2.45071e-06, 5.8846e-05, -1.95075e-06, 4.81656e-05, -1.50051e-06, 3.79669e-05, -1.10011e-06, 2.81479e-05, -7.49697e-07, 1.86103e-05, -4.49421e-07, 9.25887e-06, -2.00289e-07
1.53592, 2.86427e-05, 5.15904e-05, 0.306412, -7.12414e-05, 0.00641168, -7.12414e-05, -0.00337043, 2.86476e-05, 5.15904e-05, 1.53929, -4.93036e-09, 0, 0.3, 0, 0.00641168, -7.12414e-05, 0.00580171, -6.85493e-05, 0.00524976, -6.59092e-05, 0.0047503, -6.33222e-05, 0.00429835, -6.07884e-05, 0.00388938, -5.83077e-05, 0.00351931, -5.588e-05, 0.00318443, -5.35054e-05, 0.00288139, -5.11837e-05, 0.00260717, -4.8915e-05, 0.00235902, -4.6699e-05, 0.00213446, -4.45357e-05, 0.00193124, -4.24249e-05, 0.00174734, -4.03667e-05, 0.00158091, -3.83608e-05, 0.00143029, -3.6407e-05, 0.00129397, -3.45054e-05, 0.00117059, -3.26557e-05, 0.00105892, -3.08577e-05, 0.000957835, -2.91114e-05, 0.00086633, -2.74167e-05, 0.000783488, -2.57732e-05, 0.000708481, -2.4181e-05, 0.000640559, -2.26398e-05, 0.000579043, -2.11496e-05, 0.000523317, -1.97101e-05, 0.000472824, -1.83214e-05, 0.000427059, -1.69831e-05, 0.000385565, -1.56953e-05, 0.000347927, -1.44577e-05, 0.000313768, -1.32704e-05, 0.000282747, -1.21331e-05, 0.000254553, -1.10459e-05, 0.000228904, -1.00086e-05, 0.000205545, -9.02114e-06, 0.000184241, -8.0835e-06, 0.000164779, -7.19563e-06, 0.000146966, -6.3575e-06, 0.000130621, -5.56908e-06, 0.000115584, -4.83038e-06, 0.000101702, -4.1414e-06, 8.88365e-05, -3.50216e-06, 7.68599e-05, -2.91272e-06, 6.56518e-05, -2.37312e-06, 5.51003e-05, -1.88345e-06, 4.50998e-05, -1.44378e-06, 3.55502e-05, -1.05424e-06, 2.63562e-05, -7.14937e-07, 1.74257e-05, -4.26022e-07, 8.66952e-06, -1.88484e-07
1.5482, 2.88614e-05, 5.16945e-05, 0.311598, -7.15374e-05, 0.011598, -7.15374e-05, -0.00609674, 2.88662e-05, 5.16945e-05, 1.55429, -4.84773e-09, 0, 0.3, 0, 0.011598, -7.15374e-05, 0.0104947, -6.88323e-05, 0.00949625, -6.61794e-05, 0.00859279, -6.358e-05, 0.00777526, -6.10341e-05, 0.00703548, -5.85416e-05, 0.00636606, -5.61026e-05, 0.00576029, -5.37168e-05, 0.00521213, -5.13844e-05, 0.00471609, -4.91051e-05, 0.00426721, -4.6879e-05, 0.00386101, -4.47058e-05, 0.00349341, -4.25855e-05, 0.00316075, -4.0518e-05, 0.0028597, -3.85031e-05, 0.00258724, -3.65407e-05, 0.00234065, -3.46307e-05, 0.00211747, -3.27729e-05, 0.00191547, -3.09672e-05, 0.00173262, -2.92135e-05, 0.0015671, -2.75115e-05, 0.00141725, -2.58611e-05, 0.00128157, -2.42622e-05, 0.0011587, -2.27147e-05, 0.00104743, -2.12184e-05, 0.000946624, -1.97731e-05, 0.000855288, -1.83788e-05, 0.000772505, -1.70352e-05, 0.000697447, -1.57424e-05, 0.000629363, -1.45001e-05, 0.000567573, -1.33082e-05, 0.000511458, -1.21668e-05, 0.000460458, -1.10755e-05, 0.000414063, -1.00345e-05, 0.000371809, -9.04359e-06, 0.000333272, -8.10274e-06, 0.000298068, -7.21191e-06, 0.000265845, -6.37105e-06, 0.00023628, -5.58016e-06, 0.000209078, -4.83922e-06, 0.000183967, -4.14825e-06, 0.000160696, -3.50727e-06, 0.000139031, -2.91631e-06, 0.000118757, -2.37545e-06, 9.96706e-05, -1.88474e-06, 8.15807e-05, -1.44427e-06, 6.43066e-05, -1.05416e-06, 4.76756e-05, -7.14534e-07, 3.15213e-05, -4.25522e-07, 1.56822e-05, -1.88122e-07
1.57448, 3.0116e-05, 5.13356e-05, 0.290142, -7.24183e-05, -0.00985836, -7.24183e-05, 0.00518224, 3.01207e-05, 5.13356e-05, 1.56929, -4.7651e-09, 0, 0.3, 0, -0.00985836, -7.24183e-05, -0.00892049, -6.9663e-05, -0.00807183, -6.69616e-05, -0.00730389, -6.43153e-05, -0.00660898, -6.17241e-05, -0.00598017, -5.91878e-05, -0.00541116, -5.67066e-05, -0.00489626, -5.42802e-05, -0.00443032, -5.19087e-05, -0.00400869, -4.95918e-05, -0.00362714, -4.73295e-05, -0.00328186, -4.51217e-05, -0.00296941, -4.29682e-05, -0.00268664, -4.08689e-05, -0.00243075, -3.88236e-05, -0.00219916, -3.68322e-05, -0.00198956, -3.48945e-05, -0.00179986, -3.30103e-05, -0.00162815, -3.11796e-05, -0.00147273, -2.94021e-05, -0.00133204, -2.76777e-05, -0.00120466, -2.60061e-05, -0.00108933, -2.43873e-05, -0.0009849, -2.2821e-05, -0.000890315, -2.13072e-05, -0.000804632, -1.98456e-05, -0.000726997, -1.84361e-05, -0.000656631, -1.70785e-05, -0.000592831, -1.57727e-05, -0.00053496, -1.45187e-05, -0.000482438, -1.33161e-05, -0.00043474, -1.2165e-05, -0.00039139, -1.10653e-05, -0.000351954, -1.00167e-05, -0.000316038, -9.01934e-06, -0.000283282, -8.07302e-06, -0.000253358, -7.17771e-06, -0.000225969, -6.33337e-06, -0.000200839, -5.53996e-06, -0.000177717, -4.79746e-06, -0.000156373, -4.10586e-06, -0.000136592, -3.46517e-06, -0.000118177, -2.87543e-06, -0.000100944, -2.33666e-06, -8.47202e-05, -1.84894e-06, -6.93437e-05, -1.41234e-06, -5.46607e-05, -1.02695e-06, -4.05243e-05, -6.92882e-07, -2.67931e-05, -4.10268e-07, -1.33299e-05, -1.80102e-07
1.58931, 3.01221e-05, 5.30213e-05, 0.290467, -7.38656e-05, -0.00953293, -7.38656e-05, 0.00501118, 3.01268e-05, 5.30213e-05, 1.58429, -4.68247e-09, 0, 0.3, 0, -0.00953293, -7.38656e-05, -0.00862603, -7.10664e-05, -0.00780538, -6.83215e-05, -0.00706279, -6.56322e-05, -0.00639082, -6.29984e-05, -0.00578277, -6.04202e-05, -0.00523254, -5.78974e-05, -0.00473463, -5.543e-05, -0.00428408, -5.30179e-05, -0.00387636, -5.06611e-05, -0.00350741, -4.83594e-05, -0.00317353, -4.61127e-05, -0.00287139, -4.39208e-05, -0.00259796, -4.17838e-05, -0.00235051, -3.97013e-05, -0.00212656, -3.76733e-05, -0.00192388, -3.56997e-05, -0.00174044, -3.37802e-05, -0.00157441, -3.19147e-05, -0.00142412, -3.01031e-05, -0.00128807, -2.83452e-05, -0.0011649, -2.66408e-05, -0.00105338, -2.49898e-05, -0.000952389, -2.3392e-05, -0.000860925, -2.18473e-05, -0.000778072, -2.03555e-05, -0.000702998, -1.89165e-05, -0.000634955, -1.75302e-05, -0.000573262, -1.61963e-05, -0.000517301, -1.49148e-05, -0.000466513, -1.36856e-05, -0.00042039, -1.25086e-05, -0.000378471, -1.13836e-05, -0.000340336, -1.03106e-05, -0.000305606, -9.28947e-06, -0.000273931, -8.32019e-06, -0.000244995, -7.40268e-06, -0.00021851, -6.53691e-06, -0.000194209, -5.72286e-06, -0.000171851, -4.96051e-06, -0.000151211, -4.24987e-06, -0.000132083, -3.59095e-06, -0.000114276, -2.98379e-06, -9.76117e-05, -2.42845e-06, -8.19235e-05, -1.925e-06, -6.70547e-05, -1.47352e-06, -5.28564e-05, -1.07411e-06, -3.91866e-05, -7.26912e-07, -2.59087e-05, -4.3205e-07, -1.28899e-05, -1.90552e-07
1.60092, 2.98754e-05, 5.39871e-05, 0.296907, -7.44577e-05, -0.00309341, -7.44577e-05, 0.00162611, 2.988e-05, 5.39871e-05, 1.59929, -4.59984e-09, 0, 0.3, 0, -0.00309341, -7.44577e-05, -0.00279912, -7.16453e-05, -0.00253282, -6.8887e-05, -0.00229185, -6.61842e-05, -0.0020738, -6.3537e-05, -0.00187649, -6.09451e-05, -0.00169794, -5.84087e-05, -0.00153637, -5.59276e-05, -0.00139017, -5.35019e-05, -0.00125787, -5.11313e-05, -0.00113814, -4.88159e-05, -0.0010298, -4.65554e-05, -0.000931755, -4.43499e-05, -0.000843029, -4.21992e-05, -0.000762732, -4.0103e-05, -0.000690063, -3.80615e-05, -0.000624294, -3.60742e-05, -0.000564768, -3.41412e-05, -0.00051089, -3.22623e-05, -0.000462121, -3.04373e-05, -0.000417973, -2.86661e-05, -0.000378005, -2.69486e-05, -0.000341817, -2.52845e-05, -0.000309047, -2.36737e-05, -0.000279367, -2.21161e-05, -0.000252482, -2.06116e-05, -0.000228121, -1.916e-05, -0.000206041, -1.77611e-05, -0.000186022, -1.64149e-05, -0.000167862, -1.51213e-05, -0.000151382, -1.38801e-05, -0.000136415, -1.26912e-05, -0.000122813, -1.15545e-05, -0.000110438, -1.047e-05, -9.9168e-05, -9.43761e-06, -8.88896e-05, -8.45723e-06, -7.95001e-05, -7.52884e-06, -7.09056e-05, -6.6524e-06, -6.30202e-05, -5.8279e-06, -5.57649e-05, -5.05533e-06, -4.90674e-05, -4.33471e-06, -4.28605e-05, -3.66606e-06, -3.70821e-05, -3.04943e-06, -3.16747e-05, -2.48488e-06, -2.65839e-05, -1.97248e-06, -2.1759e-05, -1.51234e-06, -1.71517e-05, -1.10456e-06, -1.27159e-05, -7.4928e-07, -8.40729e-06, -4.46646e-07, -4.18273e-06, -1.97695e-07
1.61274, 2.94919e-05, 5.50373e-05, 0.30296, -7.49927e-05, 0.00296038, -7.49927e-05, -0.00155618, 2.94964e-05, 5.50373e-05, 1.61429, -4.51721e-09, 0, 0.3, 0, 0.00296038, -7.49927e-05, 0.00267874, -7.21712e-05, 0.0024239, -6.94037e-05, 0.00219329, -6.66915e-05, 0.00198462, -6.40344e-05, 0.00179579, -6.14327e-05, 0.00162492, -5.88861e-05, 0.0014703, -5.63947e-05, 0.00133039, -5.39584e-05, 0.00120377, -5.15772e-05, 0.0010892, -4.92509e-05, 0.000985514, -4.69795e-05, 0.000891686, -4.47628e-05, 0.000806775, -4.26008e-05, 0.000729931, -4.04934e-05, 0.000660387, -3.84404e-05, 0.000597447, -3.64417e-05, 0.000540481, -3.44971e-05, 0.00048892, -3.26065e-05, 0.000442248, -3.07698e-05, 0.000399999, -2.89869e-05, 0.000361749, -2.72576e-05, 0.000327117, -2.55817e-05, 0.000295757, -2.39591e-05, 0.000267354, -2.23898e-05, 0.000241624, -2.08735e-05, 0.000218311, -1.94101e-05, 0.00019718, -1.79995e-05, 0.000178022, -1.66417e-05, 0.000160644, -1.53364e-05, 0.000144872, -1.40836e-05, 0.000130549, -1.28832e-05, 0.000117531, -1.17351e-05, 0.000105689, -1.06393e-05, 9.49034e-05, -9.59566e-06, 8.5067e-05, -8.60416e-06, 7.60813e-05, -7.66477e-06, 6.78564e-05, -6.77746e-06, 6.03101e-05, -5.94224e-06, 5.33668e-05, -5.15909e-06, 4.69573e-05, -4.42804e-06, 4.10173e-05, -3.74914e-06, 3.54875e-05, -3.12244e-06, 3.03125e-05, -2.548e-06, 2.54407e-05, -2.02591e-06, 2.08233e-05, -1.55629e-06, 1.64141e-05, -1.13924e-06, 1.21691e-05, -7.74926e-07, 8.04574e-06, -4.63492e-07, 4.00286e-06, -2.05994e-07
1.62638, 2.94414e-05, 5.58252e-05, 0.305551, -7.56186e-05, 0.00555129, -7.56186e-05, -0.00291815, 2.94459e-05, 5.58252e-05, 1.62929, -4.43458e-09, 0, 0.3, 0, 0.00555129, -7.56186e-05, 0.00502318, -7.27791e-05, 0.00454529, -6.99938e-05, 0.00411286, -6.72638e-05, 0.00372155, -6.45892e-05, 0.00336746, -6.197e-05, 0.00304705, -5.94062e-05, 0.00275711, -5.68977e-05, 0.00249474, -5.44445e-05, 0.00225731, -5.20466e-05, 0.00204246, -4.97037e-05, 0.00184803, -4.7416e-05, 0.00167209, -4.51832e-05, 0.00151286, -4.30053e-05, 0.00136877, -4.08821e-05, 0.00123836, -3.88135e-05, 0.00112033, -3.67995e-05, 0.00101351, -3.48398e-05, 0.000916822, -3.29344e-05, 0.000829303, -3.10831e-05, 0.000750077, -2.92858e-05, 0.000678351, -2.75423e-05, 0.00061341, -2.58525e-05, 0.000554602, -2.42163e-05, 0.000501341, -2.26336e-05, 0.000453093, -2.11041e-05, 0.000409375, -1.96279e-05, 0.000369752, -1.82047e-05, 0.000333826, -1.68345e-05, 0.000301238, -1.55172e-05, 0.000271663, -1.42526e-05, 0.000244805, -1.30407e-05, 0.000220394, -1.18815e-05, 0.000198187, -1.07747e-05, 0.000177963, -9.7205e-06, 0.000159517, -8.71871e-06, 0.000142667, -7.76934e-06, 0.000127244, -6.87236e-06, 0.000113093, -6.02777e-06, 0.000100073, -5.2356e-06, 8.80542e-05, -4.49585e-06, 7.69155e-05, -3.80858e-06, 6.6546e-05, -3.17385e-06, 5.6842e-05, -2.59172e-06, 4.77064e-05, -2.06229e-06, 3.90478e-05, -1.58568e-06, 3.07797e-05, -1.16202e-06, 2.28194e-05, -7.91444e-07, 1.50874e-05, -4.74124e-07, 7.50615e-06, -2.11125e-07
1.64008, 3.02429e-05, 5.45488e-05, 0.308026, -7.52859e-05, 0.00802564, -7.52859e-05, -0.00421884, 3.02472e-05, 5.45488e-05, 1.64429, -4.35195e-09, 0, 0.3, 0, 0.00802564, -7.52859e-05, 0.00726213, -7.24414e-05, 0.00657124, -6.96519e-05, 0.00594606, -6.69185e-05, 0.00538034, -6.42412e-05, 0.00486843, -6.162e-05, 0.0044052, -5.90549e-05, 0.00398602, -5.65459e-05, 0.0036067, -5.40927e-05, 0.00326345, -5.16954e-05, 0.00295284, -4.93539e-05, 0.00267175, -4.7068e-05, 0.00241738, -4.48377e-05, 0.00218718, -4.26627e-05, 0.00197886, -4.05431e-05, 0.00179032, -3.84786e-05, 0.00161969, -3.64691e-05, 0.00146526, -3.45145e-05, 0.00132547, -3.26146e-05, 0.00119894, -3.07692e-05, 0.0010844, -2.89783e-05, 0.00098071, -2.72415e-05, 0.000886822, -2.55589e-05, 0.000801803, -2.39303e-05, 0.000724801, -2.23554e-05, 0.000655048, -2.08342e-05, 0.000591844, -1.93665e-05, 0.00053456, -1.79522e-05, 0.000482621, -1.65912e-05, 0.000435508, -1.52833e-05, 0.00039275, -1.40284e-05, 0.00035392, -1.28264e-05, 0.000318629, -1.16773e-05, 0.000286524, -1.0581e-05, 0.000257285, -9.53731e-06, 0.000230618, -8.54626e-06, 0.000206258, -7.60779e-06, 0.00018396, -6.72187e-06, 0.000163502, -5.88848e-06, 0.000144679, -5.10762e-06, 0.000127302, -4.37929e-06, 0.000111199, -3.70352e-06, 9.62073e-05, -3.08036e-06, 8.21779e-05, -2.50987e-06, 6.89703e-05, -1.99213e-06, 5.64524e-05, -1.52723e-06, 4.4499e-05, -1.11528e-06, 3.29906e-05, -7.5643e-07, 2.18122e-05, -4.50817e-07, 1.08518e-05, -1.99492e-07
