pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400077, -2.04764e-07, 5.11571e-07, 0.706858, -2.04208e-16, 0.706858, -2.04208e-16, -0.400077, -2.04764e-07, 5.11571e-07, 0, 0, 0, 1e-10, 0, 0.706858, -2.04208e-16, 0.704883, -3.91105e-09, 0.698956, -1.51453e-08, 0.689077, -3.29711e-08, 0.675247, -5.66877e-08, 0.596422, -8.56336e-08, 0.51782, -1.19192e-07, 0.449575, -1.56795e-07, 0.390321, -1.97924e-07, 0.338874, -2.41617e-07, 0.294204, -2.79293e-07, 0.255418, -3.08472e-07, 0.22174, -3.29763e-07, 0.192498, -3.43736e-07, 0.167105, -3.50933e-07, 0.145054, -3.51882e-07, 0.125905, -3.47105e-07, 0.109273, -3.37125e-07, 0.094827, -3.23177e-07, 0.0822774, -3.08765e-07, 0.0713735, -2.94299e-07, 0.061897, -2.79783e-07, 0.0536585, -2.65222e-07, 0.0464931, -2.50622e-07, 0.0402576, -2.35986e-07, 0.0348272, -2.21318e-07, 0.0300934, -2.06624e-07, 0.0259614, -1.91906e-07, 0.0223487, -1.77168e-07, 0.0191829, -1.62414e-07, 0.0164008, -1.47648e-07, 0.0139468, -1.32873e-07, 0.0117716, -1.18092e-07, 0.00983191, -1.03308e-07, 0.00808884, -8.85242e-08, 0.00650754, -7.37443e-08, 0.0050564, -5.89707e-08, 0.00370638, -4.42066e-08, 0.00243049, -2.94549e-08, 0.00120321, -1.47184e-08
-0.400077, -2.05335e-07, 5.12995e-07, 0.00226065, -4.06736e-09, 0.000284925, -4.06736e-09, -0.000108113, -1.62808e-07, 4.98094e-07, -0.399969, -4.25268e-08, 1.49012e-08, 0.00197572, 0, 0.000284925, -4.06736e-09, 0.000247378, -1.57796e-08, 0.000214779, -3.44186e-08, 0.000186475, -5.92856e-08, 0.000161901, -8.97082e-08, 0.000140565, -1.25043e-07, 0.00012204, -1.64676e-07, 0.000105956, -2.08024e-07, 9.19908e-05, -2.54017e-07, 7.98657e-05, -2.93585e-07, 6.93379e-05, -3.24098e-07, 6.01968e-05, -3.46202e-07, 5.22597e-05, -3.60521e-07, 4.53678e-05, -3.67665e-07, 3.93833e-05, -3.68234e-07, 3.41864e-05, -3.62826e-07, 2.96732e-05, -3.52033e-07, 2.57535e-05, -3.37181e-07, 2.23488e-05, -3.21935e-07, 1.93912e-05, -3.0672e-07, 1.68213e-05, -2.9154e-07, 1.45879e-05, -2.76399e-07, 1.26462e-05, -2.613e-07, 1.09575e-05, -2.46247e-07, 9.4879e-06, -2.31243e-07, 8.20807e-06, -2.1629e-07, 7.0924e-06, -2.01391e-07, 6.11858e-06, -1.8655e-07, 5.26714e-06, -1.71769e-07, 4.52103e-06, -1.57051e-07, 3.86535e-06, -1.42397e-07, 3.28697e-06, -1.27812e-07, 2.77433e-06, -1.13297e-07, 2.31718e-06, -9.88542e-08, 1.90638e-06, -8.44869e-08, 1.5337e-06, -7.01971e-08, 1.19169e-06, -5.59875e-08, 8.7352e-07, -4.18604e-08, 5.72818e-07, -2.78185e-08, 2.83573e-07, -1.38654e-08
-0.369795, -0.000991958, 0.00238617, -0.0710108, -7.12552e-05, -0.0789137, -7.12552e-05, 0.0299434, -0.000991915, 0.00238615, -0.399738, -4.25233e-08, 1.49012e-08, 0.0079029, 0, -0.0789137, -7.12552e-05, -0.0685147, -0.000155181, -0.0594859, -0.00026695, -0.0516468, -0.000403544, -0.0448406, -0.000562195, -0.0389313, -0.000740397, -0.0338005, -0.000935927, -0.0293458, -0.0011445, -0.0254781, -0.00132565, -0.0221199, -0.00146755, -0.019204, -0.00157294, -0.0166723, -0.00164432, -0.014474, -0.00168404, -0.0125652, -0.00169437, -0.0109077, -0.00167753, -0.00946836, -0.00163574, -0.00821838, -0.00157471, -0.00713276, -0.00151135, -0.0061898, -0.00144764, -0.00537063, -0.00138361, -0.00465888, -0.00131929, -0.00404031, -0.0012547, -0.00350254, -0.00118985, -0.00303482, -0.00112477, -0.0026278, -0.00105949, -0.00227333, -0.000994008, -0.00196433, -0.000928358, -0.00169462, -0.000862553, -0.0014588, -0.00079661, -0.00125216, -0.000730546, -0.00107056, -0.000664375, -0.00091037, -0.000598114, -0.000768388, -0.000531777, -0.000641775, -0.000465378, -0.000527996, -0.000398932, -0.000424778, -0.000332451, -0.000330055, -0.00026595, -0.000241933, -0.000199441, -0.00015865, -0.000132938, -7.85394e-05, -6.64572e-05
-0.372589, -0.00101454, 0.00243135, -0.0521188, -0.000160574, -0.0699004, -0.000160574, 0.0265233, -0.0010145, 0.00243133, -0.399113, -4.2514e-08, 1.49012e-08, 0.0177815, 0, -0.0699004, -0.000160574, -0.060689, -0.000276367, -0.0526915, -0.000418014, -0.0457478, -0.000582699, -0.039719, -0.000767883, -0.0344846, -0.000971319, -0.0299399, -0.00118862, -0.025994, -0.00137779, -0.022568, -0.0015265, -0.0195934, -0.00163754, -0.0170106, -0.00171345, -0.014768, -0.0017566, -0.0128208, -0.0017693, -0.01113, -0.00175379, -0.00966185, -0.0017123, -0.0083869, -0.00165074, -0.00727969, -0.00158677, -0.00631807, -0.00152246, -0.00548281, -0.00145786, -0.00475721, -0.00139297, -0.00412675, -0.00132783, -0.00357883, -0.00126245, -0.00310249, -0.00119686, -0.00268819, -0.00113108, -0.00232766, -0.00106513, -0.00201368, -0.000999031, -0.00173997, -0.000932792, -0.00150107, -0.000866436, -0.00129218, -0.000799979, -0.00110914, -0.000733437, -0.000948282, -0.000666825, -0.000806389, -0.000600159, -0.000680625, -0.000533453, -0.000568472, -0.00046672, -0.000467689, -0.000399976, -0.00037626, -0.000333233, -0.000292357, -0.000266505, -0.0002143, -0.000199804, -0.000140529, -0.000133145, -6.95688e-05, -6.65428e-05
-0.375555, -0.00101998, 0.00242804, -0.0272612, -0.000279741, -0.0588728, -0.000279741, 0.022339, -0.00101993, 0.00242803, -0.397894, -4.24957e-08, 1.49012e-08, 0.0316116, 0, -0.0588728, -0.000279741, -0.0511147, -0.000423316, -0.0443788, -0.000590402, -0.0385306, -0.000778481, -0.0334529, -0.000985339, -0.0290443, -0.00120659, -0.0252166, -0.00139965, -0.0218932, -0.00155195, -0.0190077, -0.00166627, -0.0165023, -0.00174512, -0.014327, -0.00179086, -0.0124382, -0.00180575, -0.0107982, -0.00179201, -0.00937415, -0.00175183, -0.00813759, -0.00169116, -0.00706378, -0.00162803, -0.00613124, -0.00156459, -0.00532133, -0.00150086, -0.00461784, -0.00143686, -0.00400671, -0.00137261, -0.00347571, -0.00130814, -0.00301423, -0.00124348, -0.00261303, -0.00117863, -0.0022641, -0.00111362, -0.00196044, -0.00104847, -0.001696, -0.000983204, -0.00146547, -0.000917829, -0.00126426, -0.000852365, -0.00108833, -0.00078683, -0.000934161, -0.000721237, -0.00079868, -0.000655603, -0.000679173, -0.000589942, -0.000573249, -0.000524268, -0.00047879, -0.000458594, -0.000393906, -0.000392934, -0.000316901, -0.000327302, -0.000246234, -0.00026171, -0.000180492, -0.000196171, -0.000118359, -0.000130698, -5.85935e-05, -6.5307e-05
-0.377647, -0.0010251, 0.0024259, 0.00132624, -0.000428464, -0.0480669, -0.000428464, 0.0182387, -0.00102505, 0.00242589, -0.395886, -4.24655e-08, 1.49012e-08, 0.0493931, 0, -0.0480669, -0.000428464, -0.0417327, -0.000597865, -0.0362332, -0.000788743, -0.0314584, -0.00099891, -0.0273127, -0.00122399, -0.0237133, -0.00142082, -0.0205881, -0.00157661, -0.0178747, -0.00169412, -0.0155189, -0.00177584, -0.0134733, -0.00182411, -0.0116973, -0.00184116, -0.0101552, -0.00182915, -0.00881622, -0.00179026, -0.00765355, -0.00173046, -0.00664396, -0.00166818, -0.00576724, -0.00160559, -0.00500587, -0.00154272, -0.00434461, -0.00147958, -0.00377025, -0.0014162, -0.00327129, -0.00135262, -0.00283776, -0.00128884, -0.00246098, -0.00122489, -0.00213342, -0.00116079, -0.00184853, -0.00109656, -0.00160061, -0.00103222, -0.0013847, -0.000967777, -0.00119649, -0.00090326, -0.00103221, -0.00083868, -0.000888566, -0.000774055, -0.000762698, -0.000709397, -0.000652084, -0.000644723, -0.000554512, -0.000580046, -0.00046803, -0.00051538, -0.000390909, -0.000450738, -0.000321606, -0.000386133, -0.000258735, -0.000321579, -0.000201038, -0.000257088, -0.000147363, -0.000192672, -9.66345e-05, -0.000128343, -4.78388e-05, -6.41185e-05
-0.378744, -0.00102848, 0.00242736, 0.0338472, -0.00060641, -0.0372788, -0.00060641, 0.0141453, -0.00102844, 0.00242734, -0.392889, -4.24206e-08, 1.49012e-08, 0.0711261, 0, -0.0372788, -0.00060641, -0.0323663, -0.000800409, -0.0281011, -0.00101424, -0.0243979, -0.00124351, -0.0211827, -0.0014444, -0.0183911, -0.00160389, -0.0159674, -0.00172472, -0.013863, -0.00180937, -0.0120358, -0.00186016, -0.0104494, -0.00187928, -0.00907199, -0.00186889, -0.007876, -0.00183112, -0.00683753, -0.00177202, -0.00593581, -0.0017104, -0.0051528, -0.00164847, -0.00447285, -0.00158626, -0.00388236, -0.0015238, -0.00336952, -0.00146112, -0.00292406, -0.00139823, -0.00253709, -0.00133516, -0.00220086, -0.00127194, -0.00190864, -0.00120857, -0.0016546, -0.00114509, -0.00143365, -0.0010815, -0.00124137, -0.00101783, -0.00107392, -0.000954094, -0.000927952, -0.000890308, -0.00080054, -0.000826486, -0.000689139, -0.000762646, -0.00059152, -0.000698801, -0.000505732, -0.000634965, -0.000430059, -0.000571152, -0.000362987, -0.000507376, -0.000303174, -0.00044365, -0.000249425, -0.000379985, -0.000200665, -0.000316396, -0.000155918, -0.000252893, -0.000114289, -0.00018949, -7.49461e-05, -0.000126199, -3.7102e-05, -6.30344e-05
-0.377983, -0.00102796, 0.00243027, 0.0685472, -0.00081353, -0.0282633, -0.00081353, 0.0107244, -0.00102792, 0.00243025, -0.388707, -4.23578e-08, 1.49012e-08, 0.0968105, 0, -0.0282633, -0.00081353, -0.0245388, -0.00103139, -0.0213051, -0.00126523, -0.0184975, -0.00147048, -0.0160599, -0.00163387, -0.0139434, -0.00175813, -0.0121058, -0.00184574, -0.0105103, -0.00189901, -0.00912508, -0.00192011, -0.00792232, -0.00191119, -0.00687801, -0.00187436, -0.00597126, -0.00181574, -0.00518393, -0.00175455, -0.00450029, -0.00169307, -0.00390664, -0.00163134, -0.00339113, -0.00156936, -0.00294345, -0.00150718, -0.00255463, -0.00144481, -0.0022169, -0.00138227, -0.00192352, -0.00131959, -0.0016686, -0.00125679, -0.00144705, -0.00119388, -0.00125445, -0.00113089, -0.00108693, -0.00106783, -0.000941158, -0.00100472, -0.000814204, -0.000941574, -0.000703535, -0.000878413, -0.000606936, -0.000815249, -0.000522477, -0.000752097, -0.000448466, -0.000688971, -0.000383425, -0.000625884, -0.000326053, -0.000562851, -0.000275202, -0.000499884, -0.000229854, -0.000436995, -0.000189104, -0.000374197, -0.000152136, -0.000311503, -0.000118211, -0.000248924, -8.66493e-05, -0.000186472, -5.6821e-05, -0.000124159, -2.81292e-05, -6.20008e-05
-0.37529, -0.00102297, 0.00243126, 0.105752, -0.00104898, -0.0206943, -0.00104898, 0.00785235, -0.00102293, 0.00243124, -0.383142, -4.22743e-08, 1.49012e-08, 0.126446, 0, -0.0206943, -0.00104898, -0.0179673, -0.00128745, -0.0155996, -0.00149712, -0.0135438, -0.00166441, -0.011759, -0.00179208, -0.0102093, -0.0018826, -0.00886385, -0.00193827, -0.00769565, -0.00196126, -0.00668137, -0.0019537, -0.00580071, -0.0019177, -0.00503607, -0.00185946, -0.00437214, -0.00179861, -0.00379567, -0.00173749, -0.0032951, -0.00167612, -0.00286044, -0.00161454, -0.00248298, -0.00155277, -0.00215519, -0.00149082, -0.00187049, -0.00142873, -0.00162321, -0.00136651, -0.00140839, -0.00130419, -0.00122174, -0.00124178, -0.00105953, -0.00117931, -0.000918505, -0.00111678, -0.000795851, -0.00105423, -0.000689114, -0.000991662, -0.000596159, -0.000929095, -0.000515127, -0.000866544, -0.000444398, -0.000804024, -0.000382556, -0.000741549, -0.000328366, -0.000679132, -0.000280743, -0.000616787, -0.000238735, -0.000554527, -0.000201502, -0.000492364, -0.000168299, -0.000430311, -0.000138462, -0.000368379, -0.000111394, -0.00030658, -8.65535e-05, -0.000244927, -6.34444e-05, -0.000183431, -4.16043e-05, -0.000122103, -2.05962e-05, -6.0958e-05
-0.37255, -0.00101734, 0.00243119, 0.150621, -0.00130908, -0.00908767, -0.00130908, 0.00344827, -0.00101729, 0.00243117, -0.375998, -4.21671e-08, 1.49012e-08, 0.159709, 0, -0.00908767, -0.00130908, -0.00789011, -0.00152305, -0.00685036, -0.00169419, -0.00594762, -0.00182523, -0.00516382, -0.00191864, -0.0044833, -0.00197672, -0.00389245, -0.00200163, -0.00337945, -0.00199548, -0.00293404, -0.00196035, -0.00254731, -0.00190253, -0.00221153, -0.00184206, -0.00191997, -0.00178133, -0.00166682, -0.00172036, -0.001447, -0.0016592, -0.00125613, -0.00159784, -0.00109037, -0.00153634, -0.000946424, -0.00147469, -0.000821405, -0.00141294, -0.000712814, -0.00135109, -0.00061848, -0.00128917, -0.000536515, -0.00122719, -0.00046528, -0.00116519, -0.000403351, -0.00110316, -0.000349488, -0.00104113, -0.000302616, -0.000979119, -0.000261796, -0.000917137, -0.000226212, -0.000855199, -0.000195152, -0.00079332, -0.000167995, -0.000731513, -0.000144198, -0.000669793, -0.000123285, -0.00060817, -0.000104838, -0.000546659, -8.84872e-05, -0.00048527, -7.39064e-05, -0.000424017, -6.08038e-05, -0.000362911, -4.89172e-05, -0.000301963, -3.80089e-05, -0.000241184, -2.78609e-05, -0.000180588, -1.827e-05, -0.000120184, -9.04456e-06, -5.99862e-05
