pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400133, -2.98029e-06, 7.44772e-06, 0.706925, -1.16616e-14, 0.706925, -1.16616e-14, -0.400133, -2.98029e-06, 7.44772e-06, 0, 0, 0, 1e-10, 0, 0.706925, -1.16616e-14, 0.704911, -2.27317e-07, 0.696562, -8.72544e-07, 0.622884, -1.88076e-06, 0.556992, -3.19738e-06, 0.498063, -4.76838e-06, 0.445359, -6.5406e-06, 0.398222, -8.46237e-06, 0.356063, -1.04844e-05, 0.318354, -1.25355e-05, 0.284626, -1.41662e-05, 0.254454, -1.52748e-05, 0.227464, -1.59257e-05, 0.203317, -1.61813e-05, 0.181711, -1.61003e-05, 0.162377, -1.57367e-05, 0.145073, -1.51394e-05, 0.129581, -1.43517e-05, 0.11571, -1.34407e-05, 0.103285, -1.25572e-05, 0.0921513, -1.17155e-05, 0.0821693, -1.09127e-05, 0.0732144, -1.01461e-05, 0.0651747, -9.41311e-06, 0.0579497, -8.71122e-06, 0.051449, -8.03804e-06, 0.0455915, -7.39128e-06, 0.0403039, -6.76875e-06, 0.03552, -6.16833e-06, 0.0311802, -5.58798e-06, 0.0272301, -5.02572e-06, 0.0236204, -4.47965e-06, 0.0203059, -3.9479e-06, 0.0172453, -3.42866e-06, 0.0144002, -2.92018e-06, 0.0117352, -2.42072e-06, 0.00921681, -1.92858e-06, 0.00681365, -1.44209e-06, 0.00449566, -9.59585e-07, 0.00223387, -4.79434e-07
-0.386084, -6.00839e-06, 1.55887e-05, -0.027417, -4.59548e-07, -0.0293927, -4.59548e-07, 0.0139036, -3.25119e-06, 1.47778e-05, -0.399988, -2.7572e-06, 8.10848e-07, 0.00197572, 0, -0.0293927, -4.59548e-07, -0.0262842, -1.76524e-06, -0.0235043, -3.80779e-06, -0.0210181, -6.47817e-06, -0.0187947, -9.66795e-06, -0.0168062, -1.32698e-05, -0.0150278, -1.71786e-05, -0.0134373, -2.12933e-05, -0.0120147, -2.54676e-05, -0.0107423, -2.87864e-05, -0.00960417, -3.1042e-05, -0.0085861, -3.23648e-05, -0.00767536, -3.28817e-05, -0.00686056, -3.27129e-05, -0.00613152, -3.19696e-05, -0.00547912, -3.07522e-05, -0.00489521, -2.915e-05, -0.00437249, -2.73002e-05, -0.00390443, -2.55094e-05, -0.00348517, -2.38065e-05, -0.00310948, -2.21856e-05, -0.00277266, -2.06413e-05, -0.00247049, -1.91684e-05, -0.0021992, -1.77617e-05, -0.00195541, -1.64166e-05, -0.00173606, -1.51284e-05, -0.0015384, -1.38928e-05, -0.00135998, -1.27055e-05, -0.00119856, -1.15625e-05, -0.00105212, -1.046e-05, -0.000918831, -9.3941e-06, -0.000797028, -8.36124e-06, -0.000685188, -7.3579e-06, -0.000581912, -6.38067e-06, -0.000485911, -5.42622e-06, -0.000395983, -4.4913e-06, -0.000311005, -3.57273e-06, -0.000229915, -2.66738e-06, -0.000151698, -1.77217e-06, -7.5378e-05, -8.84048e-07
-0.387181, -5.87349e-06, 1.54312e-05, -0.0186842, -1.75501e-06, -0.0265871, -1.75501e-06, 0.0125764, -3.11648e-06, 1.46203e-05, -0.399758, -2.75701e-06, 8.10848e-07, 0.0079029, 0, -0.0265871, -1.75501e-06, -0.0237753, -3.7865e-06, -0.0212607, -6.44337e-06, -0.0190119, -9.61825e-06, -0.0170007, -1.32049e-05, -0.015202, -1.70992e-05, -0.0135934, -2.12009e-05, -0.0121546, -2.53649e-05, -0.0108678, -2.86799e-05, -0.00971691, -3.09384e-05, -0.00868742, -3.22699e-05, -0.00776653, -3.28002e-05, -0.00694273, -3.26485e-05, -0.0062057, -3.19252e-05, -0.00554625, -3.07299e-05, -0.00495612, -2.91509e-05, -0.00442795, -2.73248e-05, -0.00395513, -2.55579e-05, -0.00353174, -2.38792e-05, -0.0031525, -2.2283e-05, -0.00281267, -2.07639e-05, -0.002508, -1.93167e-05, -0.00223467, -1.79364e-05, -0.00198928, -1.66185e-05, -0.00176876, -1.53583e-05, -0.00157034, -1.41516e-05, -0.00139156, -1.29942e-05, -0.00123017, -1.18824e-05, -0.00108415, -1.08122e-05, -0.000951692, -9.77998e-06, -0.000831126, -8.7823e-06, -0.000720949, -7.81573e-06, -0.000619784, -6.87698e-06, -0.000526367, -5.96285e-06, -0.000439529, -5.07024e-06, -0.000358185, -4.1961e-06, -0.000281319, -3.33746e-06, -0.000207969, -2.49139e-06, -0.000137218, -1.65502e-06, -6.81829e-05, -8.25496e-07
-0.388253, 7.96188e-06, -1.17461e-05, -0.00521639, 3.00969e-06, -0.0229979, 3.00969e-06, 0.0108787, 1.07184e-05, -1.25569e-05, -0.399132, -2.7565e-06, 8.10848e-07, 0.0177815, 0, -0.0229979, 3.00969e-06, -0.0205657, 5.10788e-06, -0.0183906, 7.6064e-06, -0.0164453, 1.04219e-05, -0.0147057, 1.34757e-05, -0.0131498, 1.6696e-05, -0.0117583, 1.99787e-05, -0.0105138, 2.26148e-05, -0.00940073, 2.44444e-05, -0.00840516, 2.55684e-05, -0.00751465, 2.60821e-05, -0.00671808, 2.60729e-05, -0.00600548, 2.56202e-05, -0.00536796, 2.47943e-05, -0.00479753, 2.36566e-05, -0.00428707, 2.23092e-05, -0.00383019, 2.0999e-05, -0.0034212, 1.975e-05, -0.00305497, 1.8558e-05, -0.00272693, 1.74189e-05, -0.00243297, 1.63289e-05, -0.00216943, 1.52843e-05, -0.001933, 1.42816e-05, -0.00172074, 1.33174e-05, -0.00152998, 1.23884e-05, -0.00135835, 1.14915e-05, -0.0012037, 1.06236e-05, -0.0010641, 9.78191e-06, -0.000937797, 8.96346e-06, -0.000823217, 8.16551e-06, -0.000718927, 7.38537e-06, -0.000623624, 6.6204e-06, -0.000536116, 5.86799e-06, -0.000455309, 5.12561e-06, -0.000380194, 4.39073e-06, -0.000309832, 3.66085e-06, -0.000243342, 2.93351e-06, -0.000179894, 2.20623e-06, -0.000118694, 1.47655e-06, -5.89785e-05, 7.41971e-07
-0.389213, 2.30624e-05, -4.98931e-05, 0.0132183, 2.16508e-05, -0.0183933, 2.16508e-05, 0.00870058, 2.58179e-05, -5.07039e-05, -0.397914, -2.75551e-06, 8.10848e-07, 0.0316116, 0, -0.0183933, 2.16508e-05, -0.0164481, 3.22918e-05, -0.0147085, 4.43052e-05, -0.0131527, 5.73507e-05, -0.0117613, 7.11079e-05, -0.010517, 8.51121e-05, -0.0094041, 9.63235e-05, -0.00840877, 0.000104051, -0.00751854, 0.000108724, -0.0067223, 0.000110756, -0.00601009, 0.000110532, -0.00537301, 0.000108407, -0.00480308, 0.000104696, -0.0042932, 9.96778e-05, -0.00383698, 9.37992e-05, -0.00342872, 8.81033e-05, -0.00306332, 8.26904e-05, -0.00273622, 7.75422e-05, -0.00244331, 7.26411e-05, -0.00218095, 6.79706e-05, -0.00194585, 6.35149e-05, -0.00173507, 5.92587e-05, -0.00154598, 5.51876e-05, -0.00137622, 5.12879e-05, -0.00122365, 4.75464e-05, -0.00108639, 4.39502e-05, -0.000962701, 4.04872e-05, -0.000851049, 3.71458e-05, -0.000750034, 3.39144e-05, -0.000658395, 3.07822e-05, -0.000574986, 2.77385e-05, -0.000498764, 2.4773e-05, -0.000428776, 2.18756e-05, -0.000364149, 1.90364e-05, -0.000304073, 1.62459e-05, -0.000247798, 1.34945e-05, -0.00019462, 1.07729e-05, -0.000143876, 8.07182e-06, -9.49296e-05, 5.38207e-06, -4.717e-05, 2.69452e-06
-0.388906, 2.22879e-05, -4.79857e-05, 0.0345965, 3.11384e-05, -0.0147966, 3.11384e-05, 0.0069992, 2.50418e-05, -4.87966e-05, -0.395905, -2.75388e-06, 8.10848e-07, 0.0493931, 0, -0.0147966, 3.11384e-05, -0.0132317, 4.27269e-05, -0.0118323, 5.53144e-05, -0.0105807, 6.85935e-05, -0.00946144, 8.21179e-05, -0.00846042, 9.29561e-05, -0.00756516, 0.00010044, -0.00676446, 0.000104985, -0.00604831, 0.000106987, -0.00540778, 0.000106817, -0.00483484, 0.000104814, -0.00432233, 0.000101283, -0.00386385, 9.64888e-05, -0.00345368, 9.08626e-05, -0.00308667, 8.54134e-05, -0.00275825, 8.02383e-05, -0.0024643, 7.53198e-05, -0.00220116, 7.06413e-05, -0.00196553, 6.61868e-05, -0.00175447, 6.19414e-05, -0.00156534, 5.78904e-05, -0.00139578, 5.40203e-05, -0.00124367, 5.03179e-05, -0.0011071, 4.67707e-05, -0.000984372, 4.33665e-05, -0.000873948, 4.00939e-05, -0.000774448, 3.69418e-05, -0.000684629, 3.38994e-05, -0.000603367, 3.09565e-05, -0.000529648, 2.8103e-05, -0.000462549, 2.53293e-05, -0.000401232, 2.26259e-05, -0.00034493, 1.99837e-05, -0.00029294, 1.73936e-05, -0.000244612, 1.4847e-05, -0.000199342, 1.23351e-05, -0.000156563, 9.84932e-06, -0.000115741, 7.38133e-06, -7.63664e-05, 4.92269e-06, -3.7946e-05, 2.46504e-06
-0.386838, 2.0453e-05, -4.46478e-05, 0.0582929, 3.99543e-05, -0.0128332, 3.99543e-05, 0.00607046, 2.32044e-05, -4.54587e-05, -0.392908, -2.75145e-06, 8.10848e-07, 0.0711261, 0, -0.0128332, 3.99543e-05, -0.011476, 5.17312e-05, -0.0102622, 6.41591e-05, -0.00917673, 7.68219e-05, -0.00820597, 8.69779e-05, -0.00733778, 9.40021e-05, -0.00656131, 9.82811e-05, -0.00586686, 0.000100185, -0.00524574, 0.000100061, -0.0046902, 9.82231e-05, -0.00419328, 9.49561e-05, -0.00374879, 9.0508e-05, -0.00335115, 8.528e-05, -0.0029954, 8.02182e-05, -0.00267709, 7.54142e-05, -0.00239224, 7.08516e-05, -0.0021373, 6.65149e-05, -0.00190908, 6.23895e-05, -0.00170472, 5.84614e-05, -0.00152166, 5.47172e-05, -0.00135763, 5.11442e-05, -0.00121057, 4.77304e-05, -0.00107864, 4.44641e-05, -0.000960196, 4.13343e-05, -0.000853752, 3.83304e-05, -0.000757981, 3.54421e-05, -0.000671684, 3.26597e-05, -0.000593783, 2.99737e-05, -0.000523304, 2.7375e-05, -0.000459367, 2.48548e-05, -0.000401172, 2.24046e-05, -0.000347991, 2.0016e-05, -0.00029916, 1.76808e-05, -0.000254069, 1.53913e-05, -0.000212154, 1.31396e-05, -0.00017289, 1.0918e-05, -0.000135788, 8.71897e-06, -0.000100383, 6.53509e-06, -6.62331e-05, 4.35891e-06, -3.29108e-05, 2.18302e-06
-0.38458, 2.43044e-05, -5.56151e-05, 0.0880441, 6.48637e-05, -0.00876637, 6.48637e-05, 0.00414675, 2.70525e-05, -5.64259e-05, -0.388726, -2.74806e-06, 8.10848e-07, 0.0968105, 0, -0.00876637, 6.48637e-05, -0.00783926, 8.04609e-05, -0.00701014, 9.63562e-05, -0.00626865, 0.00010911, -0.00560552, 0.000117937, -0.00501246, 0.00012332, -0.00448205, 0.000125725, -0.00400767, 0.000125585, -0.00358338, 0.000123297, -0.00320389, 0.000119217, -0.00286444, 0.000113657, -0.00256081, 0.00010712, -0.00228918, 0.000100795, -0.00204616, 9.47964e-05, -0.00182873, 8.91036e-05, -0.00163415, 8.36976e-05, -0.00146, 7.85599e-05, -0.0013041, 7.36732e-05, -0.0011645, 6.9021e-05, -0.00103945, 6.45873e-05, -0.000927403, 6.03572e-05, -0.000826945, 5.63163e-05, -0.000736823, 5.2451e-05, -0.000655913, 4.87481e-05, -0.000583201, 4.5195e-05, -0.000517779, 4.17797e-05, -0.000458829, 3.84906e-05, -0.000405615, 3.53166e-05, -0.000357471, 3.22468e-05, -0.000313795, 2.92708e-05, -0.000274041, 2.63786e-05, -0.000237714, 2.35604e-05, -0.000204357, 2.08064e-05, -0.000173555, 1.81075e-05, -0.000144923, 1.54544e-05, -0.000118102, 1.28381e-05, -9.27573e-05, 1.02497e-05, -6.8572e-05, 7.68041e-06, -4.5244e-05, 5.12151e-06, -2.24815e-05, 2.56428e-06
-0.381054, 2.58768e-05, -6.03835e-05, 0.12199, 8.81428e-05, -0.00445616, 8.81428e-05, 0.00210789, 2.86203e-05, -6.11943e-05, -0.383161, -2.74355e-06, 8.10848e-07, 0.126446, 0, -0.00445616, 8.81428e-05, -0.00398489, 0.00010557, -0.00356343, 0.00011956, -0.00318651, 0.000129252, -0.00284942, 0.000135174, -0.00254795, 0.000137836, -0.00227833, 0.000137712, -0.00203719, 0.000135236, -0.00182152, 0.000130798, -0.00162861, 0.000124737, -0.00145607, 0.000117607, -0.00130172, 0.00011071, -0.00116364, 0.000104173, -0.00104011, 9.79723e-05, -0.000929586, 9.20885e-05, -0.000830677, 8.6501e-05, -0.000742152, 8.11909e-05, -0.000662904, 7.61403e-05, -0.000591942, 7.13319e-05, -0.000528379, 6.67495e-05, -0.000471421, 6.23775e-05, -0.000420356, 5.82011e-05, -0.000374545, 5.42061e-05, -0.000333416, 5.03791e-05, -0.000296455, 4.67069e-05, -0.000263199, 4.31771e-05, -0.000233234, 3.97778e-05, -0.000206184, 3.64974e-05, -0.000181711, 3.33248e-05, -0.00015951, 3.02492e-05, -0.000139302, 2.72602e-05, -0.000120836, 2.43476e-05, -0.00010388, 2.15015e-05, -8.82224e-05, 1.87123e-05, -7.36678e-05, 1.59705e-05, -6.00341e-05, 1.32668e-05, -4.71508e-05, 1.05919e-05, -3.48568e-05, 7.93678e-06, -2.29986e-05, 5.29243e-06, -1.14279e-05, 2.64985e-06
-0.377529, 2.60715e-05, -6.03835e-05, 0.162904, 0.000106837, 0.00319562, 0.000106837, -0.00151162, 2.88093e-05, -6.11943e-05, -0.376017, -2.73776e-06, 8.10848e-07, 0.159709, 0, 0.00319562, 0.000106837, 0.00285766, 0.000121011, 0.00255542, 0.000130843, 0.00228512, 0.000136866, 0.00204339, 0.000139593, 0.0018272, 0.000139505, 0.00163385, 0.000137039, 0.00146092, 0.000132588, 0.00130626, 0.000126495, 0.00116792, 0.000119317, 0.00104418, 0.000112376, 0.000933495, 0.000105799, 0.000834478, 9.95651e-05, 0.000745892, 9.36521e-05, 0.000666629, 8.80403e-05, 0.000595699, 8.27106e-05, 0.000532216, 7.7645e-05, 0.000475385, 7.28263e-05, 0.000424496, 6.82382e-05, 0.000378914, 6.3865e-05, 0.000338068, 5.96921e-05, 0.000301448, 5.57052e-05, 0.000268596, 5.18908e-05, 0.000239101, 4.82359e-05, 0.000212595, 4.47282e-05, 0.000188747, 4.13558e-05, 0.000167258, 3.81072e-05, 0.000147859, 3.49714e-05, 0.000130309, 3.19378e-05, 0.000114388, 2.89961e-05, 9.98969e-05, 2.61362e-05, 8.66542e-05, 2.33485e-05, 7.44947e-05, 2.06235e-05, 6.32665e-05, 1.79519e-05, 5.2829e-05, 1.53247e-05, 4.30519e-05, 1.2733e-05, 3.3813e-05, 1.01679e-05, 2.49967e-05, 7.62066e-06, 1.64929e-05, 5.0827e-06, 8.19522e-06, 2.54537e-06
