pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
0.86439, 1.60764e-05, -0.000172917, 0.299505, 0.00049859, -0.000494897, 0.00049859, 9.15945e-05, 1.51475e-05, -0.000172349, 0.864298, 9.28901e-07, -5.68006e-07, -0.000494897, 0.00049859, -0.000361197, 0.000473772, -0.000263618, 0.000449838, -0.0001924, 0.000426767, -0.000140422, 0.000404532, -0.000102486, 0.000383112, -7.47986e-05, 0.000362482, -5.45912e-05, 0.000342619, -3.98431e-05, 0.000323502, -2.90792e-05, 0.000305108, -2.12234e-05, 0.000287416, -1.54898e-05, 0.000270404, -1.13053e-05, 0.000254054, -8.25127e-06, 0.000238344, -6.02237e-06, 0.000223255, -4.39569e-06, 0.00020877, -3.20857e-06, 0.000194869, -2.3423e-06, 0.000181535, -1.71025e-06, 0.000168751, -1.24921e-06, 0.000156501, -9.13082e-07, 0.000144769, -6.68258e-07, 0.000133539, -4.90255e-07, 0.000122798, -3.61273e-07, 0.000112531, -2.68414e-07, 0.000102724, -2.02394e-07, 9.33651e-05, -1.56611e-07, 8.44422e-05, -1.26488e-07, 7.59435e-05, -1.09012e-07, 6.78583e-05, -1.02436e-07, 6.01762e-05, -1.06103e-07, 5.28877e-05, -1.2038e-07, 4.59838e-05, -1.46695e-07, 3.94561e-05, -1.87679e-07, 3.32971e-05, -2.47435e-07, 2.75237e-05, 2.72481e-07, 2.20572e-05, 5.75777e-07, 1.69676e-05, 6.95632e-07, 1.22223e-05, 6.45675e-07, 7.81576e-06, 4.21431e-07, 3.74274e-06
0.881527, 2.29671e-05, -0.000188176, 0.287957, 0.000518778, -0.0120427, 0.000518778, 0.00222884, 2.20467e-05, -0.000187608, 0.879298, 9.2038e-07, -5.68006e-07, -0.0120427, 0.000518778, -0.0087893, 0.000493772, -0.00641482, 0.00046962, -0.00468181, 0.000446302, -0.00341699, 0.000423794, -0.00249387, 0.000402076, -0.00182013, 0.000381125, -0.00132841, 0.000360919, -0.000969531, 0.000341439, -0.000707606, 0.000322663, -0.000516442, 0.000304571, -0.000376923, 0.000287144, -0.000275095, 0.000270362, -0.000200778, 0.000254206, -0.000146537, 0.000238658, -0.000106951, 0.0002237, -7.80588e-05, 0.000209315, -5.69724e-05, 0.000195485, -4.15831e-05, 0.000182194, -3.03518e-05, 0.000169427, -2.21556e-05, 0.000157168, -1.61747e-05, 0.000145402, -1.18112e-05, 0.000134115, -8.62868e-06, 0.000123293, -6.30894e-06, 0.000112923, -4.62004e-06, 0.000102992, -3.39308e-06, 9.3489e-05, -2.5054e-06, 8.44018e-05, -1.86822e-06, 7.57196e-05, -1.41783e-06, 6.74322e-05, -1.10922e-06, 5.95299e-05, -9.11507e-07, 5.20037e-05, -8.04938e-07, 4.4845e-05, -7.78859e-07, 3.80799e-05, 2.89579e-08, 3.15999e-05, 5.49182e-07, 2.55039e-05, 8.38113e-07, 1.97483e-05, 9.2746e-07, 1.43259e-05, 8.27606e-07, 9.23051e-06, 5.28735e-07, 4.45652e-06
0.899042, 2.48449e-05, -0.000190083, 0.274367, 0.000516884, -0.0256333, 0.000516884, 0.00474416, 2.3933e-05, -0.000189515, 0.894298, 9.11859e-07, -5.68006e-07, -0.0256333, 0.000516884, -0.0187083, 0.000492225, -0.0136541, 0.000468396, -0.00996539, 0.000445378, -0.00727317, 0.000423149, -0.00530827, 0.000401688, -0.00387421, 0.000380974, -0.00282756, 0.000360987, -0.00206368, 0.000341707, -0.00150616, 0.000323113, -0.00109926, 0.000305186, -0.000802292, 0.000287908, -0.000585549, 0.00027126, -0.000427362, 0.000255222, -0.00031191, 0.000239778, -0.000227648, 0.000224911, -0.00016615, 0.000210602, -0.000121267, 0.000196837, -8.85104e-05, 0.000183598, -6.46041e-05, 0.000170871, -4.71578e-05, 0.00015864, -3.4427e-05, 0.000146891, -2.51386e-05, 0.000135611, -1.83638e-05, 0.000124785, -1.34252e-05, 0.000114401, -9.82894e-06, 0.000104446, -7.21549e-06, 9.49088e-05, -5.32351e-06, 8.57781e-05, -3.9638e-06, 7.70432e-05, -3.00043e-06, 6.86939e-05, -2.33705e-06, 6.07206e-05, -1.90736e-06, 5.31145e-05, -1.66837e-06, 4.59082e-05, -5.38881e-07, 3.89713e-05, 2.28624e-07, 3.24245e-05, 7.1632e-07, 2.6216e-05, 9.76837e-07, 2.03378e-05, 1.03862e-06, 1.47829e-05, 9.08854e-07, 9.54515e-06, 5.74269e-07, 4.61885e-06
0.904575, 2.27451e-05, -0.000183407, 0.325521, 0.000504076, 0.0255207, 0.000504076, -0.00472333, 2.18418e-05, -0.000182839, 0.909298, 9.03338e-07, -5.68006e-07, 0.0255207, 0.000504076, 0.0186262, 0.000479832, 0.0135942, 0.000456414, 0.00992164, 0.000433802, 0.00724124, 0.000411974, 0.00528497, 0.000390908, 0.0038572, 0.000370585, 0.00281515, 0.000350982, 0.00205462, 0.000332081, 0.00149955, 0.000313861, 0.00109444, 0.000296303, 0.000798767, 0.000279387, 0.000582976, 0.000263096, 0.000425481, 0.00024741, 0.000310534, 0.000232313, 0.000226641, 0.000217786, 0.00016541, 0.000203813, 0.00012072, 0.000190378, 8.81018e-05, 0.000177465, 6.42931e-05, 0.000165058, 4.69133e-05, 0.000153142, 3.42244e-05, 0.000141704, 2.49578e-05, 0.000130729, 1.81866e-05, 0.000120205, 1.3234e-05, 0.000110117, 9.60463e-06, 0.000100455, 6.9356e-06, 9.12064e-05, 4.96003e-06, 8.23602e-05, 3.48041e-06, 7.39059e-05, 2.34877e-06, 6.58337e-05, 1.45197e-06, 5.8134e-05, 7.00348e-07, 5.08435e-05, 1.20767e-06, 4.38183e-05, 1.53045e-06, 3.71928e-05, 1.70722e-06, 3.091e-05, 1.76032e-06, 2.49615e-05, 1.69826e-06, 1.93398e-05, 1.51665e-06, 1.40383e-05, 1.19783e-06, 9.05116e-06, 7.09238e-07, 4.37297e-06
0.92857, 2.66669e-05, -0.000185792, 0.276916, 0.00049492, -0.0230839, 0.00049492, 0.00427232, 2.57721e-05, -0.000185224, 0.924298, 8.94817e-07, -5.68006e-07, -0.0230839, 0.00049492, -0.0168477, 0.000471679, -0.0122962, 0.000449204, -0.00897428, 0.000427476, -0.00654982, 0.000406476, -0.00478034, 0.000386186, -0.0034889, 0.000366585, -0.00254635, 0.000347657, -0.00185843, 0.000329383, -0.00135637, 0.000311744, -0.000989937, 0.000294723, -0.000722502, 0.000278302, -0.000527316, 0.000262466, -0.000384862, 0.000247196, -0.000280893, 0.000232477, -0.000205014, 0.000218293, -0.000149635, 0.000204628, -0.000109219, 0.000191468, -7.97242e-05, 0.000178796, -5.82017e-05, 0.0001666, -4.24989e-05, 0.000154865, -3.10458e-05, 0.000143578, -2.2697e-05, 0.000132727, -1.66177e-05, 0.000122297, -1.22e-05, 0.000112279, -9.00212e-06, 0.000102659, -6.70438e-06, 9.34278e-05, -5.077e-06, 8.45738e-05, -3.95726e-06, 7.60874e-05, -3.2332e-06, 6.7959e-05, -2.83242e-06, 6.02339e-05, -1.28952e-06, 5.27421e-05, -2.0352e-07, 4.56442e-05, 5.41819e-07, 3.8874e-05, 1.02697e-06, 3.24224e-05, 1.30478e-06, 2.62812e-05, 1.40586e-06, 2.04432e-05, 1.34175e-06, 1.49017e-05, 1.10606e-06, 9.6507e-06, 6.74011e-07, 4.68481e-06
0.939648, 3.00768e-05, -0.000192467, 0.298109, 0.000502037, -0.001891, 0.000502037, 0.000349982, 2.91905e-05, -0.000191899, 0.939298, 8.86296e-07, -5.68006e-07, -0.001891, 0.000502037, -0.00138013, 0.000478858, -0.00100728, 0.000456423, -0.000735159, 0.000434715, -0.000536551, 0.000413717, -0.000391598, 0.00039341, -0.000285806, 0.000373777, -0.000208594, 0.0003548, -0.000152242, 0.000336461, -0.000111114, 0.000318744, -8.10972e-05, 0.000301632, -5.91905e-05, 0.000285107, -4.32028e-05, 0.000269154, -3.15354e-05, 0.000253757, -2.30215e-05, 0.000238899, -1.68097e-05, 0.000224566, -1.22788e-05, 0.000210742, -8.97576e-06, 0.000197413, -6.57025e-06, 0.000184565, -4.82173e-06, 0.000172183, -3.55535e-06, 0.000160254, -2.64449e-06, 0.000148765, -1.99805e-06, 0.000137703, -1.5514e-06, 0.000127056, -1.25988e-06, 0.000116813, -1.09433e-06, 0.000106961, -1.03821e-06, 9.74902e-05, -1.0859e-06, 8.83901e-05, -1.24217e-06, 7.96507e-05, -1.52265e-06, 7.13271e-05, -2.51487e-07, 6.32183e-05, 6.38425e-07, 5.55164e-05, 1.24536e-06, 4.81437e-05, 1.63746e-06, 4.10904e-05, 1.85965e-06, 3.43477e-05, 1.93819e-06, 2.79072e-05, 1.88342e-06, 2.17616e-05, 1.69084e-06, 1.59038e-05, 1.34075e-06, 1.03279e-05, 7.96338e-07, 5.0281e-06
0.951577, 3.19839e-05, -0.000195805, 0.314703, 0.000504705, 0.0147027, 0.000504705, -0.00272115, 3.11061e-05, -0.000195237, 0.954298, 8.77774e-07, -5.68006e-07, 0.0147027, 0.000504705, 0.0107307, 0.000481631, 0.00783172, 0.000459286, 0.00571593, 0.000437655, 0.00417174, 0.00041672, 0.00304471, 0.000396464, 0.00222216, 0.00037687, 0.00162183, 0.000357921, 0.00118368, 0.000339599, 0.000863898, 0.000321889, 0.000630508, 0.000304774, 0.000460169, 0.000288238, 0.000335848, 0.000272264, 0.00024511, 0.000256838, 0.000178884, 0.000241943, 0.000130545, 0.000227565, 9.52609e-05, 0.00021369, 6.95023e-05, 0.000200302, 5.06937e-05, 0.000187387, 3.69542e-05, 0.000174933, 2.69099e-05, 0.000162926, 1.95564e-05, 0.000151352, 1.41583e-05, 0.0001402, 1.01759e-05, 0.000129457, 7.21108e-06, 0.000119112, 4.96724e-06, 0.000109154, 3.22006e-06, 9.95709e-05, 1.79483e-06, 9.03535e-05, 5.49067e-07, 8.15658e-05, 1.32181e-06, 7.29784e-05, 1.84984e-06, 6.4812e-05, 2.19681e-06, 5.69789e-05, 2.40635e-06, 4.94687e-05, 2.50644e-06, 4.22718e-05, 2.51239e-06, 3.53792e-05, 2.42839e-06, 2.87827e-05, 2.24807e-06, 2.24747e-05, 1.95386e-06, 1.64484e-05, 1.51535e-06, 1.06975e-05, 8.86329e-07, 5.21626e-06
0.963506, 3.19819e-05, -0.000191514, 0.331295, 0.000490635, 0.0312954, 0.000490635, -0.0057921, 3.11126e-05, -0.000190946, 0.969298, 8.69253e-07, -5.68006e-07, 0.0312954, 0.000490635, 0.0228408, 0.000468317, 0.0166702, 0.000446699, 0.0121667, 0.000425765, 0.00887975, 0.0004055, 0.00648082, 0.000385887, 0.00472998, 0.00036691, 0.00345214, 0.000348552, 0.00251952, 0.000330798, 0.00183885, 0.000313631, 0.00134207, 0.000297036, 0.000979498, 0.000280998, 0.000714874, 0.000265501, 0.000521737, 0.00025053, 0.000380774, 0.000236071, 0.000277887, 0.000222109, 0.000202788, 0.000208631, 0.000147967, 0.000195621, 0.000107942, 0.000183068, 7.87107e-05, 0.000170957, 5.73501e-05, 0.000159276, 4.1724e-05, 0.000148013, 3.027e-05, 0.000137156, 2.18428e-05, 0.000126693, 1.55995e-05, 0.000116612, 1.09161e-05, 0.000106903, 7.32411e-06, 9.75565e-05, 4.46446e-06, 8.8642e-05, 4.19888e-06, 7.99109e-05, 3.97108e-06, 7.16044e-05, 3.7703e-06, 6.36279e-05, 3.58651e-06, 5.59706e-05, 3.40948e-06, 4.86227e-05, 3.22785e-06, 4.15749e-05, 3.02808e-06, 3.48186e-05, 2.7932e-06, 2.83458e-05, 2.50115e-06, 2.21493e-05, 2.12267e-06, 1.62222e-05, 1.61842e-06, 1.05586e-05, 9.35121e-07, 5.15273e-06
0.989322, 4.14434e-05, -0.000209634, 0.272857, 0.000509093, -0.0271427, 0.000509093, 0.00502352, 4.05827e-05, -0.000209065, 0.984298, 8.60732e-07, -5.68006e-07, -0.0271427, 0.000509093, -0.01981, 0.000487015, -0.0144582, 0.000465576, -0.0105522, 0.000444764, -0.00770147, 0.000424565, -0.00562086, 0.000404967, -0.00410235, 0.000385956, -0.00299407, 0.000367517, -0.00218521, 0.000349639, -0.00159487, 0.000332306, -0.00116401, 0.000315506, -0.000849557, 0.000299226, -0.000620059, 0.000283451, -0.000452567, 0.000268169, -0.00033033, 0.000253367, -0.000241127, 0.000239031, -0.000176035, 0.000225149, -0.000128546, 0.000211709, -9.39111e-05, 0.000198699, -6.86668e-05, 0.000186105, -5.02888e-05, 0.000173917, -3.69393e-05, 0.000162123, -2.72835e-05, 0.000150711, -2.03557e-05, 0.000139672, -1.54634e-05, 0.000128993, -1.21172e-05, 0.000118665, -9.98259e-06, 0.000108778, -6.19634e-06, 9.90265e-05, -3.46992e-06, 8.97089e-05, -1.51576e-06, 8.07108e-05, -1.25732e-07, 7.20208e-05, 8.49703e-07, 6.3628e-05, 1.51658e-06, 5.55224e-05, 1.94809e-06, 4.76947e-05, 2.19202e-06, 4.01358e-05, 2.27553e-06, 3.28376e-05, 2.20804e-06, 2.57921e-05, 1.98209e-06, 1.89922e-05, 1.57277e-06, 1.24311e-05, 9.3517e-07, 6.10219e-06
1.00024, 4.05636e-05, -0.000205819, 0.294885, 0.000500362, -0.00511506, 0.000500362, 0.000946685, 3.97114e-05, -0.000205251, 0.999298, 8.52211e-07, -5.68006e-07, -0.00511506, 0.000500362, -0.0037332, 0.000478638, -0.00272465, 0.000457545, -0.00198857, 0.000437069, -0.00145135, 0.000417199, -0.00105926, 0.000397919, -0.000773096, 0.000379218, -0.000564243, 0.000361082, -0.000411815, 0.000343498, -0.000300569, 0.000326451, -0.00021938, 0.000309929, -0.000160129, 0.000293919, -0.00011689, 0.000278407, -8.53411e-05, 0.000263381, -6.23259e-05, 0.000248827, -4.55432e-05, 0.000234733, -3.33146e-05, 0.000221086, -2.44174e-05, 0.000207874, -1.79619e-05, 0.000195085, -1.33024e-05, 0.000182707, -9.97314e-06, 0.000170728, -7.64109e-06, 0.000159137, -6.0731e-06, 0.000147923, -5.11237e-06, 0.000137076, -4.66284e-06, 0.000126583, -4.67953e-06, 0.000116544, -2.31217e-06, 0.000106631, -6.21656e-07, 9.7164e-05, 5.77276e-07, 8.8022e-05, 1.41848e-06, 7.9193e-05, 1.99784e-06, 7.06661e-05, 2.38296e-06, 6.24308e-05, 2.62002e-06, 5.44773e-05, 2.73846e-06, 4.67964e-05, 2.75404e-06, 3.93794e-05, 2.67043e-06, 3.22183e-05, 2.47966e-06, 2.53054e-05, 2.1614e-06, 1.86335e-05, 1.68091e-06, 1.21961e-05, 9.85666e-07, 5.98676e-06
1.01204, 3.71229e-05, -0.000198189, 0.312174, 0.000490175, 0.0121743, 0.000490175, -0.00225319, 3.62792e-05, -0.000197621, 1.0143, 8.4369e-07, -5.68006e-07, 0.0121743, 0.000490175, 0.00888532, 0.000468551, 0.0064849, 0.000447572, 0.00473296, 0.000427225, 0.00345432, 0.000407495, 0.00252111, 0.000388369, 0.00184001, 0.000369833, 0.00134291, 0.000351872, 0.000980104, 0.000334472, 0.00071531, 0.000317619, 0.000522048, 0.0003013, 0.000380991, 0.0002855, 0.000278033, 0.000270207, 0.000202878, 0.000255405, 0.000148011, 0.000241083, 0.000107944, 0.000227226, 7.86714e-05, 0.000213823, 5.72658e-05, 0.00020086, 4.15864e-05, 0.000188325, 3.00655e-05, 0.000176205, 2.1551e-05, 0.00016449, 1.51914e-05, 0.000153168, 1.03509e-05, 0.000142227, 6.54525e-06, 0.000131656, 3.39413e-06, 0.000121556, 3.56868e-06, 0.000111588, 3.65868e-06, 0.000102086, 3.69021e-06, 9.29223e-05, 3.68127e-06, 8.40857e-05, 3.64361e-06, 7.55647e-05, 3.58402e-06, 6.73484e-05, 3.50513e-06, 5.94268e-05, 3.40569e-06, 5.17903e-05, 3.28059e-06, 4.44299e-05, 3.12042e-06, 3.73372e-05, 2.91055e-06, 3.05044e-05, 2.62979e-06, 2.39241e-05, 2.24827e-06, 1.75897e-05, 1.72452e-06, 1.14947e-05, 1.00135e-06, 5.63315e-06
1.02389, 3.64481e-05, -0.000196282, 0.329216, 0.00048677, 0.029216, 0.00048677, -0.00540723, 3.5613e-05, -0.000195714, 1.0293, 8.35169e-07, -5.68006e-07, 0.029216, 0.00048677, 0.0213231, 0.00046524, 0.0155625, 0.000444354, 0.0113582, 0.0004241, 0.00828971, 0.000404464, 0.00605018, 0.00038543, 0.00441567, 0.000366986, 0.00322274, 0.000349117, 0.00235208, 0.000331808, 0.00171663, 0.000315046, 0.00125285, 0.000298816, 0.000914349, 0.000283105, 0.000667286, 0.0002679, 0.00048695, 0.000253186, 0.000355309, 0.00023895, 0.000259198, 0.000225179, 0.000189006, 0.000211861, 0.000137715, 0.000198982, 0.000100194, 0.00018653, 7.26919e-05, 0.000174493, 5.24586e-05, 0.00016286, 3.74708e-05, 0.000151618, 2.62298e-05, 0.000140757, 1.76115e-05, 0.000130386, 1.39682e-05, 0.000120139, 1.12697e-05, 0.000110377, 9.26482e-06, 0.000100964, 7.76923e-06, 9.18886e-05, 6.64741e-06, 8.31385e-05, 5.79903e-06, 7.47025e-05, 5.14907e-06, 6.657e-05, 4.64036e-06, 5.87308e-05, 4.22797e-06, 5.11754e-05, 3.87485e-06, 4.38951e-05, 3.54812e-06, 3.68814e-05, 3.21591e-06, 3.01265e-05, 2.84418e-06, 2.36233e-05, 2.39344e-06, 1.73651e-05, 1.81475e-06, 1.13457e-05, 1.04495e-06, 5.55894e-06
1.04955, 4.12184e-05, -0.000202958, 0.271616, 0.000488075, -0.0283843, 0.000488075, 0.0052533, 4.03918e-05, -0.00020239, 1.0443, 8.26648e-07, -5.68006e-07, -0.0283843, 0.000488075, -0.0207161, 0.000467101, -0.0151195, 0.000446724, -0.0110349, 0.000426933, -0.00805374, 0.000407716, -0.00587798, 0.000389062, -0.00429001, 0.000370956, -0.00313105, 0.000353388, -0.0022852, 0.000336344, -0.00166787, 0.000319812, -0.00121732, 0.000303781, -0.000888511, 0.000288236, -0.000648552, 0.000273167, -0.000473447, 0.00025856, -0.000345686, 0.000244404, -0.000252493, 0.000230687, -0.000184549, 0.000217397, -0.000135059, 0.000204522, -9.90741e-05, 0.00019205, -7.29963e-05, 0.000179971, -5.42177e-05, 0.000168274, -4.08605e-05, 0.000156947, -3.15889e-05, 0.000146115, -2.18633e-05, 0.000135369, -1.48084e-05, 0.000125114, -9.6978e-06, 0.000115198, -6.00228e-06, 0.000105609, -3.33637e-06, 9.63336e-05, -1.41984e-06, 8.73621e-05, -4.95104e-08, 7.86834e-05, 9.21086e-07, 7.02873e-05, 1.59647e-06, 6.21644e-05, 2.04976e-06, 5.43054e-05, 2.33e-06, 4.6702e-05, 2.46715e-06, 3.93458e-05, 2.47516e-06, 3.22292e-05, 2.35336e-06, 2.5345e-05, 2.08649e-06, 1.86862e-05, 1.64312e-06, 1.22466e-05, 9.72613e-07, 6.01964e-06
1.06046, 3.85859e-05, -0.000196282, 0.293721, 0.000477492, -0.00627864, 0.000477492, 0.00116204, 3.77678e-05, -0.000195714, 1.0593, 8.18127e-07, -5.68006e-07, -0.00627864, 0.000477492, -0.00458243, 0.000456742, -0.00334446, 0.000436594, -0.00244094, 0.000417038, -0.00178151, 0.00039806, -0.00130024, 0.000379647, -0.000948986, 0.000361788, -0.000692634, 0.000344468, -0.000505546, 0.000327676, -0.000369012, 0.000311398, -0.00026938, 0.000295622, -0.000196686, 0.000280335, -0.000143661, 0.000265525, -0.000105002, 0.000251178, -7.68427e-05, 0.000237283, -5.63678e-05, 0.000223828, -4.15294e-05, 0.0002108, -3.08439e-05, 0.000198188, -2.32426e-05, 0.00018598, -1.79654e-05, 0.000174164, -1.44847e-05, 0.000162731, -1.24523e-05, 0.000151808, -7.90209e-06, 0.000140972, -4.62618e-06, 0.000130644, -2.27522e-06, 0.000120666, -5.94802e-07, 0.000111026, 6.00035e-07, 0.000101712, 1.44343e-06, 9.27128e-05, 2.03223e-06, 8.40163e-05, 2.43572e-06, 7.56125e-05, 2.70269e-06, 6.74916e-05, 2.86638e-06, 5.96439e-05, 2.94787e-06, 5.20607e-05, 2.95823e-06, 4.47334e-05, 2.89976e-06, 3.76543e-05, 2.76622e-06, 3.08157e-05, 2.54224e-06, 2.42107e-05, 2.20187e-06, 1.78326e-05, 1.70598e-06, 1.16754e-05, 9.98363e-07, 5.73291e-06
1.07221, 3.32074e-05, -0.000183407, 0.311273, 0.000458422, 0.0112725, 0.000458422, -0.0020863, 3.23978e-05, -0.000182839, 1.0743, 8.09606e-07, -5.68006e-07, 0.0112725, 0.000458422, 0.00822718, 0.000437993, 0.00600455, 0.000418183, 0.00438238, 0.00039898, 0.00319844, 0.000380369, 0.00233434, 0.000362336, 0.00170368, 0.000344869, 0.00124338, 0.000327952, 0.000907432, 0.000311572, 0.000662223, 0.000295716, 0.000483237, 0.00028037, 0.000352575, 0.00026552, 0.00025717, 0.000251153, 0.000187482, 0.000237257, 0.000136542, 0.000223818, 9.9256e-05, 0.000210824, 7.18954e-05, 0.000198262, 5.17241e-05, 0.00018612, 3.67249e-05, 0.000174387, 2.5398e-05, 0.00016305, 1.66108e-05, 0.000152239, 1.32666e-05, 0.000141528, 1.07805e-05, 0.000131339, 8.92568e-06, 0.000121517, 7.53651e-06, 0.000112048, 6.49133e-06, 0.000102919, 5.70072e-06, 9.41179e-05, 5.09856e-06, 8.56343e-05, 4.63559e-06, 7.74567e-05, 4.27448e-06, 6.95749e-05, 3.98629e-06, 6.19791e-05, 3.74758e-06, 5.46602e-05, 3.53819e-06, 4.76096e-05, 3.33929e-06, 4.08192e-05, 3.13154e-06, 3.42815e-05, 2.8932e-06, 2.79894e-05, 2.59808e-06, 2.19363e-05, 2.21286e-06, 1.61164e-05, 1.69385e-06, 1.05238e-05, 9.82641e-07, 5.15318e-06
1.0838, 5.7526e-06, -0.000114266, 0.329686, 0.00035034, 0.0296855, 0.00035034, -0.00549414, 4.95151e-06, -0.000113698, 1.0893, 8.01085e-07, -5.68006e-07, 0.0296855, 0.00035034, 0.0216658, 0.000332144, 0.0158126, 0.00031463, 0.0115408, 0.000297778, 0.00842293, 0.00028157, 0.0061474, 0.000265986, 0.00448661, 0.000251007, 0.00327449, 0.000236615, 0.00238982, 0.000222792, 0.00174414, 0.00020952, 0.00127287, 0.000196784, 0.000928891, 0.000184565, 0.000677799, 0.000172849, 0.000494487, 0.00016162, 0.000360623, 0.000150862, 0.00026282, 0.000140561, 0.000191299, 0.000130703, 0.000138908, 0.000121274, 0.000100406, 0.000112262, 7.19443e-05, 0.000103746, 5.32596e-05, 9.5438e-05, 3.95923e-05, 8.76202e-05, 2.95908e-05, 8.0183e-05, 2.22681e-05, 7.3114e-05, 1.69038e-05, 6.64009e-05, 1.29713e-05, 6.0032e-05, 1.0086e-05, 5.39962e-05, 7.96632e-06, 4.82832e-05, 6.40622e-06, 4.28833e-05, 5.25423e-06, 3.77876e-05, 4.39859e-06, 3.2988e-05, 3.75619e-06, 2.8477e-05, 3.26428e-06, 2.42481e-05, 2.8743e-06, 2.02953e-05, 2.54709e-06, 1.66133e-05, 2.24903e-06, 1.31977e-05, 1.94879e-06, 1.00444e-05, 1.61417e-06, 7.15041e-06, 1.20901e-06, 4.51296e-06, 6.89607e-07, 2.12981e-06
1.09626, 2.10677e-06, -0.000107114, 0.343405, 0.000342326, 0.0434049, 0.000342326, -0.0080333, 1.31421e-06, -0.000106546, 1.1043, 7.92564e-07, -5.68006e-07, 0.0434049, 0.000342326, 0.0316788, 0.000324073, 0.0231206, 0.000306523, 0.0168744, 0.000289657, 0.0123156, 0.000273452, 0.00898847, 0.00025789, 0.00656014, 0.00024295, 0.00478783, 0.000228613, 0.0034943, 0.00021486, 0.00255021, 0.000201673, 0.00186115, 0.000189035, 0.0013582, 0.000176927, 0.000991063, 0.000165333, 0.000723037, 0.000154238, 0.000527313, 0.000143625, 0.00038432, 0.000133479, 0.000279758, 0.000123786, 0.00020317, 0.000114531, 0.000146899, 0.000105796, 0.000107955, 9.72853e-05, 7.95007e-05, 8.92902e-05, 5.87055e-05, 8.16993e-05, 4.35041e-05, 7.44996e-05, 3.23889e-05, 6.7678e-05, 2.42588e-05, 6.12217e-05, 1.83099e-05, 5.51183e-05, 1.39548e-05, 4.93562e-05, 1.07643e-05, 4.39247e-05, 8.4241e-06, 3.88138e-05, 6.70409e-06, 3.40145e-05, 5.43503e-06, 2.95185e-05, 4.49185e-06, 2.53185e-05, 3.78122e-06, 2.14079e-05, 3.23231e-06, 1.77809e-05, 2.78976e-06, 1.44325e-05, 2.40826e-06, 1.13583e-05, 2.04801e-06, 8.55488e-06, 1.67088e-06, 6.01926e-06, 1.23659e-06, 3.74923e-06, 6.98799e-07, 1.74298e-06
