pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400201, 1.07527e-06, -2.68618e-06, 0.706925, 4.33551e-15, 0.706925, 4.33551e-15, -0.400201, 1.07527e-06, -2.68618e-06, 0, 0, 0, 1e-10, 0, 0.706925, 4.33551e-15, 0.704911, 8.2142e-08, 0.696707, 3.15321e-07, 0.623014, 6.7972e-07, 0.557108, 1.15564e-06, 0.498166, 1.72355e-06, 0.445451, 2.36425e-06, 0.398305, 3.05904e-06, 0.356137, 3.79006e-06, 0.318421, 4.53152e-06, 0.284685, 5.12088e-06, 0.254507, 5.52137e-06, 0.227511, 5.7563e-06, 0.203359, 5.84819e-06, 0.181749, 5.81833e-06, 0.162411, 5.68629e-06, 0.145103, 5.46979e-06, 0.129608, 5.18452e-06, 0.115734, 4.85473e-06, 0.103307, 4.53498e-06, 0.0921704, 4.23039e-06, 0.0821864, 3.93992e-06, 0.0732296, 3.66259e-06, 0.0651883, 3.39745e-06, 0.0579617, 3.14361e-06, 0.0514597, 2.90021e-06, 0.045601, 2.6664e-06, 0.0403122, 2.4414e-06, 0.0355274, 2.22445e-06, 0.0311867, 2.0148e-06, 0.0272358, 1.81175e-06, 0.0236253, 1.61459e-06, 0.0203102, 1.42267e-06, 0.0172489, 1.23532e-06, 0.0144032, 1.05192e-06, 0.0117376, 8.71836e-07, 0.00921873, 6.94454e-07, 0.00681507, 5.19174e-07, 0.0044966, 3.45399e-07, 0.00223434, 1.72537e-07
-0.357793, -4.24394e-06, 4.4723e-06, -0.0871878, -1.37336e-07, -0.0891636, -1.37336e-07, 0.042177, -5.70026e-06, 4.90056e-06, -0.39997, 1.45631e-06, -4.28263e-07, 0.00197572, 0, -0.0891636, -1.37336e-07, -0.0797339, -5.25343e-07, -0.0713009, -1.12849e-06, -0.0637591, -1.91225e-06, -0.0570143, -2.84347e-06, -0.0509822, -3.89085e-06, -0.0455873, -5.02539e-06, -0.0407624, -6.22116e-06, -0.0364469, -7.44084e-06, -0.0325871, -8.42162e-06, -0.0291345, -9.10467e-06, -0.0260462, -9.52769e-06, -0.0232834, -9.72558e-06, -0.0208117, -9.73015e-06, -0.0186002, -9.56984e-06, -0.0166211, -9.26975e-06, -0.0148498, -8.85171e-06, -0.0132641, -8.35308e-06, -0.0118442, -7.86608e-06, -0.0105724, -7.39971e-06, -0.0094327, -6.9524e-06, -0.00841093, -6.52263e-06, -0.0074943, -6.10896e-06, -0.00667135, -5.71001e-06, -0.00593179, -5.32441e-06, -0.00526638, -4.95087e-06, -0.00466679, -4.58814e-06, -0.00412555, -4.235e-06, -0.00363587, -3.89024e-06, -0.00319164, -3.5527e-06, -0.0027873, -3.22125e-06, -0.00241781, -2.89476e-06, -0.00207854, -2.57214e-06, -0.00176525, -2.25228e-06, -0.00147402, -1.93411e-06, -0.00120123, -1.61655e-06, -0.000943443, -1.29852e-06, -0.000697453, -9.78938e-07, -0.000460181, -6.56724e-07, -0.000228661, -3.30782e-07
-0.346499, 0.000315275, -0.000797574, -0.104648, 9.37343e-05, -0.112551, 9.37343e-05, 0.0532398, 0.000313819, -0.000797145, -0.399739, 1.45621e-06, -4.28263e-07, 0.0079029, 0, -0.112551, 9.37343e-05, -0.100648, 0.000202082, -0.0900027, 0.000343628, -0.0804828, 0.000512609, -0.0719689, 0.000703367, -0.0643546, 0.000910416, -0.0575447, 0.00112854, -0.0514541, 0.00135017, -0.0460068, 0.00152697, -0.0411345, 0.00164794, -0.0367764, 0.00171996, -0.032878, 0.00174967, -0.0293906, 0.00174332, -0.0262705, 0.00170663, -0.0234789, 0.00164479, -0.0209807, 0.00156236, -0.0187448, 0.00146651, -0.0167432, 0.00137364, -0.0149509, 0.00128531, -0.0133455, 0.00120122, -0.0119069, 0.00112109, -0.0106171, 0.00104464, -0.00946002, 0.000971602, -0.00842121, 0.000901743, -0.00748767, 0.00083482, -0.00664772, 0.000770605, -0.00589087, 0.00070888, -0.00520766, 0.000649436, -0.00458954, 0.000592071, -0.00402879, 0.000536589, -0.0035184, 0.000482802, -0.00305199, 0.000430527, -0.00262373, 0.000379587, -0.00222826, 0.000329808, -0.00186065, 0.000281021, -0.0015163, 0.000233059, -0.0011909, 0.000185761, -0.000880392, 0.000138964, -0.000580884, 9.25108e-05, -0.000288638, 4.62418e-05
-0.35064, 0.000327267, -0.000792805, -0.0846921, 0.000201046, -0.102474, 0.000201046, 0.048473, 0.000325811, -0.000792377, -0.399113, 1.45595e-06, -4.28263e-07, 0.0177815, 0, -0.102474, 0.000201046, -0.0916363, 0.00034189, -0.0819444, 0.000510062, -0.0732768, 0.000699956, -0.0655252, 0.000906141, -0.0585926, 0.00112346, -0.0523925, 0.00134445, -0.0468472, 0.00152098, -0.0418876, 0.0016421, -0.0374515, 0.00171463, -0.0334836, 0.00174516, -0.0299343, 0.00173986, -0.0267591, 0.00170441, -0.0239184, 0.00164392, -0.0213767, 0.00156289, -0.0191022, 0.00146844, -0.0170665, 0.00137696, -0.0152441, 0.00129001, -0.0136123, 0.0012073, -0.0121506, 0.00112855, -0.0108408, 0.00105348, -0.00966649, 0.000981849, -0.00861303, 0.000913408, -0.00766723, 0.000847926, -0.00681727, 0.000785179, -0.00605252, 0.000724955, -0.00536344, 0.000667049, -0.00474139, 0.000611264, -0.00417862, 0.00055741, -0.00366807, 0.000505306, -0.00320338, 0.000454773, -0.00277873, 0.000405639, -0.00238881, 0.000357739, -0.00202876, 0.000310909, -0.00169406, 0.000264989, -0.00138054, 0.000219824, -0.00108428, 0.000175259, -0.000801566, 0.000131144, -0.000528875, 8.73289e-05, -0.000262795, 4.36637e-05
-0.354108, 0.000337363, -0.000803296, -0.0609559, 0.000347067, -0.0925675, 0.000347067, 0.0437871, 0.000335908, -0.000802868, -0.397895, 1.45542e-06, -4.28263e-07, 0.0316116, 0, -0.0925675, 0.000347067, -0.0827778, 0.000517839, -0.0740229, 0.000710717, -0.0661932, 0.000920212, -0.0591909, 0.00114112, -0.0529285, 0.00136588, -0.0473277, 0.00154564, -0.0423185, 0.00166925, -0.0378383, 0.00174363, -0.0338311, 0.00177543, -0.0302468, 0.00177089, -0.0270406, 0.00173577, -0.0241723, 0.00167522, -0.0216062, 0.00159378, -0.0193102, 0.00149866, -0.0172556, 0.00140657, -0.0154167, 0.0013191, -0.0137705, 0.00123596, -0.0122964, 0.00115686, -0.010976, 0.00108154, -0.00979281, 0.00100974, -0.00873203, 0.00094121, -0.00778041, 0.000875726, -0.00692604, 0.000813064, -0.00615824, 0.000753009, -0.00546743, 0.000695358, -0.00484496, 0.000639915, -0.00428304, 0.000586492, -0.00377467, 0.000534907, -0.00331348, 0.000484985, -0.00289371, 0.000436556, -0.00251011, 0.000389456, -0.00215789, 0.000343525, -0.00183264, 0.000298606, -0.0015303, 0.000254547, -0.00124708, 0.000211199, -0.00097946, 0.000168412, -0.000724079, 0.000126043, -0.000477749, 8.39465e-05, -0.000237391, 4.19799e-05
-0.356547, 0.000340437, -0.000804726, -0.033772, 0.000520111, -0.0831651, 0.000520111, 0.0393395, 0.000338982, -0.000804298, -0.395886, 1.45456e-06, -4.28263e-07, 0.0493931, 0, -0.0831651, 0.000520111, -0.0743698, 0.000713919, -0.0665041, 0.000924485, -0.0594697, 0.00114661, -0.0531787, 0.00137272, -0.0475524, 0.00155374, -0.0425205, 0.00167845, -0.0380201, 0.00175379, -0.033995, 0.00178642, -0.0303948, 0.0017826, -0.0271745, 0.00174807, -0.0242939, 0.001688, -0.0217171, 0.00160691, -0.0194116, 0.00151205, -0.0173488, 0.00142023, -0.0155029, 0.00133309, -0.0138508, 0.00125031, -0.0123718, 0.00117162, -0.0110474, 0.00109675, -0.00986112, 0.00102545, -0.00879812, 0.000957478, -0.00784509, 0.000892598, -0.00699012, 0.000830592, -0.00622254, 0.000771249, -0.00553273, 0.000714369, -0.00491208, 0.000659757, -0.00435284, 0.000607229, -0.003848, 0.000556605, -0.00339127, 0.000507715, -0.00297692, 0.000460391, -0.00259979, 0.000414474, -0.00225515, 0.000369807, -0.0019387, 0.000326237, -0.00164649, 0.000283618, -0.00137486, 0.000241804, -0.00112041, 0.000200654, -0.000879973, 0.000160026, -0.000650532, 0.000119783, -0.000429222, 7.97889e-05, -0.000213278, 3.99064e-05
-0.358056, 0.000324042, -0.00076038, -0.00251473, 0.000676844, -0.0736408, 0.000676844, 0.0348342, 0.000322588, -0.000759952, -0.39289, 1.45328e-06, -4.28263e-07, 0.0711261, 0, -0.0736408, 0.000676844, -0.0658528, 0.000876577, -0.0588879, 0.00108734, -0.0526591, 0.00130199, -0.0470885, 0.00147398, -0.0421065, 0.00159268, -0.0376509, 0.00166463, -0.0336659, 0.00169616, -0.0301018, 0.00169316, -0.0269139, 0.00166108, -0.0240624, 0.00160476, -0.0215117, 0.00152851, -0.01923, 0.00143916, -0.0171885, 0.00135271, -0.015362, 0.0012707, -0.0137275, 0.00119285, -0.0122645, 0.00111891, -0.0109549, 0.0010486, -0.00978221, 0.00098171, -0.0087318, 0.000917998, -0.00779053, 0.00085725, -0.00694665, 0.000799261, -0.0061896, 0.000743834, -0.00550991, 0.000690781, -0.00489911, 0.000639921, -0.00434954, 0.000591081, -0.00385434, 0.000544097, -0.00340732, 0.000498808, -0.00300289, 0.00045506, -0.002636, 0.000412705, -0.00230205, 0.000371599, -0.00199688, 0.000331602, -0.00171668, 0.000292578, -0.00145793, 0.000254395, -0.00121741, 0.000216923, -0.000992101, 0.000180035, -0.000779196, 0.000143605, -0.000576031, 0.000107508, -0.000380067, 7.16236e-05, -0.000188853, 3.58281e-05
-0.359506, 0.000324232, -0.00075895, 0.0350763, 0.000879623, -0.0617342, 0.000879623, 0.0292021, 0.000322781, -0.000758522, -0.388708, 1.45149e-06, -4.28263e-07, 0.0968105, 0, -0.0617342, 0.000879623, -0.0552054, 0.00109125, -0.0493666, 0.00130687, -0.0441449, 0.00147977, -0.039475, 0.00159927, -0.0352986, 0.00167193, -0.0315633, 0.00170407, -0.0282227, 0.00170162, -0.0252348, 0.00166999, -0.0225623, 0.00161405, -0.0201719, 0.00153808, -0.0180336, 0.00144895, -0.0161208, 0.00136273, -0.0144094, 0.00128099, -0.0128782, 0.00120344, -0.0115079, 0.00112983, -0.0102815, 0.00105989, -0.00918367, 0.000993398, -0.00820058, 0.000930124, -0.00732, 0.000869854, -0.00653092, 0.000812384, -0.00582348, 0.000757517, -0.00518883, 0.000705068, -0.00461905, 0.000654858, -0.004107, 0.000606717, -0.00364628, 0.000560483, -0.00323115, 0.000515996, -0.00285641, 0.000473108, -0.00251737, 0.000431671, -0.0022098, 0.000391546, -0.00192985, 0.000352595, -0.00167402, 0.000314687, -0.00143912, 0.000277693, -0.00122221, 0.000241487, -0.00102057, 0.000205945, -0.000831694, 0.000170948, -0.000653212, 0.000136376, -0.000482896, 0.000102111, -0.000318616, 6.80377e-05, -0.000158318, 3.40393e-05
-0.358092, 0.000320395, -0.000750844, 0.0734868, 0.00108877, -0.0529596, 0.00108877, 0.0250514, 0.000318946, -0.000750415, -0.383143, 1.44911e-06, -4.28263e-07, 0.126446, 0, -0.0529596, 0.00108877, -0.0473587, 0.00130407, -0.0423499, 0.00147682, -0.0378703, 0.00159637, -0.0338642, 0.00166926, -0.0302814, 0.00170177, -0.0270771, 0.00169979, -0.0242112, 0.00166873, -0.021648, 0.00161342, -0.0193554, 0.00153811, -0.0173048, 0.00144965, -0.0154704, 0.00136411, -0.0138294, 0.00128304, -0.0123613, 0.00120618, -0.0110477, 0.00113325, -0.00987226, 0.00106402, -0.00882017, 0.00099825, -0.00787834, 0.000935712, -0.00703499, 0.000876196, -0.00627957, 0.000819502, -0.00560265, 0.000765435, -0.00499576, 0.000713813, -0.00445132, 0.00066446, -0.00396252, 0.000617209, -0.00352325, 0.0005719, -0.00312802, 0.000528378, -0.00277189, 0.000486497, -0.00245041, 0.000446112, -0.00215956, 0.000407089, -0.0018957, 0.000369293, -0.00165555, 0.000332597, -0.00143608, 0.000296876, -0.00123457, 0.000262008, -0.00104849, 0.000227876, -0.000875512, 0.000194363, -0.00071348, 0.000161354, -0.000560367, 0.000128739, -0.000414259, 9.64056e-05, -0.000273329, 6.42442e-05, -0.000135816, 3.21455e-05
-0.35513, 0.000311337, -0.000731293, 0.115592, 0.00128663, -0.0441173, 0.00128663, 0.0208688, 0.000309891, -0.000730865, -0.375999, 1.44605e-06, -4.28263e-07, 0.159709, 0, -0.0441173, 0.00128663, -0.0394516, 0.00145727, -0.035279, 0.00157549, -0.0315474, 0.00164772, -0.0282101, 0.00168017, -0.0252255, 0.00167863, -0.0225562, 0.00164841, -0.0201688, 0.00159428, -0.0180336, 0.00152041, -0.0161238, 0.00143355, -0.0144155, 0.00134958, -0.0128874, 0.00127003, -0.0115204, 0.00119465, -0.0102974, 0.00112317, -0.00920318, 0.00105535, -0.00822396, 0.000990956, -0.00734753, 0.00092978, -0.00656295, 0.000871609, -0.0058604, 0.000816245, -0.00523111, 0.000763501, -0.00466721, 0.000713197, -0.00416165, 0.000665164, -0.00370811, 0.000619237, -0.00330092, 0.000575262, -0.00293499, 0.000533088, -0.00260575, 0.000492573, -0.00230909, 0.00045358, -0.00204128, 0.000415974, -0.00179899, 0.00037963, -0.00157919, 0.000344424, -0.00137913, 0.000310235, -0.00119631, 0.000276948, -0.00102844, 0.000244451, -0.000873428, 0.000212631, -0.000729334, 0.000181382, -0.000594356, 0.000150596, -0.000466807, 0.00012017, -0.000345093, 8.99998e-05, -0.000227693, 5.99828e-05, -0.00011314, 3.0017e-05
