pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad], v_k+40 [m/s], delta_k+40 [rad], v_k+41 [m/s], delta_k+41 [rad], v_k+42 [m/s], delta_k+42 [rad], v_k+43 [m/s], delta_k+43 [rad], v_k+44 [m/s], delta_k+44 [rad], v_k+45 [m/s], delta_k+45 [rad], v_k+46 [m/s], delta_k+46 [rad], v_k+47 [m/s], delta_k+47 [rad], v_k+48 [m/s], delta_k+48 [rad], v_k+49 [m/s], delta_k+49 [rad]
0.776727, 1.15624e-05, -1.07924e-05, 0.295355, -1.49712e-06, -0.00464455, -1.49712e-06, 0.0024415, 1.09406e-05, -1.03641e-05, 0.774286, 6.21803e-07, -4.28263e-07, 0.3, 0, -0.00464455, -1.49712e-06, -0.0042027, -1.2466e-06, -0.00380287, -1.0085e-06, -0.00344107, -7.82631e-07, -0.00311368, -5.68768e-07, -0.00281743, -3.66668e-07, -0.00254935, -1.76098e-07, -0.00230677, 3.17774e-09, -0.00208725, 1.71389e-07, -0.00188861, 3.28766e-07, -0.00170885, 4.75536e-07, -0.00154618, 6.11924e-07, -0.00139897, 7.38153e-07, -0.00126575, 8.54445e-07, -0.00114519, 9.61018e-07, -0.00103609, 1.05809e-06, -0.000937338, 1.14588e-06, -0.000847964, 1.22459e-06, -0.000767069, 1.29444e-06, -0.000693846, 1.35563e-06, -0.00062756, 1.40838e-06, -0.000567551, 1.45288e-06, -0.000513216, 1.48933e-06, -0.000464014, 1.51795e-06, -0.000419453, 1.53892e-06, -0.000379085, 1.55244e-06, -0.000342509, 1.5587e-06, -0.000309357, 1.5579e-06, -0.000279299, 1.55023e-06, -0.000252035, 1.53586e-06, -0.00022729, 1.51499e-06, -0.000204819, 1.48781e-06, -0.000184395, 1.45448e-06, -0.000165816, 1.41519e-06, -0.000148894, 1.37012e-06, -0.000133462, 1.31944e-06, -0.000119364, 1.26333e-06, -0.00010646, 1.20195e-06, -9.46208e-05, 1.13548e-06, -8.37275e-05, 1.06408e-06, -7.36715e-05, 9.87926e-07, -6.43522e-05, 9.07176e-07, -5.56765e-05, 8.21993e-07, -4.75575e-05, 7.32539e-07, -3.99141e-05, 6.38974e-07, -3.26698e-05, 5.41455e-07, -2.57522e-05, 4.4014e-07, -1.90921e-05, 3.35184e-07, -1.2623e-05, 2.2674e-07, -6.28011e-06, 1.14922e-07
0.786934, 1.1034e-05, -8.88506e-06, 0.304474, -2.63812e-06, 0.00447433, -2.63812e-06, -0.00235202, 1.04251e-05, -8.4568e-06, 0.789286, 6.08954e-07, -4.28263e-07, 0.3, 0, 0.00447433, -2.63812e-06, 0.00404867, -2.3628e-06, 0.0036635, -2.09965e-06, 0.00331496, -1.84855e-06, 0.00299957, -1.60927e-06, 0.00271417, -1.3816e-06, 0.00245592, -1.16533e-06, 0.00222223, -9.6024e-07, 0.00201075, -7.66122e-07, 0.00181939, -5.82768e-07, 0.00164622, -4.09969e-07, 0.00148951, -2.4752e-07, 0.0013477, -9.52174e-08, 0.00121937, 4.71423e-08, 0.00110322, 1.79759e-07, 0.000998114, 3.02833e-07, 0.000902985, 4.16559e-07, 0.000816887, 5.21134e-07, 0.000738957, 6.1675e-07, 0.000668417, 7.03599e-07, 0.000604561, 7.8187e-07, 0.00054675, 8.51751e-07, 0.000494408, 9.13427e-07, 0.000447009, 9.67082e-07, 0.00040408, 1.0129e-06, 0.000365192, 1.05105e-06, 0.000329956, 1.08172e-06, 0.00029802, 1.10509e-06, 0.000269063, 1.12132e-06, 0.000242798, 1.13058e-06, 0.00021896, 1.13306e-06, 0.000197312, 1.12891e-06, 0.000177637, 1.1183e-06, 0.000159739, 1.10139e-06, 0.000143438, 1.07835e-06, 0.000128571, 1.04934e-06, 0.00011499, 1.0145e-06, 0.000102559, 9.74009e-07, 9.1153e-05, 9.28007e-07, 8.0659e-05, 8.7665e-07, 7.09715e-05, 8.20088e-07, 6.19938e-05, 7.58469e-07, 5.3636e-05, 6.91941e-07, 4.58146e-05, 6.20647e-07, 3.84513e-05, 5.44732e-07, 3.14725e-05, 4.64336e-07, 2.48084e-05, 3.79601e-07, 1.83924e-05, 2.90663e-07, 1.21604e-05, 1.9766e-07, 6.04995e-06, 1.00677e-07
0.797275, 1.01742e-05, -6.50087e-06, 0.313336, -3.87312e-06, 0.0133362, -3.87312e-06, -0.00701042, 9.57812e-06, -6.07261e-06, 0.804286, 5.96104e-07, -4.28263e-07, 0.3, 0, 0.0133362, -3.87312e-06, 0.0120674, -3.57637e-06, 0.0109194, -3.29122e-06, 0.00988054, -3.01759e-06, 0.00894049, -2.75529e-06, 0.00808984, -2.50413e-06, 0.0073201, -2.26394e-06, 0.00662355, -2.03452e-06, 0.00599324, -1.81569e-06, 0.00542286, -1.60729e-06, 0.00490671, -1.40911e-06, 0.00443963, -1.22099e-06, 0.00401695, -1.04276e-06, 0.00363443, -8.7422e-07, 0.00328826, -7.15213e-07, 0.00297497, -5.65561e-07, 0.00269143, -4.25092e-07, 0.00243481, -2.93636e-07, 0.00220253, -1.71025e-07, 0.00199228, -5.70913e-08, 0.00180195, 4.83307e-08, 0.00162964, 1.45405e-07, 0.00147363, 2.34293e-07, 0.00133235, 3.15155e-07, 0.0012044, 3.8815e-07, 0.00108849, 4.53435e-07, 0.000983465, 5.11164e-07, 0.000888275, 5.61492e-07, 0.000801969, 6.04568e-07, 0.000723682, 6.40543e-07, 0.000652631, 6.69564e-07, 0.000588107, 6.91777e-07, 0.000529464, 7.07325e-07, 0.000476116, 7.16351e-07, 0.000427529, 7.18994e-07, 0.000383217, 7.15392e-07, 0.000342738, 7.05681e-07, 0.000305685, 6.89995e-07, 0.00027169, 6.68467e-07, 0.000240412, 6.41228e-07, 0.000211537, 6.08404e-07, 0.000184778, 5.70124e-07, 0.000159867, 5.26511e-07, 0.000136555, 4.77688e-07, 0.000114608, 4.23777e-07, 9.38066e-05, 3.64896e-07, 7.39438e-05, 3.01163e-07, 5.48204e-05, 2.32694e-07, 3.62452e-05, 1.59602e-07, 1.80324e-05, 8.19383e-08
0.825066, 8.45828e-06, -2.68618e-06, 0.289004, -5.52785e-06, -0.0109958, -5.52785e-06, 0.00578014, 7.87502e-06, -2.25791e-06, 0.819286, 5.83254e-07, -4.28263e-07, 0.3, 0, -0.0109958, -5.52785e-06, -0.00994968, -5.2129e-06, -0.00900311, -4.90816e-06, -0.00814657, -4.61364e-06, -0.00737149, -4.32919e-06, -0.00667012, -4.05469e-06, -0.00603546, -3.79e-06, -0.00546116, -3.53499e-06, -0.00494146, -3.28954e-06, -0.00447118, -3.0535e-06, -0.00404561, -2.82676e-06, -0.0036605, -2.60917e-06, -0.003312, -2.40062e-06, -0.00299661, -2.20097e-06, -0.00271119, -2.01009e-06, -0.00245288, -1.82786e-06, -0.0022191, -1.65415e-06, -0.00200751, -1.48884e-06, -0.001816, -1.33179e-06, -0.00164265, -1.1829e-06, -0.00148572, -1.04202e-06, -0.00134365, -9.09055e-07, -0.00121501, -7.8387e-07, -0.00109853, -6.66349e-07, -0.000993033, -5.56375e-07, -0.000897466, -4.53833e-07, -0.000810873, -3.58607e-07, -0.000732388, -2.70586e-07, -0.000661228, -1.89657e-07, -0.00059668, -1.15711e-07, -0.000538098, -4.86399e-08, -0.000484898, 1.16636e-08, -0.000436547, 6.53038e-08, -0.000392561, 1.12384e-07, -0.0003525, 1.53005e-07, -0.000315965, 1.87267e-07, -0.000282589, 2.15267e-07, -0.00025204, 2.37102e-07, -0.00022401, 2.52864e-07, -0.000198221, 2.62647e-07, -0.000174414, 2.6654e-07, -0.000152351, 2.64632e-07, -0.000131811, 2.57009e-07, -0.00011259, 2.43755e-07, -9.44946e-05, 2.24953e-07, -7.73441e-05, 2.00683e-07, -6.09671e-05, 1.71023e-07, -4.51997e-05, 1.36051e-07, -2.98844e-05, 9.58417e-08, -1.48678e-05, 5.03909e-08
0.83976, 7.81678e-06, -1.7325e-06, 0.289586, -5.74802e-06, -0.0104141, -5.74802e-06, 0.00547436, 7.24637e-06, -1.30424e-06, 0.834286, 5.70404e-07, -4.28263e-07, 0.3, 0, -0.0104141, -5.74802e-06, -0.00942334, -5.4382e-06, -0.00852684, -5.13798e-06, -0.00771561, -4.84736e-06, -0.00698153, -4.56622e-06, -0.00631727, -4.29446e-06, -0.00571618, -4.03195e-06, -0.00517226, -3.77858e-06, -0.00468006, -3.53423e-06, -0.00423465, -3.29879e-06, -0.0038316, -3.07215e-06, -0.00346686, -2.85419e-06, -0.00313679, -2.64479e-06, -0.00283809, -2.44385e-06, -0.00256777, -2.25124e-06, -0.00232312, -2.06686e-06, -0.00210171, -1.89059e-06, -0.00190131, -1.72233e-06, -0.00171993, -1.56195e-06, -0.00155575, -1.40936e-06, -0.00140712, -1.26443e-06, -0.00127257, -1.12708e-06, -0.00115074, -9.97178e-07, -0.00104042, -8.74633e-07, -0.000940502, -7.59336e-07, -0.000849989, -6.51184e-07, -0.000767977, -5.50077e-07, -0.000693645, -4.55913e-07, -0.000626249, -3.68594e-07, -0.000565115, -2.88023e-07, -0.000509633, -2.14103e-07, -0.000459247, -1.4674e-07, -0.000413453, -8.58429e-08, -0.000371794, -3.13191e-08, -0.000333853, 1.69204e-08, -0.00029925, 5.89629e-08, -0.00026764, 9.48945e-08, -0.000238707, 1.24799e-07, -0.00021216, 1.48759e-07, -0.000187735, 1.66855e-07, -0.000165187, 1.79165e-07, -0.000144291, 1.85767e-07, -0.000124838, 1.86734e-07, -0.000106634, 1.82141e-07, -8.94958e-05, 1.72057e-07, -7.32526e-05, 1.56552e-07, -5.77419e-05, 1.35693e-07, -4.28087e-05, 1.09546e-07, -2.83035e-05, 7.81738e-08, -1.40813e-05, 4.15608e-08
0.851349, 7.27033e-06, -7.78829e-07, 0.296074, -6.05694e-06, -0.00392579, -6.05694e-06, 0.00206367, 6.71278e-06, -3.50566e-07, 0.849286, 5.57554e-07, -4.28263e-07, 0.3, 0, -0.00392579, -6.05694e-06, -0.00355231, -5.74781e-06, -0.00321436, -5.44779e-06, -0.00290855, -5.15688e-06, -0.00263182, -4.875e-06, -0.00238142, -4.60204e-06, -0.00215483, -4.3379e-06, -0.00194978, -4.08248e-06, -0.00176424, -3.83568e-06, -0.00159633, -3.5974e-06, -0.0014444, -3.36754e-06, -0.0013069, -3.146e-06, -0.00118247, -2.93267e-06, -0.00106987, -2.72746e-06, -0.000967969, -2.53026e-06, -0.000875746, -2.34098e-06, -0.00079228, -2.15951e-06, -0.000716737, -1.98577e-06, -0.000648362, -1.81964e-06, -0.00058647, -1.66103e-06, -0.000530442, -1.50986e-06, -0.000479719, -1.36601e-06, -0.000433794, -1.2294e-06, -0.000392206, -1.09993e-06, -0.00035454, -9.77508e-07, -0.00032042, -8.62048e-07, -0.000289504, -7.53457e-07, -0.000261483, -6.51647e-07, -0.000236077, -5.56528e-07, -0.000213031, -4.68016e-07, -0.000192116, -3.86027e-07, -0.000173122, -3.10475e-07, -0.000155859, -2.41281e-07, -0.000140155, -1.78365e-07, -0.000125852, -1.21647e-07, -0.000112808, -7.10504e-08, -0.000100892, -2.65012e-08, -8.9985e-05, 1.20744e-08, -7.99778e-05, 4.47479e-08, -7.07703e-05, 7.15892e-08, -6.22705e-05, 9.26661e-08, -5.43934e-05, 1.08045e-07, -4.70603e-05, 1.17789e-07, -4.01977e-05, 1.21962e-07, -3.37372e-05, 1.20624e-07, -2.7614e-05, 1.13832e-07, -2.17669e-05, 1.01645e-07, -1.61375e-05, 8.41159e-08, -1.06695e-05, 6.12982e-08, -5.30823e-06, 3.31633e-08
0.863067, 6.79262e-06, 1.74846e-07, 0.302318, -6.43098e-06, 0.00231815, -6.43098e-06, -0.00121858, 6.24792e-06, 6.03108e-07, 0.864286, 5.44705e-07, -4.28263e-07, 0.3, 0, 0.00231815, -6.43098e-06, 0.00209761, -6.11929e-06, 0.00189806, -5.81629e-06, 0.00171748, -5.52204e-06, 0.00155407, -5.23643e-06, 0.00140621, -4.95939e-06, 0.00127241, -4.69083e-06, 0.00115133, -4.43066e-06, 0.00104177, -4.17879e-06, 0.000942624, -3.93514e-06, 0.000852905, -3.69962e-06, 0.000771715, -3.47214e-06, 0.000698242, -3.25261e-06, 0.000631752, -3.04095e-06, 0.000571579, -2.83706e-06, 0.000517122, -2.64087e-06, 0.000467836, -2.45227e-06, 0.000423228, -2.27119e-06, 0.000382853, -2.09753e-06, 0.000346306, -1.93122e-06, 0.000313222, -1.77216e-06, 0.000283271, -1.62028e-06, 0.000256152, -1.47549e-06, 0.000231595, -1.3377e-06, 0.000209354, -1.20684e-06, 0.000189206, -1.08283e-06, 0.00017095, -9.6558e-07, 0.000154404, -8.55018e-07, 0.000139402, -7.51066e-07, 0.000125793, -6.53648e-07, 0.000113443, -5.62692e-07, 0.000102227, -4.78123e-07, 9.20337e-05, -3.9987e-07, 8.27605e-05, -3.27863e-07, 7.43149e-05, -2.62035e-07, 6.66124e-05, -2.02318e-07, 5.95761e-05, -1.48648e-07, 5.31355e-05, -1.0096e-07, 4.72263e-05, -5.91947e-08, 4.17894e-05, -2.32909e-08, 3.67703e-05, 6.80909e-09, 3.21189e-05, 3.11613e-08, 2.77888e-05, 4.98199e-08, 2.37365e-05, 6.28375e-08, 1.99216e-05, 7.02642e-08, 1.63059e-05, 7.21487e-08, 1.28532e-05, 6.85374e-08, 9.52911e-06, 5.94749e-08, 6.30029e-06, 4.50041e-08, 3.13447e-06, 2.50832e-08
0.876571, 5.83929e-06, 2.34474e-06, 0.305165, -7.39546e-06, 0.00516487, -7.39546e-06, -0.00271502, 5.30744e-06, 2.773e-06, 0.879286, 5.31855e-07, -4.28263e-07, 0.3, 0, 0.00516487, -7.39546e-06, 0.00467351, -7.07225e-06, 0.00422889, -6.75698e-06, 0.00382656, -6.44974e-06, 0.0034625, -6.15048e-06, 0.00313306, -5.85913e-06, 0.00283495, -5.57564e-06, 0.00256519, -5.29995e-06, 0.00232108, -5.032e-06, 0.00210018, -4.77174e-06, 0.00190028, -4.51909e-06, 0.00171939, -4.27401e-06, 0.00155569, -4.03644e-06, 0.00140755, -3.80629e-06, 0.00127349, -3.58353e-06, 0.00115215, -3.36808e-06, 0.00104234, -3.15989e-06, 0.000942958, -2.95888e-06, 0.000853002, -2.76501e-06, 0.000771575, -2.5782e-06, 0.000697864, -2.39841e-06, 0.000631131, -2.22556e-06, 0.00057071, -2.05959e-06, 0.000515996, -1.90046e-06, 0.000466442, -1.74809e-06, 0.000421553, -1.60244e-06, 0.000380879, -1.46344e-06, 0.000344014, -1.33105e-06, 0.000310588, -1.20519e-06, 0.000280269, -1.08583e-06, 0.000252753, -9.72914e-07, 0.000227764, -8.66383e-07, 0.000205052, -7.6619e-07, 0.000184392, -6.72289e-07, 0.000165575, -5.84632e-07, 0.000148413, -5.03175e-07, 0.000132736, -4.27874e-07, 0.000118387, -3.58688e-07, 0.000105221, -2.95575e-07, 9.31072e-05, -2.38499e-07, 8.19247e-05, -1.87422e-07, 7.15614e-05, -1.4231e-07, 6.19137e-05, -1.03131e-07, 5.28852e-05, -6.98536e-08, 4.43855e-05, -4.24489e-08, 3.63297e-05, -2.08906e-08, 2.86371e-05, -5.15388e-09, 2.1231e-05, 4.78367e-09, 1.40371e-05, 8.94297e-09, 6.98365e-06, 7.25142e-09
0.891707, 5.64276e-06, 2.93738e-06, 0.304905, -7.72839e-06, 0.00490498, -7.72839e-06, -0.0025784, 5.12376e-06, 3.36564e-06, 0.894286, 5.19005e-07, -4.28263e-07, 0.3, 0, 0.00490498, -7.72839e-06, 0.00443835, -7.39855e-06, 0.0040161, -7.07656e-06, 0.00363402, -6.76249e-06, 0.00328827, -6.45632e-06, 0.00297541, -6.15798e-06, 0.0026923, -5.86743e-06, 0.00243611, -5.58462e-06, 0.00220429, -5.30949e-06, 0.0019945, -5.04199e-06, 0.00180467, -4.78207e-06, 0.00163288, -4.52967e-06, 0.00147741, -4.28474e-06, 0.00133673, -4.04723e-06, 0.00120941, -3.81707e-06, 0.00109418, -3.59421e-06, 0.000989896, -3.37859e-06, 0.000895511, -3.17017e-06, 0.00081008, -2.96888e-06, 0.000732751, -2.77466e-06, 0.000662749, -2.58747e-06, 0.000599374, -2.40725e-06, 0.000541993, -2.23394e-06, 0.000490033, -2.06748e-06, 0.000442972, -1.90784e-06, 0.000400341, -1.75494e-06, 0.000361714, -1.60875e-06, 0.000326704, -1.46921e-06, 0.00029496, -1.33627e-06, 0.000266167, -1.20989e-06, 0.000240035, -1.09001e-06, 0.000216303, -9.766e-07, 0.000194735, -8.69602e-07, 0.000175113, -7.68977e-07, 0.000157243, -6.74684e-07, 0.000140946, -5.86684e-07, 0.000126057, -5.04938e-07, 0.00011243, -4.29409e-07, 9.99264e-05, -3.60062e-07, 8.84223e-05, -2.96865e-07, 7.78024e-05, -2.39785e-07, 6.79606e-05, -1.88794e-07, 5.87984e-05, -1.43864e-07, 5.02241e-05, -1.04969e-07, 4.21521e-05, -7.20873e-08, 3.45016e-05, -4.5196e-08, 2.71962e-05, -2.42764e-08, 2.01627e-05, -9.31133e-09, 1.33308e-05, -2.85396e-10, 6.63224e-06, 2.72002e-09
0.90238, 5.50402e-06, 3.33459e-06, 0.313136, -7.9471e-06, 0.0131363, -7.9471e-06, -0.00690534, 4.99787e-06, 3.76285e-06, 0.909286, 5.06155e-07, -4.28263e-07, 0.3, 0, 0.0131363, -7.9471e-06, 0.0118866, -7.61305e-06, 0.0107557, -7.28675e-06, 0.00973244, -6.96833e-06, 0.00880648, -6.65773e-06, 0.00796858, -6.3549e-06, 0.00721037, -6.05981e-06, 0.00652427, -5.7724e-06, 0.0059034, -5.49264e-06, 0.00534158, -5.22046e-06, 0.00483316, -4.95583e-06, 0.00437308, -4.69869e-06, 0.00395673, -4.44899e-06, 0.00357995, -4.20667e-06, 0.00323897, -3.9717e-06, 0.00293038, -3.74401e-06, 0.00265109, -3.52356e-06, 0.00239831, -3.31029e-06, 0.00216952, -3.10414e-06, 0.00196242, -2.90508e-06, 0.00177494, -2.71304e-06, 0.00160521, -2.52798e-06, 0.00145154, -2.34984e-06, 0.00131238, -2.17858e-06, 0.00118634, -2.01414e-06, 0.00107217, -1.85648e-06, 0.000968723, -1.70555e-06, 0.000874961, -1.5613e-06, 0.000789947, -1.42368e-06, 0.000712834, -1.29265e-06, 0.000642849, -1.16818e-06, 0.000579292, -1.05021e-06, 0.000521528, -9.38697e-07, 0.000468979, -8.33614e-07, 0.000421121, -7.34917e-07, 0.000377473, -6.4257e-07, 0.0003376, -5.56538e-07, 0.000301103, -4.76788e-07, 0.000267618, -4.03288e-07, 0.000236808, -3.3601e-07, 0.000208366, -2.74924e-07, 0.000182009, -2.20006e-07, 0.000157471, -1.71231e-07, 0.000134508, -1.28577e-07, 0.00011289, -9.20249e-08, 9.24005e-05, -6.15568e-08, 7.28354e-05, -3.71569e-08, 5.39987e-05, -1.88119e-08, 3.57019e-05, -6.51011e-09, 1.77621e-05, -3.3866e-10
0.931629, 5.88376e-06, 2.5698e-06, 0.28603, -7.6706e-06, -0.0139697, -7.6706e-06, 0.00734345, 5.39046e-06, 2.99806e-06, 0.924286, 4.93305e-07, -4.28263e-07, 0.3, 0, -0.0139697, -7.6706e-06, -0.0126407, -7.33743e-06, -0.0114381, -7.01238e-06, -0.0103499, -6.69554e-06, -0.0093652, -6.38685e-06, -0.00847414, -6.08625e-06, -0.00766783, -5.7937e-06, -0.00693819, -5.50913e-06, -0.00627794, -5.23249e-06, -0.00568047, -4.96371e-06, -0.0051398, -4.70274e-06, -0.00465053, -4.44951e-06, -0.00420777, -4.20396e-06, -0.00380708, -3.96603e-06, -0.00344447, -3.73567e-06, -0.00311629, -3.5128e-06, -0.00281929, -3.29737e-06, -0.00255047, -3.08931e-06, -0.00230716, -2.88857e-06, -0.00208692, -2.69507e-06, -0.00188755, -2.50877e-06, -0.00170706, -2.32959e-06, -0.00154363, -2.15749e-06, -0.00139564, -1.99239e-06, -0.00126161, -1.83425e-06, -0.0011402, -1.683e-06, -0.00103018, -1.53859e-06, -0.000930472, -1.40095e-06, -0.000840065, -1.27005e-06, -0.000758059, -1.14582e-06, -0.000683634, -1.02821e-06, -0.000616045, -9.17171e-07, -0.000554616, -8.12653e-07, -0.000498734, -7.14608e-07, -0.000447838, -6.2299e-07, -0.000401422, -5.37753e-07, -0.000359019, -4.58854e-07, -0.000320207, -3.86252e-07, -0.000284596, -3.19908e-07, -0.000251832, -2.59782e-07, -0.000221586, -2.0584e-07, -0.000193556, -1.58048e-07, -0.000167461, -1.16372e-07, -0.000143041, -8.07829e-08, -0.000120052, -5.12529e-08, -9.82628e-05, -2.77558e-08, -7.74564e-05, -1.02678e-08, -5.74246e-05, 1.23289e-09, -3.7967e-05, 6.76621e-09, -1.8889e-05, 6.25543e-09
0.943342, 5.74995e-06, 2.88901e-06, 0.292284, -7.8277e-06, -0.00771634, -7.8277e-06, 0.00405625, 5.2695e-06, 3.31727e-06, 0.939286, 4.80456e-07, -4.28263e-07, 0.3, 0, -0.00771634, -7.8277e-06, -0.00698226, -7.49208e-06, -0.00631799, -7.16448e-06, -0.00571691, -6.84501e-06, -0.00517299, -6.53362e-06, -0.00468081, -6.23025e-06, -0.00423543, -5.93484e-06, -0.0038324, -5.64736e-06, -0.0034677, -5.36774e-06, -0.00313768, -5.09593e-06, -0.00283904, -4.83186e-06, -0.00256878, -4.57549e-06, -0.00232422, -4.32676e-06, -0.00210289, -4.08561e-06, -0.0019026, -3.85198e-06, -0.00172133, -3.6258e-06, -0.00155727, -3.40704e-06, -0.00140879, -3.19562e-06, -0.00127439, -2.99148e-06, -0.00115274, -2.79458e-06, -0.00104261, -2.60484e-06, -0.000942915, -2.42222e-06, -0.000852645, -2.24666e-06, -0.000770902, -2.0781e-06, -0.000696868, -1.91648e-06, -0.000629803, -1.76176e-06, -0.000569036, -1.61387e-06, -0.000513959, -1.47277e-06, -0.000464021, -1.3384e-06, -0.000418724, -1.21072e-06, -0.000377614, -1.08967e-06, -0.000340281, -9.75202e-07, -0.00030635, -8.67279e-07, -0.000275482, -7.6585e-07, -0.00024737, -6.70872e-07, -0.000221731, -5.82305e-07, -0.000198309, -5.00106e-07, -0.00017687, -4.24239e-07, -0.000157201, -3.54665e-07, -0.000139103, -2.91351e-07, -0.000122396, -2.34263e-07, -0.000106913, -1.83371e-07, -9.24995e-05, -1.38644e-07, -7.90108e-05, -1.00057e-07, -6.63123e-05, -6.75831e-08, -5.42768e-05, -4.12007e-08, -4.27841e-05, -2.08886e-08, -3.17192e-05, -6.62823e-09, -2.09716e-05, 1.59721e-09, -1.04336e-05, 3.70641e-09
0.95494, 5.68654e-06, 3.1712e-06, 0.298755, -8.01976e-06, -0.00124507, -8.01976e-06, 0.000654495, 5.21894e-06, 3.59946e-06, 0.954286, 4.67606e-07, -4.28263e-07, 0.3, 0, -0.00124507, -8.01976e-06, -0.00112662, -7.6793e-06, -0.00101944, -7.34688e-06, -0.00092245, -7.02257e-06, -0.000834686, -6.70636e-06, -0.00075527, -6.39817e-06, -0.000683406, -6.09797e-06, -0.000618376, -5.8057e-06, -0.00055953, -5.52131e-06, -0.00050628, -5.24476e-06, -0.000458092, -4.97597e-06, -0.000414485, -4.71491e-06, -0.000375023, -4.46151e-06, -0.000339311, -4.21572e-06, -0.000306993, -3.97748e-06, -0.000277744, -3.74675e-06, -0.000251273, -3.52345e-06, -0.000227314, -3.30754e-06, -0.000205629, -3.09896e-06, -0.000186, -2.89765e-06, -0.00016823, -2.70356e-06, -0.000152144, -2.51663e-06, -0.000137578, -2.33682e-06, -0.000124389, -2.16405e-06, -0.000112443, -1.99829e-06, -0.000101622, -1.83948e-06, -9.18165e-05, -1.68756e-06, -8.29296e-05, -1.54249e-06, -7.4872e-05, -1.40421e-06, -6.75631e-05, -1.27269e-06, -6.09298e-05, -1.14787e-06, -5.49058e-05, -1.0297e-06, -4.94309e-05, -9.1814e-07, -4.44503e-05, -8.13152e-07, -3.99142e-05, -7.14689e-07, -3.57773e-05, -6.22714e-07, -3.19981e-05, -5.37187e-07, -2.85389e-05, -4.58073e-07, -2.5365e-05, -3.85336e-07, -2.24449e-05, -3.18944e-07, -1.97492e-05, -2.58866e-07, -1.72509e-05, -2.05072e-07, -1.49252e-05, -1.57537e-07, -1.27488e-05, -1.16235e-07, -1.06998e-05, -8.11429e-08, -8.75781e-06, -5.22406e-08, -6.90341e-06, -2.95095e-08, -5.11804e-06, -1.29333e-08, -3.38386e-06, -2.49754e-09, -1.68351e-06, 1.7122e-09
