pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400249, -3.63004e-07, 9.06686e-07, 0.00130752, -3.8876e-13, 0.00130752, -3.8876e-13, -0.000241993, -2.93096e-07, 9.06686e-07, -0.400007, -6.99076e-08, 0, 1e-10, 0, 0.00130752, -3.8876e-13, 0.000954283, -1.66119e-08, 0.000696478, -6.3804e-08, 0.00050832, -1.37732e-07, 0.000370994, -2.34768e-07, 0.000270767, -3.51559e-07, 0.000197618, -4.85067e-07, 0.00014423, -6.32604e-07, 0.000105265, -7.91852e-07, 7.68271e-05, -9.58923e-07, 5.60718e-05, -1.1e-06, 4.09237e-05, -1.20608e-06, 2.9868e-05, -1.28037e-06, 2.1799e-05, -1.32577e-06, 1.59099e-05, -1.34497e-06, 1.16118e-05, -1.34048e-06, 8.47489e-06, -1.31468e-06, 6.1854e-06, -1.26984e-06, 4.51442e-06, -1.21083e-06, 3.29485e-06, -1.1509e-06, 2.40476e-06, -1.09157e-06, 1.75512e-06, -1.03282e-06, 1.28097e-06, -9.7465e-07, 9.34916e-07, -9.17035e-07, 6.82342e-07, -8.5996e-07, 4.97994e-07, -8.03404e-07, 3.6344e-07, -7.47345e-07, 2.65226e-07, -6.91762e-07, 1.9353e-07, -6.36628e-07, 1.41185e-07, -5.8192e-07, 1.02957e-07, -5.2761e-07, 7.50226e-08, -4.73671e-07, 5.45895e-08, -4.20075e-07, 3.96145e-08, -3.66791e-07, 2.86005e-08, -3.1379e-07, 2.04461e-08, -2.61043e-07, 1.43361e-08, -2.08516e-07, 9.65967e-09, -1.56181e-07, 5.94949e-09, -1.04004e-07, 2.83531e-09, -5.19549e-08
-0.400223, -3.7273e-07, 9.31086e-07, 0.00332219, -1.64458e-08, 0.00134647, -1.64458e-08, -0.000249201, -3.02823e-07, 9.05277e-07, -0.399974, -6.99067e-08, 2.58096e-08, 0.00197572, 0, 0.00134647, -1.64458e-08, 0.000982711, -6.31462e-08, 0.000717226, -1.36277e-07, 0.000523463, -2.32243e-07, 0.000382046, -3.47747e-07, 0.000278834, -4.79834e-07, 0.000203505, -6.25925e-07, 0.000148526, -7.83845e-07, 0.000108401, -9.49898e-07, 7.91158e-05, -1.0907e-06, 5.77422e-05, -1.19731e-06, 4.21428e-05, -1.27286e-06, 3.07577e-05, -1.32012e-06, 2.24484e-05, -1.34164e-06, 1.63839e-05, -1.33979e-06, 1.19578e-05, -1.31678e-06, 8.72736e-06, -1.27474e-06, 6.36966e-06, -1.21841e-06, 4.6489e-06, -1.16107e-06, 3.39301e-06, -1.10424e-06, 2.47639e-06, -1.04791e-06, 1.8074e-06, -9.92074e-07, 1.31913e-06, -9.36722e-07, 9.62768e-07, -8.81839e-07, 7.02669e-07, -8.2741e-07, 5.1283e-07, -7.73418e-07, 3.74267e-07, -7.19843e-07, 2.73127e-07, -6.66665e-07, 1.99296e-07, -6.13863e-07, 1.45391e-07, -5.61411e-07, 1.06024e-07, -5.09287e-07, 7.72575e-08, -4.57464e-07, 5.62157e-08, -4.05916e-07, 4.07947e-08, -3.54615e-07, 2.94525e-08, -3.03534e-07, 2.10552e-08, -2.52643e-07, 1.47632e-08, -2.01913e-07, 9.94743e-09, -1.51314e-07, 6.12673e-09, -1.00816e-07, 2.91978e-09, -5.03885e-08
-0.400073, -4.72779e-07, 1.18173e-06, 0.00968446, -7.93982e-08, 0.00178156, -7.93982e-08, -0.000329728, -4.02879e-07, 1.15592e-06, -0.399743, -6.99007e-08, 2.58096e-08, 0.0079029, 0, 0.00178156, -7.93982e-08, 0.00130026, -1.71261e-07, 0.00094899, -2.91737e-07, 0.000692614, -4.36699e-07, 0.0005055, -6.02496e-07, 0.000368935, -7.86012e-07, 0.000269265, -9.84695e-07, 0.000196521, -1.19414e-06, 0.00014343, -1.37256e-06, 0.000104681, -1.50872e-06, 7.64009e-05, -1.60646e-06, 5.57608e-05, -1.66914e-06, 4.06968e-05, -1.69979e-06, 2.97024e-05, -1.70118e-06, 2.16782e-05, -1.6759e-06, 1.58218e-05, -1.62643e-06, 1.15475e-05, -1.55861e-06, 8.42794e-06, -1.48931e-06, 6.15114e-06, -1.4205e-06, 4.48942e-06, -1.35217e-06, 3.27661e-06, -1.28432e-06, 2.39144e-06, -1.21695e-06, 1.7454e-06, -1.15005e-06, 1.27388e-06, -1.08359e-06, 9.29729e-07, -1.01757e-06, 6.78545e-07, -9.51973e-07, 4.95208e-07, -8.8677e-07, 3.61385e-07, -8.21941e-07, 2.63696e-07, -7.57463e-07, 1.92373e-07, -6.93309e-07, 1.40284e-07, -6.29451e-07, 1.02222e-07, -5.65859e-07, 7.43812e-08, -5.02502e-07, 5.3977e-08, -4.39347e-07, 3.89698e-08, -3.76362e-07, 2.7859e-08, -3.1351e-07, 1.95337e-08, -2.50758e-07, 1.31618e-08, -1.88068e-07, 8.10651e-09, -1.25403e-07, 3.86327e-09, -6.27268e-08
-0.399845, -4.74937e-07, 1.18792e-06, 0.0217105, -1.73111e-07, 0.003929, -1.73111e-07, -0.000727172, -4.05053e-07, 1.16211e-06, -0.399117, -6.98844e-08, 2.58096e-08, 0.0177815, 0, 0.003929, -1.73111e-07, 0.00286756, -2.94964e-07, 0.00209287, -4.41655e-07, 0.00152747, -6.0953e-07, 0.00111481, -7.95473e-07, 0.000813638, -9.96948e-07, 0.000593828, -1.20955e-06, 0.000433401, -1.39096e-06, 0.000316315, -1.52981e-06, 0.000230861, -1.62994e-06, 0.000168492, -1.69471e-06, 0.000122973, -1.72716e-06, 8.97513e-05, -1.73004e-06, 6.55047e-05, -1.70595e-06, 4.78084e-05, -1.65732e-06, 3.48928e-05, -1.59005e-06, 2.54665e-05, -1.52131e-06, 1.85867e-05, -1.45311e-06, 1.35655e-05, -1.38544e-06, 9.90082e-06, -1.3183e-06, 7.22613e-06, -1.25169e-06, 5.27401e-06, -1.18559e-06, 3.84924e-06, -1.12e-06, 2.80936e-06, -1.0549e-06, 2.05039e-06, -9.90269e-07, 1.49644e-06, -9.26097e-07, 1.09211e-06, -8.62361e-07, 7.96986e-07, -7.99036e-07, 5.81546e-07, -7.36097e-07, 4.24253e-07, -6.73519e-07, 3.09379e-07, -6.11272e-07, 2.25438e-07, -5.49328e-07, 1.64038e-07, -4.87655e-07, 1.19039e-07, -4.26221e-07, 8.59427e-08, -3.64994e-07, 6.14393e-08, -3.03938e-07, 4.30791e-08, -2.43019e-07, 2.90267e-08, -1.82203e-07, 1.78778e-08, -1.21452e-07, 8.51993e-09, -6.07297e-08
-0.398588, -5.87945e-07, 1.46929e-06, 0.0353351, -3.61029e-07, 0.00372347, -3.61029e-07, -0.000689133, -5.18092e-07, 1.44348e-06, -0.397899, -6.98527e-08, 2.58096e-08, 0.0316116, 0, 0.00372347, -3.61029e-07, 0.00271756, -5.40415e-07, 0.00198339, -7.45721e-07, 0.00144757, -9.7326e-07, 0.0010565, -1.22013e-06, 0.000771076, -1.48118e-06, 0.000562765, -1.70482e-06, 0.00041073, -1.8771e-06, 0.000299768, -2.00265e-06, 0.000218784, -2.08545e-06, 0.000159678, -2.12903e-06, 0.00011654, -2.13656e-06, 8.50564e-05, -2.11099e-06, 6.2078e-05, -2.0551e-06, 4.53075e-05, -1.97596e-06, 3.30676e-05, -1.89484e-06, 2.41343e-05, -1.81421e-06, 1.76144e-05, -1.73408e-06, 1.28559e-05, -1.65446e-06, 9.3829e-06, -1.57535e-06, 6.84813e-06, -1.49675e-06, 4.99812e-06, -1.41865e-06, 3.64788e-06, -1.34104e-06, 2.6624e-06, -1.26391e-06, 1.94314e-06, -1.18724e-06, 1.41816e-06, -1.11101e-06, 1.03499e-06, -1.0352e-06, 7.55295e-07, -9.59783e-07, 5.51125e-07, -8.84732e-07, 4.0206e-07, -8.10017e-07, 2.93195e-07, -7.35607e-07, 2.13645e-07, -6.61466e-07, 1.55457e-07, -5.8756e-07, 1.12812e-07, -5.13851e-07, 8.14469e-08, -4.40299e-07, 5.82253e-08, -3.66866e-07, 4.08256e-08, -2.9351e-07, 2.75083e-08, -2.20189e-07, 1.69426e-08, -1.4686e-07, 8.07424e-09, -7.3478e-08
-0.397704, -7.15672e-07, 1.78545e-06, 0.0591917, -6.49956e-07, 0.00979862, -6.49956e-07, -0.00181351, -6.45872e-07, 1.75964e-06, -0.39589, -6.98004e-08, 2.58096e-08, 0.0493931, 0, 0.00979862, -6.49956e-07, 0.00715146, -8.96749e-07, 0.00521945, -1.17041e-06, 0.00380938, -1.46767e-06, 0.00278025, -1.78263e-06, 0.00202915, -2.05339e-06, 0.00148096, -2.2632e-06, 0.00108087, -2.41753e-06, 0.000788864, -2.52103e-06, 0.000575748, -2.57773e-06, 0.000420206, -2.59123e-06, 0.000306685, -2.56482e-06, 0.000223833, -2.50163e-06, 0.000163363, -2.41002e-06, 0.00011923, -2.3158e-06, 8.70199e-05, -2.22201e-06, 6.35114e-05, -2.12867e-06, 4.63538e-05, -2.0358e-06, 3.38313e-05, -1.9434e-06, 2.46919e-05, -1.85148e-06, 1.80214e-05, -1.76005e-06, 1.3153e-05, -1.66909e-06, 9.5997e-06, -1.57861e-06, 7.00633e-06, -1.48859e-06, 5.11352e-06, -1.39901e-06, 3.732e-06, -1.30985e-06, 2.72365e-06, -1.22108e-06, 1.98762e-06, -1.13269e-06, 1.45033e-06, -1.04464e-06, 1.05805e-06, -9.56889e-07, 7.71566e-07, -8.6941e-07, 5.62224e-07, -7.82163e-07, 4.09097e-07, -6.95105e-07, 2.96874e-07, -6.08195e-07, 2.14334e-07, -5.21388e-07, 1.53225e-07, -4.34637e-07, 1.07436e-07, -3.47894e-07, 7.23902e-08, -2.6111e-07, 4.45859e-08, -1.74234e-07, 2.1248e-08, -8.72151e-08
-0.394092, -9.80419e-07, 2.45299e-06, 0.0775983, -1.21679e-06, 0.00647229, -1.21679e-06, -0.00119788, -9.10697e-07, 2.42718e-06, -0.392894, -6.97223e-08, 2.58096e-08, 0.0711261, 0, 0.00647229, -1.21679e-06, 0.00472376, -1.58806e-06, 0.00344761, -1.99181e-06, 0.00251622, -2.42049e-06, 0.00183644, -2.79036e-06, 0.00134032, -3.07873e-06, 0.00097822, -3.29291e-06, 0.000713947, -3.43898e-06, 0.000521069, -3.5221e-06, 0.000380299, -3.54683e-06, 0.000277559, -3.51728e-06, 0.000202575, -3.43733e-06, 0.000147848, -3.31814e-06, 0.000107907, -3.19507e-06, 7.87553e-05, -3.0723e-06, 5.74794e-05, -2.9499e-06, 4.19512e-05, -2.82788e-06, 3.06181e-05, -2.70629e-06, 2.23466e-05, -2.58514e-06, 1.63097e-05, -2.46445e-06, 1.19037e-05, -2.34424e-06, 8.68793e-06, -2.22448e-06, 6.3409e-06, -2.10519e-06, 4.6279e-06, -1.98635e-06, 3.37764e-06, -1.86794e-06, 2.4651e-06, -1.74993e-06, 1.79905e-06, -1.63231e-06, 1.31288e-06, -1.51503e-06, 9.57988e-07, -1.39806e-06, 6.98876e-07, -1.28136e-06, 5.09643e-07, -1.16488e-06, 3.71367e-07, -1.04857e-06, 2.70221e-07, -9.32385e-07, 1.96095e-07, -8.16261e-07, 1.41574e-07, -7.00144e-07, 1.0121e-07, -5.83971e-07, 7.09647e-08, -4.6768e-07, 4.7816e-08, -3.51206e-07, 2.94504e-08, -2.34481e-07, 1.4035e-08, -1.17436e-07
-0.391001, -3.29512e-07, 8.42469e-07, 0.10918, -6.02959e-07, 0.0123697, -6.02959e-07, -0.00228936, -2.59898e-07, 8.16659e-07, -0.388712, -6.96134e-08, 2.58096e-08, 0.0968105, 0, 0.0123697, -6.02959e-07, 0.00902795, -7.56775e-07, 0.00658899, -9.19144e-07, 0.00480894, -1.05777e-06, 0.00350977, -1.16389e-06, 0.00256158, -1.2404e-06, 0.00186955, -1.28992e-06, 0.00136448, -1.31484e-06, 0.000995856, -1.31736e-06, 0.000726819, -1.29958e-06, 0.000530464, -1.26342e-06, 0.000387157, -1.21344e-06, 0.000282564, -1.1627e-06, 0.000206229, -1.11273e-06, 0.000150515, -1.06352e-06, 0.000109853, -1.01506e-06, 8.01763e-05, -9.67346e-07, 5.85166e-05, -9.2036e-07, 4.27084e-05, -8.74091e-07, 3.11708e-05, -8.28527e-07, 2.27501e-05, -7.8365e-07, 1.66042e-05, -7.39446e-07, 1.21186e-05, -6.95897e-07, 8.84473e-06, -6.52983e-07, 6.45526e-06, -6.10686e-07, 4.71125e-06, -5.68985e-07, 3.43831e-06, -5.2786e-07, 2.50916e-06, -4.87289e-07, 1.83088e-06, -4.47251e-07, 1.33568e-06, -4.07722e-07, 9.74018e-07, -3.68681e-07, 7.09747e-07, -3.30104e-07, 5.16441e-07, -2.91969e-07, 3.74771e-07, -2.54252e-07, 2.70574e-07, -2.16929e-07, 1.93429e-07, -1.79979e-07, 1.35626e-07, -1.43377e-07, 9.13848e-08, -1.071e-07, 5.62849e-08, -7.1127e-08, 2.68233e-08, -3.54342e-08
-0.386573, -3.47123e-07, 8.1418e-07, 0.144958, -6.81559e-07, 0.0185114, -6.81559e-07, -0.00342606, -2.77654e-07, 7.8837e-07, -0.383147, -6.94684e-08, 2.58096e-08, 0.126446, 0, 0.0185114, -6.81559e-07, 0.0135105, -8.28488e-07, 0.00986053, -9.55048e-07, 0.00719664, -1.05341e-06, 0.00525242, -1.1261e-06, 0.00383344, -1.17526e-06, 0.00279781, -1.20275e-06, 0.00204196, -1.21027e-06, 0.00149031, -1.19932e-06, 0.0010877, -1.17134e-06, 0.000793848, -1.13022e-06, 0.000579386, -1.08802e-06, 0.000422862, -1.04616e-06, 0.000308624, -1.00464e-06, 0.000225248, -9.63479e-07, 0.000164397, -9.22677e-07, 0.000119985, -8.8224e-07, 8.7571e-05, -8.42166e-07, 6.39137e-05, -8.02456e-07, 4.66475e-05, -7.63106e-07, 3.40458e-05, -7.24112e-07, 2.48484e-05, -6.85466e-07, 1.81356e-05, -6.47162e-07, 1.32363e-05, -6.09188e-07, 9.6604e-06, -5.71536e-07, 7.05046e-06, -5.34191e-07, 5.14548e-06, -4.97142e-07, 3.75499e-06, -4.60374e-07, 2.73994e-06, -4.23872e-07, 1.99886e-06, -3.87619e-07, 1.45763e-06, -3.51598e-07, 1.06215e-06, -3.15792e-07, 7.72862e-07, -2.80182e-07, 5.60851e-07, -2.4475e-07, 4.04917e-07, -2.09475e-07, 2.8947e-07, -1.74338e-07, 2.02966e-07, -1.39319e-07, 1.36759e-07, -1.04396e-07, 8.42312e-08, -6.95495e-08, 4.01415e-08, -3.47579e-08
-0.379686, -1.26077e-06, 2.67879e-06, 0.179608, -2.1704e-06, 0.0198996, -2.1704e-06, -0.00368298, -1.19149e-06, 2.65298e-06, -0.376003, -6.92824e-08, 2.58096e-08, 0.159709, 0, 0.0198996, -2.1704e-06, 0.0145236, -2.5159e-06, 0.0106, -2.79806e-06, 0.00773632, -3.02269e-06, 0.0056463, -3.19342e-06, 0.00412092, -3.31241e-06, 0.00300762, -3.38087e-06, 0.00219509, -3.3995e-06, 0.00160207, -3.36885e-06, 0.00116926, -3.29712e-06, 0.000853379, -3.21838e-06, 0.000622834, -3.13688e-06, 0.000454572, -3.0528e-06, 0.000331768, -2.9663e-06, 0.00024214, -2.87754e-06, 0.000176725, -2.78666e-06, 0.000128983, -2.69379e-06, 9.4138e-05, -2.59903e-06, 6.87067e-05, -2.50248e-06, 5.01457e-05, -2.40424e-06, 3.65989e-05, -2.30438e-06, 2.67118e-05, -2.20296e-06, 1.94956e-05, -2.10004e-06, 1.42289e-05, -1.99566e-06, 1.03848e-05, -1.88986e-06, 7.57917e-06, -1.78267e-06, 5.53134e-06, -1.6741e-06, 4.03658e-06, -1.56415e-06, 2.94542e-06, -1.45283e-06, 2.14876e-06, -1.34013e-06, 1.56694e-06, -1.22604e-06, 1.1418e-06, -1.11052e-06, 8.30819e-07, -9.93554e-07, 6.02909e-07, -8.75102e-07, 4.35282e-07, -7.55121e-07, 3.11178e-07, -6.33562e-07, 2.18187e-07, -5.10371e-07, 1.47014e-07, -3.85487e-07, 9.05477e-08, -2.58844e-07, 4.31517e-08, -1.30375e-07
