pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400112, 4.21162e-07, -1.25567e-06, 0.706263, 1.00817e-13, 0.706263, 1.00817e-13, -0.400112, 4.21162e-07, -1.25567e-06, 0, 0, 0, 1e-10, 0, 0.706263, 1.00817e-13, 0.693509, 3.64671e-08, 0.627467, 1.39717e-07, 0.567713, 3.00658e-07, 0.513639, 5.1044e-07, 0.464703, 7.60542e-07, 0.420414, 1.04283e-06, 0.380328, 1.34968e-06, 0.344046, 1.67403e-06, 0.311203, 2.00555e-06, 0.281473, 2.27282e-06, 0.254558, 2.45918e-06, 0.230188, 2.5742e-06, 0.20812, 2.62693e-06, 0.188133, 2.62583e-06, 0.170028, 2.57868e-06, 0.153622, 2.49257e-06, 0.138753, 2.37385e-06, 0.125272, 2.23305e-06, 0.113043, 2.09513e-06, 0.101945, 1.96259e-06, 0.0918656, 1.83511e-06, 0.0827053, 1.71237e-06, 0.074372, 1.59405e-06, 0.0667825, 1.47985e-06, 0.0598607, 1.3695e-06, 0.0535376, 1.2627e-06, 0.0477498, 1.15919e-06, 0.0424396, 1.0587e-06, 0.0375537, 9.60976e-07, 0.0330434, 8.65763e-07, 0.0288635, 7.72817e-07, 0.0249722, 6.81898e-07, 0.0213306, 5.92771e-07, 0.0179024, 5.05204e-07, 0.0146532, 4.18969e-07, 0.0115505, 3.33842e-07, 0.00856328, 2.49601e-07, 0.00566172, 1.66026e-07, 0.00281677, 8.28979e-08
-0.385978, 6.74083e-06, -1.46071e-05, -0.0246322, 3.69148e-07, -0.0266079, 3.69148e-07, 0.0139947, 6.04765e-06, -1.44039e-05, -0.399973, 6.93182e-07, -2.03225e-07, 0.00197572, 0, -0.0266079, 3.69148e-07, -0.024075, 1.40669e-06, -0.0217829, 3.01078e-06, -0.0197086, 5.08556e-06, -0.0178314, 7.54301e-06, -0.0161325, 1.03046e-05, -0.014595, 1.3303e-05, -0.0132034, 1.64836e-05, -0.0119438, 1.97657e-05, -0.0108036, 2.24623e-05, -0.00977153, 2.44145e-05, -0.00883714, 2.57124e-05, -0.00799112, 2.64354e-05, -0.00722501, 2.66527e-05, -0.00653116, 2.64251e-05, -0.00590261, 2.58053e-05, -0.00533309, 2.48398e-05, -0.0048169, 2.36226e-05, -0.00434888, 2.24115e-05, -0.00392435, 2.12338e-05, -0.00353906, 2.00869e-05, -0.00318916, 1.89685e-05, -0.00287116, 1.78761e-05, -0.00258186, 1.68073e-05, -0.00231839, 1.57598e-05, -0.00207809, 1.47313e-05, -0.00185858, 1.37194e-05, -0.00165766, 1.27219e-05, -0.00147331, 1.17363e-05, -0.00130369, 1.07606e-05, -0.00114711, 9.79222e-06, -0.00100201, 8.82902e-06, -0.00086692, 7.86864e-06, -0.000740502, 6.90873e-06, -0.000621489, 5.94694e-06, -0.00050869, 4.98087e-06, -0.000400979, 4.0081e-06, -0.000297277, 3.02617e-06, -0.000196549, 2.03255e-06, -9.77854e-05, 1.02471e-06
-0.386593, -0.000377198, 0.000927923, -0.0170984, -9.17062e-05, -0.0250013, -9.17062e-05, 0.0131497, -0.000377892, 0.000928127, -0.399742, 6.93135e-07, -2.03225e-07, 0.0079029, 0, -0.0250013, -9.17062e-05, -0.0226214, -0.000196389, -0.0204677, -0.000331898, -0.0185186, -0.000492525, -0.0167548, -0.000673153, -0.0151585, -0.000869365, -0.0137137, -0.00107755, -0.0124061, -0.00129235, -0.0112226, -0.0014688, -0.0101513, -0.00159647, -0.00918153, -0.00168126, -0.00830356, -0.00172841, -0.00750862, -0.00174248, -0.00678877, -0.00172751, -0.00613681, -0.00168701, -0.00554621, -0.00162405, -0.00501108, -0.00154482, -0.00452606, -0.00146616, -0.0040863, -0.00138985, -0.0036874, -0.00131574, -0.00332537, -0.00124367, -0.0029966, -0.00117347, -0.0026978, -0.001105, -0.00242597, -0.00103811, -0.0021784, -0.000972634, -0.00195262, -0.00090844, -0.00174636, -0.000845376, -0.00155757, -0.000783298, -0.00138435, -0.000722062, -0.00122498, -0.000661523, -0.00107785, -0.000601538, -0.000941507, -0.000541963, -0.000814576, -0.000482653, -0.000695791, -0.000423464, -0.000583963, -0.000364249, -0.000477976, -0.000304861, -0.000376768, -0.000245149, -0.000279328, -0.000184963, -0.000184681, -0.000124148, -9.18812e-05, -6.2547e-05
-0.387526, -0.000383284, 0.000940125, -0.00425489, -0.000198341, -0.0220364, -0.000198341, 0.0115903, -0.000383977, 0.000940328, -0.399117, 6.93007e-07, -2.03225e-07, 0.0177815, 0, -0.0220364, -0.000198341, -0.0199387, -0.000335165, -0.0180404, -0.000497338, -0.0163225, -0.000679714, -0.0147678, -0.000877869, -0.0133608, -0.00108821, -0.0120874, -0.00130543, -0.0109349, -0.00148415, -0.00989172, -0.00161385, -0.00894746, -0.00170049, -0.00809268, -0.0017493, -0.00731883, -0.00176488, -0.00661817, -0.00175122, -0.00598368, -0.00171182, -0.00540904, -0.00164971, -0.00488848, -0.00157107, -0.00441681, -0.00149302, -0.00398931, -0.00141736, -0.0036017, -0.00134395, -0.0032501, -0.00127261, -0.00293101, -0.00120321, -0.00264123, -0.00113559, -0.00237786, -0.00106961, -0.00213827, -0.00100511, -0.00192006, -0.000941959, -0.00172106, -0.000880011, -0.00153926, -0.000819126, -0.00137286, -0.000759165, -0.00122018, -0.000699988, -0.00107971, -0.000641457, -0.000950029, -0.000583433, -0.000829852, -0.000525777, -0.000717974, -0.00046835, -0.000613276, -0.000411012, -0.000514711, -0.00035362, -0.000421292, -0.000296032, -0.000332087, -0.000238104, -0.000246202, -0.000179687, -0.00016278, -0.000120633, -8.09849e-05, -6.07895e-05
-0.387684, -0.000385789, 0.000946339, 0.0121919, -0.000336505, -0.0194197, -0.000336505, 0.010214, -0.000386482, 0.000946542, -0.397898, 6.92759e-07, -2.03225e-07, 0.0316116, 0, -0.0194197, -0.000336505, -0.0175711, -0.000499296, -0.0158982, -0.000682373, -0.0143843, -0.000881326, -0.0130142, -0.0010926, -0.0117743, -0.00131093, -0.0106521, -0.00149081, -0.00963643, -0.00162168, -0.00871713, -0.00170953, -0.007885, -0.00175957, -0.00713172, -0.00177639, -0.00644976, -0.00176394, -0.0058323, -0.00172568, -0.00527316, -0.0016646, -0.00476675, -0.00158687, -0.004308, -0.00150973, -0.00389234, -0.00143502, -0.0035156, -0.00136258, -0.00317402, -0.00129226, -0.00286417, -0.00122392, -0.00258297, -0.00115741, -0.0023276, -0.00109259, -0.00209551, -0.00102931, -0.00188436, -0.000967435, -0.00169207, -0.000906831, -0.00151669, -0.000847361, -0.00135648, -0.00078889, -0.00120984, -0.000731285, -0.00107529, -0.000674412, -0.000951497, -0.000618138, -0.000837218, -0.00056233, -0.000731312, -0.000506854, -0.000632719, -0.000451578, -0.000540453, -0.000396366, -0.000453592, -0.000341081, -0.000371266, -0.000285586, -0.000292653, -0.000229742, -0.000216967, -0.000173407, -0.000143451, -0.000116437, -7.13684e-05, -5.8685e-05
-0.387515, -0.000385159, 0.00094496, 0.0334707, -0.000496989, -0.0159224, -0.000496989, 0.00837457, -0.000385852, 0.000945164, -0.39589, 6.92349e-07, -2.03225e-07, 0.0493931, 0, -0.0159224, -0.000496989, -0.0144067, -0.000679178, -0.0130351, -0.00087719, -0.0117938, -0.00108754, -0.0106705, -0.00130505, -0.00965385, -0.00148449, -0.00873376, -0.00161537, -0.007901, -0.00170362, -0.00714726, -0.00175443, -0.00646499, -0.0017723, -0.00584737, -0.00176114, -0.00528822, -0.00172432, -0.00478195, -0.00166475, -0.00432351, -0.00158854, -0.0039083, -0.00151292, -0.00353217, -0.00143974, -0.00319137, -0.00136883, -0.00288247, -0.00130005, -0.00260241, -0.00123327, -0.00234836, -0.00116833, -0.0021178, -0.00110511, -0.00190842, -0.00104347, -0.00171812, -0.000983275, -0.00154501, -0.000924392, -0.00138734, -0.000866692, -0.00124355, -0.000810047, -0.00111219, -0.000754329, -0.000991956, -0.000699411, -0.00088164, -0.000645167, -0.000780141, -0.000591469, -0.000686443, -0.000538191, -0.00059961, -0.000485207, -0.000518772, -0.000432388, -0.000443123, -0.000379605, -0.000371904, -0.000326729, -0.000304405, -0.000273628, -0.000239949, -0.000220169, -0.000177893, -0.000166216, -0.000117616, -0.000111631, -5.85156e-05, -5.62742e-05
-0.386252, -0.000372664, 0.000915156, 0.0585003, -0.000655772, -0.0126257, -0.000655772, 0.00664065, -0.000373356, 0.00091536, -0.392893, 6.91738e-07, -2.03225e-07, 0.0711261, 0, -0.0126257, -0.000655772, -0.0114239, -0.000846928, -0.0103362, -0.00105006, -0.00935195, -0.00126023, -0.00846119, -0.00143383, -0.00765505, -0.00156074, -0.00692546, -0.00164669, -0.00626513, -0.00169666, -0.00566744, -0.00171496, -0.00512643, -0.00170531, -0.00463669, -0.00167092, -0.00419331, -0.00161455, -0.00379187, -0.00154204, -0.00342834, -0.00147009, -0.0030991, -0.00140049, -0.00280085, -0.0013331, -0.0025306, -0.00126779, -0.00228567, -0.00120442, -0.00206359, -0.00114286, -0.00186214, -0.00108298, -0.00167932, -0.00102465, -0.00151329, -0.000967754, -0.00136239, -0.000912168, -0.00122512, -0.000857769, -0.0011001, -0.000804439, -0.000986076, -0.000752058, -0.000881916, -0.00070051, -0.000786575, -0.000649677, -0.0006991, -0.000599441, -0.000618616, -0.000549688, -0.000544318, -0.000500298, -0.000475463, -0.000451155, -0.000411362, -0.00040214, -0.000351376, -0.000353135, -0.000294903, -0.000304018, -0.000241379, -0.000254667, -0.000190269, -0.000204959, -0.000141061, -0.000154768, -9.32644e-05, -0.000103966, -4.64002e-05, -5.24218e-05
-0.384907, -0.000370227, 0.000910708, 0.0895772, -0.000841049, -0.00723332, -0.000841049, 0.00380445, -0.000370918, 0.000910911, -0.388711, 6.90886e-07, -2.03225e-07, 0.0968105, 0, -0.00723332, -0.000841049, -0.00654477, -0.00104278, -0.00592166, -0.00125162, -0.00535776, -0.00142431, -0.00484745, -0.00155084, -0.00438561, -0.00163688, -0.00396762, -0.00168736, -0.00358931, -0.00170653, -0.0032469, -0.00169803, -0.00293695, -0.00166498, -0.00265638, -0.00161007, -0.00240236, -0.00153907, -0.00217237, -0.00146862, -0.00196411, -0.00140051, -0.00177548, -0.00133459, -0.00160462, -0.00127074, -0.00144979, -0.00120883, -0.00130947, -0.00114874, -0.00118224, -0.00109033, -0.00106683, -0.0010335, -0.000962088, -0.000978114, -0.000866969, -0.000924064, -0.000780519, -0.000871231, -0.000701875, -0.000819503, -0.000630249, -0.000768764, -0.000564926, -0.000718904, -0.000505253, -0.000669811, -0.000450632, -0.000621373, -0.000400517, -0.00057348, -0.000354407, -0.00052602, -0.000311841, -0.000478882, -0.000272394, -0.000431954, -0.000235671, -0.000385124, -0.000201304, -0.000338277, -0.000168951, -0.000291299, -0.000138287, -0.000244073, -0.000109006, -0.000196481, -8.08144e-05, -0.000148401, -5.34315e-05, -9.9712e-05, -2.65828e-05, -5.02884e-05
-0.378969, -0.000364457, 0.000904813, 0.118504, -0.00104028, -0.00794187, -0.00104028, 0.00417712, -0.000365147, 0.000905016, -0.383146, 6.89751e-07, -2.03225e-07, 0.126446, 0, -0.00794187, -0.00104028, -0.00718586, -0.00124873, -0.00650172, -0.0014212, -0.00588259, -0.00154772, -0.00532228, -0.00163396, -0.0048152, -0.00168481, -0.00435627, -0.00170451, -0.00394091, -0.00169667, -0.00356495, -0.00166438, -0.00322464, -0.00161029, -0.00291658, -0.00154014, -0.00263769, -0.00147054, -0.00238517, -0.00140331, -0.0021565, -0.00133829, -0.0019494, -0.00127538, -0.0017618, -0.00121443, -0.00159181, -0.00115533, -0.00143774, -0.00109795, -0.00129804, -0.00104219, -0.00117133, -0.000987916, -0.00105633, -0.000935026, -0.000951893, -0.000883405, -0.000856976, -0.000832942, -0.000770628, -0.000783528, -0.000691986, -0.000735057, -0.000620264, -0.000687419, -0.000554745, -0.00064051, -0.000494773, -0.000594222, -0.00043975, -0.00054845, -0.000389123, -0.000503087, -0.000342388, -0.000458027, -0.000299077, -0.000413164, -0.000258756, -0.000368389, -0.000221023, -0.000323594, -0.0001855, -0.000278668, -0.000151833, -0.000233501, -0.000119683, -0.000187978, -8.87307e-05, -0.000141986, -5.86654e-05, -9.54059e-05, -2.91868e-05, -4.81189e-05
-0.374221, -0.000359113, 0.000897341, 0.156322, -0.00124541, -0.00338713, -0.00124541, 0.0017815, -0.000359801, 0.000897545, -0.376002, 6.88294e-07, -2.03225e-07, 0.159709, 0, -0.00338713, -0.00124541, -0.0030647, -0.00141761, -0.00277292, -0.00154411, -0.00250886, -0.00163057, -0.0022699, -0.00168187, -0.00205364, -0.00170218, -0.00185791, -0.0016951, -0.00168076, -0.00166367, -0.00152042, -0.00161049, -0.00137528, -0.00154126, -0.00124389, -0.00147258, -0.00112495, -0.00140627, -0.00101725, -0.00134219, -0.000919728, -0.00128021, -0.000831401, -0.00122022, -0.000751389, -0.0011621, -0.00067889, -0.00110572, -0.00061318, -0.00105098, -0.000553602, -0.000997756, -0.00049956, -0.000945948, -0.000450514, -0.000895446, -0.000405973, -0.000846142, -0.000365492, -0.000797931, -0.000328665, -0.000750711, -0.000295125, -0.000704377, -0.000264537, -0.000658828, -0.000236593, -0.000613962, -0.000211016, -0.000569677, -0.000187549, -0.000525873, -0.000165957, -0.000482448, -0.000146025, -0.000439301, -0.000127553, -0.000396328, -0.000110357, -0.000353427, -9.42642e-05, -0.000310494, -7.91141e-05, -0.000267424, -6.47551e-05, -0.000224109, -5.10437e-05, -0.000180442, -3.78427e-05, -0.000136311, -2.50202e-05, -9.16046e-05, -1.24479e-05, -4.62075e-05
