pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400527, 3.3684e-06, -8.40822e-06, 0.00282447, 3.86201e-11, 0.00282447, 3.86201e-11, -0.000522748, -5.6778e-07, -8.40822e-06, -0.400004, 3.93618e-06, 0, 1e-10, 0, 0.00282447, 3.86201e-11, 0.00206143, 2.37861e-07, 0.00150452, 9.2581e-07, 0.00109806, 2.02448e-06, 0.000801414, 3.4917e-06, 0.000584907, 5.28154e-06, 0.00042689, 7.34342e-06, 0.000311563, 9.62154e-06, 0.000227392, 1.20546e-05, 0.000165961, 1.45467e-05, 0.000121125, 1.65573e-05, 8.84027e-05, 1.79443e-05, 6.45203e-05, 1.87661e-05, 4.70899e-05, 1.90864e-05, 3.43684e-05, 1.89721e-05, 2.50837e-05, 1.84906e-05, 1.83073e-05, 1.77077e-05, 1.33616e-05, 1.66856e-05, 9.75196e-06, 1.55146e-05, 7.11748e-06, 1.43743e-05, 5.19471e-06, 1.32833e-05, 3.79137e-06, 1.224e-05, 2.76714e-06, 1.12432e-05, 2.01959e-06, 1.02913e-05, 1.47398e-06, 9.38327e-06, 1.07576e-06, 8.51775e-06, 7.85097e-07, 7.69362e-06, 5.72936e-07, 6.90977e-06, 4.18061e-07, 6.16518e-06, 3.04986e-07, 5.45886e-06, 2.22406e-07, 4.78992e-06, 1.62062e-07, 4.15748e-06, 1.17923e-07, 3.56078e-06, 8.55746e-08, 2.99909e-06, 6.17823e-08, 2.47174e-06, 4.41673e-08, 1.97814e-06, 3.09686e-08, 1.51775e-06, 2.08666e-08, 1.09012e-06, 1.2852e-08, 6.94827e-07, 6.12479e-09, 3.3161e-07
-0.400457, 3.17704e-06, -7.93139e-06, 0.00459999, 2.19363e-07, 0.00262427, 2.19363e-07, -0.000485694, -7.59117e-07, -7.36104e-06, -0.399971, 3.93616e-06, -5.70347e-07, 0.00197572, 0, 0.00262427, 2.19363e-07, 0.00191531, 8.54763e-07, 0.00139788, 1.87146e-06, 0.00102023, 3.23164e-06, 0.000744609, 4.89357e-06, 0.000543447, 6.81071e-06, 0.000396631, 8.93104e-06, 0.000289479, 1.11968e-05, 0.000211274, 1.35173e-05, 0.000154197, 1.5389e-05, 0.00011254, 1.66788e-05, 8.21365e-05, 1.74406e-05, 5.99469e-05, 1.77339e-05, 4.3752e-05, 1.76218e-05, 3.19323e-05, 1.71676e-05, 2.33057e-05, 1.64337e-05, 1.70096e-05, 1.54788e-05, 1.24145e-05, 1.43877e-05, 9.06072e-06, 1.33269e-05, 6.61298e-06, 1.23136e-05, 4.8265e-06, 1.13464e-05, 3.52263e-06, 1.04238e-05, 2.571e-06, 9.5447e-06, 1.87644e-06, 8.70768e-06, 1.3695e-06, 7.91161e-06, 9.99507e-07, 7.15533e-06, 7.29448e-07, 6.43778e-06, 5.32325e-07, 5.75795e-06, 3.88428e-07, 5.11487e-06, 2.83368e-07, 4.50766e-06, 2.06641e-07, 3.93547e-06, 1.50575e-07, 3.39754e-06, 1.09565e-07, 2.89315e-06, 7.95089e-08, 2.42165e-06, 5.7403e-08, 1.98244e-06, 4.10367e-08, 1.575e-06, 2.87735e-08, 1.19885e-06, 1.93876e-08, 8.53591e-07, 1.1941e-08, 5.38875e-07, 5.69065e-09, 2.54465e-07
-0.400345, 3.17605e-06, -7.93139e-06, 0.0111658, 8.71978e-07, 0.00326286, 8.71978e-07, -0.000603884, -7.5998e-07, -7.36104e-06, -0.399741, 3.93603e-06, -5.70347e-07, 0.0079029, 0, 0.00326286, 8.71978e-07, 0.00238138, 1.90986e-06, 0.00173804, 3.29961e-06, 0.00126849, 4.99909e-06, 0.000925802, 6.96125e-06, 0.00067569, 9.13339e-06, 0.000493148, 1.14568e-05, 0.00035992, 1.38391e-05, 0.000262685, 1.57645e-05, 0.000191719, 1.70963e-05, 0.000139925, 1.78887e-05, 0.000102124, 1.82022e-05, 7.45344e-05, 1.81006e-05, 5.43987e-05, 1.76486e-05, 3.97027e-05, 1.69093e-05, 2.89769e-05, 1.59428e-05, 2.11488e-05, 1.48356e-05, 1.54354e-05, 1.37591e-05, 1.12656e-05, 1.27309e-05, 8.22219e-06, 1.17497e-05, 6.00098e-06, 1.08139e-05, 4.37983e-06, 9.9223e-06, 3.19662e-06, 9.0735e-06, 2.33305e-06, 8.26629e-06, 1.70276e-06, 7.4995e-06, 1.24273e-06, 6.772e-06, 9.06952e-07, 6.08276e-06, 6.61861e-07, 5.43075e-06, 4.82948e-07, 4.81506e-06, 3.52323e-07, 4.23479e-06, 2.56925e-07, 3.68914e-06, 1.87216e-07, 3.17735e-06, 1.36226e-07, 2.69872e-06, 9.88566e-08, 2.25261e-06, 7.13715e-08, 1.83845e-06, 5.10225e-08, 1.45573e-06, 3.57752e-08, 1.104e-06, 2.41054e-08, 7.82856e-07, 1.48467e-08, 4.91977e-07, 7.07542e-09, 2.31127e-07
-0.399636, 3.16952e-06, -7.93139e-06, 0.0205956, 1.9481e-06, 0.00281404, 1.9481e-06, -0.000520817, -7.66154e-07, -7.36104e-06, -0.399115, 3.93567e-06, -5.70347e-07, 0.0177815, 0, 0.00281404, 1.9481e-06, 0.00205381, 3.367e-06, 0.00149896, 5.10367e-06, 0.00109401, 7.1104e-06, 0.000798454, 9.33378e-06, 0.000582746, 1.17141e-05, 0.000425313, 1.41573e-05, 0.000310412, 1.61356e-05, 0.000226552, 1.75083e-05, 0.000165348, 1.83305e-05, 0.000120678, 1.86633e-05, 8.80761e-05, 1.85715e-05, 6.42819e-05, 1.81208e-05, 4.69159e-05, 1.73755e-05, 3.42414e-05, 1.63968e-05, 2.4991e-05, 1.52731e-05, 1.82397e-05, 1.41805e-05, 1.33122e-05, 1.31371e-05, 9.71594e-06, 1.21415e-05, 7.09119e-06, 1.11922e-05, 5.17552e-06, 1.02877e-05, 3.77737e-06, 9.42681e-06, 2.75691e-06, 8.60816e-06, 2.01213e-06, 7.83054e-06, 1.46854e-06, 7.09281e-06, 1.07179e-06, 6.39386e-06, 7.82197e-07, 5.73266e-06, 5.7082e-07, 5.10822e-06, 4.16517e-07, 4.51963e-06, 3.0386e-07, 3.96602e-06, 2.21584e-07, 3.44659e-06, 1.61464e-07, 2.96062e-06, 1.17488e-07, 2.50741e-06, 8.52585e-08, 2.08636e-06, 6.15541e-08, 1.69689e-06, 4.40042e-08, 1.33853e-06, 3.08542e-08, 1.01082e-06, 2.07896e-08, 7.13394e-07, 1.28045e-08, 4.45941e-07, 6.10217e-09, 2.08229e-07
-0.398859, 3.16198e-06, -7.93139e-06, 0.0368097, 3.43202e-06, 0.00519809, 3.43202e-06, -0.000962052, -7.72997e-07, -7.36104e-06, -0.397897, 3.93498e-06, -5.70347e-07, 0.0316116, 0, 0.00519809, 3.43202e-06, 0.00379379, 5.20423e-06, 0.00276888, 7.25382e-06, 0.00202085, 9.52645e-06, 0.0014749, 1.19616e-05, 0.00107645, 1.44633e-05, 0.000785637, 1.64924e-05, 0.000573392, 1.79047e-05, 0.000418486, 1.87555e-05, 0.000305429, 1.91069e-05, 0.000222916, 1.90246e-05, 0.000162694, 1.85753e-05, 0.000118741, 1.78243e-05, 8.66629e-05, 1.68339e-05, 6.32507e-05, 1.56943e-05, 4.61634e-05, 1.45862e-05, 3.36923e-05, 1.35282e-05, 2.45903e-05, 1.25187e-05, 1.79473e-05, 1.15562e-05, 1.30988e-05, 1.06392e-05, 9.56021e-06, 9.76651e-06, 6.97754e-06, 8.93667e-06, 5.09256e-06, 8.14845e-06, 3.7168e-06, 7.40065e-06, 2.71268e-06, 6.69213e-06, 1.9798e-06, 6.02181e-06, 1.44487e-06, 5.38867e-06, 1.05442e-06, 4.79174e-06, 7.69388e-07, 4.23014e-06, 5.61288e-07, 3.70302e-06, 4.09309e-07, 3.20959e-06, 2.98255e-07, 2.74914e-06, 2.17023e-07, 2.32101e-06, 1.57489e-07, 1.92459e-06, 1.13703e-07, 1.55936e-06, 8.12844e-08, 1.22481e-06, 5.69938e-08, 9.20549e-07, 3.84024e-08, 6.46204e-07, 2.36525e-08, 4.01479e-07, 1.12719e-08, 1.86148e-07
-0.397437, 5.24194e-06, -1.31766e-05, 0.0577606, 7.11763e-06, 0.00836754, 7.11763e-06, -0.00154865, 1.30811e-06, -1.26062e-05, -0.395888, 3.93383e-06, -5.70347e-07, 0.0493931, 0, 0.00836754, 7.11763e-06, 0.006107, 9.8942e-06, 0.00445715, 1.29749e-05, 0.00325303, 1.62904e-05, 0.0023742, 1.97291e-05, 0.00173279, 2.257e-05, 0.00126467, 2.4619e-05, 0.000923008, 2.59467e-05, 0.000673651, 2.66278e-05, 0.00049166, 2.67384e-05, 0.000358835, 2.63546e-05, 0.000261894, 2.555e-05, 0.000191142, 2.43947e-05, 0.000139504, 2.30031e-05, 0.000101817, 2.16335e-05, 7.43107e-05, 2.03137e-05, 5.42356e-05, 1.90422e-05, 3.95838e-05, 1.78177e-05, 2.88903e-05, 1.66387e-05, 2.10856e-05, 1.5504e-05, 1.53894e-05, 1.44122e-05, 1.1232e-05, 1.33621e-05, 8.19767e-06, 1.23525e-05, 5.98306e-06, 1.13822e-05, 4.36669e-06, 1.04501e-05, 3.18695e-06, 9.5551e-06, 2.32586e-06, 8.69622e-06, 1.69733e-06, 7.87246e-06, 1.23851e-06, 7.08287e-06, 9.03524e-07, 6.32657e-06, 6.58879e-07, 5.60272e-06, 4.80112e-07, 4.91052e-06, 3.49349e-07, 4.24925e-06, 2.53516e-07, 3.6182e-06, 1.83031e-07, 3.01674e-06, 1.30846e-07, 2.44427e-06, 9.17448e-08, 1.90027e-06, 6.18177e-08, 1.38424e-06, 3.80742e-08, 8.95766e-07, 1.81448e-08, 4.34461e-07
-0.395438, 5.02216e-06, -1.26998e-05, 0.0848839, 9.82178e-06, 0.0137579, 9.82178e-06, -0.00254628, 1.09003e-06, -1.21294e-05, -0.392892, 3.93212e-06, -5.70347e-07, 0.0711261, 0, 0.0137579, 9.82178e-06, 0.0100411, 1.28862e-05, 0.00732843, 1.61857e-05, 0.00534861, 1.96082e-05, 0.00390364, 2.24358e-05, 0.00284905, 2.44748e-05, 0.00207936, 2.57951e-05, 0.0015176, 2.64711e-05, 0.00110761, 2.65788e-05, 0.000808384, 2.61946e-05, 0.000589995, 2.53923e-05, 0.000430604, 2.42425e-05, 0.000314275, 2.28592e-05, 0.000229372, 2.14992e-05, 0.000167406, 2.01901e-05, 0.000122181, 1.89303e-05, 8.91738e-05, 1.77184e-05, 6.50835e-05, 1.6553e-05, 4.75012e-05, 1.54328e-05, 3.46689e-05, 1.43563e-05, 2.53031e-05, 1.33223e-05, 1.84675e-05, 1.23296e-05, 1.34786e-05, 1.13769e-05, 9.83731e-06, 1.04632e-05, 7.17969e-06, 9.58724e-06, 5.23996e-06, 8.74804e-06, 3.82416e-06, 7.94457e-06, 2.79074e-06, 7.17587e-06, 2.03635e-06, 6.44103e-06, 1.48557e-06, 5.73918e-06, 1.08332e-06, 5.06952e-06, 7.89397e-07, 4.43126e-06, 5.74397e-07, 3.82371e-06, 4.16829e-07, 3.2462e-06, 3.00938e-07, 2.69811e-06, 2.15137e-07, 2.17889e-06, 1.50846e-07, 1.68804e-06, 1.0164e-07, 1.22509e-06, 6.26013e-08, 7.89657e-07, 2.98335e-08, 3.81386e-07
-0.392016, 4.22444e-06, -1.07924e-05, 0.114673, 1.19234e-05, 0.0178624, 1.19234e-05, -0.00330594, 2.94708e-07, -1.02221e-05, -0.38871, 3.92974e-06, -5.70347e-07, 0.0968105, 0, 0.0178624, 1.19234e-05, 0.0130368, 1.4984e-05, 0.00951482, 1.81522e-05, 0.00694433, 2.07593e-05, 0.00506827, 2.2624e-05, 0.00369904, 2.38118e-05, 0.00269972, 2.43935e-05, 0.00197037, 2.44431e-05, 0.00143806, 2.4035e-05, 0.00104956, 2.32418e-05, 0.000766016, 2.21326e-05, 0.000559072, 2.08156e-05, 0.000408036, 1.95259e-05, 0.000297804, 1.82885e-05, 0.000217351, 1.71017e-05, 0.000158633, 1.5964e-05, 0.000115778, 1.48739e-05, 8.45008e-05, 1.383e-05, 6.1673e-05, 1.28308e-05, 4.50121e-05, 1.1875e-05, 3.28522e-05, 1.09614e-05, 2.39772e-05, 1.00886e-05, 1.74998e-05, 9.25543e-06, 1.27722e-05, 8.46083e-06, 9.32171e-06, 7.70368e-06, 6.80327e-06, 6.98294e-06, 4.96508e-06, 6.29762e-06, 3.62334e-06, 5.6468e-06, 2.64388e-06, 5.0296e-06, 1.92878e-06, 4.44519e-06, 1.40653e-06, 3.89281e-06, 1.02491e-06, 3.37174e-06, 7.45765e-07, 2.88132e-06, 5.41188e-07, 2.42093e-06, 3.90721e-07, 1.99004e-06, 2.79321e-07, 1.58814e-06, 1.9585e-07, 1.21479e-06, 1.31964e-07, 8.69604e-07, 8.1278e-08, 5.52251e-07, 3.87341e-08, 2.62446e-07
-0.387324, 1.12453e-05, -2.84354e-05, 0.149027, 2.89029e-05, 0.0225805, 2.89029e-05, -0.00417915, 7.31876e-06, -2.7865e-05, -0.383145, 3.92656e-06, -5.70347e-07, 0.126446, 0, 0.0225805, 2.89029e-05, 0.0164803, 3.5091e-05, 0.012028, 4.03306e-05, 0.00877857, 4.42823e-05, 0.00640698, 4.70602e-05, 0.00467609, 4.87729e-05, 0.00341281, 4.95246e-05, 0.00249082, 4.94145e-05, 0.00181791, 4.8537e-05, 0.00132679, 4.69811e-05, 0.000968347, 4.4929e-05, 0.000706743, 4.28697e-05, 0.000515813, 4.08588e-05, 0.000376464, 3.88952e-05, 0.000274761, 3.69781e-05, 0.000200534, 3.51064e-05, 0.000146359, 3.32791e-05, 0.00010682, 3.14951e-05, 7.79629e-05, 2.97534e-05, 5.69014e-05, 2.80529e-05, 4.15296e-05, 2.63925e-05, 3.03104e-05, 2.47711e-05, 2.21221e-05, 2.31876e-05, 1.61458e-05, 2.1641e-05, 1.17839e-05, 2.01302e-05, 8.60025e-06, 1.86542e-05, 6.27653e-06, 1.72117e-05, 4.58039e-06, 1.58019e-05, 3.34222e-06, 1.44236e-05, 2.43824e-06, 1.30759e-05, 1.77804e-06, 1.17578e-05, 1.29562e-06, 1.04682e-05, 9.42748e-07, 9.20626e-06, 6.84134e-07, 7.97101e-06, 4.93924e-07, 6.76155e-06, 3.531e-07, 5.57702e-06, 2.47581e-07, 4.41656e-06, 1.6682e-07, 3.27939e-06, 1.02746e-07, 2.16472e-06, 4.89652e-08, 1.07181e-06
-0.37549, 1.16814e-05, -3.08196e-05, 0.156948, 3.88554e-05, -0.0027612, 3.88554e-05, 0.000511038, 7.75893e-06, -3.02492e-05, -0.376001, 3.92249e-06, -5.70347e-07, 0.159709, 0, -0.0027612, 3.88554e-05, -0.00201525, 4.46669e-05, -0.00147082, 4.90536e-05, -0.00107347, 5.21412e-05, -0.000783462, 5.40498e-05, -0.000571804, 5.48946e-05, -0.000417327, 5.47855e-05, -0.000304583, 5.3827e-05, -0.000222298, 5.21179e-05, -0.000162243, 4.98598e-05, -0.000118412, 4.7595e-05, -8.64223e-05, 4.53851e-05, -6.30749e-05, 4.3229e-05, -4.6035e-05, 4.11257e-05, -3.35985e-05, 3.90739e-05, -2.45218e-05, 3.70726e-05, -1.78972e-05, 3.51204e-05, -1.30623e-05, 3.32164e-05, -9.5335e-06, 3.13591e-05, -6.95804e-06, 2.95475e-05, -5.07834e-06, 2.77803e-05, -3.70644e-06, 2.60564e-05, -2.70515e-06, 2.43744e-05, -1.97435e-06, 2.27333e-05, -1.44096e-06, 2.11318e-05, -1.05166e-06, 1.95687e-05, -7.6751e-07, 1.80429e-05, -5.60102e-07, 1.65533e-05, -4.08696e-07, 1.50986e-05, -2.98154e-07, 1.36779e-05, -2.17423e-07, 1.229e-05, -1.58432e-07, 1.09339e-05, -1.15282e-07, 9.60849e-06, -8.36577e-08, 8.31285e-06, -6.03983e-08, 7.04599e-06, -4.31779e-08, 5.80699e-06, -3.02749e-08, 4.59495e-06, -2.03992e-08, 3.40903e-06, -1.25641e-08, 2.2484e-06, -5.98759e-09, 1.11229e-06
