pose_x_rot [m], pose_y_rot [m], pose_theta_rot [rad], pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
0.14241, 5.05254e-06, 3.04105e-05, 0.142433, 4.64016e-06, 3.04105e-05, 0.303584, -0.00011329, 0.00358422, -0.00011329, -0.00188516, -3.2208e-06, 3.33077e-05, 0.144296, 8.69139e-06, -2.89712e-06, 0.3, 0, 0.00358422, -0.00011329, 0.00324303, -0.000106549, 0.00293427, -0.000100157, 0.00265485, -9.40973e-05, 0.00240198, -8.8352e-05, 0.00217313, -8.29059e-05, 0.00196601, -7.77437e-05, 0.00177856, -7.2851e-05, 0.00160889, -6.82142e-05, 0.0014553, -6.38202e-05, 0.00131627, -5.96568e-05, 0.00119041, -5.5712e-05, 0.00107644, -5.19747e-05, 0.000973245, -4.84343e-05, 0.000879779, -4.50807e-05, 0.00079511, -4.19042e-05, 0.000718393, -3.88957e-05, 0.00064886, -3.60466e-05, 0.000585815, -3.33487e-05, 0.000528629, -3.0794e-05, 0.000476729, -2.83753e-05, 0.000429596, -2.60854e-05, 0.000386759, -2.39177e-05, 0.000347789, -2.1866e-05, 0.000312298, -1.99241e-05, 0.000279929, -1.80864e-05, 0.00025036, -1.63476e-05, 0.000223295, -1.47025e-05, 0.000198462, -1.31465e-05, 0.000175614, -1.16748e-05, 0.000154522, -1.02833e-05, 0.000134975, -8.96799e-06, 0.000116778, -7.72498e-06, 9.97492e-05, -6.55072e-06, 8.37176e-05, -5.44187e-06, 6.85231e-05, -4.39528e-06, 5.40138e-05, -3.40801e-06, 4.00447e-05, -2.47732e-06, 2.64761e-05, -1.60064e-06, 1.31722e-05, -7.75575e-07
0.154323, 8.77191e-06, 2.12203e-05, 0.154339, 8.32495e-06, 2.12203e-05, 0.309454, -9.31438e-05, 0.00945411, -9.31438e-05, -0.0049725, 5.42018e-07, 2.41174e-05, 0.159296, 8.69139e-06, -2.89712e-06, 0.3, 0, 0.00945411, -9.31438e-05, 0.00855415, -8.7205e-05, 0.00773973, -8.15866e-05, 0.00700271, -7.62723e-05, 0.00633572, -7.12467e-05, 0.00573208, -6.64951e-05, 0.00518577, -6.20036e-05, 0.00469131, -5.7759e-05, 0.00424376, -5.37487e-05, 0.00383866, -4.99607e-05, 0.00347194, -4.63838e-05, 0.00313994, -4.30071e-05, 0.00283934, -3.98206e-05, 0.00256713, -3.68147e-05, 0.0023206, -3.398e-05, 0.00209727, -3.13082e-05, 0.00189491, -2.87908e-05, 0.0017115, -2.64203e-05, 0.00154521, -2.41893e-05, 0.00139437, -2.20909e-05, 0.00125747, -2.01186e-05, 0.00113315, -1.82662e-05, 0.00102016, -1.65281e-05, 0.000917366, -1.48986e-05, 0.00082375, -1.33728e-05, 0.000738371, -1.19459e-05, 0.000660376, -1.06133e-05, 0.000588985, -9.3709e-06, 0.000523484, -8.21478e-06, 0.000463218, -7.1413e-06, 0.000407583, -6.14711e-06, 0.000356025, -5.22909e-06, 0.000308027, -4.38438e-06, 0.000263109, -3.61038e-06, 0.000220822, -2.90469e-06, 0.000180744, -2.26516e-06, 0.000142473, -1.68986e-06, 0.000105626, -1.17709e-06, 6.98361e-05, -7.25343e-07, 3.47443e-05, -3.33306e-07
0.172638, 6.28425e-06, 2.80689e-05, 0.17266, 5.78428e-06, 2.80689e-05, 0.303151, -0.000109565, 0.00315094, -0.000109565, -0.00165728, -1.90218e-06, 3.0966e-05, 0.174296, 8.69138e-06, -2.89712e-06, 0.3, 0, 0.00315094, -0.000109565, 0.002851, -0.000102894, 0.00257956, -9.6574e-05, 0.00233392, -9.05865e-05, 0.00211162, -8.4915e-05, 0.00191044, -7.95434e-05, 0.00172836, -7.44566e-05, 0.00156356, -6.96401e-05, 0.0014144, -6.50802e-05, 0.00127938, -6.07639e-05, 0.00115716, -5.66786e-05, 0.00104651, -5.28127e-05, 0.000946319, -4.91549e-05, 0.000855595, -4.56946e-05, 0.000773428, -4.24217e-05, 0.000698995, -3.93267e-05, 0.000631551, -3.64005e-05, 0.000570423, -3.36343e-05, 0.000515, -3.10202e-05, 0.000464726, -2.85503e-05, 0.0004191, -2.62173e-05, 0.000377665, -2.40143e-05, 0.000340006, -2.19347e-05, 0.000305747, -1.99723e-05, 0.000274546, -1.81213e-05, 0.00024609, -1.63761e-05, 0.000220096, -1.47315e-05, 0.000196302, -1.31825e-05, 0.000174471, -1.17246e-05, 0.000154385, -1.03534e-05, 0.000135843, -9.06488e-06, 0.000118659, -7.85513e-06, 0.000102662, -6.72061e-06, 8.76912e-05, -5.658e-06, 7.35975e-05, -4.66419e-06, 6.02398e-05, -3.7363e-06, 4.74845e-05, -2.87169e-06, 3.5204e-05, -2.06789e-06, 2.32756e-05, -1.32268e-06, 1.15799e-05, -6.33966e-07
0.197131, 5.78773e-07, 4.52449e-05, 0.197166, 7.95263e-09, 4.52449e-05, 0.285103, -0.000152577, -0.0148973, -0.000152577, 0.00783539, -7.5642e-06, 4.8142e-05, 0.189296, 8.69139e-06, -2.89712e-06, 0.3, 0, -0.0148973, -0.000152577, -0.0134792, -0.000143897, -0.0121959, -0.000135654, -0.0110345, -0.000127826, -0.00998349, -0.000120392, -0.00903231, -0.000113332, -0.00817145, -0.000106628, -0.00739231, -0.000100262, -0.0066871, -9.42164e-05, -0.00604875, -8.84751e-05, -0.0054709, -8.30224e-05, -0.00494775, -7.78437e-05, -0.00447408, -7.29248e-05, -0.00404515, -6.82523e-05, -0.00365667, -6.38135e-05, -0.00330476, -5.9596e-05, -0.0029859, -5.55884e-05, -0.00269689, -5.17795e-05, -0.00243486, -4.81588e-05, -0.00219717, -4.47163e-05, -0.00198145, -4.14424e-05, -0.00178555, -3.8328e-05, -0.00160751, -3.53644e-05, -0.00144554, -3.25433e-05, -0.00129802, -2.98569e-05, -0.00116349, -2.72976e-05, -0.00104059, -2.48583e-05, -0.000928091, -2.25321e-05, -0.000824878, -2.03125e-05, -0.000729914, -1.81934e-05, -0.000642248, -1.61688e-05, -0.000561005, -1.4233e-05, -0.000485372, -1.23808e-05, -0.000414593, -1.06069e-05, -0.00034796, -8.90648e-06, -0.000284806, -7.27488e-06, -0.000224501, -5.70763e-06, -0.00016644, -4.20049e-06, -0.000110044, -2.74939e-06, -5.47482e-05, -1.35044e-06
0.202864, -8.94994e-07, 4.8565e-05, 0.202903, -1.4824e-06, 4.8565e-05, 0.302722, -0.000159464, 0.00272154, -0.000159464, -0.00143143, -8.99451e-06, 5.14621e-05, 0.204296, 8.69138e-06, -2.89712e-06, 0.3, 0, 0.00272154, -0.000159464, 0.00246247, -0.000150531, 0.00222803, -0.000142043, 0.00201586, -0.000133978, 0.00182385, -0.000126315, 0.00165009, -0.000119033, 0.00149282, -0.000112113, 0.00135048, -0.000105538, 0.00122165, -9.92887e-05, 0.00110503, -9.33498e-05, 0.000999462, -8.77051e-05, 0.00090389, -8.23394e-05, 0.000817356, -7.72385e-05, 0.000738997, -7.23886e-05, 0.000668027, -6.77765e-05, 0.000603737, -6.33899e-05, 0.000545485, -5.92168e-05, 0.000492687, -5.52459e-05, 0.000444817, -5.14663e-05, 0.000401394, -4.78677e-05, 0.000361986, -4.44403e-05, 0.000326197, -4.11747e-05, 0.000293671, -3.80619e-05, 0.000264081, -3.50933e-05, 0.000237132, -3.22608e-05, 0.000212554, -2.95565e-05, 0.000190102, -2.6973e-05, 0.00016955, -2.45032e-05, 0.000150695, -2.21402e-05, 0.000133346, -1.98775e-05, 0.00011733, -1.77089e-05, 0.000102488, -1.56284e-05, 8.86712e-05, -1.36303e-05, 7.57408e-05, -1.17091e-05, 6.35678e-05, -9.85961e-06, 5.20304e-05, -8.07678e-06, 4.10134e-05, -6.35578e-06, 3.04065e-05, -4.69197e-06, 2.01036e-05, -3.0809e-06, 1.00018e-05, -1.51826e-06
0.221013, -7.23507e-06, 6.44324e-05, 0.221065, -7.87496e-06, 6.44324e-05, 0.296735, -0.000194999, -0.00326542, -0.000194999, 0.00171748, -1.52911e-05, 6.73295e-05, 0.219296, 8.69138e-06, -2.89712e-06, 0.3, 0, -0.00326542, -0.000194999, -0.00295458, -0.00018461, -0.00267328, -0.00017472, -0.00241871, -0.000165304, -0.00218834, -0.00015634, -0.00197984, -0.000147804, -0.00179115, -0.000139675, -0.00162036, -0.000131933, -0.00146578, -0.000124559, -0.00132586, -0.000117532, -0.0011992, -0.000110837, -0.00108453, -0.000104455, -0.000980699, -9.83709e-05, -0.000886679, -9.25684e-05, -0.000801527, -8.70327e-05, -0.000724389, -8.17497e-05, -0.000654496, -7.67057e-05, -0.000591147, -7.18877e-05, -0.00053371, -6.72831e-05, -0.00048161, -6.288e-05, -0.000434326, -5.86669e-05, -0.000391385, -5.46327e-05, -0.000352358, -5.0767e-05, -0.000316855, -4.70595e-05, -0.00028452, -4.35005e-05, -0.000255031, -4.00805e-05, -0.000228092, -3.67907e-05, -0.000203434, -3.36222e-05, -0.00018081, -3.05666e-05, -0.000159994, -2.7616e-05, -0.000140778, -2.47624e-05, -0.00012297, -2.19982e-05, -0.000106391, -1.93161e-05, -9.0877e-05, -1.67091e-05, -7.62713e-05, -1.41701e-05, -6.24283e-05, -1.16925e-05, -4.92096e-05, -9.26961e-06, -3.6483e-05, -6.89514e-06, -2.41212e-05, -4.56279e-06, -1.20006e-05, -2.26642e-06
0.23883, -7.44427e-06, 6.55243e-05, 0.238883, -8.13577e-06, 6.55243e-05, 0.29138, -0.000198512, -0.00862035, -0.000198512, 0.00453397, -1.54569e-05, 6.84214e-05, 0.234296, 8.69138e-06, -2.89712e-06, 0.3, 0, -0.00862035, -0.000198512, -0.00779976, -0.000187921, -0.00705717, -0.000177839, -0.00638515, -0.000168242, -0.00577697, -0.000159104, -0.00522657, -0.000150405, -0.00472843, -0.00014212, -0.00427758, -0.000134231, -0.00386951, -0.000126716, -0.00350013, -0.000119557, -0.00316575, -0.000112735, -0.00286303, -0.000106233, -0.00258894, -0.000100035, -0.00234074, -9.41246e-05, -0.00211594, -8.84864e-05, -0.00191231, -8.31059e-05, -0.0017278, -7.79695e-05, -0.00156056, -7.30636e-05, -0.00140894, -6.83756e-05, -0.0012714, -6.38932e-05, -0.00114657, -5.96048e-05, -0.00103321, -5.54991e-05, -0.000930188, -5.15654e-05, -0.000836464, -4.77932e-05, -0.000751103, -4.41727e-05, -0.000673254, -4.06943e-05, -0.000602138, -3.73487e-05, -0.000537043, -3.41272e-05, -0.000477318, -3.10212e-05, -0.000422367, -2.80225e-05, -0.000371639, -2.5123e-05, -0.000324627, -2.23151e-05, -0.000280862, -1.95912e-05, -0.000239906, -1.69443e-05, -0.000201348, -1.43672e-05, -0.000164804, -1.18531e-05, -0.000129908, -9.39541e-06, -9.63111e-05, -6.98752e-06, -6.36773e-05, -4.62311e-06, -3.16802e-05, -2.29597e-06
0.250573, -1.30192e-05, 8.29177e-05, 0.250642, -1.37446e-05, 8.29177e-05, 0.297572, -0.000242708, -0.00242768, -0.000242708, 0.00127687, -2.09884e-05, 8.58148e-05, 0.249296, 8.69138e-06, -2.89712e-06, 0.3, 0, -0.00242768, -0.000242708, -0.00219658, -0.000230022, -0.00198745, -0.000217935, -0.0017982, -0.000206421, -0.00162692, -0.000195449, -0.00147192, -0.000184993, -0.00133163, -0.000175028, -0.00120466, -0.000165529, -0.00108974, -0.000156472, -0.000985713, -0.000147835, -0.000891545, -0.000139596, -0.000806292, -0.000131735, -0.000729102, -0.000124232, -0.000659203, -0.000117068, -0.000595896, -0.000110226, -0.000538548, -0.000103687, -0.000486586, -9.74363e-05, -0.000439489, -9.14568e-05, -0.000396787, -8.57335e-05, -0.000358054, -8.02519e-05, -0.0003229, -7.4998e-05, -0.000290976, -6.99581e-05, -0.000261961, -6.51195e-05, -0.000235566, -6.04695e-05, -0.000211527, -5.59961e-05, -0.000189603, -5.16877e-05, -0.000169575, -4.75332e-05, -0.000151243, -4.35217e-05, -0.000134423, -3.96427e-05, -0.000118948, -3.5886e-05, -0.000104662, -3.2242e-05, -9.14222e-05, -2.87008e-05, -7.90969e-05, -2.52534e-05, -6.75627e-05, -2.18906e-05, -5.6704e-05, -1.86036e-05, -4.64124e-05, -1.53837e-05, -3.65849e-05, -1.22225e-05, -2.71233e-05, -9.11159e-06, -1.79329e-05, -6.04291e-06, -8.92185e-06, -3.00836e-06
0.26239, -7.72301e-07, 5.17643e-05, 0.262434, -1.53215e-06, 5.17643e-05, 0.303624, -0.000172693, 0.00362379, -0.000172693, -0.00190598, -8.69799e-06, 5.46614e-05, 0.264296, 8.69138e-06, -2.89712e-06, 0.3, 0, 0.00362379, -0.000172693, 0.00327884, -0.000162889, 0.00296667, -0.000153579, 0.00268417, -0.000144736, 0.0024285, -0.000136338, 0.00219713, -0.000128362, 0.00198772, -0.000120787, 0.0017982, -0.000113593, 0.00162665, -0.000106761, 0.00147137, -0.000100272, 0.00133081, -9.41086e-05, 0.00120355, -8.82542e-05, 0.00108833, -8.26928e-05, 0.000983991, -7.74093e-05, 0.000889493, -7.23893e-05, 0.00080389, -6.7619e-05, 0.000726326, -6.30853e-05, 0.000656025, -5.87757e-05, 0.000592284, -5.46784e-05, 0.000534466, -5.07819e-05, 0.000481993, -4.70755e-05, 0.000434339, -4.35489e-05, 0.000391029, -4.01923e-05, 0.00035163, -3.69962e-05, 0.000315746, -3.39519e-05, 0.00028302, -3.10507e-05, 0.000253125, -2.82847e-05, 0.00022576, -2.5646e-05, 0.000200653, -2.31273e-05, 0.000177553, -2.07216e-05, 0.000156228, -1.84222e-05, 0.000136466, -1.62226e-05, 0.000118068, -1.41168e-05, 0.000100851, -1.20989e-05, 8.4642e-05, -1.01635e-05, 6.92797e-05, -8.30513e-06, 5.46103e-05, -6.51879e-06, 4.04869e-05, -4.79963e-06, 2.67684e-05, -3.14302e-06, 1.33176e-05, -1.54453e-06
0.274303, 1.09855e-06, 4.812e-05, 0.274344, 3.04162e-07, 4.812e-05, 0.309493, -0.000166322, 0.00949332, -0.000166322, -0.00499312, -6.78368e-06, 5.10171e-05, 0.279296, 8.69138e-06, -2.89712e-06, 0.3, 0, 0.00949332, -0.000166322, 0.00858963, -0.000156682, 0.00777183, -0.000147534, 0.00703176, -0.000138852, 0.006362, -0.000130613, 0.00575586, -0.000122795, 0.00520727, -0.000115377, 0.00471077, -0.000108338, 0.00426137, -0.000101659, 0.00385458, -9.5322e-05, 0.00348634, -8.93094e-05, 0.00315296, -8.36045e-05, 0.00285112, -7.81916e-05, 0.00257778, -7.30556e-05, 0.00233022, -6.81823e-05, 0.00210597, -6.35579e-05, 0.00190277, -5.91697e-05, 0.0017186, -5.50051e-05, 0.00155162, -5.10525e-05, 0.00140015, -4.73008e-05, 0.00126268, -4.37393e-05, 0.00113785, -4.03578e-05, 0.00102439, -3.7147e-05, 0.000921171, -3.40975e-05, 0.000827166, -3.12007e-05, 0.000741434, -2.84484e-05, 0.000663115, -2.58327e-05, 0.000591428, -2.33463e-05, 0.000525655, -2.09819e-05, 0.000465139, -1.87329e-05, 0.000409274, -1.6593e-05, 0.000357502, -1.45559e-05, 0.000309304, -1.26161e-05, 0.0002642, -1.07681e-05, 0.000221738, -9.00667e-06, 0.000181493, -7.32694e-06, 0.000143064, -5.72427e-06, 0.000106064, -4.19428e-06, 7.01257e-05, -2.73282e-06, 3.48884e-05, -1.33593e-06
0.298821, 1.54261e-06, 4.78972e-05, 0.298863, 6.77181e-07, 4.78972e-05, 0.291396, -0.000167479, -0.00860427, -0.000167479, 0.00452551, -6.29617e-06, 5.07943e-05, 0.294296, 8.69138e-06, -2.89712e-06, 0.3, 0, -0.00860427, -0.000167479, -0.00778521, -0.000157702, -0.007044, -0.000148426, -0.00637323, -0.000139625, -0.00576619, -0.000131276, -0.00521682, -0.000123355, -0.00471961, -0.000115841, -0.0042696, -0.000108714, -0.00386229, -0.000101953, -0.0034936, -9.55413e-05, -0.00315984, -8.94596e-05, -0.00285769, -8.36915e-05, -0.00258411, -7.82208e-05, -0.00233637, -7.30322e-05, -0.002112, -6.81113e-05, -0.00190874, -6.34441e-05, -0.00172457, -5.90176e-05, -0.00155765, -5.48191e-05, -0.00140631, -5.08367e-05, -0.00126903, -4.70592e-05, -0.00114443, -4.34758e-05, -0.00103129, -4.00762e-05, -0.000928453, -3.68508e-05, -0.000834903, -3.37902e-05, -0.000749702, -3.08858e-05, -0.000671998, -2.81292e-05, -0.000601014, -2.55125e-05, -0.000536041, -2.30282e-05, -0.000476427, -2.06692e-05, -0.000421579, -1.84287e-05, -0.000370945, -1.63003e-05, -0.000324022, -1.4278e-05, -0.000280338, -1.23561e-05, -0.000239458, -1.05291e-05, -0.000200972, -8.79179e-06, -0.000164496, -7.13944e-06, -0.000129666, -5.56743e-06, -9.61314e-05, -4.07143e-06, -6.35584e-05, -2.64738e-06, -3.16211e-05, -1.2914e-06
0.305009, 1.98028e-06, 4.69051e-05, 0.305051, 1.09692e-06, 4.69051e-05, 0.308149, -0.0001655, 0.00814923, -0.0001655, -0.00428618, -5.81503e-06, 4.98022e-05, 0.309296, 8.69138e-06, -2.89712e-06, 0.3, 0, 0.00814923, -0.0001655, 0.00737348, -0.000155791, 0.00667147, -0.000146581, 0.00603618, -0.000137844, 0.00546124, -0.000129557, 0.00494092, -0.000121697, 0.00447001, -0.000114242, 0.0040438, -0.000107173, 0.00365803, -0.000100469, 0.00330884, -9.41111e-05, 0.00299273, -8.80829e-05, 0.00270656, -8.23669e-05, 0.00244745, -7.69472e-05, 0.00221281, -7.18086e-05, 0.0020003, -6.69365e-05, 0.0018078, -6.23173e-05, 0.00163337, -5.79378e-05, 0.00147528, -5.37855e-05, 0.00133193, -4.98487e-05, 0.00120191, -4.61161e-05, 0.00108391, -4.2577e-05, 0.000976747, -3.92212e-05, 0.000879351, -3.60392e-05, 0.000790748, -3.30217e-05, 0.000710053, -3.01601e-05, 0.000636459, -2.74461e-05, 0.000569229, -2.4872e-05, 0.000507692, -2.24302e-05, 0.000451231, -2.01139e-05, 0.000399283, -1.79162e-05, 0.000351328, -1.5831e-05, 0.000306885, -1.38522e-05, 0.000265512, -1.19742e-05, 0.000226794, -1.01917e-05, 0.000190344, -8.49969e-06, 0.000155797, -6.89336e-06, 0.000122808, -5.36827e-06, 9.10474e-05, -3.92022e-06, 6.01971e-05, -2.54526e-06, 2.99488e-05, -1.23964e-06
0.316696, 4.46102e-06, 3.75267e-05, 0.31673, 3.54374e-06, 3.75267e-05, 0.314448, -0.000139834, 0.0144483, -0.000139834, -0.00759927, -3.29084e-06, 4.04238e-05, 0.324296, 8.69138e-06, -2.89712e-06, 0.3, 0, 0.0144483, -0.000139834, 0.013073, -0.00013143, 0.0118283, -0.000123464, 0.010702, -0.000115914, 0.00968263, -0.000108759, 0.00876012, -0.000101979, 0.0079252, -9.55555e-05, 0.00716954, -8.94698e-05, 0.00648558, -8.37049e-05, 0.00586647, -7.82446e-05, 0.00530603, -7.30732e-05, 0.00479865, -6.81762e-05, 0.00433925, -6.35393e-05, 0.00392325, -5.91494e-05, 0.00354648, -5.49937e-05, 0.00320517, -5.10603e-05, 0.00289592, -4.73378e-05, 0.00261562, -4.38152e-05, 0.00236148, -4.04825e-05, 0.00213096, -3.73297e-05, 0.00192174, -3.43477e-05, 0.00173174, -3.15277e-05, 0.00155906, -2.88614e-05, 0.00140197, -2.6341e-05, 0.0012589, -2.3959e-05, 0.00112842, -2.17085e-05, 0.00100923, -1.95827e-05, 0.000900123, -1.75754e-05, 0.00080002, -1.56807e-05, 0.000707917, -1.3893e-05, 0.000622894, -1.2207e-05, 0.000544099, -1.06179e-05, 0.000470745, -9.12094e-06, 0.000402099, -7.71185e-06, 0.000337474, -6.38655e-06, 0.000276224, -5.14125e-06, 0.000217735, -3.97243e-06, 0.000161424, -2.8768e-06, 0.000106728, -1.85135e-06, 5.30984e-05, -8.93233e-07
0.34164, 1.89334e-05, 1.00974e-06, 0.341641, 1.79436e-05, 1.00974e-06, 0.295543, -5.83426e-05, -0.00445667, -5.83426e-05, 0.00234404, 1.1225e-05, 3.90686e-06, 0.339296, 8.69138e-06, -2.89712e-06, 0.3, 0, -0.00445667, -5.83426e-05, -0.00403243, -5.32634e-05, -0.00364852, -4.84989e-05, -0.00330108, -4.40328e-05, -0.00298666, -3.98496e-05, -0.00270211, -3.59345e-05, -0.00244457, -3.22736e-05, -0.00221149, -2.88538e-05, -0.00200051, -2.56627e-05, -0.00180955, -2.26887e-05, -0.00163668, -1.99208e-05, -0.00148017, -1.73486e-05, -0.00133847, -1.49626e-05, -0.00121015, -1.27535e-05, -0.00109393, -1.07128e-05, -0.000988653, -8.83258e-06, -0.000893262, -7.10541e-06, -0.000806803, -5.52435e-06, -0.000728412, -4.08294e-06, -0.000657306, -2.77524e-06, -0.000592772, -1.59573e-06, -0.000534166, -5.39359e-07, -0.000480902, 3.9852e-07, -0.000432447, 1.22212e-06, -0.000388316, 1.93526e-06, -0.000348069, 2.54136e-06, -0.000311302, 3.04346e-06, -0.000277648, 3.44423e-06, -0.000246771, 3.74595e-06, -0.000218361, 3.95058e-06, -0.000192135, 4.05969e-06, -0.00016783, 4.07452e-06, -0.000145204, 3.99597e-06, -0.00012403, 3.82457e-06, -0.000104096, 3.56053e-06, -8.52027e-05, 3.20374e-06, -6.71617e-05, 2.75371e-06, -4.97923e-05, 2.20964e-06, -3.29208e-05, 1.57038e-06, -1.63785e-05, 8.34507e-07
0.353549, 1.85133e-05, 1.48379e-06, 0.35355, 1.7489e-05, 1.48379e-06, 0.30142, -5.86368e-05, 0.00141954, -5.86368e-05, -0.000746625, 1.08483e-05, 4.3809e-06, 0.354296, 8.69138e-06, -2.89712e-06, 0.3, 0, 0.00141954, -5.86368e-05, 0.00128441, -5.35871e-05, 0.00116213, -4.88491e-05, 0.00105146, -4.44067e-05, 0.000951314, -4.02443e-05, 0.000860677, -3.63476e-05, 0.000778647, -3.27026e-05, 0.000704404, -2.92964e-05, 0.000637205, -2.61168e-05, 0.000576378, -2.31522e-05, 0.000521315, -2.03917e-05, 0.000471465, -1.78252e-05, 0.000426329, -1.54429e-05, 0.000385457, -1.32359e-05, 0.00034844, -1.11957e-05, 0.000314906, -9.31436e-06, 0.000284522, -7.58458e-06, 0.000256983, -5.99945e-06, 0.000232014, -4.55256e-06, 0.000209365, -3.23799e-06, 0.00018881, -2.05027e-06, 0.000170143, -9.84352e-07, 0.000153177, -3.56236e-08, 0.000137743, 8.00124e-07, 0.000123687, 1.5267e-06, 0.000110867, 2.14753e-06, 9.91561e-05, 2.66565e-06, 8.84366e-05, 3.08375e-06, 7.86016e-05, 3.40413e-06, 6.95525e-05, 3.62877e-06, 6.1199e-05, 3.75927e-06, 5.34575e-05, 3.7969e-06, 4.62505e-05, 3.7426e-06, 3.95061e-05, 3.59696e-06, 3.31567e-05, 3.36024e-06, 2.71388e-05, 3.03237e-06, 2.13924e-05, 2.61294e-06, 1.58599e-05, 2.10123e-06, 1.04859e-05, 1.49616e-06, 5.21689e-06, 7.96391e-07
0.365385, 2.42445e-05, -1.17461e-05, 0.365374, 2.31859e-05, -1.17461e-05, 0.307434, -3.10383e-05, 0.00743444, -3.10383e-05, -0.00391023, 1.6623e-05, -8.84894e-06, 0.369296, 8.69138e-06, -2.89712e-06, 0.3, 0, 0.00743444, -3.10383e-05, 0.00672674, -2.70099e-05, 0.0060863, -2.32602e-05, 0.00550673, -1.97745e-05, 0.00498223, -1.65389e-05, 0.00450754, -1.354e-05, 0.00407794, -1.07654e-05, 0.00368911, -8.20346e-06, 0.00333717, -5.84321e-06, 0.00301861, -3.67433e-06, 0.00273023, -1.68719e-06, 0.00246916, 1.2721e-07, 0.00223277, 1.77729e-06, 0.00201872, 3.27087e-06, 0.00182485, 4.61522e-06, 0.00164923, 5.81707e-06, 0.0014901, 6.88266e-06, 0.00134588, 7.8177e-06, 0.00121511, 8.62742e-06, 0.00109649, 9.3166e-06, 0.000988838, 9.88957e-06, 0.000891074, 1.03502e-05, 0.000802221, 1.0702e-05, 0.00072139, 1.09479e-05, 0.000647773, 1.10906e-05, 0.000580634, 1.11323e-05, 0.000519301, 1.10749e-05, 0.000463161, 1.09199e-05, 0.000411653, 1.06682e-05, 0.000364261, 1.03207e-05, 0.000320512, 9.8776e-06, 0.000279968, 9.33891e-06, 0.000242223, 8.70423e-06, 0.000206901, 7.97278e-06, 0.000173648, 7.14341e-06, 0.000142132, 6.21462e-06, 0.000112036, 5.18452e-06, 8.30614e-05, 4.05085e-06, 5.49171e-05, 2.81095e-06, 2.73219e-05, 1.46189e-06
