pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400652, 3.12773e-07, -7.78829e-07, 0.706858, 3.53875e-16, 0.706858, 3.53875e-16, -0.400652, 3.12773e-07, -7.78829e-07, 0, 0, 0, 1e-10, 0, 0.706858, 3.53875e-16, 0.704883, 6.7666e-09, 0.698956, 2.62995e-08, 0.689077, 5.74537e-08, 0.675247, 9.90931e-08, 0.597938, 1.50089e-07, 0.519136, 2.09321e-07, 0.450718, 2.75667e-07, 0.391313, 3.4801e-07, 0.339735, 4.24366e-07, 0.294951, 4.89436e-07, 0.256067, 5.3882e-07, 0.222304, 5.73661e-07, 0.192987, 5.95111e-07, 0.16753, 6.04335e-07, 0.145423, 6.02498e-07, 0.126225, 5.90762e-07, 0.109551, 5.70281e-07, 0.095068, 5.43365e-07, 0.0824866, 5.15994e-07, 0.0715549, 4.88855e-07, 0.0620543, 4.61952e-07, 0.0537948, 4.35289e-07, 0.0466112, 4.08869e-07, 0.0403599, 3.82695e-07, 0.0349157, 3.56771e-07, 0.0301699, 3.311e-07, 0.0260274, 3.05684e-07, 0.0224055, 2.80528e-07, 0.0192317, 2.55633e-07, 0.0164425, 2.31004e-07, 0.0139822, 2.06642e-07, 0.0118015, 1.82552e-07, 0.0098569, 1.58737e-07, 0.0081094, 1.35199e-07, 0.00652408, 1.11942e-07, 0.00506925, 8.89694e-08, 0.0037158, 6.62852e-08, 0.00243667, 4.38929e-08, 0.00120627, 2.17965e-08
-0.372552, -1.10359e-05, 1.3812e-05, -0.070283, -6.55148e-08, -0.0722587, -6.55148e-08, 0.0274182, -1.23013e-05, 1.41842e-05, -0.39997, 1.26549e-06, -3.72231e-07, 0.00197572, 0, -0.0722587, -6.55148e-08, -0.0627366, -2.48709e-07, -0.0544692, -5.3092e-07, -0.0472912, -8.96483e-07, -0.0410591, -1.33362e-06, -0.0356481, -1.83519e-06, -0.03095, -2.39927e-06, -0.026871, -3.0295e-06, -0.0233294, -3.7274e-06, -0.0202544, -4.37299e-06, -0.0175845, -4.93048e-06, -0.0152663, -5.40516e-06, -0.0132534, -5.79718e-06, -0.0115056, -6.10334e-06, -0.00998783, -6.31862e-06, -0.00866986, -6.43741e-06, -0.0075253, -6.45464e-06, -0.00653123, -6.38142e-06, -0.0056678, -6.28187e-06, -0.00491771, -6.1641e-06, -0.00426598, -6.02848e-06, -0.00369958, -5.87537e-06, -0.00320716, -5.70509e-06, -0.00277888, -5.51798e-06, -0.00240619, -5.31433e-06, -0.00208162, -5.09444e-06, -0.00179868, -4.85857e-06, -0.00155171, -4.60699e-06, -0.00133578, -4.33995e-06, -0.00114656, -4.05766e-06, -0.000980276, -3.76036e-06, -0.000833596, -3.44825e-06, -0.000703588, -3.12151e-06, -0.000587652, -2.78032e-06, -0.000483469, -2.42486e-06, -0.000388955, -2.05527e-06, -0.00030222, -1.67169e-06, -0.00022153, -1.27426e-06, -0.00014527, -8.631e-07, -7.19159e-05, -4.38276e-07
-0.375363, -1.09653e-05, 1.37086e-05, -0.0563391, -2.44775e-07, -0.064242, -2.44775e-07, 0.0243763, -1.22307e-05, 1.40809e-05, -0.399739, 1.2654e-06, -3.72231e-07, 0.0079029, 0, -0.064242, -2.44775e-07, -0.0557764, -5.22399e-07, -0.0484262, -8.81865e-07, -0.0420446, -1.31171e-06, -0.0365038, -1.80516e-06, -0.0316931, -2.36075e-06, -0.0275163, -2.98271e-06, -0.0238899, -3.67341e-06, -0.0207412, -4.31526e-06, -0.0180073, -4.87308e-06, -0.0156336, -5.35186e-06, -0.0135726, -5.75138e-06, -0.011783, -6.06793e-06, -0.0102291, -6.29589e-06, -0.00887974, -6.42901e-06, -0.007708, -6.4615e-06, -0.00669041, -6.40381e-06, -0.00580663, -6.3199e-06, -0.00503899, -6.21791e-06, -0.00437212, -6.09822e-06, -0.0037927, -5.96119e-06, -0.00328913, -5.80715e-06, -0.00285134, -5.63645e-06, -0.00247059, -5.44938e-06, -0.00213924, -5.24625e-06, -0.00185067, -5.02734e-06, -0.00159912, -4.79292e-06, -0.00137956, -4.54324e-06, -0.00118758, -4.27854e-06, -0.00101936, -3.99905e-06, -0.00087152, -3.70497e-06, -0.000741114, -3.39651e-06, -0.000625529, -3.07385e-06, -0.000522455, -2.73717e-06, -0.000429831, -2.38664e-06, -0.000345803, -2.02239e-06, -0.000268691, -1.64457e-06, -0.000196953, -1.25331e-06, -0.000129153, -8.48729e-07, -6.39373e-05, -4.30889e-07
-0.377682, -8.83048e-06, 5.59257e-06, -0.0386997, 9.9132e-08, -0.0564812, 9.9132e-08, 0.0214315, -1.00956e-05, 5.9648e-06, -0.399114, 1.26517e-06, -3.72231e-07, 0.0177815, 0, -0.0564812, 9.9132e-08, -0.0490382, 1.9126e-07, -0.042576, 3.1576e-07, -0.0369653, 4.67717e-07, -0.0320939, 6.37026e-07, -0.0278644, 8.07872e-07, -0.0241922, 9.56858e-07, -0.0210038, 1.03488e-06, -0.0182355, 1.0285e-06, -0.0158319, 9.44428e-07, -0.013745, 7.94765e-07, -0.0119329, 5.95182e-07, -0.0103595, 3.63361e-07, -0.00899334, 1.17622e-07, -0.00780701, -1.24244e-07, -0.00677682, -3.477e-07, -0.00588216, -5.5053e-07, -0.00510515, -7.33233e-07, -0.00443025, -8.96154e-07, -0.00384394, -1.03962e-06, -0.00333452, -1.16396e-06, -0.00289178, -1.26947e-06, -0.00250688, -1.35644e-06, -0.00217212, -1.42515e-06, -0.0018808, -1.47585e-06, -0.0016271, -1.5088e-06, -0.00140594, -1.52423e-06, -0.0012129, -1.52236e-06, -0.00104411, -1.50339e-06, -0.000896212, -1.46752e-06, -0.000766235, -1.41493e-06, -0.000651582, -1.34579e-06, -0.000549961, -1.26025e-06, -0.000459339, -1.15846e-06, -0.000377904, -1.04054e-06, -0.000304027, -9.06604e-07, -0.000236231, -7.56764e-07, -0.000173159, -5.91109e-07, -0.000113551, -4.09721e-07, -5.62132e-05, -2.12607e-07
-0.379892, -1.10688e-05, 1.13204e-05, -0.0158357, -4.57519e-07, -0.0474473, -4.57519e-07, 0.0180036, -1.23335e-05, 1.16926e-05, -0.397895, 1.26471e-06, -3.72231e-07, 0.0316116, 0, -0.0474473, -4.57519e-07, -0.0411948, -6.65681e-07, -0.0357662, -9.0049e-07, -0.0310529, -1.16631e-06, -0.0269607, -1.47389e-06, -0.0234076, -1.83661e-06, -0.0203228, -2.20515e-06, -0.0176444, -2.5641e-06, -0.0153188, -2.91332e-06, -0.0132997, -3.24662e-06, -0.0115465, -3.55382e-06, -0.0100243, -3.82244e-06, -0.00870259, -4.03918e-06, -0.0075549, -4.19122e-06, -0.00655832, -4.27763e-06, -0.0056929, -4.33802e-06, -0.00494134, -4.37785e-06, -0.00428861, -4.39753e-06, -0.00372165, -4.39746e-06, -0.00322912, -4.37801e-06, -0.00280118, -4.33955e-06, -0.00242926, -4.28242e-06, -0.00210592, -4.20695e-06, -0.0018247, -4.11346e-06, -0.00157998, -4.00225e-06, -0.00136685, -3.8736e-06, -0.00118107, -3.72777e-06, -0.0010189, -3.56503e-06, -0.000877113, -3.38561e-06, -0.000752868, -3.18974e-06, -0.00064368, -2.97762e-06, -0.000547365, -2.74946e-06, -0.000461998, -2.50543e-06, -0.00038587, -2.24572e-06, -0.000317461, -1.97047e-06, -0.0002554, -1.67983e-06, -0.000198447, -1.37393e-06, -0.000145463, -1.05289e-06, -9.5389e-05, -7.16833e-07, -4.72222e-05, -3.65794e-07
-0.382203, -1.0716e-05, 9.53096e-06, 0.0133315, -2.3861e-07, -0.0360616, -2.3861e-07, 0.0136834, -1.19799e-05, 9.90319e-06, -0.395887, 1.26397e-06, -3.72231e-07, 0.0493931, 0, -0.0360616, -2.3861e-07, -0.0313095, -3.02652e-07, -0.0271836, -3.76246e-07, -0.0236013, -4.73722e-07, -0.020491, -6.14668e-07, -0.0177906, -7.94332e-07, -0.015446, -1.01048e-06, -0.0134103, -1.25989e-06, -0.0116428, -1.53309e-06, -0.0101082, -1.81641e-06, -0.00877577, -2.09373e-06, -0.00761883, -2.34805e-06, -0.00661427, -2.56285e-06, -0.00574199, -2.73021e-06, -0.00498455, -2.87263e-06, -0.00432681, -2.99359e-06, -0.00375559, -3.09353e-06, -0.00325949, -3.17285e-06, -0.00282858, -3.23193e-06, -0.00245425, -3.27114e-06, -0.00212899, -3.29085e-06, -0.00184632, -3.29138e-06, -0.00160057, -3.27306e-06, -0.00138684, -3.23621e-06, -0.00120084, -3.1811e-06, -0.00103886, -3.10803e-06, -0.000897652, -3.01724e-06, -0.0007744, -2.909e-06, -0.000666637, -2.78352e-06, -0.000572206, -2.64103e-06, -0.000489219, -2.48174e-06, -0.000416017, -2.30584e-06, -0.000351134, -2.1135e-06, -0.000293275, -1.90488e-06, -0.000241281, -1.68014e-06, -0.000194113, -1.43942e-06, -0.000150827, -1.18284e-06, -0.000110557, -9.10514e-07, -7.24989e-05, -6.22541e-07, -3.58906e-05, -3.18962e-07
-0.382289, -8.36604e-06, 3.61549e-06, 0.0431883, 1.28219e-06, -0.0279377, 1.28219e-06, 0.0106008, -9.62889e-06, 3.98773e-06, -0.39289, 1.26285e-06, -3.72231e-07, 0.0711261, 0, -0.0279377, 1.28219e-06, -0.0242562, 1.71659e-06, -0.0210597, 2.17834e-06, -0.0182845, 2.63509e-06, -0.0158749, 2.97608e-06, -0.0137828, 3.1692e-06, -0.0119664, 3.22494e-06, -0.0103893, 3.1597e-06, -0.00901997, 2.99389e-06, -0.00783107, 2.75023e-06, -0.00679879, 2.45227e-06, -0.00590248, 2.12313e-06, -0.00512422, 1.78718e-06, -0.00444845, 1.47029e-06, -0.00386165, 1.17464e-06, -0.00335207, 8.99866e-07, -0.00290954, 6.45595e-07, -0.0025252, 4.11487e-07, -0.00219137, 1.9721e-07, -0.00190136, 2.4462e-09, -0.00164938, -1.73108e-07, -0.00143039, -3.29744e-07, -0.00124, -4.67737e-07, -0.00107441, -5.87352e-07, -0.000930317, -6.88837e-07, -0.000804826, -7.7243e-07, -0.000695431, -8.38352e-07, -0.000599945, -8.86815e-07, -0.000516458, -9.18015e-07, -0.000443301, -9.32136e-07, -0.000379009, -9.29348e-07, -0.000322297, -9.09809e-07, -0.000272032, -8.73665e-07, -0.000227207, -8.21047e-07, -0.000186926, -7.52076e-07, -0.000150384, -6.6686e-07, -0.000116849, -5.65493e-07, -8.56512e-05, -4.48059e-07, -5.61666e-05, -3.14628e-07, -2.78052e-05, -1.65206e-07
-0.38202, -8.30965e-06, 3.55721e-06, 0.0791826, 1.84297e-06, -0.0176279, 1.84297e-06, 0.00668881, -9.57094e-06, 3.92944e-06, -0.388708, 1.2613e-06, -3.72231e-07, 0.0968105, 0, -0.0176279, 1.84297e-06, -0.0153049, 2.33976e-06, -0.0132881, 2.8339e-06, -0.011537, 3.20695e-06, -0.0100166, 3.42438e-06, -0.00869654, 3.49699e-06, -0.00755043, 3.44163e-06, -0.00655533, 3.27926e-06, -0.00569134, 3.03328e-06, -0.00494118, 2.72794e-06, -0.00428984, 2.38713e-06, -0.00372429, 2.03649e-06, -0.00323323, 1.7047e-06, -0.00280684, 1.39425e-06, -0.00243658, 1.10475e-06, -0.00211506, 8.35824e-07, -0.00183584, 5.87131e-07, -0.00159333, 3.58325e-07, -0.00138269, 1.49078e-07, -0.0011997, -4.09243e-08, -0.00104071, -2.11981e-07, -0.000902531, -3.64379e-07, -0.000782404, -4.98393e-07, -0.000677924, -6.14281e-07, -0.000587003, -7.1229e-07, -0.000507821, -7.92655e-07, -0.000438797, -8.55594e-07, -0.000378548, -9.01316e-07, -0.00032587, -9.30014e-07, -0.00027971, -9.4187e-07, -0.000239144, -9.37053e-07, -0.00020336, -9.15718e-07, -0.000171644, -8.78009e-07, -0.000143361, -8.24057e-07, -0.000117945, -7.5398e-07, -9.48876e-05, -6.67884e-07, -7.37282e-05, -5.65864e-07, -5.40434e-05, -4.48001e-07, -3.54395e-05, -3.14366e-07, -1.75443e-05, -1.64967e-07
-0.377277, -1.36912e-05, 1.65532e-05, 0.110985, -3.15364e-06, -0.0154611, -3.15364e-06, 0.00586663, -1.49504e-05, 1.69255e-05, -0.383143, 1.25922e-06, -3.72231e-07, 0.126446, 0, -0.0154611, -3.15364e-06, -0.0134237, -3.90758e-06, -0.0116547, -4.632e-06, -0.0101188, -5.29091e-06, -0.00878535, -5.88805e-06, -0.00762757, -6.41954e-06, -0.00662234, -6.87634e-06, -0.00574955, -7.24631e-06, -0.00499176, -7.51603e-06, -0.00433381, -7.67237e-06, -0.00376253, -7.7219e-06, -0.0032665, -7.73893e-06, -0.00283581, -7.7332e-06, -0.00246183, -7.70525e-06, -0.00213708, -7.65559e-06, -0.00185508, -7.58472e-06, -0.00161018, -7.49312e-06, -0.00139748, -7.38125e-06, -0.00121273, -7.24953e-06, -0.00105224, -7.09839e-06, -0.000912786, -6.92823e-06, -0.000791593, -6.73944e-06, -0.000686231, -6.53237e-06, -0.000594594, -6.30737e-06, -0.000514849, -6.06478e-06, -0.0004454, -5.80491e-06, -0.00038486, -5.52805e-06, -0.000332017, -5.2345e-06, -0.000285814, -4.9245e-06, -0.000245328, -4.59832e-06, -0.000209748, -4.25619e-06, -0.000178363, -3.89834e-06, -0.000150546, -3.52497e-06, -0.000125739, -3.13628e-06, -0.000103447, -2.73244e-06, -8.32241e-05, -2.31363e-06, -6.46656e-05, -1.88e-06, -4.74004e-05, -1.4317e-06, -3.10833e-05, -9.68851e-07, -1.53877e-05, -4.91551e-07
-0.36968, -1.71872e-05, 2.34969e-05, 0.143055, -7.13606e-06, -0.0166538, -7.13606e-06, 0.00631921, -1.84438e-05, 2.38691e-05, -0.375999, 1.25657e-06, -3.72231e-07, 0.159709, 0, -0.0166538, -7.13606e-06, -0.0144592, -8.40036e-06, -0.0125538, -9.50126e-06, -0.0108995, -1.04489e-05, -0.0094631, -1.12442e-05, -0.008216, -1.18819e-05, -0.00713322, -1.23531e-05, -0.00619311, -1.26472e-05, -0.00537686, -1.27537e-05, -0.00466814, -1.26932e-05, -0.00405279, -1.25914e-05, -0.0035185, -1.24642e-05, -0.00305458, -1.23124e-05, -0.00265175, -1.21365e-05, -0.00230195, -1.19371e-05, -0.00199819, -1.17149e-05, -0.0017344, -1.14704e-05, -0.00150529, -1.12042e-05, -0.00130629, -1.09166e-05, -0.00113341, -1.06083e-05, -0.000983204, -1.02798e-05, -0.000852661, -9.93135e-06, -0.000739171, -9.5635e-06, -0.000640464, -9.17666e-06, -0.000554567, -8.77119e-06, -0.000479761, -8.34747e-06, -0.00041455, -7.90584e-06, -0.000357631, -7.44666e-06, -0.000307864, -6.97021e-06, -0.000264254, -6.47681e-06, -0.000225929, -5.96674e-06, -0.000192123, -5.44026e-06, -0.00016216, -4.89762e-06, -0.000135439, -4.33906e-06, -0.000111428, -3.76479e-06, -8.96445e-05, -3.17502e-06, -6.96543e-05, -2.56995e-06, -5.10572e-05, -1.94975e-06, -3.34812e-05, -1.31459e-06, -1.65748e-05, -6.64599e-07
