pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400118, 1.26283e-06, -3.63985e-06, 0.706263, 4.1142e-14, 0.706263, 4.1142e-14, -0.400118, 1.26283e-06, -3.63985e-06, 0, 0, 0, 1e-10, 0, 0.706263, 4.1142e-14, 0.693522, 1.0382e-07, 0.627478, 3.97475e-07, 0.567724, 8.54697e-07, 0.513649, 1.45005e-06, 0.464711, 2.1592e-06, 0.420421, 2.95913e-06, 0.380335, 3.82846e-06, 0.344052, 4.74776e-06, 0.311209, 5.68846e-06, 0.281478, 6.4486e-06, 0.254563, 6.98118e-06, 0.230192, 7.31315e-06, 0.208124, 7.46982e-06, 0.188137, 7.47467e-06, 0.170031, 7.3492e-06, 0.153625, 7.11286e-06, 0.138756, 6.78307e-06, 0.125274, 6.38939e-06, 0.113045, 6.003e-06, 0.101946, 5.63109e-06, 0.0918673, 5.27275e-06, 0.0827068, 4.92711e-06, 0.0743734, 4.5933e-06, 0.0667837, 4.27049e-06, 0.0598618, 3.95789e-06, 0.0535386, 3.6547e-06, 0.0477507, 3.36017e-06, 0.0424404, 3.07356e-06, 0.0375544, 2.79414e-06, 0.033044, 2.5212e-06, 0.028864, 2.25405e-06, 0.0249727, 1.99199e-06, 0.021331, 1.73436e-06, 0.0179027, 1.4805e-06, 0.0146534, 1.22974e-06, 0.0115507, 9.81447e-07, 0.00856344, 7.34966e-07, 0.00566182, 4.89657e-07, 0.00281682, 2.44882e-07
-0.386061, -4.965e-06, 8.4259e-06, 0.706823, -1.93286e-07, 0.704847, -1.93286e-07, 0.013908, -6.6121e-06, 8.91036e-06, -0.399969, 1.6471e-06, -4.8446e-07, 0.00197572, 0, 0.704847, -1.93286e-07, 0.66691, -7.30282e-07, 0.603415, -1.54973e-06, 0.545955, -2.59617e-06, 0.493954, -3.82185e-06, 0.446892, -5.18831e-06, 0.4043, -6.66772e-06, 0.36575, -8.24416e-06, 0.330858, -9.89394e-06, 0.299275, -1.12865e-05, 0.270684, -1.23467e-05, 0.2448, -1.3117e-05, 0.221365, -1.36295e-05, 0.200142, -1.3908e-05, 0.180922, -1.39702e-05, 0.16351, -1.38295e-05, 0.147734, -1.34965e-05, 0.133434, -1.30106e-05, 0.12047, -1.25094e-05, 0.10871, -1.20086e-05, 0.0980366, -1.15076e-05, 0.088344, -1.10055e-05, 0.0795348, -1.05016e-05, 0.071521, -9.99523e-06, 0.0642223, -9.48546e-06, 0.0575659, -8.97142e-06, 0.0514852, -8.45221e-06, 0.0459193, -7.92685e-06, 0.0408126, -7.39433e-06, 0.036114, -6.85358e-06, 0.0317766, -6.30349e-06, 0.0277569, -5.74287e-06, 0.0240148, -5.17051e-06, 0.0205129, -4.5851e-06, 0.0172161, -3.9853e-06, 0.0140914, -3.3697e-06, 0.0111076, -2.7368e-06, 0.00823498, -2.08505e-06, 0.00544466, -1.41282e-06, 0.00270879, -7.18403e-07
-0.371947, -1.05e-05, 1.76967e-05, 0.706806, -1.45949e-06, 0.698903, -1.45949e-06, 0.0277916, -1.2147e-05, 1.81812e-05, -0.399739, 1.64699e-06, -4.8446e-07, 0.0079029, 0, 0.698903, -1.45949e-06, 0.640645, -3.0937e-06, 0.57965, -5.17702e-06, 0.524453, -7.61349e-06, 0.4745, -1.03269e-05, 0.429292, -1.32638e-05, 0.388377, -1.63958e-05, 0.351345, -1.96809e-05, 0.317828, -2.24659e-05, 0.287488, -2.4603e-05, 0.260023, -2.61763e-05, 0.235159, -2.72476e-05, 0.212646, -2.78615e-05, 0.19226, -2.80497e-05, 0.173796, -2.78348e-05, 0.15707, -2.72339e-05, 0.141915, -2.63226e-05, 0.128179, -2.5378e-05, 0.115725, -2.44317e-05, 0.104428, -2.34828e-05, 0.0941755, -2.25301e-05, 0.0848646, -2.15722e-05, 0.0764024, -2.06079e-05, 0.0687042, -1.96356e-05, 0.061693, -1.86539e-05, 0.0552987, -1.76612e-05, 0.0494575, -1.66556e-05, 0.0441108, -1.56354e-05, 0.0392052, -1.45986e-05, 0.0346917, -1.35432e-05, 0.0305251, -1.2467e-05, 0.0266637, -1.13678e-05, 0.023069, -1.02432e-05, 0.019705, -9.09062e-06, 0.016538, -7.90746e-06, 0.0135364, -6.69093e-06, 0.0106702, -5.43811e-06, 0.00791065, -4.14591e-06, 0.00523023, -2.81112e-06, 0.0026021, -1.43033e-06
-0.343679, -1.35641e-05, 1.97559e-05, 0.671209, -2.9838e-06, 0.653428, -2.9838e-06, 0.0554339, -1.52108e-05, 2.02404e-05, -0.399113, 1.64668e-06, -4.8446e-07, 0.0177815, 0, 0.653428, -2.9838e-06, 0.591225, -4.95421e-06, 0.534936, -7.2327e-06, 0.483996, -9.74918e-06, 0.437897, -1.24643e-05, 0.396177, -1.53727e-05, 0.358419, -1.84667e-05, 0.324244, -2.11587e-05, 0.293312, -2.33191e-05, 0.265313, -2.5023e-05, 0.239967, -2.63149e-05, 0.21702, -2.72168e-05, 0.196244, -2.77353e-05, 0.17743, -2.78669e-05, 0.16039, -2.76039e-05, 0.144955, -2.70018e-05, 0.130969, -2.63377e-05, 0.118292, -2.56451e-05, 0.106799, -2.4924e-05, 0.0963731, -2.41746e-05, 0.0869112, -2.33967e-05, 0.0783186, -2.25899e-05, 0.0705091, -2.17537e-05, 0.0634046, -2.08875e-05, 0.0569343, -1.99902e-05, 0.0510332, -1.90609e-05, 0.0456426, -1.80983e-05, 0.0407083, -1.71011e-05, 0.0361811, -1.60677e-05, 0.0320157, -1.49962e-05, 0.0281705, -1.38847e-05, 0.024607, -1.27311e-05, 0.0212896, -1.15331e-05, 0.018185, -1.02881e-05, 0.0152623, -8.99332e-06, 0.0124923, -7.64589e-06, 0.00984713, -6.24261e-06, 0.00730046, -4.78012e-06, 0.00482679, -3.25479e-06, 0.00240139, -1.66282e-06
-0.274483, 1.53828e-05, -3.17732e-05, 0.553475, 1.00644e-05, 0.521864, 1.00644e-05, 0.123412, 1.37367e-05, -3.12888e-05, -0.397895, 1.64609e-06, -4.8446e-07, 0.0316116, 0, 0.521864, 1.00644e-05, 0.472187, 1.48773e-05, 0.427232, 2.0268e-05, 0.38655, 2.61166e-05, 0.349733, 3.23391e-05, 0.316412, 3.88109e-05, 0.286255, 4.42103e-05, 0.258961, 4.82343e-05, 0.234257, 5.10558e-05, 0.211895, 5.28161e-05, 0.191652, 5.36308e-05, 0.173325, 5.35941e-05, 0.156732, 5.27835e-05, 0.141706, 5.1264e-05, 0.128097, 4.92033e-05, 0.11577, 4.7128e-05, 0.104599, 4.50961e-05, 0.0944753, 4.31044e-05, 0.0852958, 4.11492e-05, 0.0769694, 3.92272e-05, 0.0694126, 3.7335e-05, 0.06255, 3.5469e-05, 0.0563128, 3.36258e-05, 0.0506388, 3.18017e-05, 0.0454712, 2.99933e-05, 0.0407583, 2.8197e-05, 0.0364529, 2.64089e-05, 0.0325121, 2.46255e-05, 0.0288964, 2.28429e-05, 0.0255697, 2.10572e-05, 0.0224987, 1.92644e-05, 0.0196527, 1.74606e-05, 0.0170032, 1.56415e-05, 0.0145237, 1.38028e-05, 0.0121894, 1.19403e-05, 0.00997709, 1.00493e-05, 0.00786452, 8.12532e-06, 0.00583059, 6.16342e-06, 0.00385497, 4.15869e-06, 0.00191789, 2.10601e-06
-0.249975, 1.6417e-05, -3.60647e-05, 0.524661, 1.75046e-05, 0.475268, 1.75046e-05, 0.145911, 1.47718e-05, -3.55803e-05, -0.395886, 1.64512e-06, -4.8446e-07, 0.0493931, 0, 0.475268, 1.75046e-05, 0.430027, 2.38733e-05, 0.389086, 3.07877e-05, 0.352036, 3.81411e-05, 0.318506, 4.5775e-05, 0.28816, 5.21217e-05, 0.260696, 5.68205e-05, 0.235839, 6.0077e-05, 0.213341, 6.20631e-05, 0.192975, 6.29226e-05, 0.17454, 6.27754e-05, 0.15785, 6.17217e-05, 0.142738, 5.98463e-05, 0.129054, 5.73523e-05, 0.11666, 5.48557e-05, 0.105433, 5.24239e-05, 0.09526, 5.00524e-05, 0.0860398, 4.77369e-05, 0.07768, 4.54732e-05, 0.070097, 4.32569e-05, 0.0632149, 4.10839e-05, 0.056965, 3.89498e-05, 0.0512848, 3.68505e-05, 0.0461174, 3.47817e-05, 0.0414112, 3.27392e-05, 0.037119, 3.07187e-05, 0.0331981, 2.8716e-05, 0.0296092, 2.67266e-05, 0.0263163, 2.47464e-05, 0.0232867, 2.27708e-05, 0.0204898, 2.07954e-05, 0.0178979, 1.88156e-05, 0.015485, 1.68267e-05, 0.0132269, 1.48241e-05, 0.0111011, 1.2803e-05, 0.00908626, 1.07583e-05, 0.00716232, 8.68507e-06, 0.00530999, 6.57805e-06, 0.00351077, 4.43189e-06, 0.00174665, 2.24113e-06
-0.239637, 0.000332695, -0.000828563, 0.526739, 0.000598363, 0.455612, 0.000598363, 0.153253, 0.000331052, -0.000828079, -0.392889, 1.64367e-06, -4.8446e-07, 0.0711261, 0, 0.455612, 0.000598363, 0.412242, 0.000772926, 0.372995, 0.000958397, 0.337477, 0.00115021, 0.305333, 0.0013085, 0.276243, 0.00142401, 0.249915, 0.00150198, 0.226086, 0.00154698, 0.204517, 0.00156298, 0.184994, 0.00155345, 0.167321, 0.00152134, 0.151321, 0.00146924, 0.136835, 0.00140252, 0.123716, 0.00133638, 0.111835, 0.00127244, 0.101072, 0.00121058, 0.0913203, 0.00115067, 0.0824814, 0.00109258, 0.0744673, 0.0010362, 0.0671979, 0.000981394, 0.0606005, 0.00092806, 0.0546091, 0.000876078, 0.0491638, 0.000825336, 0.0442101, 0.000775721, 0.0396985, 0.000727125, 0.0355839, 0.000679439, 0.0318251, 0.000632553, 0.0283846, 0.000586363, 0.025228, 0.000540759, 0.0223236, 0.000495636, 0.0196424, 0.000450887, 0.0171577, 0.000406405, 0.0148446, 0.000362083, 0.0126799, 0.000317812, 0.010642, 0.000273484, 0.00871048, 0.000228987, 0.0068661, 0.00018421, 0.00509038, 0.00013904, 0.00336557, 9.33602e-05, 0.00167441, 4.70543e-05
-0.19767, 0.000290104, -0.000790421, 0.472635, 0.000772114, 0.375824, 0.000772114, 0.191038, 0.000288463, -0.000789937, -0.388707, 1.64164e-06, -4.8446e-07, 0.0968105, 0, 0.375824, 0.000772114, 0.340049, 0.000957915, 0.307675, 0.00114971, 0.278376, 0.00130741, 0.251862, 0.00142165, 0.227865, 0.0014977, 0.206148, 0.00154026, 0.186492, 0.00155349, 0.168701, 0.00154106, 0.152597, 0.00150619, 0.138019, 0.00145167, 0.124821, 0.00138301, 0.112871, 0.00131528, 0.10205, 0.00125007, 0.0922499, 0.00118723, 0.0833719, 0.00112663, 0.0753277, 0.00106814, 0.0680367, 0.00101162, 0.0614261, 0.000956967, 0.0554298, 0.000904042, 0.0499878, 0.000852732, 0.0450456, 0.00080292, 0.0405539, 0.000754494, 0.0364677, 0.000707343, 0.0327462, 0.000661357, 0.0293522, 0.000616431, 0.0262517, 0.000572459, 0.0234137, 0.000529337, 0.0208099, 0.000486962, 0.0184141, 0.000445232, 0.0162025, 0.000404048, 0.0141529, 0.000363307, 0.0122449, 0.000322911, 0.0104593, 0.000282758, 0.00877827, 0.000242748, 0.00718504, 0.000202781, 0.00566366, 0.000162755, 0.00419892, 0.000122568, 0.00277617, 8.21163e-05, 0.00138118, 4.12962e-05
-0.178793, 0.000272461, -0.000776116, 0.466381, 0.000962938, 0.339935, 0.000962938, 0.204349, 0.000270822, -0.000775632, -0.383143, 1.63895e-06, -4.8446e-07, 0.126446, 0, 0.339935, 0.000962938, 0.307576, 0.00115586, 0.278293, 0.00131431, 0.251792, 0.00142885, 0.22781, 0.00150479, 0.206105, 0.00154688, 0.186462, 0.00155939, 0.168683, 0.00154607, 0.152591, 0.00151024, 0.138024, 0.00145478, 0.124839, 0.0013853, 0.112901, 0.00131688, 0.102092, 0.00125112, 0.0923049, 0.00118788, 0.0834403, 0.00112702, 0.0754102, 0.00106839, 0.0681342, 0.00101188, 0.0615395, 0.000957355, 0.0555601, 0.000904689, 0.0501364, 0.000853766, 0.0452141, 0.000804469, 0.0407439, 0.000756684, 0.0366811, 0.000710302, 0.0329852, 0.000665215, 0.0296191, 0.000621317, 0.0265492, 0.000578504, 0.0237448, 0.000536676, 0.0211778, 0.000495731, 0.0188226, 0.000455572, 0.0166556, 0.0004161, 0.0146552, 0.00037722, 0.0128014, 0.000338836, 0.0110755, 0.000300853, 0.00946046, 0.000263175, 0.00793998, 0.000225708, 0.0064989, 0.000188358, 0.0051228, 0.000151029, 0.00379794, 0.000113626, 0.00251106, 7.60515e-05, 0.00124928, 3.82095e-05
-0.15989, 0.000252076, -0.000749413, 0.463703, 0.00114544, 0.303994, 0.00114544, 0.216109, 0.000250441, -0.000748929, -0.375999, 1.63548e-06, -4.8446e-07, 0.159709, 0, 0.303994, 0.00114544, 0.275057, 0.0013024, 0.248869, 0.00141566, 0.225171, 0.00149047, 0.203724, 0.0015316, 0.184314, 0.0015433, 0.166747, 0.00152939, 0.150848, 0.00149322, 0.136457, 0.0014377, 0.123431, 0.00136843, 0.111639, 0.00130034, 0.100964, 0.00123499, 0.0912984, 0.00117225, 0.0825456, 0.00111197, 0.0746183, 0.00105402, 0.0674372, 0.000998257, 0.0609304, 0.000944565, 0.055033, 0.00089282, 0.0496858, 0.000842901, 0.0448356, 0.000794695, 0.0404337, 0.000748089, 0.0364361, 0.000702974, 0.0328029, 0.000659246, 0.0294977, 0.0006168, 0.0264875, 0.000575537, 0.0237422, 0.000535357, 0.0212343, 0.000496164, 0.0189387, 0.000457863, 0.0168325, 0.000420361, 0.0148947, 0.000383567, 0.0131058, 0.000347389, 0.0114479, 0.000311739, 0.00990454, 0.000276526, 0.00846021, 0.000241663, 0.00710049, 0.000207061, 0.00581178, 0.000172632, 0.00458118, 0.000138289, 0.00339639, 0.000103944, 0.00224556, 6.95067e-05, 0.0011172, 3.48891e-05
