pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad], v_k+40 [m/s], delta_k+40 [rad], v_k+41 [m/s], delta_k+41 [rad], v_k+42 [m/s], delta_k+42 [rad], v_k+43 [m/s], delta_k+43 [rad], v_k+44 [m/s], delta_k+44 [rad], v_k+45 [m/s], delta_k+45 [rad], v_k+46 [m/s], delta_k+46 [rad], v_k+47 [m/s], delta_k+47 [rad], v_k+48 [m/s], delta_k+48 [rad], v_k+49 [m/s], delta_k+49 [rad], v_k+50 [m/s], delta_k+50 [rad], v_k+51 [m/s], delta_k+51 [rad], v_k+52 [m/s], delta_k+52 [rad], v_k+53 [m/s], delta_k+53 [rad], v_k+54 [m/s], delta_k+54 [rad], v_k+55 [m/s], delta_k+55 [rad], v_k+56 [m/s], delta_k+56 [rad], v_k+57 [m/s], delta_k+57 [rad], v_k+58 [m/s], delta_k+58 [rad], v_k+59 [m/s], delta_k+59 [rad]
1.69468, -0.00462803, 0.0277997, 0.351524, 0.160491, -0.148476, 0.028953, 0.0760612, -0.00635067, 0.00712747, 1.61862, 0.00172264, 0.0206723, 0.5, 0.131538, -0.148476, 0.028953, -0.134006, 0.0279795, -0.120909, 0.0270177, -0.109055, 0.0260672, -0.0983264, 0.0251275, -0.0886168, 0.0241984, -0.0798294, 0.0232797, -0.0718772, 0.0223715, -0.064681, 0.021474, -0.0581693, 0.0205874, -0.0522774, 0.0197119, -0.0469468, 0.018848, -0.0421243, 0.017996, -0.0377619, 0.0171565, -0.0338163, 0.0163299, -0.0302479, 0.0155166, -0.0270212, 0.0147172, -0.0241039, 0.0139322, -0.0214668, 0.0131622, -0.0190834, 0.0124075, -0.0169298, 0.0116688, -0.0149843, 0.0109465, -0.0132272, 0.0102413, -0.0116408, 0.00955348, -0.0102088, 0.00888369, -0.00891682, 0.00823241, -0.0077515, 0.00760013, -0.00670089, 0.00698734, -0.00575414, 0.00639452, -0.00490142, 0.00582217, -0.0041338, 0.00527074, -0.00344321, 0.00474072, -0.00282231, 0.00423255, -0.0022645, 0.00374667, -0.00181972, 0.00325253, -0.00149636, 0.0027531, -0.00120822, 0.0022968, -0.000952144, 0.00188173, -0.000725343, 0.00150595, -0.000525294, 0.00116758, -0.000349715, 0.000864792, -0.000196541, 0.000595803, -6.39135e-05, 0.000358894, 4.98372e-05, 0.000152405, 0.000146206, -2.52622e-05, 0.000226525, -0.000175638, 0.000291972, -0.000300189, 0.000343582, -0.000400316, 0.000382256, -0.000477353, 0.000408764, -0.000532568, 0.00042375, -0.000567166, 0.000427744, -0.000582286, 0.000421157, -0.000579005, 0.000404288, -0.000558337, 0.000377326, -0.00052124, 0.000340347, -0.000468609, 0.000293317, -0.000401286, 0.000236089, -0.000320055, 0.000168399, -0.000225649, 9.00209e-05, -0.000118813
1.71926, -0.00411351, 0.031306, 0.352064, 0.176696, -0.147936, 0.0321781, 0.0756475, -0.00640631, 0.00629252, 1.64361, 0.00229279, 0.0250134, 0.5, 0.144518, -0.147936, 0.0321781, -0.133473, 0.0310962, -0.120383, 0.0300257, -0.108535, 0.0289666, -0.0978127, 0.0279187, -0.0881089, 0.0268818, -0.0793273, 0.0258561, -0.0713805, 0.0248418, -0.0641897, 0.0238391, -0.0576833, 0.0228485, -0.0517965, 0.0218703, -0.0464709, 0.0209051, -0.0416533, 0.0199534, -0.0372957, 0.0190157, -0.0333548, 0.0180925, -0.029791, 0.0171846, -0.0265687, 0.0162923, -0.0236557, 0.0154164, -0.0210228, 0.0145574, -0.0186435, 0.013716, -0.0164938, 0.0128926, -0.0145519, 0.0120879, -0.0127984, 0.0113025, -0.0112152, 0.0105369, -0.0097863, 0.00979166, -0.00849707, 0.00906743, -0.00733425, 0.00836471, -0.00628582, 0.00768407, -0.0053409, 0.00702603, -0.0044896, 0.00639114, -0.00372297, 0.00577992, -0.00303286, 0.00519289, -0.00241196, 0.00463053, -0.0019231, 0.00405471, -0.00157775, 0.00346788, -0.0012696, 0.0029301, -0.000995345, 0.00243919, -0.000752059, 0.00199296, -0.000537104, 0.00158927, -0.000348077, 0.00122605, -0.000182806, 0.000901265, -3.93249e-05, 0.000612977, 8.41368e-05, 0.000359298, 0.000189169, 0.000138417, 0.000277194, -5.14021e-05, 0.000349475, -0.000211824, 0.000407131, -0.000344438, 0.000451137, -0.000450758, 0.000482335, -0.000532224, 0.000501441, -0.000590204, 0.000509048, -0.000625994, 0.00050563, -0.000640818, 0.000491545, -0.000635831, 0.000467037, -0.000612121, 0.000432235, -0.000570711, 0.000387156, -0.000512558, 0.000331703, -0.000438559, 0.000265658, -0.000349551, 0.000188686, -0.000246312, 0.000100486, -0.000129638
1.74392, -0.00347215, 0.0353806, 0.352512, 0.192629, -0.147488, 0.0351806, 0.0753131, -0.00644876, 0.00561252, 1.6686, 0.00297662, 0.029768, 0.5, 0.157449, -0.147488, 0.0351806, -0.133025, 0.0339987, -0.119934, 0.0328278, -0.108087, 0.0316681, -0.097365, 0.0305195, -0.0876619, 0.0293823, -0.0788813, 0.0282567, -0.0709357, 0.0271431, -0.0637463, 0.026042, -0.0572414, 0.0249538, -0.0513565, 0.0238791, -0.0460327, 0.0228186, -0.0412172, 0.0217728, -0.0368618, 0.0207425, -0.032923, 0.0197282, -0.0293614, 0.0187308, -0.0261415, 0.0177508, -0.0232307, 0.0167889, -0.0206, 0.0158458, -0.0182228, 0.0149221, -0.0160752, 0.0140186, -0.0141352, 0.0131359, -0.0123834, 0.0122746, -0.0108017, 0.0114354, -0.00937411, 0.0106189, -0.00808586, 0.00982573, -0.00692367, 0.00905656, -0.0058755, 0.00831196, -0.00493037, 0.00759254, -0.00407836, 0.0068989, -0.00331042, 0.00623164, -0.00261843, 0.00559127, -0.00207928, 0.00493137, -0.00170788, 0.00425371, -0.00137598, 0.003631, -0.00108008, 0.00306081, -0.000817115, 0.00254069, -0.000584291, 0.00206827, -0.000379068, 0.00164121, -0.000199136, 0.00125727, -4.24062e-05, 0.000914265, 9.30132e-05, 0.000610089, 0.000208824, 0.000342721, 0.000306558, 0.00011022, 0.000387579, -8.92744e-05, 0.000453101, -0.00025754, 0.000504192, -0.00039627, 0.000541782, -0.00050708, 0.000566668, -0.000591499, 0.000579523, -0.000650981, 0.000580896, -0.000686899, 0.000571219, -0.00070055, 0.000550804, -0.000693156, 0.00051985, -0.000665866, 0.000478438, -0.000619759, 0.000426535, -0.000555844, 0.000363988, -0.000475065, 0.000290525, -0.000378301, 0.000205745, -0.000266371, 0.000109284, -0.000140107
1.76851, -0.0027172, 0.0400382, 0.35313, 0.208247, -0.14687, 0.0379201, 0.0749245, -0.00650162, 0.00510205, 1.69359, 0.00378442, 0.0349361, 0.5, 0.170327, -0.14687, 0.0379201, -0.132424, 0.0366463, -0.119349, 0.0353829, -0.107517, 0.0341303, -0.0968081, 0.0328887, -0.0871173, 0.0316585, -0.0783481, 0.0304402, -0.0704132, 0.0292343, -0.0632337, 0.0280415, -0.0567381, 0.0268625, -0.0508618, 0.0256979, -0.0455461, 0.0245484, -0.0407382, 0.0234149, -0.0363898, 0.0222981, -0.0324577, 0.0211989, -0.0289023, 0.0201178, -0.025688, 0.0190558, -0.0227826, 0.0180137, -0.0201567, 0.0169921, -0.0177839, 0.0159918, -0.0156402, 0.0150136, -0.0137038, 0.0140582, -0.0119549, 0.0131263, -0.0103758, 0.0122187, -0.00895012, 0.0113361, -0.00766325, 0.0104792, -0.00650182, 0.00964862, -0.00545371, 0.00884508, -0.00450791, 0.00806926, -0.0036544, 0.00732181, -0.00288417, 0.00660333, -0.00228892, 0.00585863, -0.00188727, 0.00508861, -0.00152777, 0.00437933, -0.00120673, 0.00372815, -0.000920862, 0.00313237, -0.000667213, 0.00258937, -0.000443071, 0.00209658, -0.000245968, 0.00165154, -7.36655e-05, 0.00125183, 7.58677e-05, 0.000895131, 0.000204466, 0.000579222, 0.000313786, 0.000301957, 0.00040531, 6.12822e-05, 0.000480363, -0.000144766, 0.000540121, -0.000318059, 0.000585612, -0.000460383, 0.000617731, -0.000573433, 0.000637243, -0.000658816, 0.000644783, -0.000718054, 0.00064087, -0.000752588, 0.000625897, -0.000763773, 0.000600143, -0.000752885, 0.000563767, -0.000721126, 0.000516814, -0.000669618, 0.000459206, -0.000599414, 0.000390747, -0.000511495, 0.000311115, -0.000406775, 0.000219858, -0.000286103, 0.000116555, -0.000150344
1.79323, -0.00177928, 0.0452008, 0.353553, 0.223657, -0.146447, 0.0405089, 0.0746608, -0.00650578, 0.00468315, 1.71857, 0.0047265, 0.0405176, 0.5, 0.183148, -0.146447, 0.0405089, -0.132, 0.0391507, -0.118926, 0.0378017, -0.107093, 0.0364629, -0.0963843, 0.0351347, -0.086694, 0.0338176, -0.0779253, 0.0325124, -0.0699912, 0.0312198, -0.0628125, 0.0299407, -0.056318, 0.0286758, -0.0504428, 0.027426, -0.0451283, 0.0261922, -0.0403216, 0.0249754, -0.0359745, 0.0237763, -0.0320435, 0.022596, -0.0284892, 0.0214352, -0.025276, 0.0202949, -0.0223715, 0.019176, -0.0197463, 0.0180793, -0.017374, 0.0170056, -0.0152305, 0.0159559, -0.013294, 0.0149309, -0.0115446, 0.0139315, -0.00996455, 0.0129584, -0.00853743, 0.0120124, -0.00724852, 0.0110944, -0.00608437, 0.0102051, -0.00503277, 0.00934531, -0.00408261, 0.00851568, -0.00322386, 0.00771693, -0.00256463, 0.00688417, -0.00212763, 0.00601716, -0.00173587, 0.00521676, -0.00138537, 0.00448006, -0.00107265, 0.00380414, -0.000794527, 0.00318615, -0.000548099, 0.0026233, -0.000330715, 0.00211287, -0.000139963, 0.00165226, 2.63506e-05, 0.00123893, 0.000170211, 0.000870444, 0.000293419, 0.000544463, 0.000397591, 0.000258742, 0.000484181, 1.11296e-05, 0.000554484, -0.000200424, 0.000609644, -0.000377876, 0.000650665, -0.000523084, 0.000678415, -0.000637815, 0.000693631, -0.000723741, 0.000696926, -0.000782445, 0.000688788, -0.000815419, 0.000669584, -0.00082407, 0.000639566, -0.000809722, 0.000598863, -0.000773614, 0.000547485, -0.000716911, 0.000485324, -0.000640696, 0.000412145, -0.000545984, 0.000327587, -0.000433716, 0.000231153, -0.000304765, 0.000122376, -0.000160023
1.81437, -0.000858086, 0.0500607, 0.360956, 0.238438, -0.139044, 0.0425303, 0.0708188, -0.00667126, 0.0035481, 1.74355, 0.00581317, 0.0465126, 0.5, 0.195908, -0.139044, 0.0425303, -0.125266, 0.0410821, -0.112796, 0.0396439, -0.101511, 0.0382168, -0.0912995, 0.0368013, -0.082059, 0.0353982, -0.0736978, 0.0340083, -0.0661328, 0.0326325, -0.0592886, 0.0312717, -0.0530971, 0.0299269, -0.0474964, 0.0285989, -0.0424306, 0.0272888, -0.0378491, 0.0259975, -0.033706, 0.024726, -0.0299597, 0.0234751, -0.0265727, 0.0222459, -0.0235108, 0.0210394, -0.0207432, 0.0198563, -0.0182418, 0.0186976, -0.0159813, 0.0175643, -0.0139387, 0.0164572, -0.0120931, 0.0153771, -0.0104255, 0.014325, -0.00891884, 0.0133017, -0.00755745, 0.0123079, -0.00632714, 0.0113446, -0.005215, 0.0104125, -0.00420927, 0.0095124, -0.00329934, 0.00864504, -0.00260714, 0.00773744, -0.00215903, 0.00678843, -0.00175692, 0.00591111, -0.00139679, 0.00510236, -0.00107514, 0.00435902, -0.000788755, 0.00367801, -0.000534702, 0.00305631, -0.000310291, 0.00249102, -0.00011307, 0.00197931, 5.91977e-05, 0.00151845, 0.000208543, 0.00110582, 0.000336811, 0.000738895, 0.000445667, 0.000415249, 0.000536611, 0.000132569, 0.000610991, -0.000111359, 0.000669998, -0.000318645, 0.000714687, -0.000491294, 0.000745978, -0.000631215, 0.000764661, -0.000740214, 0.000771402, -0.000820002, 0.000766744, -0.000872194, 0.000751112, -0.000898312, 0.000724813, -0.000899791, 0.00068804, -0.000877977, 0.000640864, -0.000834131, 0.000583242, -0.000769434, 0.00051501, -0.000684988, 0.000435879, -0.00058182, 0.000345432, -0.000460885, 0.00024312, -0.000323066, 0.000128409, -0.000169267
1.83905, 0.000350454, 0.0562925, 0.361552, 0.253296, -0.138448, 0.044692, 0.0705279, -0.00670426, 0.00337152, 1.76852, 0.00705472, 0.052921, 0.5, 0.208604, -0.138448, 0.044692, -0.124688, 0.0431709, -0.112235, 0.0416587, -0.100965, 0.0401566, -0.0907669, 0.0386656, -0.0815389, 0.0371865, -0.0731892, 0.0357206, -0.0656347, 0.0342687, -0.0588001, 0.0328321, -0.0526173, 0.0314117, -0.0470246, 0.0300088, -0.041966, 0.0286244, -0.037391, 0.0272597, -0.0332538, 0.0259157, -0.0295127, 0.0245935, -0.0261301, 0.0232941, -0.023072, 0.0220188, -0.0203075, 0.0207683, -0.0178084, 0.0195439, -0.0155495, 0.0183465, -0.0135077, 0.017177, -0.011662, 0.0160365, -0.00999352, 0.0149259, -0.00848491, 0.0138461, -0.00712051, 0.012798, -0.00588602, 0.0117827, -0.00476842, 0.0108008, -0.00375594, 0.00985335, -0.0029883, 0.00885666, -0.00249646, 0.0078082, -0.00205443, 0.00683709, -0.00165789, 0.00594003, -0.00130304, 0.00511363, -0.00098639, 0.00435459, -0.000704763, 0.0036597, -0.000455236, 0.00302583, -0.00023514, 0.00244996, -4.20372e-05, 0.00192915, 0.00012629, 0.00146059, 0.000271865, 0.00104155, 0.000396515, 0.000669428, 0.000501896, 0.000341731, 0.000589501, 5.60709e-05, 0.000660657, -0.000189831, 0.000716551, -0.000398144, 0.000758225, -0.00057093, 0.000786586, -0.000710145, 0.000802415, -0.000817642, 0.000806362, -0.000895173, 0.000798958, -0.000944392, 0.000780614, -0.000966856, 0.000751621, -0.000964029, 0.000712154, -0.000937286, 0.000662268, -0.000887914, 0.000601899, -0.000817117, 0.00053086, -0.000726017, 0.00044884, -0.000615659, 0.000355395, -0.000487012, 0.000249945, -0.000340975, 0.000131921, -0.000178465
1.86389, 0.00172925, 0.0631288, 0.361869, 0.2679, -0.138131, 0.0466677, 0.0704101, -0.00673216, 0.00338597, 1.79348, 0.00846141, 0.0597428, 0.5, 0.221233, -0.138131, 0.0466677, -0.124363, 0.0450802, -0.111903, 0.0435001, -0.100627, 0.0419291, -0.0904226, 0.0403683, -0.0811893, 0.038819, -0.072835, 0.0372823, -0.0652763, 0.0357596, -0.0584379, 0.0342522, -0.0522517, 0.0327612, -0.0466558, 0.0312881, -0.0415944, 0.0298341, -0.0370166, 0.0284005, -0.0328765, 0.0269884, -0.0291327, 0.0255991, -0.0257473, 0.0242339, -0.0226862, 0.0228938, -0.0199183, 0.0215801, -0.0174157, 0.0202939, -0.0151527, 0.0190363, -0.0131062, 0.0178083, -0.0112553, 0.0166112, -0.00958069, 0.0154459, -0.00806511, 0.0143134, -0.0066927, 0.0132149, -0.00544899, 0.0121512, -0.00432094, 0.0111233, -0.00346692, 0.0100365, -0.00292273, 0.00888667, -0.00243301, 0.00781975, -0.001993, 0.00683227, -0.00159855, 0.00592067, -0.00124584, 0.00508145, -0.000931379, 0.00431117, -0.000651964, 0.00360653, -0.000404663, 0.00296429, -0.000186794, 0.00238133, 4.08625e-06, 0.00185464, 0.00017021, 0.00138131, 0.000313602, 0.000958551, 0.000436099, 0.000583696, 0.000539364, 0.000254183, 0.000624885, -3.24314e-05, 0.000693998, -0.000278478, 0.000747888, -0.000486173, 0.000787596, -0.000657623, 0.00081403, -0.000794822, 0.000827965, -0.000899659, 0.000830047, -0.000973921, 0.000820802, -0.00101929, 0.000800635, -0.00103734, 0.000769827, -0.00102958, 0.000728543, -0.000997389, 0.000676828, -0.000942078, 0.000614603, -0.000864866, 0.000541667, -0.000766892, 0.00045769, -0.000649213, 0.000362209, -0.000512809, 0.000254622, -0.000358588, 0.000134331, -0.000187479
1.88526, 0.00305941, 0.0694318, 0.368939, 0.282055, -0.131061, 0.0482649, 0.0668306, -0.00698409, 0.00245371, 1.81843, 0.0100435, 0.0669781, 0.5, 0.23379, -0.131061, 0.0482649, -0.117931, 0.0465961, -0.106049, 0.0449355, -0.0952959, 0.0432849, -0.0855658, 0.0416457, -0.0767617, 0.0400192, -0.0687959, 0.0384067, -0.0615891, 0.0368098, -0.0550693, 0.0352296, -0.0491715, 0.0336677, -0.0438367, 0.0321254, -0.0390113, 0.030604, -0.0346471, 0.0291048, -0.0307002, 0.0276293, -0.0271308, 0.0261786, -0.0239029, 0.024754, -0.0209837, 0.0233568, -0.0183438, 0.0219881, -0.0159561, 0.0206492, -0.0137962, 0.0193412, -0.011842, 0.0180653, -0.0100733, 0.0168226, -0.00847164, 0.0156141, -0.00702039, 0.0144411, -0.00570423, 0.0133046, -0.00450936, 0.0122054, -0.00361032, 0.0110395, -0.00304728, 0.00980121, -0.00254012, 0.00865105, -0.002084, 0.00758525, -0.00167469, 0.00660003, -0.0013083, 0.00569165, -0.000981248, 0.00485651, -0.00069026, 0.00409106, -0.000432327, 0.00339189, -0.000204694, 0.00275567, -4.84241e-06, 0.00217921, 0.000169532, 0.00165943, 0.000320524, 0.00119336, 0.000450041, 0.000778151, 0.000559816, 0.000411095, 0.000651403, 8.9587e-05, 0.000726205, -0.000188852, 0.000785475, -0.000426584, 0.000830318, -0.00062585, 0.000861708, -0.000788779, 0.000880485, -0.000917385, 0.000887363, -0.00101357, 0.000882933, -0.00107914, 0.000867669, -0.00111579, 0.000841921, -0.0011251, 0.000805927, -0.00110857, 0.000759806, -0.00106761, 0.000703558, -0.00100352, 0.000637061, -0.000917524, 0.000560074, -0.000810768, 0.000472224, -0.000684308, 0.000373009, -0.000539126, 0.000261783, -0.000376129, 0.000137899, -0.000196248
1.91012, 0.00482641, 0.077177, 0.369257, 0.296301, -0.130743, 0.0500289, 0.0667585, -0.00698481, 0.00255018, 1.84336, 0.0118112, 0.0746268, 0.5, 0.246272, -0.130743, 0.0500289, -0.117605, 0.0482998, -0.105716, 0.0465774, -0.0949563, 0.0448638, -0.0852204, 0.0431606, -0.076411, 0.0414694, -0.0684403, 0.0397918, -0.0612289, 0.0381294, -0.0547048, 0.0364838, -0.0488028, 0.0348565, -0.0434639, 0.033249, -0.0386345, 0.0316631, -0.0342661, 0.0301, -0.0303148, 0.0285613, -0.0267407, 0.0270484, -0.0235078, 0.0255627, -0.0205831, 0.0241056, -0.0179371, 0.0226785, -0.0155425, 0.0212826, -0.013375, 0.0199193, -0.0114121, 0.0185898, -0.00963347, 0.0172955, -0.00802063, 0.0160374, -0.00655664, 0.0148168, -0.00522616, 0.0136348, -0.00422478, 0.0123746, -0.00359825, 0.0110286, -0.00303323, 0.00977625, -0.00252439, 0.00861374, -0.00206704, 0.00753707, -0.0016569, 0.00654233, -0.00129, 0.00562571, -0.000962727, 0.00478348, -0.000671754, 0.00401205, -0.000414032, 0.0033079, -0.000186774, 0.00266765, 1.25749e-05, 0.00208803, 0.000186341, 0.00156591, 0.000336645, 0.00109826, 0.000465421, 0.000682197, 0.000574409, 0.000314948, 0.000665184, -6.12355e-06, 0.000739164, -0.000283535, 0.000797608, -0.00051968, 0.000841634, -0.00071683, 0.000872221, -0.000877142, 0.000890214, -0.00100265, 0.00089633, -0.00109529, 0.000891165, -0.00115687, 0.000875189, -0.0011891, 0.000848755, -0.0011936, 0.000812096, -0.00117186, 0.000765328, -0.0011253, 0.000708444, -0.00105524, 0.000641319, -0.000962913, 0.0005637, -0.000849463, 0.000475205, -0.000715956, 0.000375319, -0.000563377, 0.000263385, -0.000392639, 0.000138729, -0.000204674
1.93479, 0.00679969, 0.0853151, 0.369968, 0.310378, -0.130032, 0.0517018, 0.0665047, -0.00697508, 0.00262607, 1.86829, 0.0137748, 0.082689, 0.5, 0.258676, -0.130032, 0.0517018, -0.116924, 0.0499138, -0.105061, 0.048131, -0.0943255, 0.0463558, -0.0846112, 0.0445901, -0.0758211, 0.0428357, -0.0678678, 0.0410944, -0.0606718, 0.039368, -0.0541613, 0.0376585, -0.0482713, 0.0359674, -0.0429427, 0.0342965, -0.038122, 0.0326477, -0.0337609, 0.0310224, -0.0298153, 0.0294223, -0.0262455, 0.0278491, -0.0230152, 0.0263043, -0.0200917, 0.0247893, -0.0174451, 0.0233058, -0.0150483, 0.0218551, -0.0128768, 0.0204387, -0.010908, 0.0190579, -0.00912143, 0.0177142, -0.00749845, 0.0164089, -0.00602208, 0.0151432, -0.00491014, 0.013787, -0.0042143, 0.0123304, -0.00358614, 0.0109731, -0.00301977, 0.00971109, -0.00251, 0.00854014, -0.00205211, 0.00745621, -0.00164173, 0.00645532, -0.00127486, 0.00553355, -0.000947835, 0.00468713, -0.000657277, 0.00391235, -0.000400112, 0.00320566, -0.000173514, 0.00256362, 2.50937e-05, 0.00198289, 0.000198064, 0.0014603, 0.000347544, 0.000992776, 0.000475474, 0.000577392, 0.000583617, 0.000211346, 0.000673562, -0.000108035, 0.000746733, -0.000383295, 0.000804402, -0.000616853, 0.000847693, -0.000811004, 0.000877588, -0.000967921, 0.000894938, -0.00108966, 0.000900465, -0.00117817, 0.00089476, -0.00123527, 0.000878299, -0.00126268, 0.000851431, -0.00126203, 0.000814388, -0.00123482, 0.000767279, -0.00118248, 0.000710096, -0.00110633, 0.000642706, -0.0010076, 0.000564848, -0.00088745, 0.000476133, -0.000746942, 0.000376036, -0.000587063, 0.000263885, -0.000408727, 0.000138988, -0.000212867
1.95962, 0.00896495, 0.0941713, 0.370404, 0.324077, -0.129596, 0.0530767, 0.0664287, -0.00697939, 0.00300666, 1.89319, 0.0159443, 0.0911646, 0.5, 0.271, -0.129596, 0.0530767, -0.116492, 0.0512385, -0.104632, 0.0494039, -0.0938997, 0.0475756, -0.0841877, 0.0457556, -0.0753995, 0.0439461, -0.0674475, 0.0421491, -0.0602524, 0.0403667, -0.0537423, 0.0386009, -0.047852, 0.0368537, -0.0425226, 0.0351269, -0.0377004, 0.0334225, -0.0333369, 0.0317423, -0.0293882, 0.0300881, -0.0258143, 0.0284616, -0.0225789, 0.0268646, -0.0196491, 0.0252988, -0.0169949, 0.0237657, -0.0145891, 0.022267, -0.0124069, 0.0208043, -0.0104257, 0.019379, -0.00862468, 0.0179927, -0.00698516, 0.0166468, -0.00574696, 0.0151978, -0.00496762, 0.0136335, -0.00426353, 0.0121738, -0.00362812, 0.0108143, -0.00305558, 0.00955101, -0.00254061, 0.00837953, -0.00207835, 0.00729576, -0.0016643, 0.00629565, -0.00129439, 0.00537522, -0.00096484, 0.00453063, -0.000672216, 0.00375815, -0.000413364, 0.00305417, -0.000185402, 0.00241521, 1.43014e-05, 0.00183791, 0.000188152, 0.00131906, 0.000338329, 0.000855556, 0.000466814, 0.000444454, 0.000575401, 8.2932e-05, 0.000665705, -0.000231701, 0.000739175, -0.000502004, 0.000797103, -0.000730407, 0.000840629, -0.000919215, 0.000870752, -0.00107061, 0.000888336, -0.00118666, 0.00089411, -0.0012693, 0.000888678, -0.00132038, 0.000872519, -0.0013416, 0.00084599, -0.0013346, 0.000809323, -0.00130088, 0.000762633, -0.00124187, 0.000705911, -0.00115888, 0.000639022, -0.00105316, 0.000561706, -0.000925845, 0.000473569, -0.000778004, 0.000374082, -0.000610622, 0.000262567, -0.00042461, 0.000138315, -0.000220897
1.98461, 0.0113689, 0.103753, 0.370553, 0.337348, -0.129447, 0.0541085, 0.0665331, -0.0069612, 0.00369941, 1.91808, 0.0183301, 0.100054, 0.5, 0.28324, -0.129447, 0.0541085, -0.116321, 0.0522319, -0.10444, 0.050357, -0.0936891, 0.0484867, -0.0839598, 0.0466235, -0.0751556, 0.0447695, -0.0671888, 0.0429273, -0.0599797, 0.0410991, -0.0534563, 0.0392871, -0.0475533, 0.0374934, -0.0422115, 0.0357203, -0.0373771, 0.0339698, -0.0330015, 0.0322439, -0.0290404, 0.0305446, -0.0254538, 0.0288738, -0.022205, 0.0272335, -0.0192611, 0.0256253, -0.0165919, 0.0240512, -0.0141698, 0.0225129, -0.0119698, 0.0210121, -0.00996905, 0.0195505, -0.00814668, 0.0181295, -0.00676406, 0.0165927, -0.00588448, 0.0149254, -0.00508942, 0.0133674, -0.0043714, 0.0119144, -0.00372387, 0.010562, -0.00314083, 0.00930585, -0.00261675, 0.00814177, -0.00214658, 0.00706553, -0.00172571, 0.00607303, -0.00134988, 0.0051603, -0.00101523, 0.00432344, -0.000718182, 0.00355872, -0.000455503, 0.0028625, -0.000224221, 0.00223127, -2.1623e-05, 0.00166168, 0.000154752, 0.0011505, 0.000307147, 0.000694625, 0.000437597, 0.000291101, 0.000547938, -6.28948e-05, 0.000639828, -0.000370054, 0.000714751, -0.000632936, 0.000774026, -0.000853967, 0.000818821, -0.00103545, 0.000850163, -0.00117956, 0.000868928, -0.00128837, 0.000875869, -0.00136379, 0.000871603, -0.00140767, 0.000856623, -0.00142172, 0.000831293, -0.00140755, 0.000795861, -0.00136666, 0.000750446, -0.00130047, 0.000695045, -0.00121029, 0.000629531, -0.00109736, 0.000553645, -0.000962794, 0.000466998, -0.000807667, 0.000369061, -0.000632954, 0.000259159, -0.000439557, 0.000136571, -0.000228401
