pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400216, 1.26619e-06, -3.16301e-06, 0.00330805, 8.03454e-08, 0.00133232, 8.03454e-08, -0.000246584, -3.80905e-07, -2.59501e-06, -0.399969, 1.6471e-06, -5.68006e-07, 0.00197572, 0, 0.00133232, 8.03454e-08, 0.000972389, 3.13339e-07, 0.000709693, 6.86605e-07, 0.000517965, 1.18651e-06, 0.000378033, 1.79782e-06, 0.000275905, 2.50334e-06, 0.000201367, 3.28362e-06, 0.000146966, 4.1169e-06, 0.000107262, 4.9691e-06, 7.82848e-05, 5.65449e-06, 5.71357e-05, 6.12408e-06, 4.17002e-05, 6.39781e-06, 3.04347e-05, 6.49804e-06, 2.22126e-05, 6.4484e-06, 1.62118e-05, 6.27285e-06, 1.18322e-05, 5.99486e-06, 8.63569e-06, 5.63669e-06, 6.30275e-06, 5.22974e-06, 4.60007e-06, 4.83487e-06, 3.35737e-06, 4.45826e-06, 2.45038e-06, 4.09937e-06, 1.78842e-06, 3.75767e-06, 1.30528e-06, 3.43264e-06, 9.52655e-07, 3.12382e-06, 6.95289e-07, 2.83074e-06, 5.07443e-07, 2.55297e-06, 3.70336e-07, 2.29009e-06, 2.70258e-07, 2.04172e-06, 1.97202e-07, 1.8075e-06, 1.43864e-07, 1.58708e-06, 1.0491e-07, 1.38015e-06, 7.6446e-08, 1.18641e-06, 5.56252e-08, 1.0056e-06, 4.03662e-08, 8.37464e-07, 2.91432e-08, 6.8179e-07, 2.08341e-08, 5.38377e-07, 1.46081e-08, 4.07051e-07, 9.84295e-09, 2.87664e-07, 6.06238e-09, 1.8009e-07, 2.88911e-09, 8.42455e-08
-0.400216, 1.26619e-06, -3.16301e-06, 0.0104832, 3.19849e-07, 0.00258033, 3.19849e-07, -0.000477563, -3.80773e-07, -2.59501e-06, -0.399739, 1.64696e-06, -5.68006e-07, 0.0079029, 0, 0.00258033, 3.19849e-07, 0.00188324, 7.01124e-07, 0.00137447, 1.21221e-06, 0.00100315, 1.83771e-06, 0.000732142, 2.56023e-06, 0.000534349, 3.36008e-06, 0.000389991, 4.21511e-06, 0.000284632, 5.09056e-06, 0.000207737, 5.79617e-06, 0.000151615, 6.28144e-06, 0.000110655, 6.56657e-06, 8.07613e-05, 6.67418e-06, 5.89433e-05, 6.6283e-06, 4.30195e-05, 6.45328e-06, 3.13977e-05, 6.173e-06, 2.29155e-05, 5.81014e-06, 1.67249e-05, 5.39686e-06, 1.22066e-05, 4.99578e-06, 8.90902e-06, 4.61328e-06, 6.50226e-06, 4.2488e-06, 4.74569e-06, 3.9018e-06, 3.46365e-06, 3.57176e-06, 2.52795e-06, 3.25816e-06, 1.84502e-06, 2.96055e-06, 1.34657e-06, 2.67846e-06, 9.82772e-07, 2.41147e-06, 7.17235e-07, 2.15918e-06, 5.23413e-07, 1.9212e-06, 3.81924e-07, 1.69718e-06, 2.78624e-07, 1.48678e-06, 2.03181e-07, 1.2897e-06, 1.48054e-07, 1.10564e-06, 1.0773e-07, 9.34354e-07, 7.81777e-08, 7.75594e-07, 5.64419e-08, 6.29147e-07, 4.03496e-08, 4.94821e-07, 2.82917e-08, 3.7245e-07, 1.9063e-08, 2.61889e-07, 1.17411e-08, 1.6302e-07, 5.59537e-09, 7.57606e-08
-0.399665, 1.26402e-06, -3.16301e-06, 0.0207647, 7.15573e-07, 0.00298321, 7.15573e-07, -0.000552126, -3.82585e-07, -2.59501e-06, -0.399113, 1.64661e-06, -5.68006e-07, 0.0177815, 0, 0.00298321, 7.15573e-07, 0.00217728, 1.23767e-06, 0.00158907, 1.87721e-06, 0.00115977, 2.61656e-06, 0.000846454, 3.43574e-06, 0.000617778, 4.31224e-06, 0.000450881, 5.21061e-06, 0.000329073, 5.93608e-06, 0.000240171, 6.4367e-06, 0.000175287, 6.73289e-06, 0.000127933, 6.84758e-06, 9.33709e-05, 6.80517e-06, 6.81463e-05, 6.63042e-06, 4.97363e-05, 6.34765e-06, 3.62999e-05, 5.97995e-06, 2.64934e-05, 5.5602e-06, 1.93362e-05, 5.15279e-06, 1.41125e-05, 4.7643e-06, 1.03e-05, 4.39413e-06, 7.51748e-06, 4.04173e-06, 5.48665e-06, 3.70656e-06, 4.00444e-06, 3.3881e-06, 2.92265e-06, 3.08586e-06, 2.13309e-06, 2.79937e-06, 1.55682e-06, 2.52819e-06, 1.13622e-06, 2.2719e-06, 8.2922e-07, 2.03009e-06, 6.05135e-07, 1.8024e-06, 4.41556e-07, 1.58848e-06, 3.22126e-07, 1.388e-06, 2.34905e-07, 1.20065e-06, 1.7117e-07, 1.02616e-06, 1.2455e-07, 8.64278e-07, 9.03839e-08, 7.14762e-07, 6.52544e-08, 5.77408e-07, 4.66495e-08, 4.52031e-07, 3.2709e-08, 3.3847e-07, 2.20393e-08, 2.36588e-07, 1.35743e-08, 1.46272e-07, 6.469e-09, 6.74395e-08
-0.398835, 1.06908e-06, -2.68618e-06, 0.0366895, 1.15284e-06, 0.00507793, 1.15284e-06, -0.000939812, -5.76833e-07, -2.11817e-06, -0.397895, 1.64592e-06, -5.68006e-07, 0.0316116, 0, 0.00507793, 1.15284e-06, 0.00370609, 1.75186e-06, 0.00270487, 2.44579e-06, 0.00197413, 3.21528e-06, 0.00144081, 4.03819e-06, 0.00105156, 4.87963e-06, 0.000767476, 5.55585e-06, 0.000560137, 6.01767e-06, 0.000408812, 6.28436e-06, 0.000298369, 6.37812e-06, 0.000217763, 6.3228e-06, 0.000158933, 6.14285e-06, 0.000115997, 5.8623e-06, 8.46596e-05, 5.50405e-06, 6.17885e-05, 5.09967e-06, 4.50962e-05, 4.70867e-06, 3.29134e-05, 4.33702e-06, 2.40219e-05, 3.98411e-06, 1.75324e-05, 3.64934e-06, 1.2796e-05, 3.33215e-06, 9.33921e-06, 3.03201e-06, 6.81624e-06, 2.74839e-06, 4.97484e-06, 2.48081e-06, 3.63088e-06, 2.22881e-06, 2.64997e-06, 1.99194e-06, 1.93403e-06, 1.7698e-06, 1.41147e-06, 1.562e-06, 1.03004e-06, 1.36818e-06, 7.51603e-07, 1.188e-06, 5.48313e-07, 1.02114e-06, 3.99848e-07, 8.67312e-07, 2.91361e-07, 7.2626e-07, 2.12006e-07, 5.9774e-07, 1.53849e-07, 4.81537e-07, 1.11074e-07, 3.77459e-07, 7.94054e-08, 2.85341e-07, 5.56763e-08, 2.0504e-07, 3.75147e-08, 1.36437e-07, 2.31057e-08, 7.94386e-08, 1.10113e-08, 3.39792e-08
-0.397362, 3.00146e-07, -7.78829e-07, 0.0573657, 1.13284e-06, 0.00797259, 1.13284e-06, -0.00147555, -1.34463e-06, -2.10823e-07, -0.395886, 1.64478e-06, -5.68006e-07, 0.0493931, 0, 0.00797259, 1.13284e-06, 0.00581875, 1.59468e-06, 0.00424678, 2.10757e-06, 0.00309949, 2.65152e-06, 0.00226214, 3.19602e-06, 0.00165101, 3.61474e-06, 0.00120498, 3.87384e-06, 0.000879443, 3.98751e-06, 0.000641855, 3.97401e-06, 0.000468454, 3.85412e-06, 0.000341898, 3.64976e-06, 0.000249533, 3.3828e-06, 0.00018212, 3.07412e-06, 0.00013292, 2.74797e-06, 9.70111e-05, 2.43893e-06, 7.08033e-05, 2.14999e-06, 5.16757e-05, 1.88045e-06, 3.77155e-05, 1.62965e-06, 2.75267e-05, 1.39698e-06, 2.00904e-05, 1.18185e-06, 1.4663e-05, 9.83687e-07, 1.07018e-05, 8.01982e-07, 7.81075e-06, 6.36238e-07, 5.70066e-06, 4.85994e-07, 4.16059e-06, 3.50819e-07, 3.03653e-06, 2.30314e-07, 2.21608e-06, 1.24108e-07, 1.61722e-06, 3.18618e-08, 1.18005e-06, -4.67363e-08, 8.60879e-07, -1.11968e-07, 6.2778e-07, -1.64087e-07, 4.57451e-07, -2.03318e-07, 3.3286e-07, -2.29859e-07, 2.4155e-07, -2.43879e-07, 1.74392e-07, -2.45521e-07, 1.2467e-07, -2.34899e-07, 8.74146e-08, -2.12102e-07, 5.88999e-08, -1.77192e-07, 3.62771e-08, -1.30203e-07, 1.72883e-08, -7.11433e-08
-0.393593, 2.92903e-07, -7.78829e-07, 0.0749252, 1.65047e-06, 0.00379913, 1.65047e-06, -0.000703135, -1.35017e-06, -2.10823e-07, -0.39289, 1.64307e-06, -5.68006e-07, 0.0711261, 0, 0.00379913, 1.65047e-06, 0.00277277, 2.18194e-06, 0.00202369, 2.74634e-06, 0.00147698, 3.31218e-06, 0.00107796, 3.74868e-06, 0.000786743, 4.02062e-06, 0.000574199, 4.14245e-06, 0.000419075, 4.13284e-06, 0.000305859, 4.01303e-06, 0.000223229, 3.80549e-06, 0.000162923, 3.53262e-06, 0.000118908, 3.21587e-06, 8.67846e-05, 2.88028e-06, 6.33394e-05, 2.56197e-06, 4.62281e-05, 2.26406e-06, 3.37394e-05, 1.98583e-06, 2.46247e-05, 1.7266e-06, 1.79723e-05, 1.48573e-06, 1.31171e-05, 1.26261e-06, 9.57355e-06, 1.05667e-06, 6.98727e-06, 8.6735e-07, 5.09968e-06, 6.94143e-07, 3.722e-06, 5.36566e-07, 2.7165e-06, 3.94168e-07, 1.98262e-06, 2.66527e-07, 1.44698e-06, 1.53252e-07, 1.05601e-06, 5.39833e-08, 7.70642e-07, -3.1612e-08, 5.62323e-07, -1.03837e-07, 4.10229e-07, -1.62966e-07, 2.99152e-07, -2.09245e-07, 2.17986e-07, -2.42894e-07, 1.58616e-07, -2.64103e-07, 1.15104e-07, -2.73035e-07, 8.31018e-08, -2.69829e-07, 5.94084e-08, -2.54593e-07, 4.16551e-08, -2.27413e-07, 2.80672e-08, -1.88344e-07, 1.72869e-08, -1.37419e-07, 8.2383e-09, -7.46464e-08
-0.390589, 1.04419e-07, -3.01992e-07, 0.106974, 1.95166e-06, 0.0101636, 1.95166e-06, -0.00188107, -1.53628e-06, 2.66014e-07, -0.388708, 1.6407e-06, -5.68006e-07, 0.0968105, 0, 0.0101636, 1.95166e-06, 0.00741787, 2.45881e-06, 0.00541389, 2.96349e-06, 0.00395129, 3.3463e-06, 0.00288382, 3.57503e-06, 0.00210474, 3.66302e-06, 0.00153613, 3.6282e-06, 0.00112113, 3.49137e-06, 0.000818251, 3.27469e-06, 0.000597195, 3.00043e-06, 0.000435859, 2.6899e-06, 0.00031811, 2.36684e-06, 0.000232171, 2.06202e-06, 0.000169449, 1.7779e-06, 0.000123672, 1.51374e-06, 9.02616e-05, 1.26881e-06, 6.58773e-05, 1.04245e-06, 4.80806e-05, 8.34024e-07, 3.50916e-05, 6.42917e-07, 2.56117e-05, 4.68562e-07, 1.86927e-05, 3.10422e-07, 1.36429e-05, 1.67994e-07, 9.95731e-06, 4.08057e-08, 7.26733e-06, -7.15837e-08, 5.30401e-06, -1.69583e-07, 3.87103e-06, -2.53569e-07, 2.82511e-06, -3.23891e-07, 2.06166e-06, -3.80867e-07, 1.50436e-06, -4.24785e-07, 1.09747e-06, -4.55905e-07, 8.00308e-07, -4.74458e-07, 5.83168e-07, -4.80648e-07, 4.24337e-07, -4.74648e-07, 3.07933e-07, -4.56609e-07, 2.22318e-07, -4.26649e-07, 1.58933e-07, -3.84864e-07, 1.11438e-07, -3.3132e-07, 7.50869e-08, -2.66059e-07, 4.62468e-08, -1.89096e-07, 2.20395e-08, -1.00426e-07
-0.38695, -2.67433e-07, 7.32516e-07, 0.14702, 1.67234e-06, 0.0205737, 1.67234e-06, -0.00380774, -1.90497e-06, 1.30052e-06, -0.383143, 1.63754e-06, -5.68006e-07, 0.126446, 0, 0.0205737, 1.67234e-06, 0.0150156, 2.008e-06, 0.010959, 2.2445e-06, 0.00799838, 2.35823e-06, 0.00583757, 2.35959e-06, 0.00426051, 2.26415e-06, 0.0031095, 2.09084e-06, 0.00226945, 1.86023e-06, 0.00165634, 1.59323e-06, 0.00120887, 1.3099e-06, 0.000882287, 1.0298e-06, 0.000643932, 7.69574e-07, 0.000469971, 5.29966e-07, 0.000343006, 3.10195e-07, 0.000250342, 1.09515e-07, 0.000182712, -7.27792e-08, 0.000133352, -2.37353e-07, 9.73268e-05, -3.84836e-07, 7.10341e-05, -5.15821e-07, 5.18443e-05, -6.30862e-07, 3.78387e-05, -7.30481e-07, 2.76166e-05, -8.15163e-07, 2.0156e-05, -8.8536e-07, 1.47109e-05, -9.41491e-07, 1.07366e-05, -9.83941e-07, 7.83591e-06, -1.01307e-06, 5.71871e-06, -1.02919e-06, 4.17331e-06, -1.03259e-06, 3.04519e-06, -1.02355e-06, 2.22154e-06, -1.00229e-06, 1.62002e-06, -9.69013e-07, 1.18048e-06, -9.23894e-07, 8.58962e-07, -8.67079e-07, 6.23333e-07, -7.98685e-07, 4.50027e-07, -7.18803e-07, 3.21718e-07, -6.27498e-07, 2.25578e-07, -5.24805e-07, 1.51994e-07, -4.10737e-07, 9.36149e-08, -2.85277e-07, 4.46135e-08, -1.48392e-07
-0.381129, 2.2152e-07, -7.78829e-07, 0.187428, 3.82866e-06, 0.0277193, 3.82866e-06, -0.00513024, -1.41196e-06, -2.10823e-07, -0.375999, 1.63348e-06, -5.68006e-07, 0.159709, 0, 0.0277193, 3.82866e-06, 0.0202308, 4.34126e-06, 0.0147653, 4.66676e-06, 0.0107764, 4.82102e-06, 0.00786506, 4.82473e-06, 0.00574026, 4.70152e-06, 0.00418949, 4.47641e-06, 0.00305767, 4.17445e-06, 0.00223162, 3.81968e-06, 0.00162873, 3.44073e-06, 0.00118872, 3.08021e-06, 0.000867582, 2.74187e-06, 0.0006332, 2.4249e-06, 0.000462139, 2.12853e-06, 0.000337291, 1.85202e-06, 0.000246171, 1.59469e-06, 0.000179667, 1.35585e-06, 0.00013113, 1.13488e-06, 9.57055e-05, 9.31177e-07, 6.98508e-05, 7.44184e-07, 5.09808e-05, 5.73363e-07, 3.72084e-05, 4.18214e-07, 2.71566e-05, 2.78268e-07, 1.98202e-05, 1.53087e-07, 1.44656e-05, 4.22629e-08, 1.05575e-05, -5.4583e-08, 7.70493e-06, -1.37799e-07, 5.62278e-06, -2.07705e-07, 4.10284e-06, -2.64591e-07, 2.99313e-06, -3.0872e-07, 2.18268e-06, -3.40327e-07, 1.59048e-06, -3.59619e-07, 1.1573e-06, -3.66775e-07, 8.39828e-07, -3.6195e-07, 6.0633e-07, -3.45268e-07, 4.33457e-07, -3.16831e-07, 3.03925e-07, -2.76711e-07, 2.04785e-07, -2.24959e-07, 1.26129e-07, -1.61595e-07, 6.01085e-08, -8.66249e-08
-0.36777, 6.43393e-07, -2.68618e-06, 0.194038, 7.55332e-06, 0.0030072, 7.55332e-06, -0.000556567, -9.85095e-07, -2.11817e-06, -0.367214, 1.62849e-06, -5.68006e-07, 0.19103, 0, 0.0030072, 7.55332e-06, 0.00219479, 8.19111e-06, 0.00160185, 8.56215e-06, 0.0011691, 8.69596e-06, 0.000853262, 8.62502e-06, 0.000622748, 8.38291e-06, 0.000454508, 8.00296e-06, 0.000331719, 7.51703e-06, 0.000242103, 6.96874e-06, 0.000176697, 6.43932e-06, 0.000128962, 5.93682e-06, 9.41219e-05, 5.46032e-06, 6.86944e-05, 5.00893e-06, 5.01364e-05, 4.58179e-06, 3.65919e-05, 4.17807e-06, 2.67065e-05, 3.79699e-06, 1.94917e-05, 3.4378e-06, 1.4226e-05, 3.09978e-06, 1.03829e-05, 2.78224e-06, 7.57795e-06, 2.48453e-06, 5.53078e-06, 2.20604e-06, 4.03665e-06, 1.94618e-06, 2.94616e-06, 1.70439e-06, 2.15025e-06, 1.48017e-06, 1.56934e-06, 1.27301e-06, 1.14536e-06, 1.08247e-06, 8.3589e-07, 9.08106e-07, 6.10002e-07, 7.49537e-07, 4.45107e-07, 6.06394e-07, 3.24717e-07, 4.78344e-07, 2.36794e-07, 3.65082e-07, 1.72547e-07, 2.66334e-07, 1.25552e-07, 1.81855e-07, 9.11109e-08, 1.1143e-07, 6.57793e-08, 5.48734e-08, 4.70248e-08, 1.20283e-08, 3.29721e-08, -1.72334e-08, 2.22166e-08, -3.30107e-08, 1.36835e-08, -3.53738e-08, 6.52103e-09, -2.43746e-08
