pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.400107, 7.35249e-07, -2.20934e-06, 0.706262, 2.12241e-13, 0.706262, 2.12241e-13, -0.400107, 7.35249e-07, -2.20934e-06, 0, 0, 0, 1e-10, 0, 0.706262, 2.12241e-13, 0.6935, 6.4426e-08, 0.627458, 2.46878e-07, 0.567706, 5.31343e-07, 0.513632, 9.02225e-07, 0.464697, 1.34448e-06, 0.420408, 1.84372e-06, 0.380323, 2.3864e-06, 0.344041, 2.96001e-06, 0.311199, 3.54613e-06, 0.28147, 4.01841e-06, 0.254555, 4.34738e-06, 0.230185, 4.54996e-06, 0.208117, 4.64221e-06, 0.188131, 4.63915e-06, 0.170025, 4.55464e-06, 0.15362, 4.40129e-06, 0.138751, 4.19039e-06, 0.12527, 3.94065e-06, 0.113041, 3.69612e-06, 0.101943, 3.46122e-06, 0.0918644, 3.23536e-06, 0.0827042, 3.01798e-06, 0.074371, 2.80853e-06, 0.0667816, 2.60647e-06, 0.0598599, 2.41129e-06, 0.0535369, 2.22249e-06, 0.0477492, 2.0396e-06, 0.042439, 1.86214e-06, 0.0375532, 1.68965e-06, 0.0330429, 1.5217e-06, 0.0288631, 1.35785e-06, 0.0249719, 1.19767e-06, 0.0213304, 1.04075e-06, 0.0179022, 8.86677e-07, 0.014653, 7.35056e-07, 0.0115503, 5.85489e-07, 0.00856317, 4.37584e-07, 0.00566164, 2.90957e-07, 0.00281673, 1.45222e-07
-0.400107, 7.35249e-07, -2.20934e-06, 0.00223642, 7.89983e-08, 0.000260694, 7.89983e-08, -0.000137115, -5.30238e-07, -1.83711e-06, -0.39997, 1.26549e-06, -3.72231e-07, 0.00197572, 0, 0.000260694, 7.89983e-08, 0.000235878, 3.06664e-07, 0.000213421, 6.68463e-07, 0.000193098, 1.14865e-06, 0.000174706, 1.7299e-06, 0.000158061, 2.39298e-06, 0.000142996, 3.11665e-06, 0.000129362, 3.87764e-06, 0.000117021, 4.64171e-06, 0.00010585, 5.23538e-06, 9.57378e-05, 5.61735e-06, 8.6583e-05, 5.81132e-06, 7.8294e-05, 5.84293e-06, 7.0788e-05, 5.73842e-06, 6.39898e-05, 5.52358e-06, 5.78315e-05, 5.22283e-06, 5.22516e-05, 4.85856e-06, 4.71942e-05, 4.45995e-06, 4.26087e-05, 4.0795e-06, 3.84493e-05, 3.72187e-06, 3.46744e-05, 3.38593e-06, 3.12462e-05, 3.07063e-06, 2.81305e-05, 2.77499e-06, 2.52961e-05, 2.49806e-06, 2.27147e-05, 2.23898e-06, 2.03604e-05, 1.99693e-06, 1.82097e-05, 1.77114e-06, 1.62411e-05, 1.56089e-06, 1.44349e-05, 1.36552e-06, 1.27731e-05, 1.18442e-06, 1.1239e-05, 1.017e-06, 9.81729e-06, 8.62737e-07, 8.49376e-06, 7.21152e-07, 7.25516e-06, 5.918e-07, 6.08911e-06, 4.74278e-07, 4.98396e-06, 3.68224e-07, 3.92864e-06, 2.73315e-07, 2.91261e-06, 1.89268e-07, 1.92571e-06, 1.15834e-07, 9.58065e-07, 5.28004e-08
-0.37188, -5.06586e-06, 5.32941e-06, -0.0450653, -1.57437e-07, -0.0529682, -1.57437e-07, 0.0278592, -6.33126e-06, 5.70164e-06, -0.399739, 1.2654e-06, -3.72231e-07, 0.0079029, 0, -0.0529682, -1.57437e-07, -0.0479261, -2.99017e-07, -0.0433632, -4.43547e-07, -0.0392339, -5.75199e-07, -0.0354969, -6.91545e-07, -0.032115, -8.0534e-07, -0.0290541, -9.45759e-07, -0.0262838, -1.15578e-06, -0.0237764, -1.43341e-06, -0.0215067, -1.78233e-06, -0.0194521, -2.20067e-06, -0.017592, -2.67167e-06, -0.0159079, -3.16871e-06, -0.0143828, -3.65957e-06, -0.0130015, -4.11007e-06, -0.0117503, -4.48691e-06, -0.0106165, -4.77327e-06, -0.00958897, -5.00917e-06, -0.00865729, -5.20171e-06, -0.00781218, -5.35245e-06, -0.00704518, -5.46277e-06, -0.00634865, -5.5339e-06, -0.00571559, -5.56692e-06, -0.0051397, -5.56274e-06, -0.0046152, -5.52215e-06, -0.00413685, -5.44577e-06, -0.00369987, -5.33408e-06, -0.00329989, -5.18742e-06, -0.00293291, -5.00599e-06, -0.00259525, -4.78986e-06, -0.00228355, -4.53894e-06, -0.00199469, -4.25301e-06, -0.00172577, -3.93174e-06, -0.00147411, -3.57461e-06, -0.00123719, -3.181e-06, -0.00101265, -2.75014e-06, -0.000798227, -2.28112e-06, -0.000591789, -1.77287e-06, -0.000391268, -1.22419e-06, -0.000194661, -6.33751e-07
-0.376583, 0.00117513, -0.0029133, -0.0250561, 0.000618084, -0.0428376, 0.000618084, 0.0225309, 0.00117387, -0.00291293, -0.399114, 1.26517e-06, -3.72231e-07, 0.0177815, 0, -0.0428376, 0.000618084, -0.0387598, 0.00104472, -0.0350696, 0.00155055, -0.03173, 0.00211953, -0.0287078, 0.00273779, -0.0259727, 0.00339402, -0.0234973, 0.00407141, -0.0212568, 0.00462833, -0.019229, 0.00503191, -0.0173934, 0.00530077, -0.0157317, 0.0054513, -0.0142274, 0.00549794, -0.0128654, 0.00545332, -0.011632, 0.00532846, -0.0105149, 0.00513298, -0.00950294, 0.00488627, -0.00858604, 0.00464158, -0.007755, 0.00440455, -0.0070015, 0.00417467, -0.00631803, 0.00395146, -0.00569773, 0.00373443, -0.00513441, 0.0035231, -0.00462243, 0.00331703, -0.00415668, 0.00311574, -0.0037325, 0.00291879, -0.00334564, 0.00272574, -0.00299224, 0.00253614, -0.00266876, 0.00234956, -0.00237196, 0.00216555, -0.00209889, 0.0019837, -0.0018468, 0.00180356, -0.00161319, 0.00162471, -0.0013957, 0.0014467, -0.00119218, 0.00126911, -0.00100057, 0.00109149, -0.000818969, 0.000913408, -0.000645559, 0.000734404, -0.000478604, 0.000554027, -0.000316435, 0.000371816, -0.00015743, 0.000187301
-0.377545, 0.00117421, -0.00290424, -0.0070808, 0.0010378, -0.0386924, 0.0010378, 0.0203507, 0.00117294, -0.00290387, -0.397895, 1.26472e-06, -3.72231e-07, 0.0316116, 0, -0.0386924, 0.0010378, -0.0350092, 0.00154014, -0.031676, 0.00210519, -0.0286597, 0.0027193, -0.0259299, 0.00337138, -0.0234594, 0.00404501, -0.0212235, 0.00459966, -0.0191999, 0.00500273, -0.0173683, 0.00527265, -0.0157103, 0.00542564, -0.0142094, 0.00547589, -0.0128507, 0.00543579, -0.0116204, 0.00531607, -0.0105064, 0.00512611, -0.0094974, 0.00488502, -0.00858339, 0.00464593, -0.00775521, 0.00441447, -0.00700458, 0.00419017, -0.006324, 0.00397256, -0.00570666, 0.00376117, -0.00514639, 0.00355554, -0.00463758, 0.00335525, -0.00417514, 0.00315983, -0.00375446, 0.00296888, -0.00337132, 0.00278195, -0.0030219, 0.00259863, -0.00270269, 0.00241851, -0.00241051, 0.00224116, -0.00214244, 0.00206618, -0.00189579, 0.00189316, -0.0016681, 0.00172168, -0.00145709, 0.00155133, -0.00126065, 0.00138171, -0.00107681, 0.0012124, -0.000903749, 0.00104297, -0.000739721, 0.000873011, -0.000583091, 0.000702089, -0.000432291, 0.000529773, -0.000285815, 0.00035562, -0.000142196, 0.000179184
-0.377789, 0.00117554, -0.00290567, 0.0149835, 0.00153567, -0.0344096, 0.00153567, 0.0180981, 0.00117428, -0.0029053, -0.395887, 1.26397e-06, -3.72231e-07, 0.0493931, 0, -0.0344096, 0.00153567, -0.0311341, 0.00209895, -0.0281699, 0.00271119, -0.0254874, 0.00336154, -0.0230598, 0.00403382, -0.0208627, 0.00458811, -0.0188744, 0.00499192, -0.0170747, 0.00526363, -0.0154458, 0.00541932, -0.0139714, 0.00547301, -0.0126366, 0.00543689, -0.0114283, 0.00532149, -0.0103342, 0.00513595, -0.00934345, 0.00489922, -0.00844615, 0.00466445, -0.00763331, 0.00443733, -0.0068968, 0.00421738, -0.00622926, 0.00400416, -0.00562401, 0.00379721, -0.005075, 0.0035961, -0.00457674, 0.0034004, -0.00412425, 0.00320968, -0.003713, 0.00302354, -0.00333889, 0.00284156, -0.00299816, 0.00266334, -0.00268741, 0.00248848, -0.00240354, 0.00231658, -0.0021437, 0.00214725, -0.0019053, 0.0019801, -0.00168595, 0.00181474, -0.00148346, 0.00165077, -0.0012958, 0.0014878, -0.00112111, 0.00132545, -0.000957624, 0.0011633, -0.000803715, 0.00100097, -0.000657843, 0.000838054, -0.00051855, 0.000674131, -0.000384442, 0.000508792, -0.000254179, 0.000341612, -0.000126457, 0.000172164
-0.37761, 0.00117884, -0.00291473, 0.0420743, 0.00209887, -0.0290518, 0.00209887, 0.0152801, 0.00117758, -0.00291436, -0.39289, 1.26285e-06, -3.72231e-07, 0.0711261, 0, -0.0290518, 0.00209887, -0.0262863, 0.00271099, -0.0237836, 0.00336139, -0.0215188, 0.00403416, -0.0194692, 0.00458953, -0.0176143, 0.0049951, -0.0159355, 0.00526922, -0.0144161, 0.00542786, -0.0130408, 0.00548495, -0.0117959, 0.0054525, -0.010669, 0.00534088, -0.00964881, 0.00515902, -0.00872509, 0.00492575, -0.00788862, 0.00469441, -0.00713103, 0.00447073, -0.00644475, 0.00425425, -0.00582292, 0.00404453, -0.00525932, 0.00384113, -0.00474831, 0.00364364, -0.00428479, 0.00345163, -0.00386411, 0.00326471, -0.00348208, 0.00308246, -0.00313487, 0.00290451, -0.002819, 0.00273044, -0.00253132, 0.0025599, -0.00226896, 0.00239248, -0.00202929, 0.00222782, -0.00180991, 0.00206553, -0.00160863, 0.00190525, -0.00142343, 0.0017466, -0.00125247, 0.0015892, -0.00109404, 0.00143269, -0.000946545, 0.00127667, -0.000808515, 0.00112078, -0.000678571, 0.000964625, -0.000555413, 0.000807819, -0.000437808, 0.000649968, -0.000324582, 0.000490672, -0.000214601, 0.000329524, -0.000106767, 0.00016611
-0.375293, 0.00117486, -0.00291759, 0.0713049, 0.00271277, -0.0255056, 0.00271277, 0.013415, 0.00117359, -0.00291722, -0.388708, 1.2613e-06, -3.72231e-07, 0.0968105, 0, -0.0255056, 0.00271277, -0.0230777, 0.00336371, -0.0208805, 0.00403735, -0.0188922, 0.00459399, -0.0170927, 0.00500123, -0.0154642, 0.00527744, -0.0139903, 0.00543856, -0.0126564, 0.0054984, -0.011449, 0.00546889, -0.0103561, 0.00536026, -0.00936672, 0.00518129, -0.00847104, 0.00495073, -0.00766007, 0.00472211, -0.0069257, 0.0045012, -0.00626059, 0.00428753, -0.00565808, 0.0040807, -0.00511215, 0.00388027, -0.00461735, 0.00368583, -0.00416872, 0.00349698, -0.00376177, 0.00331332, -0.00339245, 0.00313448, -0.00305704, 0.00296005, -0.00275221, 0.00278968, -0.0024749, 0.00262298, -0.00222234, 0.00245959, -0.001992, 0.00229915, -0.00178159, 0.0021413, -0.00158899, 0.00198567, -0.00141227, 0.00183191, -0.00124968, 0.00167966, -0.00109959, 0.00152857, -0.000960497, 0.00137826, -0.000831006, 0.00122838, -0.000709825, 0.00107856, -0.000595742, 0.000928444, -0.000487617, 0.000777647, -0.000384368, 0.000625792, -0.000284962, 0.000472496, -0.000188406, 0.000317367, -9.37345e-05, 0.000160006
-0.3724, 0.00116865, -0.00291616, 0.10602, 0.0033675, -0.0204262, 0.0033675, 0.0107434, 0.00116739, -0.00291579, -0.383143, 1.25922e-06, -3.72231e-07, 0.126446, 0, -0.0204262, 0.0033675, -0.0184818, 0.00404224, -0.0167222, 0.00460028, -0.0151298, 0.00500927, -0.0136887, 0.00528756, -0.0123845, 0.00545108, -0.0112042, 0.00551357, -0.0101359, 0.00548684, -0.00916894, 0.005381, -0.00829368, 0.00520469, -0.00750136, 0.00497659, -0.00678405, 0.00475042, -0.00613458, 0.00453198, -0.00554646, 0.00432084, -0.0050138, 0.00411659, -0.00453129, 0.0039188, -0.00409408, 0.00372708, -0.00369781, 0.00354104, -0.00333853, 0.00336029, -0.00301262, 0.00318446, -0.00271685, 0.00301317, -0.00244824, 0.00284607, -0.00220411, 0.00268279, -0.00198203, 0.00252298, -0.00177977, 0.00236628, -0.0015953, 0.00221236, -0.00142679, 0.00206087, -0.00127254, 0.00191145, -0.00113102, 0.00176377, -0.00100081, 0.00161749, -0.000880611, 0.00147226, -0.000769216, 0.00132773, -0.000665513, 0.00118356, -0.000568465, 0.0010394, -0.000477101, 0.000894891, -0.000390509, 0.000749674, -0.000307822, 0.000603385, -0.000228213, 0.000455655, -0.000150886, 0.000306106, -7.50674e-05, 0.000154354
-0.368116, 0.00115814, -0.00290853, 0.144721, 0.00405494, -0.0149876, 0.00405494, 0.0078829, 0.00115688, -0.00290816, -0.375999, 1.25657e-06, -3.72231e-07, 0.159709, 0, -0.0149876, 0.00405494, -0.0135609, 0.00461534, -0.0122698, 0.00502664, -0.0111014, 0.00530727, -0.010044, 0.00547317, -0.00908707, 0.00553803, -0.008221, 0.00551361, -0.00743713, 0.00540993, -0.00672764, 0.00523556, -0.00608543, 0.0050091, -0.00550407, 0.0047846, -0.00497775, 0.00456788, -0.00450121, 0.00435854, -0.00406968, 0.00415615, -0.00367884, 0.00396031, -0.0033248, 0.00377063, -0.003004, 0.00358673, -0.00271324, 0.00340823, -0.00244962, 0.00323477, -0.00221049, 0.00306599, -0.00199347, 0.00290153, -0.00179638, 0.00274104, -0.00161725, 0.00258419, -0.0014543, 0.00243062, -0.00130589, 0.00228001, -0.00117054, 0.00213203, -0.00104689, 0.00198633, -0.000933719, 0.00184259, -0.000829879, 0.00170049, -0.000734339, 0.00155968, -0.000646142, 0.00141985, -0.000564407, 0.00128065, -0.000488315, 0.00114175, -0.000417107, 0.00100282, -0.00035007, 0.000863515, -0.000286533, 0.000723487, -0.000225862, 0.000582386, -0.000167449, 0.000439855, -0.000110711, 0.000295529, -5.50802e-05, 0.00014904
