pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.399976, 3.46141e-06, -9.83873e-06, -5.70927e-05, 4.63206e-12, -5.70928e-05, 4.63206e-12, 2.35867e-05, 3.46141e-06, -9.83873e-06, -0.4, 0, 0, 1e-10, 0, -5.70928e-05, 4.63206e-12, -5.01821e-05, 3.99448e-08, -4.41077e-05, 1.5498e-07, -3.87685e-05, 3.38172e-07, -3.40755e-05, 5.82966e-07, -2.99503e-05, 8.83287e-07, -2.63244e-05, 1.23358e-06, -2.31371e-05, 1.62881e-06, -2.03355e-05, 2.06445e-06, -1.78729e-05, 2.5312e-06, -1.57081e-05, 2.93921e-06, -1.38051e-05, 3.26127e-06, -1.21322e-05, 3.50231e-06, -1.06615e-05, 3.66691e-06, -9.36846e-06, 3.75949e-06, -8.23159e-06, 3.78456e-06, -7.23191e-06, 3.7468e-06, -6.35277e-06, 3.65116e-06, -5.5795e-06, 3.51061e-06, -4.89922e-06, 3.36304e-06, -4.3006e-06, 3.21307e-06, -3.77365e-06, 3.06087e-06, -3.3096e-06, 2.90666e-06, -2.90071e-06, 2.75062e-06, -2.54017e-06, 2.59295e-06, -2.22196e-06, 2.43384e-06, -1.94078e-06, 2.27348e-06, -1.69195e-06, 2.11205e-06, -1.47132e-06, 1.94975e-06, -1.27521e-06, 1.78675e-06, -1.10035e-06, 1.62325e-06, -9.43833e-07, 1.45941e-06, -8.03046e-07, 1.29544e-06, -6.75644e-07, 1.13149e-06, -5.59502e-07, 9.67764e-07, -4.52685e-07, 8.04433e-07, -3.53413e-07, 6.41676e-07, -2.60031e-07, 4.79675e-07, -1.70983e-07, 3.18608e-07, -8.47851e-08, 1.58681e-07
-0.399976, 3.46141e-06, -9.83873e-06, 0.00199834, 4.10574e-08, 2.26197e-05, 4.10574e-08, -9.34485e-06, 3.46141e-06, -9.83873e-06, -0.399967, 0, 0, 0.00197572, 0, 2.26197e-05, 4.10574e-08, 1.98817e-05, 1.59406e-07, 1.74751e-05, 3.48123e-07, 1.53598e-05, 6.00639e-07, 1.35004e-05, 9.10865e-07, 1.18661e-05, 1.27322e-06, 1.04295e-05, 1.68266e-06, 9.16673e-06, 2.13458e-06, 8.05676e-06, 2.61948e-06, 7.08107e-06, 3.04439e-06, 6.2234e-06, 3.381e-06, 5.46945e-06, 3.63427e-06, 4.80666e-06, 3.80881e-06, 4.22398e-06, 3.90909e-06, 3.7117e-06, 3.93967e-06, 3.26129e-06, 3.90527e-06, 2.86522e-06, 3.81089e-06, 2.51691e-06, 3.66989e-06, 2.21055e-06, 3.52174e-06, 1.94103e-06, 3.37123e-06, 1.70386e-06, 3.21856e-06, 1.49509e-06, 3.06392e-06, 1.31124e-06, 2.90752e-06, 1.14924e-06, 2.74953e-06, 1.00639e-06, 2.59015e-06, 8.8032e-07, 2.42956e-06, 7.6892e-07, 2.26796e-06, 6.70335e-07, 2.10553e-06, 5.82923e-07, 1.94244e-06, 5.05226e-07, 1.77889e-06, 4.35949e-07, 1.61505e-06, 3.73938e-07, 1.45109e-06, 3.1816e-07, 1.28721e-06, 2.67684e-07, 1.12358e-06, 2.2167e-07, 9.60369e-07, 1.7935e-07, 7.97764e-07, 1.40019e-07, 6.3594e-07, 1.03022e-07, 4.75074e-07, 6.77421e-08, 3.15343e-07, 3.35911e-08, 1.56951e-07
-0.399976, 3.46141e-06, -9.83873e-06, 0.00848343, 1.63914e-07, 0.000580534, 1.63914e-07, -0.000239836, 3.46141e-06, -9.83873e-06, -0.399737, 0, 0, 0.0079029, 0, 0.000580534, 1.63914e-07, 0.000510265, 3.5822e-07, 0.000448499, 6.18571e-07, 0.000394209, 9.38842e-07, 0.000346488, 1.31343e-06, 0.000304543, 1.73725e-06, 0.000267673, 2.20568e-06, 0.000235265, 2.70894e-06, 0.000206777, 3.15093e-06, 0.000181736, 3.50223e-06, 0.000159724, 3.76781e-06, 0.000140374, 3.95232e-06, 0.000123363, 4.06029e-06, 0.000108409, 4.09632e-06, 9.5261e-05, 4.06519e-06, 8.3701e-05, 3.97197e-06, 7.3536e-05, 3.83039e-06, 6.45966e-05, 3.68152e-06, 5.67338e-05, 3.53036e-06, 4.98166e-05, 3.37708e-06, 4.37297e-05, 3.22189e-06, 3.83715e-05, 3.06498e-06, 3.36529e-05, 2.90654e-06, 2.94952e-05, 2.74675e-06, 2.58291e-05, 2.58581e-06, 2.25934e-05, 2.4239e-06, 1.97344e-05, 2.26119e-06, 1.72042e-05, 2.09788e-06, 1.49607e-05, 1.93413e-06, 1.29666e-05, 1.77014e-06, 1.11887e-05, 1.60607e-06, 9.59715e-06, 1.4421e-06, 8.16559e-06, 1.27842e-06, 6.87013e-06, 1.11519e-06, 5.68917e-06, 9.52584e-07, 4.60302e-06, 7.90787e-07, 3.5936e-06, 6.2997e-07, 2.64407e-06, 4.70307e-07, 1.7386e-06, 3.11974e-07, 8.62118e-07, 1.55172e-07
-0.399976, 3.46141e-06, -9.83873e-06, 0.0198765, 3.68383e-07, 0.002095, 3.68383e-07, -0.000865506, 3.46141e-06, -9.83873e-06, -0.399111, 0, 0, 0.0177815, 0, 0.002095, 3.68383e-07, 0.00184141, 6.36568e-07, 0.00161852, 9.66921e-07, 0.0014226, 1.35379e-06, 0.00125039, 1.79205e-06, 0.00109902, 2.27703e-06, 0.000965963, 2.79872e-06, 0.000849009, 3.25786e-06, 0.000746205, 3.62389e-06, 0.000655838, 3.90181e-06, 0.000576402, 4.09632e-06, 0.000506573, 4.21199e-06, 0.000445186, 4.25348e-06, 0.000391219, 4.22561e-06, 0.000343772, 4.13352e-06, 0.000302055, 3.99131e-06, 0.000265372, 3.84169e-06, 0.000233112, 3.68981e-06, 0.000204738, 3.53588e-06, 0.000179775, 3.38007e-06, 0.000157809, 3.2226e-06, 0.000138473, 3.06364e-06, 0.000121445, 2.90337e-06, 0.000106441, 2.742e-06, 9.32105e-05, 2.57969e-06, 8.15339e-05, 2.41663e-06, 7.12162e-05, 2.25299e-06, 6.20854e-05, 2.08896e-06, 5.39894e-05, 1.92472e-06, 4.67932e-05, 1.76043e-06, 4.0377e-05, 1.59627e-06, 3.46336e-05, 1.43241e-06, 2.94675e-05, 1.26904e-06, 2.47925e-05, 1.10632e-06, 2.05307e-05, 9.4442e-07, 1.66111e-05, 7.83518e-07, 1.29684e-05, 6.23786e-07, 9.54176e-06, 4.65394e-07, 6.27417e-06, 3.08517e-07, 3.11116e-06, 1.53354e-07
-0.399976, 1.08811e-05, -2.84354e-05, 0.0366556, 1.79964e-06, 0.00504405, 1.79964e-06, -0.00208385, 1.08811e-05, -2.84354e-05, -0.397893, 0, 0, 0.0316116, 0, 0.00504405, 1.79964e-06, 0.00443351, 2.73323e-06, 0.00389685, 3.82751e-06, 0.00342514, 5.06906e-06, 0.00301051, 6.4464e-06, 0.00264606, 7.93337e-06, 0.00232572, 9.25007e-06, 0.00204413, 1.03097e-05, 0.00179661, 1.11256e-05, 0.00157904, 1.17096e-05, 0.00138778, 1.20729e-05, 0.00121966, 1.22268e-05, 0.00107186, 1.21832e-05, 0.000941924, 1.19546e-05, 0.000827689, 1.158e-05, 0.000727248, 1.11822e-05, 0.000638928, 1.07763e-05, 0.000561257, 1.03628e-05, 0.00049294, 9.94234e-06, 0.000432838, 9.51539e-06, 0.000379951, 9.08255e-06, 0.000333396, 8.64437e-06, 0.000292398, 8.2014e-06, 0.000256273, 7.75417e-06, 0.00022442, 7.30321e-06, 0.000196306, 6.84906e-06, 0.000171465, 6.39222e-06, 0.000149481, 5.93323e-06, 0.000129988, 5.47259e-06, 0.000112662, 5.01081e-06, 9.72142e-05, 4.5484e-06, 8.33861e-05, 4.08587e-06, 7.09479e-05, 3.62371e-06, 5.9692e-05, 3.16243e-06, 4.94311e-05, 2.70253e-06, 3.9994e-05, 2.24451e-06, 3.12235e-05, 1.78886e-06, 2.29734e-05, 1.33609e-06, 1.51061e-05, 8.86684e-07, 7.49063e-06, 4.41221e-07
-0.399976, 1.08811e-05, -2.84354e-05, 0.0592992, 2.80502e-06, 0.00990608, 2.80502e-06, -0.0040925, 1.08811e-05, -2.84354e-05, -0.395884, 0, 0, 0.0493931, 0, 0.00990608, 2.80502e-06, 0.00870702, 3.9306e-06, 0.00765307, 5.20928e-06, 0.00672667, 6.62937e-06, 0.00591238, 8.16422e-06, 0.00519664, 9.52588e-06, 0.0045675, 1.06247e-05, 0.00401449, 1.14739e-05, 0.00352839, 1.20854e-05, 0.00310109, 1.24705e-05, 0.00272548, 1.26405e-05, 0.0023953, 1.26073e-05, 0.00210504, 1.23835e-05, 0.00184986, 1.20091e-05, 0.00162551, 1.1611e-05, 0.00142825, 1.12049e-05, 0.0012548, 1.07913e-05, 0.00110226, 1.03707e-05, 0.00096809, 9.94376e-06, 0.000850057, 9.51098e-06, 0.000746191, 9.07292e-06, 0.000654761, 8.63012e-06, 0.000574244, 8.18311e-06, 0.000503298, 7.73242e-06, 0.00044074, 7.27858e-06, 0.000385528, 6.8221e-06, 0.000336742, 6.3635e-06, 0.000293567, 5.90327e-06, 0.000255286, 5.44194e-06, 0.000221259, 4.98e-06, 0.00019092, 4.51794e-06, 0.000163763, 4.05627e-06, 0.000139335, 3.59549e-06, 0.00011723, 3.13607e-06, 9.70783e-05, 2.67853e-06, 7.85447e-05, 2.22334e-06, 6.13202e-05, 1.771e-06, 4.51176e-05, 1.322e-06, 2.96671e-05, 8.76842e-07, 1.47109e-05, 4.36075e-07
-0.399906, 4.37305e-05, -0.000116173, 0.0881145, 1.66471e-05, 0.0169885, 1.66471e-05, -0.00701844, 4.37305e-05, -0.000116173, -0.392887, 0, 0, 0.0711261, 0, 0.0169885, 1.66471e-05, 0.0149321, 2.20775e-05, 0.0131247, 2.8114e-05, 0.0115359, 3.46423e-05, 0.0101395, 4.04396e-05, 0.00891199, 4.51237e-05, 0.00783305, 4.87499e-05, 0.00688467, 5.13683e-05, 0.00605102, 5.30269e-05, 0.00531823, 5.3774e-05, 0.00467408, 5.36598e-05, 0.00410783, 5.2738e-05, 0.00361004, 5.11781e-05, 0.00317242, 4.9521e-05, 0.00278767, 4.78324e-05, 0.00244938, 4.61146e-05, 0.00215192, 4.43701e-05, 0.00189032, 4.26009e-05, 0.00166023, 4.08095e-05, 0.00145781, 3.89979e-05, 0.00127968, 3.71685e-05, 0.00112289, 3.53232e-05, 0.000984803, 3.34643e-05, 0.000863133, 3.15939e-05, 0.000755849, 2.9714e-05, 0.000661163, 2.78268e-05, 0.000577496, 2.59342e-05, 0.000503454, 2.40383e-05, 0.000437804, 2.21412e-05, 0.000379449, 2.02447e-05, 0.000327419, 1.8351e-05, 0.000280846, 1.64621e-05, 0.000238954, 1.45798e-05, 0.000201044, 1.27062e-05, 0.000166485, 1.08432e-05, 0.000134701, 8.9929e-06, 0.000105161, 7.15718e-06, 7.73747e-05, 5.33805e-06, 5.08777e-05, 3.53748e-06, 2.52286e-05, 1.75775e-06
-0.399749, 6.31155e-05, -0.000174824, 0.123542, 3.49786e-05, 0.0267311, 3.49786e-05, -0.0110434, 6.31155e-05, -0.000174824, -0.388705, 0, 0, 0.0968105, 0, 0.0267311, 3.49786e-05, 0.0234955, 4.45663e-05, 0.0206514, 5.49354e-05, 0.0181516, 6.41415e-05, 0.0159543, 7.15752e-05, 0.0140229, 7.73239e-05, 0.0123252, 8.14685e-05, 0.0108329, 8.40876e-05, 0.00952118, 8.52611e-05, 0.00836815, 8.50723e-05, 0.00735458, 8.36092e-05, 0.0064636, 8.11425e-05, 0.00568034, 7.85299e-05, 0.00499175, 7.58753e-05, 0.00438635, 7.31821e-05, 0.00385406, 7.04538e-05, 0.00338601, 6.76936e-05, 0.00297439, 6.4905e-05, 0.00261234, 6.20911e-05, 0.00229384, 5.92552e-05, 0.00201356, 5.64004e-05, 0.00176684, 5.353e-05, 0.00154957, 5.06469e-05, 0.00135813, 4.77543e-05, 0.00118932, 4.48552e-05, 0.00104033, 4.19527e-05, 0.000908681, 3.90496e-05, 0.000792177, 3.6149e-05, 0.000688876, 3.32539e-05, 0.000597057, 3.03672e-05, 0.000515188, 2.74918e-05, 0.000441906, 2.46306e-05, 0.00037599, 2.17865e-05, 0.000316339, 1.89625e-05, 0.000261961, 1.61614e-05, 0.000211949, 1.33862e-05, 0.000165469, 1.06397e-05, 0.000121748, 7.92497e-06, 8.00551e-05, 5.24479e-06, 3.96967e-05, 2.60259e-06
-0.39941, 2.83859e-05, -0.000111882, 0.165828, 3.48359e-05, 0.0393816, 3.48359e-05, -0.0162697, 2.83859e-05, -0.000111882, -0.38314, 0, 0, 0.126446, 0, 0.0393816, 3.48359e-05, 0.0346148, 4.28984e-05, 0.0304248, 4.99855e-05, 0.0267419, 5.56147e-05, 0.0235047, 5.98607e-05, 0.0206592, 6.28012e-05, 0.0181581, 6.45177e-05, 0.0159596, 6.50955e-05, 0.0140271, 6.46232e-05, 0.0123284, 6.31926e-05, 0.0108352, 6.10291e-05, 0.00952252, 5.87852e-05, 0.00836858, 5.6539e-05, 0.00735411, 5.42924e-05, 0.00646221, 5.20472e-05, 0.00567802, 4.98053e-05, 0.00498845, 4.75687e-05, 0.00438203, 4.53391e-05, 0.00384865, 4.31183e-05, 0.0033794, 4.09082e-05, 0.00296648, 3.87105e-05, 0.002603, 3.65269e-05, 0.00228291, 3.43593e-05, 0.00200086, 3.22092e-05, 0.00175216, 3.00785e-05, 0.00153267, 2.79688e-05, 0.00133872, 2.58818e-05, 0.00116708, 2.38192e-05, 0.00101489, 2.17828e-05, 0.000879616, 1.97742e-05, 0.000759003, 1.7795e-05, 0.00065104, 1.5847e-05, 0.000553928, 1.39319e-05, 0.000466048, 1.20513e-05, 0.000385935, 1.0207e-05, 0.000312255, 8.40074e-06, 0.000243779, 6.63416e-06, 0.000179365, 4.90903e-06, 0.000117942, 3.22711e-06, 5.84834e-05, 1.59058e-06
-0.398681, 2.13946e-05, -0.000145737, 0.214617, 6.67412e-05, 0.054908, 6.67412e-05, -0.0226841, 2.13946e-05, -0.000145737, -0.375997, 0, 0, 0.159709, 0, 0.054908, 6.67412e-05, 0.0482618, 7.76619e-05, 0.0424199, 8.62381e-05, 0.037285, 9.25894e-05, 0.0327715, 9.68521e-05, 0.0288042, 9.91742e-05, 0.025317, 9.97128e-05, 0.0222518, 9.86318e-05, 0.0195574, 9.60986e-05, 0.0171889, 9.24789e-05, 0.015107, 8.87703e-05, 0.0132768, 8.50905e-05, 0.0116679, 8.14417e-05, 0.0102535, 7.78259e-05, 0.00900996, 7.42454e-05, 0.00791659, 7.07021e-05, 0.00695517, 6.7198e-05, 0.00610967, 6.37353e-05, 0.00536599, 6.0316e-05, 0.00471175, 5.69419e-05, 0.00413603, 5.3615e-05, 0.00362925, 5.03374e-05, 0.00318296, 4.71108e-05, 0.00278971, 4.39374e-05, 0.00244296, 4.0819e-05, 0.00213693, 3.77574e-05, 0.00186651, 3.47548e-05, 0.0016272, 3.18129e-05, 0.00141501, 2.89337e-05, 0.00122641, 2.61193e-05, 0.00105824, 2.33714e-05, 0.000907715, 2.06921e-05, 0.000772316, 1.80834e-05, 0.000649789, 1.55473e-05, 0.000538092, 1.30858e-05, 0.000435362, 1.07009e-05, 0.000339889, 8.39482e-06, 0.000250081, 6.16952e-06, 0.00016444, 4.02717e-06, 8.15407e-05, 1.9706e-06
-0.396932, 3.39905e-05, -0.000299279, 0.26297, 0.000171348, 0.0719392, 0.000171348, -0.0297202, 3.39905e-05, -0.000299279, -0.367212, 0, 0, 0.19103, 0, 0.0719392, 0.000171348, 0.0632315, 0.000190262, 0.0555776, 0.000204251, 0.0488499, 0.000213613, 0.0429365, 0.000218681, 0.0377386, 0.000219811, 0.0331698, 0.000217371, 0.0291537, 0.00021174, 0.0256236, 0.00020373, 0.0225205, 0.00019554, 0.0197928, 0.000187428, 0.017395, 0.000179399, 0.015287, 0.000171457, 0.0134339, 0.000163606, 0.0118046, 0.000155849, 0.0103721, 0.000148192, 0.00911251, 0.000140637, 0.00800474, 0.000133189, 0.0070304, 0.000125851, 0.00617322, 0.000118627, 0.00541893, 0.000111522, 0.00475496, 0.000104538, 0.00417024, 9.76794e-05, 0.00365502, 9.09502e-05, 0.00320071, 8.43539e-05, 0.00279976, 7.78942e-05, 0.00244546, 7.15749e-05, 0.00213192, 6.53997e-05, 0.00185392, 5.93724e-05, 0.00160681, 5.34968e-05, 0.00138649, 4.77767e-05, 0.00118927, 4.22159e-05, 0.00101187, 3.68184e-05, 0.000851339, 3.15881e-05, 0.000704995, 2.6529e-05, 0.000570402, 2.16451e-05, 0.000445315, 1.69405e-05, 0.00032765, 1.24195e-05, 0.000215446, 8.08617e-06, 0.000106833, 3.9463e-06
-0.394713, -1.23667e-05, -0.000340764, 0.309785, 0.000265854, 0.0913843, 0.000265854, -0.0377536, -1.23667e-05, -0.000340764, -0.356959, 0, 0, 0.2184, 0, 0.0913843, 0.000265854, 0.0803229, 0.000284737, 0.0706001, 0.000296979, 0.0620541, 0.000303097, 0.0545422, 0.000303658, 0.0479394, 0.00029925, 0.0421355, 0.000290472, 0.037034, 0.000278506, 0.0325497, 0.000266383, 0.0286078, 0.000254455, 0.0251428, 0.000242725, 0.0220968, 0.000231199, 0.0194191, 0.000219877, 0.0170651, 0.000208766, 0.0149954, 0.000197867, 0.0131757, 0.000187183, 0.0115756, 0.000176719, 0.0101684, 0.000166477, 0.00893071, 0.000156461, 0.00784184, 0.000146674, 0.00688367, 0.000137119, 0.00604022, 0.000127799, 0.00529745, 0.000118717, 0.00464296, 0.000109878, 0.00406586, 0.000101283, 0.00355653, 9.29374e-05, 0.00310647, 8.48431e-05, 0.00270818, 7.70041e-05, 0.00235503, 6.94237e-05, 0.00204113, 6.21055e-05, 0.00176125, 5.50532e-05, 0.00151073, 4.82703e-05, 0.00128538, 4.17606e-05, 0.00108146, 3.55281e-05, 0.000895555, 2.95765e-05, 0.000724581, 2.39099e-05, 0.000565683, 1.85324e-05, 0.000416214, 1.34483e-05, 0.000273681, 8.66189e-06, 0.00013571, 4.17965e-06
-0.394, -0.000855697, 0.00174226, 0.359366, -0.000651101, 0.117547, -0.000651101, -0.0485623, -0.000855697, 0.00174226, -0.345437, 0, 0, 0.241819, 0, 0.117547, -0.000651101, 0.103319, -0.000695773, 0.0908127, -0.00072909, 0.0798199, -0.000751031, 0.0701574, -0.00076158, 0.0616642, -0.000760771, 0.0541988, -0.000750403, 0.0476367, -0.000738099, 0.0418685, -0.000724814, 0.0367982, -0.000710589, 0.0323411, -0.000695465, 0.0284231, -0.000679481, 0.0249787, -0.000662676, 0.0219507, -0.000645088, 0.0192886, -0.000626755, 0.0169479, -0.000607713, 0.0148897, -0.000587999, 0.0130796, -0.000567649, 0.0114875, -0.000546698, 0.0100869, -0.000525181, 0.00885444, -0.000503132, 0.00776952, -0.000480585, 0.00681409, -0.000457573, 0.00597223, -0.00043413, 0.00522991, -0.000410287, 0.00457475, -0.000386078, 0.00399584, -0.000361534, 0.00348352, -0.000336686, 0.00302927, -0.000311566, 0.0026255, -0.000286205, 0.00226549, -0.000260634, 0.00194324, -0.000234883, 0.00165338, -0.000208982, 0.00139107, -0.000182962, 0.00115195, -0.000156853, 0.000932026, -0.000130685, 0.000727637, -0.000104488, 0.000535374, -7.82908e-05, 0.000352035, -5.2124e-05, 0.000174563, -2.6019e-05
