pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
1.61242, -0.0218327, 0.031104, 0.114529, 0.17279, -0.185471, 0.0621097, 0.0337906, -0.0228537, 0.0165177, 1.57862, 0.00102103, 0.0145863, -0.185471, 0.0621097, -0.134859, 0.0561796, -0.0979337, 0.0505015, -0.0709968, 0.0450867, -0.0513474, 0.0399415, -0.0370148, 0.0350684, -0.0265608, 0.0304668, -0.0189358, 0.0261342, -0.013374, 0.0220663, -0.00931673, 0.0182579, -0.00635646, 0.0147026, -0.0041959, 0.0113941, -0.00261829, 0.00832539, -0.00146558, 0.00548963, -0.000622628, 0.00287993, -5.5197e-06, 0.000489602, 0.000446812, -0.00168784, 0.000778803, -0.00365858, 0.00102273, -0.00542846, 0.00120201, -0.00700297, 0.0013336, -0.00838719, 0.00142972, -0.00958581, 0.00149914, -0.0106031, 0.0015481, -0.0114428, 0.00158096, -0.0121084, 0.00160072, -0.0126028, 0.00160932, -0.0129284, 0.00160792, -0.0130873, 0.00159702, -0.0130809, 0.00157658, -0.0129104, 0.00154605, -0.0125762, 0.00150439, -0.0120785, 0.00144997, -0.0114168, 0.00138048, -0.0105902, 0.00129277, -0.00959726, 0.00118254, -0.00843597, 0.00104396, -0.00710387, 0.000869166, -0.00559797, 0.000647476, -0.00391474, 0.000364456, -0.00205039
1.62371, -0.0218411, 0.0322042, 0.134657, 0.184191, -0.165343, 0.0656768, 0.030087, -0.0230969, 0.0154597, 1.59362, 0.00125581, 0.0167445, -0.165343, 0.0656768, -0.120141, 0.0594973, -0.0871652, 0.0535845, -0.0631115, 0.0479489, -0.0455669, 0.0425955, -0.0327707, 0.0375259, -0.0234381, 0.0327386, -0.0166316, 0.0282304, -0.0116673, 0.0239964, -0.00804596, 0.0200307, -0.00540376, 0.0163266, -0.00347522, 0.0128772, -0.00206681, 0.00967522, -0.00103746, 0.00671349, -0.000284395, 0.00398482, 0.000267238, 0.00148226, 0.000671915, -0.000800909, 0.00096923, -0.00287106, 0.00118795, -0.00473424, 0.00134891, -0.0063961, 0.00146718, -0.00786188, 0.0015536, -0.00913639, 0.00161593, -0.010224, 0.00165967, -0.0111287, 0.00168862, -0.0118539, 0.00170536, -0.0124026, 0.00171154, -0.0127774, 0.00170806, -0.0129803, 0.00169522, -0.013013, 0.00167281, -0.0128763, 0.00164015, -0.0125711, 0.001596, -0.0120972, 0.00153857, -0.0114543, 0.00146535, -0.0106415, 0.0013729, -0.00965713, 0.00125657, -0.00849928, 0.0011101, -0.00716538, 0.00092497, -0.00565234, 0.000689662, -0.00395655, 0.000388579, -0.00207411
1.63408, -0.0218291, 0.0333267, 0.159821, 0.19521, -0.140179, 0.068876, 0.0254626, -0.0233531, 0.0142752, 1.60862, 0.00152408, 0.0190515, -0.140179, 0.068876, -0.101752, 0.0624504, -0.0737219, 0.0563106, -0.0532779, 0.0504648, -0.0383677, 0.0449159, -0.0274941, 0.0396639, -0.0195645, 0.034706, -0.0137818, 0.0300377, -0.00956423, 0.0256532, -0.00648773, 0.0215458, -0.00424287, 0.0177083, -0.00260406, 0.0141331, -0.00140685, 0.0108126, -0.000531404, 0.00773915, 0.000109554, 0.00490526, 0.000579571, 0.00230371, 0.000924847, -7.2459e-05, 0.00117897, -0.00222985, 0.00136628, -0.00417469, 0.00150442, -0.00591279, 0.00160611, -0.00744954, 0.00168045, -0.00878989, 0.00173397, -0.00993833, 0.00177121, -0.0108989, 0.00179532, -0.0116752, 0.00180837, -0.0122702, 0.00181162, -0.0126866, 0.00180568, -0.0129264, 0.00179062, -0.0129913, 0.00176605, -0.0128824, 0.00173108, -0.0126002, 0.00168435, -0.0121449, 0.00162386, -0.0115159, 0.00154689, -0.0107123, 0.00144976, -0.00973256, 0.00132748, -0.00857453, 0.00117334, -0.0072356, 0.000978253, -0.00571262, 0.000729885, -0.00400189, 0.000411547, -0.00209939
1.64376, -0.0218295, 0.0345509, 0.188789, 0.205774, -0.111211, 0.0716354, 0.0201461, -0.0236576, 0.0130435, 1.62362, 0.00182807, 0.0215074, -0.111211, 0.0716354, -0.0805929, 0.0649678, -0.0582616, 0.0586094, -0.0419759, 0.0525647, -0.0301001, 0.0468339, -0.0214405, 0.0414143, -0.0151261, 0.0363015, -0.0105216, 0.0314893, -0.00716347, 0.0269708, -0.00471367, 0.0227383, -0.00292573, 0.0187837, -0.00161998, 0.0150989, -0.000665461, 0.0116756, 3.31866e-05, 0.00850589, 0.000545417, 0.00558181, 0.000921731, 0.00289584, 0.00119885, 0.000440783, 0.00140341, -0.00179018, 0.0015547, -0.00380348, 0.00166666, -0.00560507, 0.0017493, -0.0072005, 0.00180979, -0.00859484, 0.00185316, -0.00979269, 0.00188294, -0.0107982, 0.00190148, -0.0116149, 0.00191028, -0.0122461, 0.00191016, -0.0126943, 0.00190141, -0.0129617, 0.00188386, -0.01305, 0.00185688, -0.0129602, 0.00181943, -0.0126929, 0.00176995, -0.0122483, 0.00170628, -0.0116257, 0.00162549, -0.0108242, 0.00152365, -0.00984218, 0.00139547, -0.00867746, 0.00123382, -0.00732735, 0.00102907, -0.00578859, 0.000768149, -0.00405737, 0.000433341, -0.0021296
1.65282, -0.0218007, 0.0357637, 0.221172, 0.216033, -0.0788285, 0.0741071, 0.0142088, -0.0239707, 0.0116516, 1.63861, 0.00217, 0.0241121, -0.0788285, 0.0741071, -0.0569472, 0.0671989, -0.0409912, 0.0606276, -0.0293573, 0.0543927, -0.0208752, 0.0484906, -0.0146912, 0.0429156, -0.0101827, 0.0376607, -0.00689511, 0.032718, -0.00449731, 0.028079, -0.00274766, 0.0237348, -0.00147007, 0.0196763, -0.000536221, 0.0158948, 0.000147352, 0.0123813, 0.000648694, 0.00912731, 0.00101728, 0.00612461, 0.00128908, 0.00336533, 0.00149018, 0.00084198, 0.00163947, -0.00145248, 0.0017506, -0.00352467, 0.00183337, -0.0053807, 0.00189479, -0.00702627, 0.00193982, -0.00846655, 0.0019719, -0.00970624, 0.00199337, -0.0107496, 0.00200572, -0.0116002, 0.00200981, -0.0122614, 0.00200599, -0.0127358, 0.00199419, -0.0130256, 0.00197395, -0.0131324, 0.00194444, -0.0130574, 0.00190441, -0.0128012, 0.00185214, -0.0123637, 0.00178527, -0.0117445, 0.0017007, -0.0109425, 0.00159425, -0.00995601, 0.00146034, -0.00878284, 0.00129145, -0.00742021, 0.00107743, -0.00586474, 0.000804512, -0.00411255, 0.000454027, -0.00215944
1.6615, -0.0217752, 0.0370544, 0.25567, 0.225939, -0.0443302, 0.076243, 0.00789143, -0.0243273, 0.0101887, 1.65361, 0.00255211, 0.0268657, -0.0443302, 0.076243, -0.0317635, 0.0690961, -0.0226032, 0.0623176, -0.0159268, 0.0559011, -0.0110609, 0.0498382, -0.00751449, 0.0441194, -0.00492934, 0.038735, -0.00304429, 0.0336748, -0.00166894, 0.0289284, -0.000664556, 0.0244857, 6.99505e-05, 0.0203365, 0.000608145, 0.016471, 0.00100357, 0.0128799, 0.00129511, 0.00955395, 0.00151103, 0.00648457, 0.00167175, 0.0036635, 0.00179209, 0.00108301, 0.00188268, -0.00126419, 0.00195115, -0.0033849, 0.00200293, -0.00528541, 0.00204181, -0.00697152, 0.00207041, -0.00844854, 0.00209048, -0.00972126, 0.0021031, -0.010794, 0.00210884, -0.0116704, 0.0021079, -0.0123539, 0.00210012, -0.0128471, 0.00208505, -0.0131522, 0.00206195, -0.0132709, 0.00202976, -0.0132043, 0.00198702, -0.0129531, 0.00193185, -0.0125171, 0.00186172, -0.0118958, 0.00177332, -0.0110882, 0.00166226, -0.0100925, 0.00152267, -0.00890639, 0.00134669, -0.00752702, 0.00112368, -0.00595094, 0.000839202, -0.00417415, 0.000473714, -0.00219234
1.67, -0.0217769, 0.0385066, 0.291157, 0.235437, -0.00884285, 0.077988, 0.00140204, -0.0247535, 0.00873856, 1.6686, 0.00297662, 0.029768, -0.00884285, 0.077988, -0.00586353, 0.0706062, -0.00369685, 0.0636279, -0.00212144, 0.0570393, -0.00097578, 0.0508268, -0.000142194, 0.0449767, 0.000464996, 0.0394758, 0.000908131, 0.0343114, 0.00123252, 0.0294713, 0.00147109, 0.0249437, 0.00164767, 0.0207173, 0.00177953, 0.0167813, 0.00187909, 0.0131257, 0.00195531, 0.00974075, 0.00201456, 0.00661729, 0.00206135, 0.00374678, 0.00209887, 0.00112115, 0.00212927, -0.00126709, 0.002154, -0.00342495, 0.00217398, -0.00535888, 0.00218973, -0.00707482, 0.00220146, -0.00857816, 0.00220917, -0.00987379, 0.00221264, -0.0109661, 0.00221154, -0.0118588, 0.00220536, -0.0125553, 0.00219341, -0.0130584, 0.00217489, -0.0133701, 0.00214875, -0.0134923, 0.00211368, -0.013426, 0.00206808, -0.0131718, 0.00200984, -0.0127296, 0.00193629, -0.0120989, 0.00184394, -0.0112785, 0.00172818, -0.0102666, 0.0015829, -0.00906078, 0.00139988, -0.00765812, 0.00116805, -0.00605508, 0.000872366, -0.00424752, 0.000492468, -0.00223104
1.67855, -0.0217603, 0.0400439, 0.326455, 0.244726, 0.026455, 0.0795436, -0.00504199, -0.0252061, 0.00722466, 1.6836, 0.00344576, 0.0328193, 0.026455, 0.0795436, 0.019893, 0.0719287, 0.0151007, 0.0647545, 0.0116013, 0.0579998, 0.00904648, 0.0516446, 0.00718218, 0.0456706, 0.00582273, 0.0400613, 0.00483251, 0.034801, 0.00411246, 0.0298754, 0.00359013, 0.0252711, 0.00321254, 0.0209755, 0.00294088, 0.016977, 0.00274675, 0.0132645, 0.00260927, 0.00982784, 0.00251309, 0.00665742, 0.0024469, 0.00374427, 0.0024023, 0.00108006, 0.00237304, -0.00134298, 0.00235443, -0.00353202, 0.00234291, -0.00549368, 0.00233574, -0.00723401, 0.00233075, -0.00875854, 0.00232619, -0.0100722, 0.00232059, -0.0111795, 0.00231268, -0.0120841, 0.00230125, -0.0127896, 0.00228515, -0.0132987, 0.00226316, -0.0136135, 0.00223395, -0.0137358, 0.00219599, -0.0136667, 0.00214747, -0.0134067, 0.00208614, -0.0129557, 0.00200916, -0.0123131, 0.00191286, -0.0114777, 0.00179243, -0.0104476, 0.0016415, -0.00922041, 0.00145156, -0.00779297, 0.00121109, -0.00616169, 0.00090449, -0.00432233, 0.000510604, -0.00227035
1.6874, -0.0217237, 0.0417205, 0.360172, 0.253845, 0.0601722, 0.0809492, -0.011184, -0.0256854, 0.00570113, 1.69859, 0.00396176, 0.0360193, 0.0601722, 0.0809492, 0.0444916, 0.0731043, 0.03305, 0.0657389, 0.0247024, 0.0588232, 0.0186132, 0.0523311, 0.0141726, 0.0462395, 0.0109356, 0.0405279, 0.00857736, 0.0351779, 0.0068607, 0.030173, 0.00561254, 0.025498, 0.00470647, 0.0211391, 0.00405016, 0.0170837, 0.00357614, 0.0133199, 0.0032351, 0.00983689, 0.00299093, 0.00662465, 0.00281719, 0.00367383, 0.00269446, 0.000975784, 0.00260847, -0.00147748, 0.00254865, -0.00369333, 0.0025072, -0.00567852, 0.00247824, -0.00743926, 0.00245735, -0.00898113, 0.00244111, -0.0103092, 0.00242688, -0.0114279, 0.00241244, -0.0123413, 0.00239599, -0.0130526, 0.00237586, -0.0135647, 0.00235047, -0.0138797, 0.00231823, -0.0139995, 0.0022774, -0.0139251, 0.00222598, -0.0136569, 0.00216154, -0.0131949, 0.00208111, -0.0125385, 0.00198083, -0.0116862, 0.00185573, -0.0106362, 0.00169918, -0.00938595, 0.00150235, -0.00793228, 0.00125334, -0.00627144, 0.000935977, -0.00439908, 0.000528359, -0.00231057
1.69675, -0.0216825, 0.043622, 0.391241, 0.262795, 0.0912407, 0.0822067, -0.0168271, -0.0262093, 0.00425377, 1.71358, 0.00452685, 0.0393682, 0.0912407, 0.0822067, 0.0671542, 0.0741359, 0.0495843, 0.0665834, 0.0367694, 0.0595113, 0.0274242, 0.0528868, 0.020611, 0.0466819, 0.0156453, 0.0408724, 0.0120278, 0.0354371, 0.00939411, 0.0303571, 0.00747831, 0.0256156, 0.00608632, 0.0211976, 0.00507646, 0.0170893, 0.00434532, 0.0132782, 0.00381736, 0.00975281, 0.00343737, 0.00650264, 0.00316498, 0.00351797, 0.00297062, 0.000789878, 0.00283264, -0.00168987, 0.00273509, -0.00392883, 0.00266621, -0.00593391, 0.0026173, -0.00771143, 0.00258182, -0.00926708, 0.00255488, -0.010606, 0.00253266, -0.0117327, 0.00251218, -0.0126513, 0.00249101, -0.013365, 0.00246705, -0.0138767, 0.0024384, -0.0141886, 0.00240319, -0.0143025, 0.00235948, -0.0142194, 0.00230511, -0.0139398, 0.00223751, -0.0134636, 0.00215354, -0.0127899, 0.0020492, -0.0119176, 0.00191931, -0.0108444, 0.00175703, -0.00956788, 0.00155323, -0.00808473, 0.00129558, -0.00639107, 0.000967403, -0.00448245, 0.000546045, -0.00235411
1.70678, -0.021578, 0.0456631, 0.418646, 0.271834, 0.118646, 0.0835741, -0.0217848, -0.0267212, 0.00279715, 1.72856, 0.00514324, 0.042866, 0.118646, 0.0835741, 0.0871414, 0.0752782, 0.0641646, 0.0675386, 0.0474094, 0.060309, 0.0351932, 0.0535505, 0.0262883, 0.0472303, 0.0197993, 0.0413204, 0.0150725, 0.0357968, 0.0116313, 0.0306387, 0.00912787, 0.0258275, 0.00730836, 0.021347, 0.00598762, 0.0171825, 0.00503051, 0.0133206, 0.00433837, 0.0097494, 0.00383918, 0.00645786, 0.00348027, 0.00343594, 0.00322317, 0.00067442, 0.00303969, -0.00183516, 0.00290915, -0.00410053, 0.00281633, -0.00612876, 0.00275001, -0.00792627, 0.00270185, -0.00949888, 0.00266555, -0.0108518, 0.00263638, -0.0119896, 0.00261062, -0.0129163, 0.0025853, -0.0136354, 0.00255794, -0.0141497, 0.00252634, -0.0144615, 0.00248841, -0.0145725, 0.00244202, -0.0144836, 0.00238486, -0.0141954, 0.00231421, -0.0137076, 0.00222679, -0.0130196, 0.00211845, -0.0121299, 0.0019838, -0.0110363, 0.0018158, -0.00973628, 0.00160497, -0.00822636, 0.00133862, -0.0065026, 0.000999462, -0.00456042, 0.000564114, -0.00239495
1.71766, -0.0214555, 0.0480322, 0.441494, 0.280799, 0.141494, 0.0848911, -0.0258925, -0.0272687, 0.00151968, 1.74355, 0.00581317, 0.0465126, 0.141494, 0.0848911, 0.103803, 0.0763764, 0.0763184, 0.0684538, 0.0562791, 0.0610693, 0.041671, 0.0541781, 0.0310243, 0.0477429, 0.0232672, 0.0417324, 0.0176176, 0.03612, 0.0135049, 0.0308829, 0.010513, 0.0260011, 0.00833847, 0.0214571, 0.00675974, 0.0172354, 0.00561525, 0.0133218, 0.00478712, 0.00970401, 0.00418927, 0.00637044, 0.00375886, 0.00331074, 0.00344996, 0.000515434, 0.00322896, -0.00202416, 0.00307125, -0.00431597, 0.00295873, -0.00636719, 0.00287811, -0.00818437, 0.00281947, -0.00977342, 0.00277547, -0.0111396, 0.00274051, -0.0122877, 0.0027103, -0.0132216, 0.00268142, -0.0139449, 0.00265106, -0.0144605, 0.00261677, -0.0147705, 0.00257627, -0.0148768, 0.00252728, -0.0147803, 0.00246732, -0.0144814, 0.00239357, -0.01398, 0.0023026, -0.0132752, 0.0021901, -0.0123656, 0.00205053, -0.0112489, 0.00187656, -0.00992239, 0.00165845, -0.00838258, 0.00138305, -0.00662539, 0.00103254, -0.00464612, 0.000582741, -0.00243976
1.72944, -0.021312, 0.0507623, 0.459453, 0.289747, 0.159453, 0.0862135, -0.0290892, -0.0278508, 0.000454299, 1.75853, 0.00653886, 0.050308, 0.159453, 0.0862135, 0.116898, 0.0774853, 0.0858706, 0.0693819, 0.063252, 0.0618425, 0.0467662, 0.0548171, 0.034753, 0.0482644, 0.0260017, 0.0421501, 0.0196289, 0.0364453, 0.0149905, 0.0311254, 0.0116166, 0.026169, 0.00916462, 0.0215577, 0.00738449, 0.0172749, 0.00609393, 0.0133062, 0.00515992, 0.00963836, 0.0044854, 0.0062597, 0.00399952, 0.00315944, 0.00365051, 0.000327855, 0.00340053, -0.00224395, 0.00322186, -0.00456407, 0.00309419, -0.00663986, 0.00300254, -0.00847799, 0.00293585, -0.0100845, 0.00288587, -0.0114647, 0.00284637, -0.0126233, 0.0028126, -0.0135645, 0.00278078, -0.0142919, 0.00274785, -0.0148082, 0.00271114, -0.0151158, 0.00266824, -0.0152163, 0.00261669, -0.0151109, 0.00255394, -0.0147998, 0.00247701, -0.0142829, 0.00238236, -0.0135592, 0.00226552, -0.0126271, 0.00212075, -0.0114846, 0.00194051, -0.0101285, 0.00171471, -0.0085555, 0.00142978, -0.00676121, 0.00106731, -0.00474085, 0.00060231, -0.00248927
1.74221, -0.0211538, 0.0539157, 0.472124, 0.298706, 0.172124, 0.08757, -0.0313021, -0.0284763, -0.000336606, 1.77351, 0.00732252, 0.0542523, 0.172124, 0.08757, 0.126138, 0.0786324, 0.0926133, 0.0703488, 0.0681777, 0.0626524, 0.0503703, 0.0554888, 0.0373963, 0.0488134, 0.0279466, 0.0425893, 0.0210666, 0.0367856, 0.0160599, 0.0313762, 0.0124188, 0.0263386, 0.009773, 0.0216534, 0.00785253, 0.0173035, 0.0064604, 0.0132737, 0.00545298, 0.00955053, 0.00472547, 0.00612176, 0.00420137, 0.00297638, 0.00382484, 0.00010442, 0.00355503, -0.00250323, 0.00336212, -0.00485483, 0.00322414, -0.00695789, 0.00312502, -0.0088192, 0.00305284, -0.0104449, 0.00299873, -0.0118404, 0.00295604, -0.0130106, 0.00291964, -0.0139595, 0.00288554, -0.0146909, 0.00285047, -0.0152076, 0.00281162, -0.0155119, 0.00276644, -0.0156055, 0.00271238, -0.0154894, 0.00264676, -0.015164, 0.00256652, -0.0146289, 0.00246797, -0.0138834, 0.00234648, -0.0129256, 0.00219616, -0.0117533, 0.00200916, -0.0103634, 0.00177509, -0.00875239, 0.00147991, -0.00691576, 0.00110459, -0.00484857, 0.000623284, -0.00254553
1.75602, -0.0209097, 0.0574038, 0.479161, 0.307859, 0.179161, 0.0891464, -0.0324684, -0.0290761, -0.000941548, 1.78849, 0.00816637, 0.0583454, 0.179161, 0.0891464, 0.13127, 0.0800046, 0.0963621, 0.0715408, 0.0709219, 0.0636838, 0.0523853, 0.0563758, 0.0388824, 0.0495696, 0.0290493, 0.0432264, 0.0218915, 0.0373137, 0.0166839, 0.0318043, 0.0128975, 0.0266749, 0.0101469, 0.0219051, 0.00815093, 0.0174775, 0.00670449, 0.0133763, 0.00565811, 0.00958761, 0.00490271, 0.00609899, 0.00435872, 0.00289915, 0.00396801, -2.21437e-05, 0.00368818, -0.00267418, 0.00348811, -0.00506538, 0.00334506, -0.00720342, 0.00324229, -0.00909521, 0.00316742, -0.010747, 0.00311125, -0.0121643, 0.00306687, -0.013352, 0.00302897, -0.0143144, 0.00299341, -0.0150551, 0.00295681, -0.015577, 0.00291626, -0.0158825, 0.00286912, -0.0159733, 0.00281277, -0.0158503, 0.00274443, -0.015514, 0.00266093, -0.0149639, 0.00255845, -0.0141991, 0.00243226, -0.0132179, 0.00227619, -0.0120179, 0.00208217, -0.0105958, 0.00183942, -0.008948, 0.00153343, -0.00706991, 0.00114447, -0.0049564, 0.000645756, -0.00260204
1.77091, -0.0206044, 0.0613446, 0.480333, 0.317133, 0.180333, 0.0908692, -0.0325459, -0.029677, -0.00124275, 1.80346, 0.00907262, 0.0625873, 0.180333, 0.0908692, 0.132129, 0.08153, 0.0969984, 0.072887, 0.0713996, 0.0648663, 0.0527507, 0.0574077, 0.0391684, 0.0504626, 0.0292796, 0.0439907, 0.022083, 0.0379589, 0.0168484, 0.0323389, 0.0130437, 0.0271069, 0.0102807, 0.022242, 0.00827645, 0.0177262, 0.00682476, 0.0135436, 0.00577516, 0.00967997, 0.00501793, 0.00612248, 0.00447303, 0.00285965, 0.00408204, -0.000118932, 0.00380223, -0.00282275, 0.0036024, -0.00526039, 0.00345966, -0.00743968, 0.00335715, -0.00936765, 0.00328246, -0.0110507, 0.00322631, -0.0124943, 0.00318176, -0.0137037, 0.00314346, -0.014683, 0.00310722, -0.015436, 0.00306963, -0.0159657, 0.00302775, -0.0162744, 0.00297888, -0.0163638, 0.00292034, -0.016235, 0.00284928, -0.0158881, 0.00276243, -0.015323, 0.00265589, -0.0145385, 0.0025247, -0.0135327, 0.00236252, -0.0123033, 0.00216099, -0.010847, 0.00190894, -0.00915975, 0.0015913, -0.00723701, 0.00118761, -0.00507344, 0.000670082, -0.00266344
1.78694, -0.0202304, 0.0657845, 0.475387, 0.326561, 0.175387, 0.0927713, -0.0314891, -0.0302739, -0.00119361, 1.81843, 0.0100435, 0.0669781, 0.175387, 0.0927713, 0.128533, 0.0832417, 0.0943911, 0.0744198, 0.0695168, 0.0662306, 0.051399, 0.0586135, 0.0382062, 0.0515192, 0.0286033, 0.0449072, 0.0216166, 0.0387436, 0.0165364, 0.0330001, 0.0128453, 0.0276524, 0.010166, 0.0226795, 0.00822366, 0.0180632, 0.00681775, 0.0137872, 0.00580209, 0.00983702, 0.0050701, 0.00619978, 0.00454405, 0.00286376, 0.00416711, -0.000181662, 0.00389786, -0.00294613, 0.00370592, -0.0054384, 0.00356906, -0.00766643, 0.00347091, -0.0096374, 0.00339935, -0.0113578, 0.0033454, -0.0128334, 0.00330225, -0.0140692, 0.00326468, -0.0150697, 0.00322857, -0.0158386, 0.00319056, -0.0163789, 0.00314772, -0.0166931, 0.00309733, -0.0167829, 0.0030367, -0.0166492, 0.00296289, -0.0162924, 0.0028726, -0.015712, 0.00276174, -0.0149069, 0.00262524, -0.0138753, 0.00245651, -0.0126146, 0.00224687, -0.0111213, 0.00198473, -0.00939135, 0.00165443, -0.00742001, 0.00123471, -0.00520177, 0.000696654, -0.00273084
1.80408, -0.0197189, 0.0706432, 0.464411, 0.336252, 0.164411, 0.0949634, -0.0293157, -0.0308001, -0.000874519, 1.83339, 0.0110812, 0.0715177, 0.164411, 0.0949634, 0.120546, 0.0852536, 0.088587, 0.0762551, 0.0653074, 0.0678943, 0.0483546, 0.0601114, 0.036013, 0.0528578, 0.0270322, 0.0460935, 0.0205003, 0.039785, 0.0157527, 0.033904, 0.0123049, 0.0284264, 0.00980392, 0.0233312, 0.00799222, 0.0186001, 0.00668215, 0.0142167, 0.00573693, 0.0101665, 0.0050568, 0.00643637, 0.00456893, 0.00301451, 0.00422022, -0.000109876, 0.00397183, -0.00294657, 0.00379533, -0.00550449, 0.00366989, -0.00779173, 0.00358014, -0.00981563, 0.00351474, -0.0115828, 0.00346519, -0.0130991, 0.00342508, -0.0143696, 0.00338946, -0.015399, 0.0033544, -0.0161911, 0.00331665, -0.0167488, 0.00327335, -0.0170748, 0.00322182, -0.0171706, 0.00315934, -0.0170373, 0.00308299, -0.0166753, 0.0029893, -0.016084, 0.00287413, -0.0152622, 0.00273221, -0.0142081, 0.00255671, -0.0129188, 0.00233861, -0.0113909, 0.00206584, -0.00962022, 0.00172213, -0.0076017, 0.00128532, -0.00532972, 0.000725263, -0.0027983
1.82218, -0.0190992, 0.0759927, 0.448187, 0.346084, 0.148187, 0.0973245, -0.0261704, -0.0312871, -0.000213496, 1.84835, 0.0121879, 0.0762062, 0.148187, 0.0973245, 0.10874, 0.0874452, 0.0800049, 0.0782733, 0.0590781, 0.0697387, 0.0438422, 0.0617842, 0.0327536, 0.054363, 0.0246873, 0.0474363, 0.0188231, 0.0409717, 0.014563, 0.0349416, 0.0114714, 0.0293222, 0.00923072, 0.0240928, 0.00760937, 0.0192352, 0.00643862, 0.0147331, 0.0055955, 0.0105721, 0.00499022, 0.00673878, 0.00455736, 0.00322134, 0.00424911, 8.84291e-06, 0.00403051, -0.00290863, 0.00387598, -0.00554015, 0.00376671, -0.00789396, 0.00368887, -0.00997752, 0.00363215, -0.0117976, 0.00358888, -0.0133601, 0.00355317, -0.0146704, 0.00352049, -0.0157332, 0.0034872, -0.0165522, 0.00345021, -0.0171306, 0.00340679, -0.017471, 0.00335432, -0.0175751, 0.00329012, -0.0174439, 0.00321118, -0.0170777, 0.00311402, -0.016476, 0.00299436, -0.0156376, 0.00284673, -0.0145604, 0.00266406, -0.0132416, 0.00243696, -0.0116775, 0.00215287, -0.00986379, 0.00179481, -0.00779532, 0.00133967, -0.00546623, 0.000756007, -0.00287034
1.84122, -0.0183301, 0.0817896, 0.42685, 0.356138, 0.12685, 0.0999358, -0.02208, -0.031696, 0.000746101, 1.8633, 0.0133659, 0.0810435, 0.12685, 0.0999358, 0.0932151, 0.0898982, 0.0687189, 0.0805562, 0.0508832, 0.0718452, 0.0379014, 0.0637124, 0.0284569, 0.056114, 0.0215896, 0.0490135, 0.0165999, 0.0423802, 0.0129779, 0.0361876, 0.010352, 0.0304127, 0.00845119, 0.0250355, 0.00707812, 0.0200379, 0.00608889, 0.015404, 0.00537852, 0.0111193, 0.00487048, 0.00717049, 0.00450892, 0.00354566, 0.004253, 0.000233799, 0.00407287, -0.00277514, 0.00394665, -0.00549037, 0.00385823, -0.00792026, 0.0037957, -0.0100724, 0.00375021, -0.0119538, 0.00371507, -0.0135704, 0.00368515, -0.0149277, 0.00365647, -0.0160305, 0.00362569, -0.0168826, 0.00359004, -0.0174874, 0.0035469, -0.0178474, 0.0034938, -0.0179643, 0.00342804, -0.0178393, 0.00334663, -0.0174725, 0.00324602, -0.0168635, 0.00312179, -0.016011, 0.00296829, -0.0149127, 0.00277815, -0.0135659, 0.00254162, -0.0119667, 0.00224559, -0.0101105, 0.00187234, -0.00799209, 0.00139773, -0.00560537, 0.000788889, -0.00294398
