pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad]
1.14075, -0.0425373, -0.0120996, 0.5064, 0.067436, 0.00640009, 0.067436, -0.00303371, -0.0425373, -0.0120996, 1.14378, 0, 0, 0.5, 0, 0.00640009, 0.067436, 0.00572166, 0.0603549, 0.00511476, 0.0538546, 0.00457178, 0.0478917, 0.00408596, 0.0424258, 0.00365121, 0.0374202, 0.0032621, 0.032841, 0.00291377, 0.028657, 0.00260186, 0.0248399, 0.00232247, 0.0213636, 0.00207211, 0.0182044, 0.00184766, 0.0153404, 0.0016463, 0.012752, 0.00146552, 0.0104213, 0.00130306, 0.00833218, 0.00115688, 0.00647002, 0.00102517, 0.00482184, 0.000906273, 0.00337605, 0.000798703, 0.00212244, 0.000701118, 0.00105212, 0.000612296, 0.000157417, 0.000531128, -0.000568124, 0.000456599, -0.00112981, 0.000387778, -0.00153182, 0.000323804, -0.00177724, 0.000263877, -0.00186809, 0.000207249, -0.00180532, 0.000153212, -0.00158882, 0.00010109, -0.00121743, 5.02308e-05, -0.000688927
1.16526, -0.0432716, -0.0118888, 0.50742, 0.0674657, 0.00742, 0.0674657, -0.00351716, -0.0432716, -0.0118888, 1.16878, 0, 0, 0.5, 0, 0.00742, 0.0674657, 0.00663346, 0.0603561, 0.00592984, 0.0538302, 0.00530034, 0.0478442, 0.0047371, 0.0423578, 0.00423307, 0.037334, 0.00378195, 0.0327386, 0.0033781, 0.0285406, 0.00301649, 0.0247114, 0.00269258, 0.0212247, 0.00240232, 0.0180568, 0.0021421, 0.0151858, 0.00190865, 0.012592, 0.00169906, 0.0102574, 0.00151071, 0.00816587, 0.00134124, 0.00630273, 0.00118854, 0.00465498, 0.0010507, 0.00321103, 0.000925985, 0.00196066, 0.000812848, 0.000894994, 0.000709872, 6.37637e-06, 0.000615769, -0.000711623, 0.000529363, -0.00126427, 0.000449574, -0.0016557, 0.000375405, -0.00188893, 0.000305929, -0.00196592, 0.000240276, -0.00188752, 0.000177628, -0.00165354, 0.000117199, -0.00126271, 5.82356e-05, -0.000712678
1.1898, -0.0439938, -0.0116976, 0.508399, 0.0675385, 0.0083992, 0.0675385, -0.00398131, -0.0439938, -0.0116976, 1.19378, 0, 0, 0.5, 0, 0.0083992, 0.0675385, 0.00750886, 0.0603972, 0.00671239, 0.0538428, 0.00599981, 0.0478311, 0.00536224, 0.0423217, 0.00479169, 0.0372772, 0.00428104, 0.0326637, 0.0038239, 0.0284496, 0.00341456, 0.0246063, 0.00304791, 0.0211076, 0.00271935, 0.0179294, 0.00242479, 0.0150499, 0.00216053, 0.0124493, 0.00192328, 0.0101094, 0.00171008, 0.00801418, 0.00151824, 0.00614888, 0.00134539, 0.00450044, 0.00118935, 0.00305727, 0.00104818, 0.00180914, 0.000920117, 0.000747165, 0.000803551, -0.000136294, 0.00069703, -0.000847645, 0.000599221, -0.00139212, 0.000508903, -0.00177381, 0.000424946, -0.00199569, 0.000346301, -0.00205963, 0.000271985, -0.00196642, 0.000201069, -0.00171578, 0.000132666, -0.00130632, 6.59208e-05, -0.000735586
1.21453, -0.0447281, -0.0114721, 0.508975, 0.0675283, 0.00897505, 0.0675283, -0.00425427, -0.0447281, -0.0114721, 1.21878, 0, 0, 0.5, 0, 0.00897505, 0.0675283, 0.00802368, 0.0603619, 0.00717259, 0.0537849, 0.00641117, 0.047753, 0.00572988, 0.0422255, 0.00512021, 0.0371653, 0.00457455, 0.0325378, 0.00408607, 0.0283117, 0.00364867, 0.0244581, 0.00325688, 0.0209508, 0.00290579, 0.0177656, 0.00259103, 0.0148806, 0.00230866, 0.0122759, 0.00205514, 0.00993345, 0.00182732, 0.00783695, 0.00162234, 0.00597175, 0.00143763, 0.00432476, 0.0012709, 0.00288437, 0.00112005, 0.00164036, 0.000983201, 0.000583853, 0.000858643, -0.000292764, 0.000744819, -0.000995866, 0.000640305, -0.00153064, 0.000543794, -0.00190113, 0.000454081, -0.00211024, 0.000370044, -0.00215978, 0.000290633, -0.00205043, 0.000214854, -0.00178182, 0.000141761, -0.00135246, 7.04403e-05, -0.000759758
1.23935, -0.0454424, -0.0112861, 0.50934, 0.0676088, 0.00934024, 0.0676088, -0.00442737, -0.0454424, -0.0112861, 1.24378, 0, 0, 0.5, 0, 0.00934024, 0.0676088, 0.00835016, 0.0604104, 0.00746444, 0.0538044, 0.00667203, 0.0477465, 0.00596302, 0.0421958, 0.00532855, 0.0371146, 0.00476069, 0.0324686, 0.00425233, 0.0282262, 0.00379713, 0.0243584, 0.0033894, 0.0208387, 0.00302403, 0.017643, 0.00269646, 0.0147493, 0.0024026, 0.0121375, 0.00213877, 0.00978965, 0.00190167, 0.00768925, 0.00168835, 0.00582168, 0.00149613, 0.0041738, 0.00132261, 0.00273398, 0.00116562, 0.001492, 0.00102321, 0.000438965, 0.000893581, -0.000432711, 0.000775125, -0.00112939, 0.000666358, -0.00165622, 0.000565921, -0.00201721, 0.000472557, -0.00221522, 0.000385101, -0.00225196, 0.000302458, -0.00212808, 0.000223596, -0.00184309, 0.000147529, -0.0013954, 7.33065e-05, -0.000782324
1.26422, -0.0461298, -0.0111578, 0.509624, 0.0678233, 0.00962388, 0.0678233, -0.00456182, -0.0461298, -0.0111578, 1.26878, 0, 0, 0.5, 0, 0.00962388, 0.0678233, 0.00860373, 0.0605828, 0.00769112, 0.0539386, 0.00687464, 0.047846, 0.0061441, 0.0422638, 0.00549037, 0.0371544, 0.00490526, 0.032483, 0.00438146, 0.0282178, 0.00391244, 0.0243297, 0.00349232, 0.0207922, 0.00311586, 0.0175809, 0.00277834, 0.0146736, 0.00247556, 0.0120503, 0.00220372, 0.00969279, 0.00195942, 0.00758459, 0.00173962, 0.00571096, 0.00154156, 0.00405873, 0.00136277, 0.00261623, 0.00120102, 0.00137318, 0.00105428, 0.000320702, 0.000920717, -0.00054882, 0.000798664, -0.00124174, 0.000686594, -0.0017632, 0.000583106, -0.00211716, 0.000486908, -0.00230645, 0.000396795, -0.00233276, 0.000311643, -0.00219664, 0.000230386, -0.00189755, 0.000152009, -0.0014338, 7.55327e-05, -0.00080261
1.28916, -0.0468471, -0.0109475, 0.509754, 0.0678404, 0.00975385, 0.0678404, -0.00462343, -0.0468471, -0.0109475, 1.29378, 0, 0, 0.5, 0, 0.00975385, 0.0678404, 0.00871992, 0.0605731, 0.00779499, 0.0539047, 0.00696749, 0.0477905, 0.00622708, 0.042189, 0.00556451, 0.0370625, 0.0049715, 0.032376, 0.00444064, 0.0280977, 0.00396528, 0.0241983, 0.00353949, 0.0206512, 0.00315794, 0.0174319, 0.00281587, 0.0145182, 0.00250899, 0.0118901, 0.00223348, 0.0095291, 0.00198588, 0.00741888, 0.00176311, 0.00554461, 0.00156238, 0.00389311, 0.00138118, 0.00245268, 0.00121724, 0.00121307, 0.00106852, 0.000165376, 0.000933151, -0.000697977, 0.000809449, -0.00138332, 0.000695866, -0.00189575, 0.000590981, -0.00223919, 0.000493483, -0.00241641, 0.000402154, -0.00242901, 0.000315852, -0.00227747, 0.000233498, -0.00196116, 0.000154062, -0.00147829, 7.65527e-05, -0.000825935
1.31379, -0.0475423, -0.0107597, 0.510521, 0.0679002, 0.0105206, 0.0679002, -0.00498688, -0.0475423, -0.0107597, 1.31878, 0, 0, 0.5, 0, 0.0105206, 0.0679002, 0.0094054, 0.0606032, 0.00840775, 0.0539082, 0.0075152, 0.0477699, 0.00671659, 0.0421469, 0.00600194, 0.0370012, 0.00536232, 0.0322977, 0.00478972, 0.0280045, 0.00427699, 0.0240921, 0.00381773, 0.0205338, 0.00340619, 0.017305, 0.00303722, 0.0143836, 0.00270622, 0.0117492, 0.00240905, 0.0093835, 0.00214199, 0.00727004, 0.00190171, 0.00539398, 0.0016852, 0.00374208, 0.00148975, 0.00230265, 0.00131293, 0.00106541, 0.00115251, 2.14819e-05, 0.00100651, -0.00083671, 0.000873081, -0.00151547, 0.000750569, -0.00201987, 0.000637438, -0.00235378, 0.000532276, -0.00251991, 0.000433768, -0.00251981, 0.000340681, -0.00235389, 0.000251853, -0.00202141, 0.000166173, -0.00152049, 8.25706e-05, -0.000848094
1.33883, -0.0482139, -0.0106438, 0.510452, 0.0681353, 0.0104517, 0.0681353, -0.00495423, -0.0482139, -0.0106438, 1.34378, 0, 0, 0.5, 0, 0.0104517, 0.0681353, 0.00934383, 0.0607951, 0.00835272, 0.0540607, 0.00746601, 0.0478867, 0.00667263, 0.0422315, 0.00596265, 0.0370565, 0.00532721, 0.0323268, 0.00475836, 0.02801, 0.00424899, 0.0240767, 0.00379274, 0.0204998, 0.00338389, 0.0172547, 0.00301734, 0.0143191, 0.00268851, 0.0116725, 0.00239328, 0.00929661, 0.00212797, 0.00717477, 0.00188926, 0.00529209, 0.00167417, 0.00363529, 0.00148, 0.00219263, 0.00130433, 0.000953798, 0.00114497, -9.01123e-05, 0.000999918, -0.000946685, 0.000867366, -0.00162222, 0.000745655, -0.00212179, 0.000633266, -0.00244923, 0.000528792, -0.00260722, 0.000430928, -0.00259727, 0.000338451, -0.00241972, 0.000250204, -0.00207377, 0.000165085, -0.00155746, 8.20301e-05, -0.000867646
1.364, -0.0489071, -0.0104702, 0.510084, 0.068232, 0.0100838, 0.068232, -0.00477985, -0.0489071, -0.0104702, 1.36878, 0, 0, 0.5, 0, 0.0100838, 0.068232, 0.00901494, 0.0608593, 0.00805871, 0.0540954, 0.00720321, 0.0478949, 0.00643776, 0.0422157, 0.00575277, 0.0370194, 0.0051397, 0.0322707, 0.00459087, 0.0279371, 0.00409943, 0.023989, 0.00365924, 0.0203994, 0.00326478, 0.0171434, 0.00291113, 0.0141986, 0.00259387, 0.0115445, 0.00230904, 0.00916271, 0.00205307, 0.00703654, 0.00182276, 0.00515104, 0.00161524, 0.0034929, 0.00142791, 0.00205035, 0.00125842, 0.000813078, 0.00110467, -0.000227838, 0.000964721, -0.00107997, 0.000836835, -0.0017496, 0.000719409, -0.00224177, 0.000610975, -0.00256028, 0.000510179, -0.00270776, 0.00041576, -0.00268566, 0.000326538, -0.00249424, 0.000241397, -0.00213262, 0.000159275, -0.00159874, 7.91427e-05, -0.000889351
1.38936, -0.0496071, -0.0102709, 0.509325, 0.0682647, 0.00932534, 0.0682647, -0.00442031, -0.0496071, -0.0102709, 1.39378, 0, 0, 0.5, 0, 0.00932534, 0.0682647, 0.00833683, 0.0608644, 0.00745253, 0.0540758, 0.00666138, 0.047853, 0.0059535, 0.042154, 0.00532005, 0.0369401, 0.00475309, 0.0321757, 0.00424554, 0.0278285, 0.00379107, 0.0238686, 0.00338399, 0.0202689, 0.0030192, 0.0170045, 0.00269216, 0.0140528, 0.00239876, 0.0113934, 0.00213535, 0.0090078, 0.00189864, 0.00687918, 0.00168565, 0.00499262, 0.00149374, 0.00333478, 0.0013205, 0.00189388, 0.00116376, 0.000659604, 0.00102157, -0.000376963, 0.000892155, -0.00122338, 0.000773888, -0.0018859, 0.000665294, -0.00236952, 0.000565017, -0.00267801, 0.000471803, -0.00281393, 0.000384486, -0.00277867, 0.000301975, -0.00257241, 0.000223239, -0.00219418, 0.000147294, -0.00164181, 7.31895e-05, -0.000911949
1.41479, -0.050337, -0.00997192, 0.508419, 0.0680524, 0.00841875, 0.0680524, -0.00399058, -0.050337, -0.00997192, 1.41878, 0, 0, 0.5, 0, 0.00841875, 0.0680524, 0.00752634, 0.0606438, 0.00672801, 0.0538482, 0.00601378, 0.0476195, 0.00537472, 0.0419158, 0.00480284, 0.0366982, 0.004291, 0.0319313, 0.0038328, 0.0275825, 0.00342251, 0.023622, 0.003055, 0.0200225, 0.00272568, 0.0167593, 0.00243043, 0.0138098, 0.00216556, 0.0111534, 0.00192776, 0.0087716, 0.00171406, 0.00664773, 0.00152178, 0.00476684, 0.00134852, 0.00311559, 0.00119212, 0.00168223, 0.00105062, 0.000456478, 0.000922259, -0.00057053, 0.000805422, -0.00140631, 0.000698652, -0.00205705, 0.000600616, -0.00252769, 0.000510088, -0.00282193, 0.000425935, -0.00294224, 0.000347107, -0.0028899, 0.000272618, -0.00266501, 0.000201537, -0.00226647, 0.000132974, -0.001692, 6.60742e-05, -0.000938088
1.44026, -0.051023, -0.00975448, 0.507417, 0.0680247, 0.00741711, 0.0680247, -0.00351579, -0.051023, -0.00975448, 1.44378, 0, 0, 0.5, 0, 0.00741711, 0.0680247, 0.00663088, 0.0605941, 0.00592753, 0.0537787, 0.00529828, 0.0475325, 0.00473525, 0.0418131, 0.00423142, 0.0365819, 0.00378047, 0.031803, 0.00337679, 0.0274439, 0.00301531, 0.0234746, 0.00269153, 0.0198679, 0.00240139, 0.0165989, 0.00214126, 0.0136449, 0.00190791, 0.0109853, 0.0016984, 0.00860167, 0.00151012, 0.00647718, 0.00134072, 0.00459689, 0.00118808, 0.00294746, 0.00105029, 0.00151713, 0.000925624, 0.000295622, 0.000812531, -0.000725906, 0.000709595, -0.00155494, 0.000615529, -0.00219766, 0.000529157, -0.00265894, 0.000449399, -0.00294243, 0.000375259, -0.00305055, 0.00030581, -0.00298451, 0.000240183, -0.00274431, 0.000177558, -0.00232877, 0.000117153, -0.00173549, 5.82129e-05, -0.000960859
1.4656, -0.0517086, -0.00950843, 0.5067, 0.0679194, 0.00669985, 0.0679194, -0.0031758, -0.0517086, -0.00950843, 1.46878, 0, 0, 0.5, 0, 0.00669985, 0.0679194, 0.00598965, 0.0604732, 0.00535432, 0.053644, 0.00478591, 0.0473856, 0.00427733, 0.0416558, 0.00382222, 0.0364155, 0.00341489, 0.0316289, 0.00305024, 0.0272635, 0.00272372, 0.0232892, 0.00243125, 0.0196786, 0.00216916, 0.0164069, 0.0019342, 0.0134514, 0.00172341, 0.0107913, 0.00153416, 0.00840831, 0.00136409, 0.00628549, 0.00121107, 0.00440793, 0.00107319, 0.00276229, 0.00094872, 0.00133682, 0.000836112, 0.000121264, 0.000733956, -0.000893204, 0.000640974, -0.00171404, 0.000556005, -0.00234735, 0.000477985, -0.002798, 0.00040594, -0.00306955, 0.00033897, -0.00316436, 0.000276237, -0.00308356, 0.000216956, -0.00282706, 0.000160388, -0.00239359, 0.000105824, -0.00178062, 5.25835e-05, -0.000984431
1.49098, -0.0523603, -0.00933773, 0.505901, 0.06799, 0.00590146, 0.06799, -0.00279736, -0.0523603, -0.00933773, 1.49378, 0, 0, 0.5, 0, 0.00590146, 0.06799, 0.00527589, 0.0605149, 0.00471627, 0.0536595, 0.0042156, 0.0473776, 0.00376763, 0.0416266, 0.00336675, 0.0363675, 0.00300795, 0.0315642, 0.00268676, 0.027184, 0.00239915, 0.0231968, 0.00214153, 0.0195751, 0.00191068, 0.016294, 0.00170371, 0.0133305, 0.00151804, 0.0106642, 0.00135134, 0.00827625, 0.00120154, 0.00614997, 0.00106675, 0.00427032, 0.000945301, 0.00262394, 0.000835666, 0.00119905, 0.000736477, -1.45936e-05, 0.000646494, -0.00102583, 0.000564593, -0.0018421, 0.000489749, -0.00246951, 0.000421026, -0.00291286, 0.000357567, -0.00317571, 0.000298577, -0.00326034, 0.000243319, -0.00316783, 0.000191103, -0.00289803, 0.000141275, -0.00244958, 9.32137e-05, -0.00181987, 4.63174e-05, -0.00100505
1.51643, -0.0530192, -0.00914079, 0.504965, 0.0679956, 0.00496494, 0.0679956, -0.00235343, -0.0530192, -0.00914079, 1.51878, 0, 0, 0.5, 0, 0.00496494, 0.0679956, 0.00443864, 0.0604966, 0.00396783, 0.0536199, 0.00354661, 0.0473188, 0.00316973, 0.0415508, 0.00283247, 0.0362765, 0.00253061, 0.0314599, 0.00226039, 0.0270682, 0.00201842, 0.0230711, 0.00180168, 0.019441, 0.00160746, 0.016153, 0.00143334, 0.013184, 0.00127713, 0.0105136, 0.00113689, 0.0081228, 0.00101086, 0.00599497, 0.000897465, 0.00411501, 0.000795287, 0.00246955, 0.000703051, 0.00104681, 0.000619603, -0.000163461, 0.0005439, -0.00117009, 0.000474995, -0.0019805, 0.000412029, -0.00260077, 0.000354212, -0.00303566, 0.000300823, -0.00328868, 0.000251194, -0.00336207, 0.000204706, -0.00325684, 0.000160776, -0.00297275, 0.000118856, -0.00250835, 7.84213e-05, -0.00186095, 3.89671e-05, -0.00102658
1.54185, -0.0537158, -0.00883371, 0.504061, 0.0677342, 0.0040614, 0.0677342, -0.00192514, -0.0537158, -0.00883371, 1.54378, 0, 0, 0.5, 0, 0.0040614, 0.0677342, 0.00363088, 0.0602322, 0.00324575, 0.0533531, 0.00290118, 0.0470507, 0.00259289, 0.041282, 0.002317, 0.0360077, 0.00207008, 0.031192, 0.00184903, 0.0268018, 0.0016511, 0.0228068, 0.0014738, 0.0191796, 0.00131493, 0.0158951, 0.0011725, 0.0129304, 0.00104472, 0.0102647, 0.000929995, 0.00787956, 0.0008269, 0.00575801, 0.00073414, 0.00388507, 0.000650557, 0.00224739, 0.000575107, 0.000833242, 0.000506845, -0.000367604, 0.000444919, -0.00136391, 0.000388554, -0.00216306, 0.000337046, -0.00277104, 0.000289751, -0.00319258, 0.000246078, -0.00343109, 0.000205481, -0.00348872, 0.000167453, -0.00336639, 0.000131517, -0.00306377, 9.72259e-05, -0.00257928, 6.41498e-05, -0.00191011, 3.18757e-05, -0.00105215
1.56714, -0.0543284, -0.00871402, 0.503452, 0.0679109, 0.00345217, 0.0679109, -0.00163636, -0.0543284, -0.00871402, 1.56878, 0, 0, 0.5, 0, 0.00345217, 0.0679109, 0.00308623, 0.0603724, 0.00275887, 0.0534604, 0.00246599, 0.0471281, 0.00220394, 0.0413323, 0.00196944, 0.0360338, 0.00175956, 0.0311962, 0.00157167, 0.0267864, 0.00140342, 0.0227742, 0.00125272, 0.0191317, 0.00111768, 0.0158338, 0.000996615, 0.0128575, 0.000888003, 0.0101821, 0.000790491, 0.00778884, 0.00070286, 0.00566076, 0.000624015, 0.00378282, 0.00055297, 0.00214164, 0.000488838, 0.000725443, 0.000430815, -0.000476027, 0.000378178, -0.00147155, 0.000330269, -0.0022685, 0.000286487, -0.00287288, 0.000246287, -0.00328938, 0.000209165, -0.0035214, 0.000174658, -0.00357107, 0.000142334, -0.00343923, 0.000111789, -0.00312552, 8.26415e-05, -0.00262829, 5.4527e-05, -0.00194464, 2.70942e-05, -0.00107037
1.59268, -0.0549697, -0.00852806, 0.502329, 0.0679317, 0.0023291, 0.0679317, -0.00110402, -0.0549697, -0.00852806, 1.59378, 0, 0, 0.5, 0, 0.0023291, 0.0679317, 0.00208221, 0.0603689, 0.00186135, 0.0534348, 0.00166375, 0.0470827, 0.00148695, 0.0412694, 0.00132874, 0.0359552, 0.00118714, 0.0311038, 0.00106037, 0.026682, 0.000946861, 0.0226594, 0.000845187, 0.0190081, 0.000754078, 0.0157028, 0.000672395, 0.0127207, 0.000599117, 0.0100407, 0.000533328, 0.00764416, 0.000474205, 0.00551411, 0.00042101, 0.00363545, 0.000373077, 0.00199478, 0.000329808, 0.000580306, 0.000290662, -0.00061822, 0.000255149, -0.00160957, 0.000222825, -0.00240111, 0.000193287, -0.00299881, 0.000166164, -0.00340734, 0.000141119, -0.00363004, 0.000117838, -0.00366898, 9.60296e-05, -0.00352497, 7.54216e-05, -0.00319755, 5.57564e-05, -0.00268499, 3.67882e-05, -0.00198429, 1.82799e-05, -0.00109117
1.61822, -0.0556011, -0.00835497, 0.501185, 0.0679793, 0.0011848, 0.0679793, -0.000561605, -0.0556011, -0.00835497, 1.61878, 0, 0, 0.5, 0, 0.0011848, 0.0679793, 0.0010592, 0.0603901, 0.000946853, 0.0534324, 0.000846337, 0.0470589, 0.0007564, 0.0412265, 0.000675918, 0.0358952, 0.000603886, 0.0310288, 0.000539402, 0.0265938, 0.00048166, 0.0225596, 0.00042994, 0.0188985, 0.000383593, 0.0155849, 0.000342042, 0.0125959, 0.000304766, 0.00991053, 0.000271299, 0.00750991, 0.000241224, 0.00537712, 0.000214164, 0.00349701, 0.000189781, 0.00185615, 0.000167771, 0.000442734, 0.000147857, -0.000753486, 0.000129792, -0.00174129, 0.000113349, -0.00252801, 9.83234e-05, -0.00311962, 8.45265e-05, -0.00352073, 7.17861e-05, -0.00373467, 5.99431e-05, -0.00376346, 4.88494e-05, -0.00360782, 3.83663e-05, -0.00326725, 2.83628e-05, -0.00273992, 1.87139e-05, -0.00202276, 9.29882e-06, -0.00111137
1.64353, -0.0562036, -0.00823099, 0.500528, 0.068136, 0.000528014, 0.068136, -0.000250284, -0.0562036, -0.00823099, 1.64378, 0, 0, 0.5, 0, 0.000528014, 0.068136, 0.000472043, 0.0605125, 0.000421973, 0.0535236, 0.000377177, 0.0471219, 0.000337096, 0.041264, 0.000301229, 0.0359098, 0.000269127, 0.0310228, 0.000240389, 0.0265695, 0.000214656, 0.022519, 0.000191606, 0.0188436, 0.000170952, 0.0155176, 0.000152434, 0.0125179, 0.000135821, 0.00982344, 0.000120907, 0.00741537, 0.000107504, 0.00527664, 9.54441e-05, 0.00339207, 8.45777e-05, 0.00174817, 7.47685e-05, 0.000333121, 6.58939e-05, -0.000863363, 5.7843e-05, -0.00185006, 5.05151e-05, -0.00263433, 4.38187e-05, -0.00322212, 3.767e-05, -0.00361804, 3.19921e-05, -0.00382537, 2.67142e-05, -0.0038461, 2.17702e-05, -0.00368093, 1.70983e-05, -0.00332927, 1.26401e-05, -0.00278925, 8.34e-06, -0.00205771, 4.1441e-06, -0.00112582
1.66913, -0.0568779, -0.00792867, 0.499255, 0.0678689, -0.000745486, 0.0678689, 0.000353368, -0.0568779, -0.00792867, 1.66878, 0, 0, 0.5, 0, -0.000745486, 0.0678689, -0.000666463, 0.0602435, -0.00059577, 0.0532534, -0.000532524, 0.0468513, -0.000475935, 0.0409936, -0.000425295, 0.0356403, -0.000379971, 0.0307548, -0.000339397, 0.0263035, -0.000303066, 0.0222558, -0.000270523, 0.0185836, -0.000241361, 0.0152615, -0.000215216, 0.0122663, -0.000191762, 0.00957703, -0.000170704, 0.00717471, -0.000151781, 0.00504238, -0.000134754, 0.00316488, -0.000119413, 0.00152877, -0.000105563, 0.00012224, -9.30335e-05, -0.00106494, -8.16666e-05, -0.0020415, -7.13206e-05, -0.00281474, -6.18661e-05, -0.00339055, -5.3185e-05, -0.00377348, -4.51686e-05, -0.00396674, -3.77169e-05, -0.00397222, -3.07366e-05, -0.00379053, -2.41405e-05, -0.00342098, -1.78462e-05, -0.0028616, -1.1775e-05, -0.0021009, -5.85092e-06, -0.00113793
1.69464, -0.0574784, -0.00778753, 0.498177, 0.0679765, -0.00182269, 0.0679765, 0.000863975, -0.0574784, -0.00778753, 1.69378, 0, 0, 0.5, 0, -0.00182269, 0.0679765, -0.00162948, 0.0603208, -0.00145664, 0.0533032, -0.00130201, 0.0468763, -0.00116365, 0.0409961, -0.00103983, 0.0356228, -0.000929019, 0.0307193, -0.000829817, 0.0262521, -0.000740987, 0.0221903, -0.00066142, 0.0185059, -0.00059012, 0.0151731, -0.000526198, 0.0121689, -0.000468852, 0.00947204, -0.000417367, 0.00706363, -0.0003711, 0.0049266, -0.000329471, 0.00304575, -0.00029196, 0.00140759, -0.000258099, 2.94541e-07, -0.000227464, -0.00118638, -0.000199673, -0.00216118, -0.000174377, -0.00293139, -0.000151261, -0.00350292, -0.000130036, -0.00388026, -0.000110436, -0.00406661, -9.22167e-05, -0.00406383, -7.51501e-05, -0.00387248, -5.90229e-05, -0.0034918, -4.36335e-05, -0.00290825, -2.87895e-05, -0.00211419, -1.43053e-05, -0.00114536
1.71999, -0.0580704, -0.00764543, 0.497454, 0.0680738, -0.00254581, 0.0680738, 0.00120674, -0.0580704, -0.00764543, 1.71878, 0, 0, 0.5, 0, -0.00254581, 0.0680738, -0.00227595, 0.0603888, -0.00203453, 0.0533447, -0.00181855, 0.0468937, -0.0016253, 0.040992, -0.00145237, 0.0355992, -0.00129759, 0.0306785, -0.00115903, 0.0261959, -0.00103496, 0.0221205, -0.000923825, 0.0184242, -0.000824239, 0.0150812, -0.000734956, 0.0120682, -0.00065486, 0.00936408, -0.00058295, 0.00694978, -0.000518326, 0.0048082, -0.000460182, 0.00292408, -0.000407789, 0.00128393, -0.000360495, -0.000124128, -0.000317706, -0.00131035, -0.000278889, -0.00228348, -0.000243557, -0.00305082, -0.000211271, -0.00361824, -0.000181625, -0.00399025, -0.000154249, -0.00417, -0.000128802, -0.00415932, -0.000104964, -0.00395871, -8.2439e-05, -0.00355306, -6.09442e-05, -0.00292878, -4.02111e-05, -0.00212855, -1.99807e-05, -0.00116161
1.74544, -0.0586814, -0.00744754, 0.496492, 0.0680348, -0.00350842, 0.0680348, 0.00166307, -0.0586814, -0.00744754, 1.74378, 0, 0, 0.5, 0, -0.00350842, 0.0680348, -0.0031365, 0.0603309, -0.0028038, 0.05327, -0.00250614, 0.046804, -0.00223981, 0.040889, -0.00200147, 0.0354844, -0.00178815, 0.0305534, -0.00159719, 0.0260619, -0.00142619, 0.021979, -0.00127302, 0.0182764, -0.00113576, 0.0149283, -0.00101269, 0.0119114, -0.000902291, 0.00920439, -0.000803166, 0.0067883, -0.00071408, 0.00464597, -0.000633921, 0.00276213, -0.000561685, 0.00112324, -0.000496471, -0.00028253, -0.000437462, -0.00146546, -0.000383921, -0.0024343, -0.00033518, -0.0031963, -0.000290628, -0.00375734, -0.00024971, -0.00412186, -0.000211912, -0.004293, -0.000176764, -0.00427252, -0.000143825, -0.00404422, -0.000112684, -0.00358927, -8.29509e-05, -0.00295587, -5.42554e-05, -0.00216328, -0.000140256, -0.00118378
