time_stamp [], traj_point [], x_pos [m], y_pos [m], heading [rad], lin_vel [m/s], ang_vel [rad/s]
0.000000000,0,0,0,0,0,0
0.000000000,0,-0.399959,-3.73118e-06,1.91988e-07,0.00197572,0
0.000000000,0,-0.399729,-3.73113e-06,1.91988e-07,0.0079029,0
0.000000000,0,-0.399103,-3.73101e-06,1.91988e-07,0.0177815,0
0.000000000,0,-0.397885,-3.73078e-06,1.91988e-07,0.0316116,0
0.000000000,0,-0.395876,-3.73039e-06,1.91988e-07,0.0493931,0
0.000000000,0,-0.39288,-3.72981e-06,1.91988e-07,0.0711261,0
0.000000000,0,-0.388698,-3.72901e-06,1.91988e-07,0.0968105,0
0.000000000,0,-0.383133,-3.72794e-06,1.91988e-07,0.126446,0
0.000000000,0,-0.375989,-3.72656e-06,1.91988e-07,0.159709,0
0.000000000,0,-0.367204,-3.72487e-06,1.91988e-07,0.19103,0
0.000000000,0,-0.356951,-3.7229e-06,1.91988e-07,0.2184,0
0.000000000,0,-0.34543,-3.72069e-06,1.91988e-07,0.241819,0
0.000000000,0,-0.332835,-3.71826e-06,1.91988e-07,0.261286,0
0.000000000,0,-0.319367,-3.71567e-06,1.91988e-07,0.276802,0
0.000000000,0,-0.305221,-3.71295e-06,1.91988e-07,0.288366,0
0.000000000,0,-0.290596,-3.71014e-06,1.91988e-07,0.295979,0
0.000000000,0,-0.275689,-3.70727e-06,1.91988e-07,0.29964,0
0.000000000,0,-0.260692,-3.70439e-06,1.91988e-07,0.3,0
0.000000000,0,-0.245692,-3.7015e-06,1.91988e-07,0.3,0
0.000000000,0,-0.230692,-3.69861e-06,1.91988e-07,0.3,0
0.000000000,0,-0.215692,-3.69573e-06,1.91988e-07,0.3,0
0.000000000,0,-0.200692,-3.69284e-06,1.91988e-07,0.3,0
0.000000000,0,-0.185692,-3.68996e-06,1.91988e-07,0.3,0
0.000000000,0,-0.170692,-3.68707e-06,1.91988e-07,0.3,0
0.000000000,0,-0.155692,-3.68419e-06,1.91988e-07,0.3,0
0.000000000,0,-0.140692,-3.6813e-06,1.91988e-07,0.3,0
0.000000000,0,-0.125692,-3.67842e-06,1.91988e-07,0.3,0
0.000000000,0,-0.110692,-3.67553e-06,1.91988e-07,0.3,0
0.000000000,0,-0.0956916,-3.67265e-06,1.91988e-07,0.3,0
0.000000000,0,-0.0806916,-3.66976e-06,1.91988e-07,0.3,0
0.000000000,0,-0.0656916,-3.66688e-06,1.91988e-07,0.3,0
0.000000000,0,-0.0506916,-3.66399e-06,1.91988e-07,0.3,0
0.000000000,0,-0.0356916,-3.6611e-06,1.91988e-07,0.3,0
0.000000000,0,-0.0206916,-3.65822e-06,1.91988e-07,0.3,0
0.000000000,0,-0.00569161,-3.65533e-06,1.91988e-07,0.3,0
0.000000000,0,0.00930839,-3.65245e-06,1.91988e-07,0.3,0
0.000000000,0,0.0243084,-3.64956e-06,1.91988e-07,0.3,0
0.000000000,0,0.0393084,-3.64668e-06,1.91988e-07,0.3,0
0.000000000,0,0.0543084,-3.64379e-06,1.91988e-07,0.3,0
0.000000000,0,0.0693084,-3.64091e-06,1.91988e-07,0.3,0
0.000000000,0,0.0843084,-3.63802e-06,1.91988e-07,0.3,0
0.000000000,0,0.0993084,-3.63514e-06,1.91988e-07,0.3,0
0.000000000,0,0.114308,-3.63225e-06,1.91988e-07,0.3,0
0.000000000,0,0.129308,-3.62936e-06,1.91988e-07,0.3,0
0.000000000,0,0.144308,-3.62648e-06,1.91988e-07,0.3,0
0.000000000,0,0.159308,-3.62359e-06,1.91988e-07,0.3,0
0.000000000,0,0.174308,-3.62071e-06,1.91988e-07,0.3,0
0.000000000,0,0.189308,-3.61782e-06,1.91988e-07,0.3,0
0.000000000,0,0.204308,-3.61494e-06,1.91988e-07,0.3,0
0.000000000,0,0.219308,-3.61205e-06,1.91988e-07,0.3,0
0.000000000,0,0.234308,-3.60917e-06,1.91988e-07,0.3,0
0.000000000,0,0.249308,-3.60628e-06,1.91988e-07,0.3,0
0.000000000,0,0.264308,-3.6034e-06,1.91988e-07,0.3,0
0.000000000,0,0.279308,-3.60051e-06,1.91988e-07,0.3,0
0.000000000,0,0.294308,-3.59763e-06,1.91988e-07,0.3,0
0.000000000,0,0.309308,-3.59474e-06,1.91988e-07,0.3,0
0.000000000,0,0.324308,-3.59185e-06,1.91988e-07,0.3,0
0.000000000,0,0.339308,-3.58897e-06,1.91988e-07,0.3,0
0.000000000,0,0.354308,-3.58608e-06,1.91988e-07,0.3,0
0.000000000,0,0.369308,-3.5832e-06,1.91988e-07,0.3,0
0.000000000,0,0.384308,-3.58031e-06,1.91988e-07,0.3,0
0.000000000,0,0.399308,-3.57743e-06,1.91988e-07,0.3,0
0.000000000,0,0.414308,-3.57454e-06,1.91988e-07,0.3,0
0.000000000,0,0.429308,-3.57166e-06,1.91988e-07,0.3,0
0.000000000,0,0.444308,-3.56877e-06,1.91988e-07,0.3,0
0.000000000,0,0.459308,-3.56589e-06,1.91988e-07,0.3,0
0.000000000,0,0.474308,-3.563e-06,1.91988e-07,0.3,0
0.000000000,0,0.489308,-3.56011e-06,1.91988e-07,0.3,0
0.000000000,0,0.504308,-3.55723e-06,1.91988e-07,0.3,0
0.000000000,0,0.519308,-3.55434e-06,1.91988e-07,0.3,0
0.000000000,0,0.534308,-3.55146e-06,1.91988e-07,0.3,0
0.000000000,0,0.549308,-3.54857e-06,1.91988e-07,0.3,0
0.000000000,0,0.564308,-3.54569e-06,1.91988e-07,0.3,0
0.000000000,0,0.579308,-3.5428e-06,1.91988e-07,0.3,0
0.000000000,0,0.594308,-3.53992e-06,1.91988e-07,0.3,0
0.000000000,0,0.609308,-3.53703e-06,1.91988e-07,0.3,0
0.000000000,0,0.624308,-3.53415e-06,1.91988e-07,0.3,0
0.000000000,0,0.639308,-3.53126e-06,1.91988e-07,0.3,0
0.000000000,0,0.654308,-3.52837e-06,1.91988e-07,0.3,0
0.000000000,0,0.669308,-3.52549e-06,1.91988e-07,0.3,0
0.000000000,0,0.684308,-3.5226e-06,1.91988e-07,0.3,0
0.000000000,0,0.699308,-3.51972e-06,1.91988e-07,0.3,0
0.000000000,0,0.714308,-3.51683e-06,1.91988e-07,0.3,0
0.000000000,0,0.729308,-3.51395e-06,1.91988e-07,0.3,0
