vel_fl [m/s], vel_fr [m/s], vel_bl [m/s], vel_br [m/s], steer_fl [rad], steer_fr [rad], steer_bl [rad], steer_br [rad]
0,0,0,0,6.2818,6.28281,6.24592,6.24613
0,0,0,0,6.28184,6.28268,6.24592,6.24613
0,0,0,0,6.28199,6.28266,6.24592,6.24613
0,0,0,0,6.28238,6.28266,6.24592,6.24613
0,0,0,0,0.000100401,6.28266,6.24592,6.24613
0,0,0,0,0.0010549,6.28268,6.24592,6.24613
0,0,0,0,0.00124779,6.28273,6.24592,6.24613
0,0,0,0,0.00124779,6.28283,6.24592,6.24613
0,0,0,0,0.0012458,6.28299,6.24592,6.24613
0,0,0,0,0.00123088,6.56018e-05,6.24592,6.24613
0,0,0,0,0.00115631,0.000381779,6.24592,6.24613
0,0,0,0,0.000951494,0.00057765,6.24592,6.24613
0,0,0,0,0.000501091,0.000588587,6.24592,6.24613
0,0,0,0,6.28284,0.000585604,6.24592,6.24613
0,0,0,0,6.28213,0.000561741,6.24592,6.24613
0,0,0,0,6.28184,0.000494131,6.24592,6.24613
0,0,0,0,6.28184,0.000369848,6.24592,6.24613
0,0,0,0,6.28186,8.54872e-05,6.24592,6.24613
0,0,0,0,6.28192,6.28289,6.24592,6.24613
0,0,0,0,6.2821,6.28264,6.24592,6.24613
0,0,0,0,6.28255,6.28258,6.24592,6.24613
0,0,0,0,0.000366865,6.28257,6.24592,6.24613
0,0,0,0,0.00113941,6.28257,6.24592,6.24613
0,0,0,0,0.00118614,6.28258,6.24592,6.24613
0,0,0,0,0.00118614,6.28262,6.24592,6.24613
0,0,0,0,0.00118216,6.28271,6.24592,6.24613
0,0,0,0,0.00116128,6.28294,6.24592,6.24613
0,0,0,0,0.00105987,5.76477e-05,6.24592,6.24613
0,0,0,0,0.00080832,0.000388739,6.24592,6.24613
0,0,0,0,0.00019088,0.000664151,6.24592,6.24613
0,0,0,0,6.2826,0.00070591,6.24592,6.24613
0,0,0,0,6.28192,0.000703922,6.24592,6.24613
0,0,0,0,6.28182,0.000689008,6.24592,6.24613
0,0,0,0,6.28183,0.000640289,6.24592,6.24613
0,0,0,0,6.28185,0.000507057,6.24592,6.24613
0,0,0,0,6.28193,0.000215736,6.24592,6.24613
0,0,0,0,6.28213,6.28299,6.24592,6.24613
0,0,0,0,6.28265,6.28276,6.24592,6.24613
0,0,0,0,0.000426521,6.2827,6.24592,6.24613
0,0,0,0,0.00107976,6.28269,6.24592,6.24613
0,0,0,0,0.00113643,6.28269,6.24592,6.24613
0,0,0,0,0.00113643,6.2827,6.24592,6.24613
0,0,0,0,0.00113345,6.28273,6.24592,6.24613
0,0,0,0,0.00111654,6.2828,6.24592,6.24613
0,0,0,0,0.00104098,6.28291,6.24592,6.24613
0,0,0,0,0.0008292,6.2831,6.24592,6.24613
0,0,0,0,0.000215736,0.000172983,6.24592,6.24613
0,0,0,0,6.28259,0.000377802,6.24592,6.24613
0,0,0,0,6.28187,0.000436464,6.24592,6.24613
0,0,0,0,6.28179,0.000436464,6.24592,6.24613
0,0,0,0,6.28179,0.000433481,6.24592,6.24613
0,0,0,0,6.28181,0.000416578,6.24592,6.24613
0,0,0,0,6.28189,0.000370842,6.24592,6.24613
0,0,0,0,6.28211,0.000289312,6.24592,6.24613
0,0,0,0,6.28265,0.000103384,6.24592,6.24613
0,0,0,0,0.000586598,6.28293,6.24592,6.24613
0,0,0,0,0.00130545,6.28261,6.24592,6.24613
0,0,0,0,0.0013154,6.28249,6.24592,6.24613
0,0,0,0,0.00131341,6.28245,6.24592,6.24613
0,0,0,0,0.00130148,6.28246,6.24592,6.24613
0,0,0,0,0.00123088,6.28249,6.24592,6.24613
0,0,0,0,0.00103501,6.28258,6.24592,6.24613
0,0,0,0,0.000579638,6.28277,6.24592,6.24613
0,0,0,0,6.2829,6.28308,6.24592,6.24613
0,0,0,0,6.28211,0.00023761,6.24592,6.24613
0,0,0,0,6.28178,0.000603501,6.24592,6.24613
0,0,0,0,6.28178,0.000715853,6.24592,6.24613
0,0,0,0,6.28179,0.000715853,6.24592,6.24613
0,0,0,0,6.28184,0.000708893,6.24592,6.24613
0,0,0,0,6.28197,0.000668128,6.24592,6.24613
-0.0190204,-0.00634012,0.0317006,0,6.28228,0.000544839,6.28318,6.24613
0.0760337,0.0760337,0.0823699,-0.158404,6.28235,6.28291,6.28293,6.24592
0.1327,0.145339,0.145339,0.13902,6.28236,6.28144,6.28204,6.28275
0.240816,0.234479,0.228142,0.240816,6.28258,6.28111,6.28083,6.2824
0.311002,0.311002,0.311002,0.311002,0.00150331,6.28156,6.28092,6.28249
0.380646,0.38699,0.380646,0.38699,0.00400986,0.000127246,6.28151,6.28276
0.432358,0.438716,0.425999,0.432358,0.00444535,0.00177375,6.28269,6.28294
0.46452,0.470797,0.46452,0.46452,0.00413216,0.00202729,6.2462,6.28312
0.504148,0.504148,0.504148,0.497846,0.00194377,0.00196068,6.24621,6.24593
0.539014,0.545355,0.539014,0.539014,6.28139,0.00175785,6.24621,6.24595
0.564942,0.57129,0.564942,0.564942,6.28147,0.00233452,6.24621,6.24604
0.581223,0.581223,0.587541,0.587541,0.00245383,0.00628674,6.24621,6.24618
0.600073,0.593823,0.600073,0.606324,0.033653,0.0119769,6.24621,6.24622
0.621352,0.627692,0.621352,0.634033,0.0384145,0.0302257,6.24622,6.24623
0.637396,0.637396,0.624774,0.637396,0.0364379,0.0313661,6.24621,6.24643
0.652399,0.658795,0.639607,0.658795,0.0277937,0.0295914,6.24621,6.24661
0.650751,0.650751,0.638237,0.650751,0.0188632,0.0245803,6.24618,6.24661
0.653066,0.659346,0.646787,0.659346,0.015268,0.0197402,6.24614,6.2466
0.649855,0.656165,0.649855,0.662474,0.0151168,0.0172605,6.24608,6.24657
0.654733,0.667446,0.673803,0.673803,0.0242422,0.0231903,6.24608,6.24654
0.653475,0.659758,0.666042,0.678609,0.0398532,0.0383559,6.24608,6.24652
0.668635,0.681251,0.674943,0.706482,0.0535682,0.0526345,6.24609,6.24652
0.667492,0.686384,0.67379,0.698978,0.0624768,0.0615491,6.2461,6.24653
0.668813,0.694051,0.668813,0.700361,0.0670007,0.0657867,6.24609,6.24653
0.671922,0.684482,0.671922,0.690761,0.0684205,0.066957,6.24606,6.2465
0.668037,0.693011,0.661794,0.693011,0.0685478,0.0668993,6.24592,6.24646
0.679348,0.704744,0.685697,0.704744,0.0685349,0.0666676,6.28317,6.24642
0.681872,0.707127,0.675559,0.707127,0.0683469,0.0655053,6.28316,6.24636
0.673086,0.704247,0.679318,0.698015,0.0670922,0.0633766,6.28315,6.24631
0.682718,0.708003,0.682718,0.720646,0.0648998,0.0614626,6.28309,6.24624
0.705366,0.718308,0.692423,0.72478,0.0626259,0.0598072,6.28305,6.24616
0.671748,0.696628,0.677968,0.696628,0.0608522,0.0585942,6.28301,6.24605
0.66419,0.695226,0.66419,0.695226,0.0595944,0.0575651,6.28296,6.28316
0.671896,0.69056,0.665675,0.696781,0.0586588,0.0569208,6.28295,6.28314
0.666679,0.691601,0.666679,0.697832,0.057412,0.0559067,6.28296,6.28315
0.661607,0.686574,0.661607,0.686574,0.0562228,0.0545236,6.28298,6.28315
0.61808,0.635572,0.61808,0.641403,0.0547245,0.0528443,6.283,6.28315
0.663953,0.683106,0.663953,0.695874,0.0531774,0.0513122,6.28301,6.28315
0.648298,0.66718,0.648298,0.679769,0.0513042,0.0497879,6.28301,6.28315
0.65468,0.680105,0.65468,0.673749,0.0499351,0.0485292,6.28301,6.28315
0.626906,0.651734,0.633113,0.651734,0.048383,0.0470786,6.28301,6.28315
