x_pos [m], y_pos [m], heading [rad]
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.9496e-05,0.000116694
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94966e-05,0.000116696
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.9497e-05,0.000116697
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.9497e-05,0.000116697
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94971e-05,0.000116697
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94971e-05,0.000116697
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94972e-05,0.000116697
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94973e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94973e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94973e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94973e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.399882,-4.94974e-05,0.000116698
-0.39989,-5.32212e-05,0.000126034
-0.39989,-5.32212e-05,0.000126034
-0.399882,-4.99622e-05,0.000117145
-0.39916,7.98326e-05,-0.000226323
-0.396768,0.00010481,-0.000352208
-0.392626,5.20462e-05,-0.000335995
-0.386186,-4.27098e-05,-0.00027353
-0.377774,-0.000181297,-0.000137631
-0.367901,-0.000506751,0.000244011
-0.357152,-0.000965156,0.000982768
-0.345204,-0.00132109,0.0014331
-0.332446,-0.00168305,0.00187732
-0.319004,-0.00207449,0.00236746
-0.268078,-0.022311,0.053683
-0.247423,-0.0214975,0.0533026
-0.163497,-0.0183622,0.0557036
-0.14793,-0.0179721,0.0557723
-0.132175,-0.0175225,0.0559085
-0.11619,-0.0170945,0.0558401
-0.102047,-0.0169727,0.0568768
-0.0651732,-0.00797556,0.0337395
-0.0485295,-0.00796694,0.0330664
-0.0317896,-0.00795088,0.0323094
-0.0150003,-0.00791528,0.031516
0.00184466,-0.00787191,0.0307774
0.0188706,-0.00784981,0.0301574
0.0360602,-0.00782582,0.0295696
0.0533596,-0.00780259,0.0290028
0.0707235,-0.00779965,0.0284925
0.0881746,-0.00782514,0.0280505
0.105671,-0.0078424,0.0275847
0.123252,-0.00786541,0.0271298
0.140895,-0.00791177,0.0267359
0.158615,-0.00796143,0.0263572
0.17636,-0.00800771,0.0259784
0.194085,-0.00806402,0.0256312
0.211794,-0.00813135,0.0253171
0.229625,-0.00820229,0.0250193
0.247397,-0.0082925,0.0247877
0.265084,-0.00838507,0.0245791
0.282642,-0.00846778,0.0243559
0.299987,-0.00852473,0.024077
0.317189,-0.00858938,0.023825
0.334292,-0.0086663,0.0236121
0.351322,-0.0087576,0.0234482
0.368232,-0.00884766,0.0232965
0.384991,-0.00895528,0.0232024
0.401654,-0.00907059,0.0231445
0.418135,-0.00916857,0.0230586
0.434402,-0.00927738,0.0230129
0.450576,-0.00936022,0.0229104
0.466601,-0.0094664,0.0228786
0.482436,-0.00957716,0.0228688
0.498107,-0.00967063,0.0228246
0.513721,-0.00975897,0.0227743
0.529191,-0.00988689,0.0228337
0.544468,-0.00998805,0.0228397
0.559602,-0.0100709,0.0228063
0.574658,-0.0101764,0.0228318
0.589759,-0.0102997,0.0229099
0.604876,-0.0104015,0.0229468
0.619961,-0.0105013,0.0229879
0.634963,-0.0105983,0.023031
0.650021,-0.0106984,0.0230873
0.665126,-0.0108076,0.0231726
0.680229,-0.0108865,0.0231856
0.695374,-0.0110098,0.0233118
0.710603,-0.0111058,0.0233751
0.72591,-0.0111977,0.0234338
0.741378,-0.0112974,0.0235182
0.756854,-0.0113797,0.0235661
0.772348,-0.0114727,0.0236436
0.787911,-0.0115646,0.0237225
0.803574,-0.0116483,0.0237861
0.819314,-0.0117274,0.0238455
0.835107,-0.0118123,0.0239267
0.850968,-0.0119077,0.0240389
0.866886,-0.0119902,0.0241232
0.882811,-0.0120826,0.0242358
0.898759,-0.0121665,0.0243307
0.914716,-0.0122451,0.0244159
0.930658,-0.0123286,0.024518
0.94648,-0.01241,0.024619
0.96219,-0.0124851,0.0247086
0.977754,-0.0125649,0.024815
0.993243,-0.0126468,0.0249308
1.00866,-0.0127225,0.0250357
1.02397,-0.0128183,0.025196
1.03919,-0.0129109,0.0253549
1.05432,-0.0129961,0.0255024
1.06944,-0.0130717,0.0256323
1.0845,-0.0131517,0.0257817
1.09952,-0.0132472,0.0259778
1.11455,-0.0133256,0.0261376
1.12964,-0.0133981,0.0262887
1.14476,-0.0134567,0.0264114
1.15982,-0.0135268,0.026568
1.17475,-0.013594,0.02672
1.1896,-0.013641,0.0268173
1.20449,-0.0136669,0.0268534
1.2193,-0.0137139,0.0269395
1.23568,-0.0137553,0.0270169
1.24852,-0.0137755,0.0270256
1.26302,-0.0137915,0.0270305
1.27745,-0.013818,0.0270623
1.29182,-0.0138476,0.0271037
1.30612,-0.0138727,0.0271381
1.3203,-0.0138923,0.0271661
1.33441,-0.0139255,0.0272353
1.3507,-0.0139612,0.0273172
1.36247,-0.0139824,0.0273687
1.3764,-0.0140141,0.0274483
1.39025,-0.0140447,0.0275274
1.40405,-0.0140854,0.0276327
1.41777,-0.014121,0.027724
1.43147,-0.0141598,0.0278188
1.44509,-0.0142054,0.0279256
1.45865,-0.014228,0.0279711
1.47208,-0.0142689,0.02806
1.48547,-0.0143045,0.0281364
1.49885,-0.0143282,0.0281851
1.51221,-0.0143471,0.0282242
1.52555,-0.0143545,0.0282378
1.53875,-0.0143711,0.0282807
1.55189,-0.0143893,0.0283342
1.56499,-0.0144058,0.0283902
1.57806,-0.0144218,0.0284482
1.59112,-0.0144367,0.0285061
1.60419,-0.0144505,0.0285631
1.61727,-0.0144714,0.0286383
1.63026,-0.0144913,0.0287078
1.64316,-0.0145006,0.0287416
1.65597,-0.0145142,0.0287763
1.66897,-0.0145133,0.0287705
1.68175,-0.0145158,0.0287732
1.69456,-0.0145258,0.028795
1.70745,-0.0145287,0.0288004
1.72041,-0.0145315,0.0288087
1.7334,-0.0145482,0.0288584
1.74644,-0.0145598,0.0289053
1.75953,-0.0145554,0.028919
1.77268,-0.0145507,0.028933
1.78595,-0.0145654,0.0289958
1.79931,-0.0145725,0.0290403
1.81273,-0.0145827,0.0290899
1.82616,-0.0145831,0.0291064
1.83669,-0.0145893,0.0291533
1.8531,-0.0145838,0.0291163
1.86661,-0.0145899,0.0291331
1.88016,-0.0146075,0.0291796
1.89372,-0.0146132,0.0291986
1.90726,-0.014622,0.0292288
1.91776,-0.0146283,0.0292709
1.93426,-0.0146604,0.0293623
1.94775,-0.0146722,0.0294188
1.96117,-0.0146715,0.0294472
1.97504,-0.0146734,0.0294886
1.98794,-0.0146721,0.0295116
1.99841,-0.0146763,0.0295529
2.01459,-0.0146864,0.0296071
2.02779,-0.0146987,0.02966
2.04099,-0.014716,0.0297192
2.0542,-0.0147286,0.0297639
2.06743,-0.0147264,0.029771
2.08067,-0.0147206,0.029769
2.09394,-0.0147111,0.0297576
2.10728,-0.0147137,0.0297764
2.12077,-0.014723,0.0298145
2.13439,-0.0147287,0.0298473
2.14805,-0.0147296,0.0298735
2.16179,-0.0147227,0.029883
2.1756,-0.014734,0.0299397
2.18954,-0.0147336,0.0299694
2.20358,-0.0147298,0.0299912
2.21774,-0.0147301,0.0300237
2.23207,-0.0147198,0.0300295
2.24645,-0.0147204,0.0300608
2.26094,-0.0147182,0.0300811
2.27551,-0.0146947,0.0300422
2.29023,-0.0146809,0.0300207
2.30503,-0.0146903,0.0300536
2.31992,-0.0146915,0.0300668
2.33493,-0.014675,0.0300357
2.34998,-0.0146812,0.0300617
